date,EURUSD,empty,sum
2018.02.12,-435.9999999999919,,-435.9999999999919
2018.02.12,-455.99999999998977,,-455.99999999998977
2018.02.12,-404.0000000000044,,-404.0000000000044
2018.02.12,-434.9999999999854,,-434.9999999999854
2018.02.12,-530.9999999999926,,-530.9999999999926
2018.02.12,-519.9999999999872,,-519.9999999999872
2018.02.12,-505.99999999998425,,-505.99999999998425
2018.02.12,-490.999999999997,,-490.999999999997
2018.02.13,-482.999999999989,,-482.999999999989
2018.02.13,-468.9999999999861,,-468.9999999999861
2018.02.13,-556.0000000000009,,-556.0000000000009
2018.02.13,-628.9999999999907,,-628.9999999999907
2018.02.13,-570.0000000000039,,-570.0000000000039
2018.02.13,-551.9999999999969,,-551.9999999999969
2018.02.13,-472.9999999999901,,-472.9999999999901
2018.02.13,-522.0000000000002,,-522.0000000000002
2018.02.13,-505.99999999998425,,-505.99999999998425
2018.02.13,-463.9999999999977,,-463.9999999999977
2018.02.13,-530.9999999999926,,-530.9999999999926
2018.02.13,-510.99999999999477,,-510.99999999999477
2018.02.13,-566.9999999999842,,-566.9999999999842
2018.02.13,-607.9999999999864,,-607.9999999999864
2018.02.13,-685.9999999999866,,-685.9999999999866
2018.02.13,-713.9999999999924,,-713.9999999999924
2018.02.13,-808.9999999999931,,-808.9999999999931
2018.02.13,-804.0000000000047,,-804.0000000000047
2018.02.13,-783.0000000000003,,-783.0000000000003
2018.02.13,-878.9999999999853,,-878.9999999999853
2018.02.13,-855.9999999999901,,-855.9999999999901
2018.02.13,-934.9999999999969,,-934.9999999999969
2018.02.13,-879.9999999999919,,-879.9999999999919
2018.02.13,-845.9999999999912,,-845.9999999999912
2018.02.13,-914.9999999999991,,-914.9999999999991
2018.02.13,-1063.9999999999982,,-1063.9999999999982
2018.02.13,-1070.9999999999998,,-1070.9999999999998
2018.02.13,-1058.9999999999877,,-1058.9999999999877
2018.02.13,-1116.9999999999902,,-1116.9999999999902
2018.02.13,-1092.9999999999884,,-1092.9999999999884
2018.02.13,-976.9999999999834,,-976.9999999999834
2018.02.13,-1018.9999999999922,,-1018.9999999999922
2018.02.13,-1059.9999999999943,,-1059.9999999999943
2018.02.13,-1235.9999999999927,,-1235.9999999999927
2018.02.13,-1266.999999999996,,-1266.999999999996
2018.02.13,-1268.0000000000025,,-1268.0000000000025
2018.02.13,-1242.999999999994,,-1242.999999999994
2018.02.13,-1231.9999999999886,,-1231.9999999999886
2018.02.13,-1235.9999999999927,,-1235.9999999999927
2018.02.13,-1153.000000000004,,-1153.000000000004
2018.02.13,-1164.9999999999939,,-1164.9999999999939
2018.02.13,-1115.9999999999836,,-1115.9999999999836
2018.02.13,-1085.0000000000027,,-1085.0000000000027
2018.02.13,-1107.999999999998,,-1107.999999999998
2018.02.13,-1214.0000000000039,,-1214.0000000000039
2018.02.13,-1183.0000000000007,,-1183.0000000000007
2018.02.13,-1153.9999999999884,,-1153.9999999999884
2018.02.13,-1105.9999999999848,,-1105.9999999999848
2018.02.14,-1106.9999999999914,,-1106.9999999999914
2018.02.14,-1096.9999999999925,,-1096.9999999999925
2018.02.14,-1105.9999999999848,,-1105.9999999999848
2018.02.14,-1099.9999999999898,,-1099.9999999999898
2018.02.14,-1139.0000000000011,,-1139.0000000000011
2018.02.14,-1176.9999999999836,,-1176.9999999999836
2018.02.14,-1180.0000000000032,,-1180.0000000000032
2018.02.14,-1140.999999999992,,-1140.999999999992
2018.02.14,-1236.9999999999993,,-1236.9999999999993
2018.02.14,-1363.0000000000032,,-1363.0000000000032
2018.02.14,-1424.9999999999875,,-1424.9999999999875
2018.02.14,-1481.9999999999834,,-1481.9999999999834
2018.02.14,-1479.9999999999925,,-1479.9999999999925
2018.02.14,-1478.0000000000016,,-1478.0000000000016
2018.02.14,-1375.9999999999995,,-1375.9999999999995
2018.02.14,-1420.9999999999834,,-1420.9999999999834
2018.02.14,-1357.9999999999925,,-1357.9999999999925
2018.02.14,-1320.9999999999943,,-1320.9999999999943
2018.02.14,-1342.9999999999832,,-1342.9999999999832
2018.02.14,-1306.9999999999916,,-1306.9999999999916
2018.02.14,-1417.0000000000016,,-1417.0000000000016
2018.02.14,-1279.9999999999923,,-1279.9999999999923
2018.02.14,-1234.0000000000018,,-1234.0000000000018
2018.02.14,-1193.9999999999839,,-1193.9999999999839
2018.02.14,-1125.9999999999825,,-1125.9999999999825
2018.02.14,-1134.999999999997,,-1134.999999999997
2018.02.14,-1132.999999999984,,-1132.999999999984
2018.02.14,-1058.9999999999877,,-1058.9999999999877
2018.02.14,-1015.9999999999947,,-1015.9999999999947
2018.02.14,-1070.9999999999998,,-1070.9999999999998
2018.02.14,-1066.9999999999957,,-1066.9999999999957
2018.02.14,-1059.9999999999943,,-1059.9999999999943
2018.02.14,-863.9999999999981,,-863.9999999999981
2018.02.14,-853.9999999999992,,-853.9999999999992
2018.02.14,-1364.999999999994,,-1364.999999999994
2018.02.14,-1625.999999999994,,-1625.999999999994
2018.02.14,-1707.9999999999984,,-1707.9999999999984
2018.02.14,-1717.9999999999973,,-1717.9999999999973
2018.02.14,-1639.999999999997,,-1639.999999999997
2018.02.14,-1761.9999999999968,,-1761.9999999999968
2018.02.14,-1977.999999999991,,-1977.999999999991
2018.02.14,-1897.9999999999998,,-1897.9999999999998
2018.02.14,-1949.0000000000007,,-1949.0000000000007
2018.02.14,-1976.0,,-1976.0
2018.02.14,-2088.9999999999854,,-2088.9999999999854
2018.02.14,-2201.9999999999927,,-2201.9999999999927
2018.02.14,-2208.999999999994,,-2208.999999999994
2018.02.14,-2105.0000000000014,,-2105.0000000000014
2018.02.15,-2168.9999999999986,,-2168.9999999999986
2018.02.15,-2136.999999999989,,-2136.999999999989
2018.02.15,-2098.0,,-2098.0
2018.02.15,-2255.9999999999914,,-2255.9999999999914
2018.02.15,-2254.999999999985,,-2254.999999999985
2018.02.15,-2168.9999999999986,,-2168.9999999999986
2018.02.15,-2285.999999999988,,-2285.999999999988
2018.02.15,-2289.999999999992,,-2289.999999999992
2018.02.15,-2173.0000000000027,,-2173.0000000000027
2018.02.15,-2238.999999999991,,-2238.999999999991
2018.02.15,-2166.0000000000014,,-2166.0000000000014
2018.02.15,-2156.0000000000023,,-2156.0000000000023
2018.02.15,-2229.9999999999986,,-2229.9999999999986
2018.02.15,-2231.9999999999895,,-2231.9999999999895
2018.02.15,-2176.9999999999845,,-2176.9999999999845
2018.02.15,-2234.999999999987,,-2234.999999999987
2018.02.15,-2262.9999999999927,,-2262.9999999999927
2018.02.15,-2295.999999999987,,-2295.999999999987
2018.02.15,-2454.999999999985,,-2454.999999999985
2018.02.15,-2659.999999999996,,-2659.999999999996
2018.02.15,-2598.999999999996,,-2598.999999999996
2018.02.15,-2563.000000000004,,-2563.000000000004
2018.02.15,-2535.9999999999827,,-2535.9999999999827
2018.02.15,-2559.9999999999845,,-2559.9999999999845
2018.02.15,-2428.9999999999923,,-2428.9999999999923
2018.02.15,-2459.9999999999955,,-2459.9999999999955
2018.02.15,-2430.999999999983,,-2430.999999999983
2018.02.15,-2407.0000000000036,,-2407.0000000000036
2018.02.15,-2342.999999999984,,-2342.999999999984
2018.02.15,-2427.999999999986,,-2427.999999999986
2018.02.15,-2506.9999999999927,,-2506.9999999999927
2018.02.15,-2430.999999999983,,-2430.999999999983
2018.02.15,-2420.0,,-2420.0
2018.02.15,-2542.999999999984,,-2542.999999999984
2018.02.15,-2614.9999999999895,,-2614.9999999999895
2018.02.15,-2516.9999999999914,,-2516.9999999999914
2018.02.15,-2441.000000000004,,-2441.000000000004
2018.02.15,-2483.9999999999973,,-2483.9999999999973
2018.02.15,-2403.999999999984,,-2403.999999999984
2018.02.15,-2283.9999999999973,,-2283.9999999999973
2018.02.15,-2520.9999999999955,,-2520.9999999999955
2018.02.15,-2520.9999999999955,,-2520.9999999999955
2018.02.15,-2563.9999999999886,,-2563.9999999999886
2018.02.15,-2637.0000000000005,,-2637.0000000000005
2018.02.15,-2642.9999999999955,,-2642.9999999999955
2018.02.15,-2645.9999999999927,,-2645.9999999999927
2018.02.15,-2588.999999999997,,-2588.999999999997
2018.02.15,-2646.9999999999995,,-2646.9999999999995
2018.02.16,-2620.0,,-2620.0
2018.02.16,-2617.0000000000027,,-2617.0000000000027
2018.02.16,-2587.9999999999905,,-2587.9999999999905
2018.02.16,-2628.9999999999923,,-2628.9999999999923
2018.02.16,-2635.999999999994,,-2635.999999999994
2018.02.16,-2630.999999999983,,-2630.999999999983
2018.02.16,-2644.000000000002,,-2644.000000000002
2018.02.16,-2706.9999999999927,,-2706.9999999999927
2018.02.16,-2861.0000000000023,,-2861.0000000000023
2018.02.16,-3011.9999999999923,,-3011.9999999999923
2018.02.16,-2967.9999999999927,,-2967.9999999999927
2018.02.16,-2969.9999999999836,,-2969.9999999999836
2018.02.16,-3045.999999999993,,-3045.999999999993
2018.02.16,-3112.0000000000036,,-3112.0000000000036
2018.02.16,-3103.9999999999955,,-3103.9999999999955
2018.02.16,-3090.999999999999,,-3090.999999999999
2018.02.16,-3046.9999999999995,,-3046.9999999999995
2018.02.16,-3044.999999999987,,-3044.999999999987
2018.02.16,-3007.000000000004,,-3007.000000000004
2018.02.16,-2980.999999999989,,-2980.999999999989
2018.02.16,-2943.999999999991,,-2943.999999999991
2018.02.16,-2942.0,,-2942.0
2018.02.16,-2974.9999999999945,,-2974.9999999999945
2018.02.16,-2946.000000000004,,-2946.000000000004
2018.02.16,-2847.999999999984,,-2847.999999999984
2018.02.16,-2614.9999999999895,,-2614.9999999999895
2018.02.16,-2447.9999999999836,,-2447.9999999999836
2018.02.16,-2434.9999999999873,,-2434.9999999999873
2018.02.16,-2400.0000000000023,,-2400.0000000000023
2018.02.16,-2351.9999999999986,,-2351.9999999999986
2018.02.16,-2302.000000000004,,-2302.000000000004
2018.02.16,-2202.9999999999995,,-2202.9999999999995
2018.02.16,-2085.9999999999877,,-2085.9999999999877
2018.02.16,-2090.9999999999986,,-2090.9999999999986
2018.02.16,-2083.999999999997,,-2083.999999999997
2018.02.16,-2157.999999999993,,-2157.999999999993
2018.02.16,-2154.999999999996,,-2154.999999999996
2018.02.16,-2047.9999999999832,,-2047.9999999999832
2018.02.16,-1995.9999999999977,,-1995.9999999999977
2018.02.16,-2017.000000000002,,-2017.000000000002
2018.02.16,-1983.9999999999857,,-1983.9999999999857
2018.02.16,-1951.9999999999982,,-1951.9999999999982
2018.02.16,-1705.9999999999852,,-1705.9999999999852
2018.02.16,-1750.9999999999914,,-1750.9999999999914
2018.02.16,-1719.0000000000039,,-1719.0000000000039
2018.02.16,-1719.0000000000039,,-1719.0000000000039
2018.02.16,-1669.9999999999936,,-1669.9999999999936
2018.02.16,-1678.0000000000018,,-1678.0000000000018
