date,USDCHF,GBPUSD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2018.07.30,-34.000000000000696,-92.00000000000318,0.0,-15.999999999993797,-17.999999999984695,-171.99999999999704,-12.000000000000899,-14.000000000002899,-98.00000000001319,-268.0000000000016,-81.9999999999821,-19.000000000005457,-94.00000000000519,,-918.9999999999907
2018.07.30,39.00000000000014,-80.00000000001339,5.999999999994898,-7.0000000000014495,42.0000000000087,-111.99999999999477,-1.0000000000065512,9.999999999998899,-55.00000000000682,-256.99999999999613,-18.999999999991246,-28.999999999996362,-112.000000000001,,-575.0000000000051
2018.07.30,87.00000000000374,-52.000000000007596,22.999999999995246,13.00000000000745,43.00000000001525,-229.99999999998977,23.999999999990695,51.99999999999649,-75.00000000001705,-218.99999999999142,8.000000000008,-36.000000000001364,-123.00000000000644,,-484.99999999999676
2018.07.30,75.00000000000284,-12.999999999996348,12.999999999996348,23.00000000000635,55.000000000005045,-221.9999999999942,17.000000000000348,36.999999999998145,-67.00000000000728,-249.99999999999466,8.000000000008,-22.00000000000557,-134.0000000000008,,-479.99999999998175
2018.07.30,74.00000000000739,1.0000000000065512,14.999999999998348,24.000000000001798,49.00000000001015,-210.99999999999852,8.999999999992347,34.000000000000696,-66.0000000000025,-266.0000000000107,-22.999999999995246,-6.000000000000227,-156.00000000000057,,-521.9999999999905
2018.07.30,77.00000000000485,-5.000000000010552,-16.0000000000049,7.0000000000014495,58.000000000002494,-208.99999999998897,5.999999999994898,12.000000000000899,-63.0000000000166,-283.99999999999534,30.0000000000189,-3.0000000000001137,-136.00000000000279,,-525.9999999999959
2018.07.30,78.00000000000028,-8.999999999992347,-14.000000000002899,7.0000000000014495,60.000000000015596,-195.99999999999795,8.999999999992347,10.999999999994348,-75.9999999999934,-312.00000000000114,12.000000000012001,1.0000000000047748,-153.99999999999858,,-582.9999999999656
2018.07.30,63.00000000000195,2.999999999997449,-36.999999999998145,26.000000000003798,87.00000000001484,-262.00000000000045,0.0,4.000000000004,-171.99999999999704,-330.9999999999924,-2.999999999997449,-64.00000000000716,-170.00000000000347,,-855.9999999999741
2018.07.30,106.00000000000608,-38.0000000000047,-35.00000000000725,38.0000000000047,90.00000000001229,-283.9999999999918,14.999999999998348,9.00000000000345,-207.9999999999984,-309.0000000000037,-45.99999999999049,-81.00000000000307,-192.00000000000327,,-934.9999999999777
2018.07.30,114.99999999999844,-83.00000000001084,-92.99999999999864,-12.000000000000899,91.00000000001884,-240.99999999999966,12.999999999996348,-4.000000000004,-132.000000000005,-303.9999999999932,-120.99999999999334,-43.99999999999693,-229.00000000000142,,-1043.9999999999902
2018.07.30,134.0000000000008,-62.000000000006494,-74.00000000000739,30.000000000007798,114.0000000000141,-265.00000000000057,6.999999999990347,5.999999999994898,-222.0000000000084,-353.0000000000033,-88.99999999998354,-67.99999999999784,-246.99999999999721,,-1088.9999999999968
2018.07.30,177.00000000000495,-114.0000000000141,-123.00000000000644,16.0000000000049,124.00000000001299,-243.99999999999977,21.999999999999797,-2.999999999997449,-189.99999999999773,-337.99999999999386,-119.99999999998678,-49.99999999999716,-241.99999999999778,,-1084.9999999999684
2018.07.30,156.00000000000057,-100.0000000000112,-139.00000000000023,12.000000000000899,92.00000000000318,-287.9999999999967,-1.0000000000065512,-46.999999999997044,-195.99999999999795,-353.0000000000033,-86.99999999999264,-49.000000000006594,-228.00000000000597,,-1228.0000000000134
2018.07.30,156.00000000000057,-73.99999999999629,-119.99999999999788,4.000000000004,103.00000000000864,-274.9999999999915,3.999999999992898,-31.000000000003247,-187.00000000001182,-334.9999999999964,-17.000000000000348,-42.00000000000159,-194.0000000000053,,-1007.9999999999982
2018.07.30,157.00000000000713,-75.00000000000284,-102.99999999999754,4.999999999999449,104.00000000001519,-291.9999999999874,2.999999999997449,-14.000000000002899,-225.9999999999991,-347.9999999999928,9.999999999998899,-61.00000000000705,-185.99999999999727,,-1025.9999999999688
2018.07.30,145.00000000000622,-73.99999999999629,-101.00000000000664,4.999999999999449,104.99999999999955,-256.0000000000002,6.999999999990347,-4.999999999999449,-161.00000000000136,-340.00000000000693,-20.999999999982144,-34.99999999999659,-204.00000000000418,,-934.9999999999983
2018.07.30,114.99999999999844,-69.9999999999923,-101.00000000000664,7.0000000000014495,100.0000000000112,-268.0000000000007,0.0,-24.000000000001798,-197.00000000000273,-344.99999999999534,-71.99999999998319,-49.000000000006594,-231.99999999999886,,-1135.999999999977
2018.07.30,99.00000000000463,15.999999999993797,-48.99999999999905,81.00000000000884,115.00000000002063,-284.9999999999966,6.999999999990347,-11.00000000000545,-223.99999999998954,-374.0000000000077,-149.9999999999835,-55.00000000000682,-275.99999999999847,,-1105.9999999999688
2018.07.30,124.99999999999733,-25.999999999992696,-85.00000000000173,53.999999999998494,144.0000000000108,-235.99999999999,26.999999999999247,14.000000000002899,-224.99999999999432,-381.0000000000091,-136.99999999998712,-63.00000000000239,-246.99999999999721,,-1035.999999999966
2018.07.30,146.99999999999713,-24.000000000001798,-99.00000000000463,48.000000000003595,148.99999999999915,-220.99999999998943,70.99999999999883,4.000000000004,-282.0000000000107,-425.99999999999307,-120.99999999999334,-94.99999999999886,-217.99999999999596,,-1066.999999999985
2018.07.30,174.00000000000747,-114.99999999999844,-86.0000000000083,36.999999999998145,111.00000000001664,-227.99999999999443,66.99999999999484,34.99999999999615,-301.9999999999925,-412.9999999999967,-313.99999999999204,-94.0000000000083,-297.9999999999983,,-1425.9999999999754
2018.07.30,21.00000000000435,78.00000000000028,-31.999999999998696,126.99999999999933,112.000000000001,-340.999999999994,-12.000000000000899,2.999999999997449,-442.0000000000073,-564.9999999999933,-305.9999999999841,-85.00000000000796,-307.99999999999716,,-1749.999999999981
2018.07.30,14.000000000002899,89.99999999999008,-23.00000000000635,94.00000000000519,53.00000000001415,-402.000000000001,-65.00000000000395,-38.0000000000047,-414.0000000000157,-563.0000000000024,-194.99999999998963,-69.00000000000261,-345.0000000000064,,-1863.0000000000205
