date,USDCHF,USDJPY,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2019.04.15,-96.99999999999153,-13.00000000000523,-34.000000000006025,-36.0000000000027,-36.0000000000027,150.00000000000568,10.000000000005116,8.999999999992347,57.00000000001815,-45.99999999999227,4.0000000000048885,4.000000000004,,-27.99999999997027
2019.04.15,-109.00000000000354,-16.000000000005343,-9.000000000000341,-58.000000000002494,-51.000000000001044,154.0000000000097,-12.000000000000455,46.999999999997044,36.0000000000138,-18.000000000000682,-1.0000000000047748,-32.999999999994145,,-69.99999999999228
2019.04.15,-112.000000000001,-10.99999999999568,-39.00000000000148,-135.00000000000733,-68.00000000000139,235.99999999999176,-30.000000000001137,65.00000000000395,87.00000000001484,-80.99999999998886,-27.000000000001023,-29.000000000001247,,-143.99999999998855
2019.04.15,-110.00000000001009,-27.000000000001023,-55.999999999997385,-124.00000000000189,-31.000000000003247,357.00000000000733,-64.99999999999773,173.00000000000094,63.000000000013046,-84.99999999999375,7.000000000005002,23.00000000000635,,125.00000000002755
2019.04.15,-106.00000000000608,-63.00000000000239,-91.99999999999875,-136.00000000000279,-51.000000000001044,337.0000000000095,-129.99999999999545,157.00000000000713,78.00000000000028,-126.99999999999534,-40.99999999999682,12.000000000000899,,-161.99999999998082
2019.04.15,-129.00000000000134,-73.99999999999807,-79.00000000000773,-124.00000000000189,-21.999999999999797,482.00000000000466,-100.99999999999909,205.00000000001074,31.000000000003247,-100.99999999999909,1.0000000000047748,29.999999999996696,,119.00000000001313
2019.04.15,-153.00000000000313,-99.00000000000375,-76.99999999999818,-131.00000000000333,-43.999999999999595,533.0000000000057,-134.00000000000034,204.00000000000418,24.000000000001798,-109.99999999999943,-22.999999999996135,12.000000000000899,,2.0000000000086295
2019.04.15,-137.00000000000932,4.0000000000048885,6.000000000000227,-121.00000000000443,-11.00000000000545,619.9999999999983,-25.000000000005684,259.0000000000092,41.000000000002146,-35.99999999998715,75.00000000000284,45.000000000006146,,720.0000000000117
2019.04.15,-126.0000000000039,-27.000000000001023,-42.00000000000159,-121.99999999999989,-7.0000000000014495,587.9999999999885,-72.99999999999329,266.999999999995,73.00000000001194,-67.99999999999784,48.99999999999238,50.0000000000056,,561.9999999999944
2019.04.15,-113.00000000000753,-1.0000000000047748,-31.00000000000591,-165.9999999999995,-30.000000000007798,529.0000000000017,-87.0000000000033,246.99999999999721,143.00000000000423,-108.99999999999466,30.9999999999917,75.00000000000284,,487.9999999999742
