,name,direction
0,USDCHF,S
1,USDJPY,S
2,CHFJPY,S
3,CADCHF,S
4,AUDCHF,S
5,GBPAUD,B
6,EURJPY,S
7,EURAUD,B
8,EURNZD,S
9,CADJPY,S
10,AUDJPY,S
11,AUDCAD,S
