date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,GBPJPY,GBPAUD,EURAUD,NZDJPY,AUDCAD,empty,sum
2020.12.07,-196.99999999999162,-22.999999999995246,-113.00000000000753,-84.00000000000318,-75.99999999998718,0.0,0.0,0.0,-79.00000000000773,-219.99999999999798,-41.000000000002146,-91.00000000000819,-26.999999999999247,,-951.0
2020.12.07,-207.99999999999707,19.999999999997797,-104.99999999999955,-19.99999999999602,-146.99999999998602,12.000000000000899,45.000000000006146,30.999999999992145,-42.00000000000159,-269.00000000000813,-35.00000000000725,-46.00000000000648,-1.999999999990898,,-765.999999999996
2020.12.07,-243.99999999999977,56.000000000011596,-65.00000000000395,55.999999999997385,-109.99999999998789,29.000000000001247,110.99999999999443,15.999999999993797,191.0000000000025,-263.00000000001324,-127.00000000001043,60.000000000002274,46.00000000000159,,-244.00000000001046
2020.12.07,-234.99999999999633,29.00000000001235,-102.00000000000209,78.00000000000296,-95.999999999985,4.000000000004,137.9999999999937,125.99999999999278,165.99999999999682,-268.0000000000016,-70.0000000000145,54.000000000002046,58.000000000002494,,-117.99999999999238
2020.12.07,-241.99999999999778,9.999999999998899,-110.00000000001009,-7.999999999995566,-98.99999999998244,-15.999999999993797,106.00000000000608,119.00000000000244,30.000000000001137,-313.00000000000773,-121.99999999999989,-13.00000000000523,3.0000000000085514,,-654.9999999999754
2020.12.07,-196.99999999999162,41.000000000002146,-65.00000000000395,-37.9999999999967,-75.99999999998718,17.000000000000348,133.00000000000534,131.99999999999878,68.9999999999884,-398.00000000000944,-94.00000000001629,-7.999999999995566,38.0000000000047,,-446.00000000000097
2020.12.07,-204.99999999999963,116.00000000000499,-49.99999999999449,-36.000000000001364,-107.99999999999699,-44.99999999999504,140.0000000000068,119.99999999999788,92.00000000001296,-443.0000000000156,-146.00000000000168,-69.00000000000261,35.00000000000725,,-598.9999999999775
2020.12.07,-196.99999999999162,165.00000000001512,-43.999999999999595,-108.99999999999466,-131.99999999999878,-42.999999999993044,126.0000000000039,73.00000000000084,87.99999999999386,-527.9999999999951,-226.00000000001506,-91.99999999999875,24.000000000001798,,-894.999999999971
2020.12.07,-126.99999999999933,185.00000000001293,28.000000000005798,-129.0000000000049,-81.9999999999821,-19.999999999997797,134.00000000001188,68.99999999999685,98.00000000001319,-493.0000000000101,-230.00000000001907,-90.00000000000341,30.000000000007798,,-626.9999999999683
2020.12.07,-130.99999999999224,191.00000000000784,59.000000000009045,-153.0000000000058,-79.99999999999119,9.999999999998899,139.00000000000023,63.99999999999739,56.000000000011596,-507.000000000013,-225.00000000000853,-99.00000000000375,43.999999999999595,,-631.99999999999
2020.12.07,-144.99999999999514,156.00000000000057,52.000000000007596,-140.00000000000057,-85.00000000000173,14.000000000002899,143.00000000000423,73.99999999999629,8.000000000009777,-469.0000000000083,-235.00000000000742,-76.99999999999818,47.00000000000814,,-656.9999999999818
2020.12.07,-119.99999999999788,147.00000000000824,39.999999999995595,-176.00000000000193,-105.99999999998388,-3.999999999992898,131.99999999999878,54.999999999993946,-44.00000000001114,-358.00000000001387,-147.00000000000824,-123.00000000000466,84.0000000000063,,-620.0000000000117
2020.12.07,-129.9999999999968,139.00000000000023,28.999999999990145,-162.9999999999967,-147.99999999999258,-21.999999999999797,129.00000000000134,41.000000000002146,-42.00000000000159,-399.00000000001603,-206.00000000001728,-132.99999999999557,84.0000000000063,,-821.0000000000161
2020.12.07,-134.99999999999625,104.99999999999955,25.999999999992696,-128.0000000000001,-167.9999999999904,-17.000000000000348,134.00000000001188,30.999999999992145,-34.99999999999659,-402.0000000000135,-214.00000000000307,-111.0000000000042,89.00000000000574,,-825.0000000000025
2020.12.07,-139.99999999999568,73.00000000001194,15.00000000000945,-132.99999999999557,-151.9999999999966,-22.999999999995246,134.00000000001188,41.000000000002146,-62.00000000001182,-331.999999999999,-176.00000000002058,-109.99999999999943,110.00000000001009,,-754.9999999999683
2020.12.07,-149.99999999999457,75.00000000000284,4.999999999988347,-100.99999999999909,-144.99999999999514,19.00000000000235,139.00000000000023,44.99999999999504,4.9999999999954525,-348.9999999999993,-165.00000000001512,-55.999999999997385,91.00000000000774,,-587.0000000000086
2020.12.07,-181.9999999999933,4.000000000004,-15.999999999993797,-42.00000000000159,-136.00000000000279,19.00000000000235,127.99999999999478,53.999999999998494,19.000000000005457,-287.000000000015,-168.0000000000126,-3.0000000000001137,81.00000000000884,,-529.0000000000053
2020.12.07,-185.99999999999727,-69.9999999999923,-49.99999999999449,-9.000000000000341,-173.00000000000094,14.999999999998348,130.0000000000079,58.99999999999794,-38.99999999998727,-311.0000000000168,-174.00000000000747,7.000000000005002,74.00000000000739,,-726.9999999999803
2020.12.07,-232.99999999999432,-365.99999999999966,-154.99999999999403,-10.000000000005116,-183.99999999998417,-31.999999999998696,87.99999999999919,59.99999999999339,-335.00000000000796,-200.00000000000017,-139.00000000000023,-40.99999999999682,35.00000000000725,,-1511.9999999999814
2020.12.07,-231.99999999999886,-428.9999999999905,-154.0000000000097,-43.99999999999693,-170.99999999998784,-39.00000000000014,93.99999999999409,98.99999999999353,-449.99999999998863,73.99999999999629,-197.00000000000273,-48.00000000000182,-52.99999999999194,,-1549.9999999999852
2020.12.07,-383.99999999999545,-1436.9999999999993,-334.9999999999964,13.999999999995794,-411.99999999999017,-161.00000000000003,49.00000000001015,73.99999999999629,-1356.9999999999993,85.00000000000173,-346.0000000000019,-121.99999999999989,-127.99999999999478,,-4459.999999999973
2020.12.07,-448.9999999999994,-1591.9999999999934,-391.000000000008,64.99999999999773,-510.99999999999477,-214.99999999999852,113.99999999999189,47.9999999999925,-1512.0000000000005,758.9999999999985,-480.00000000001376,-150.00000000000568,-113.99999999999189,,-4428.0000000000255
