names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURGBP'],80.0,0.20523015873015865,S
GBPUSD,10,['EURNZD'],80.0,-0.28861904761904755,B
EURUSD,10,['EURGBP'],80.0,-0.11963492063492065,B
USDJPY,10,"['AUDCHF', 'USDCHF', 'AUDCAD', 'EURUSD', 'USDCAD', 'AUDUSD']",80.0,-0.72,B
USDCAD,10,['EURGBP'],80.0,0.173063492063492,S
NZDUSD,10,['EURNZD'],80.0,-0.3507619047619049,B
EURCHF,10,['EURNZD'],80.0,-1.0,B
CADCHF,10,"['AUDCHF', 'EURNZD', 'NZDCAD', 'NZDCHF', 'EURAUD']",100.0,-1.0,B
GBPJPY,10,['EURNZD'],100.0,-0.19399999999999995,B
GBPAUD,15,"['EURGBP', 'GBPCAD', 'GBPCHF', 'EURCAD', 'CHFJPY']",100.0,0.82,S
EURAUD,10,"['GBPCAD', 'GBPCHF', 'EURGBP']",80.0,0.9,S
NZDJPY,10,['EURNZD'],100.0,-0.24176190476190476,B
AUDCAD,30,"['USDCHF', 'EURUSD', 'USDCAD', 'AUDUSD', 'AUDJPY', 'CHFJPY', 'EURJPY', 'NZDUSD', 'NZDJPY', 'GBPUSD']",80.0,-0.09454040404040404,B
