date,EURCHF,CHFJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,empty,sum
2020.07.13,39.00000000001125,150.99999999999625,168.99999999999693,86.0000000000083,-155.00000000001623,-56.99999999999594,,233.00000000000054
2020.07.13,-4.999999999988347,96.9999999999942,219.00000000001364,194.0000000000053,-129.00000000000134,-90.00000000001229,,286.00000000001114
2020.07.13,-41.99999999998649,204.00000000000773,232.99999999999432,282.0000000000045,-174.00000000000747,-131.99999999999878,,371.00000000001376
2020.07.13,-82.99999999998863,177.99999999999727,276.00000000000955,338.0000000000161,-236.99999999999832,-205.00000000001074,,267.0000000000253
2020.07.13,-43.999999999999595,173.00000000000182,269.00000000000813,374.0000000000077,-279.00000000000705,-289.0000000000059,,204.000000000005
2020.07.13,-31.000000000003247,180.00000000000682,286.00000000000847,375.9999999999986,-286.00000000000847,-269.9999999999925,,255.00000000000978
2020.07.13,-28.999999999990145,153.0000000000058,286.00000000000847,479.0000000000072,-178.00000000001148,-241.00000000000233,,470.00000000001756
2020.07.13,-59.99999999999339,141.9999999999959,283.000000000011,541.0000000000136,-189.00000000001694,-310.0000000000103,,406.99999999999994
2020.07.13,-69.9999999999923,152.00000000000102,297.0000000000139,439.99999999999596,-168.0000000000126,-187.00000000000384,,464.00000000000216
2020.07.13,-52.99999999999194,180.00000000000682,279.00000000000705,339.0000000000004,-178.00000000001148,-120.00000000000898,,447.0000000000018
2020.07.13,-83.9999999999952,191.0000000000025,347.0000000000084,296.0000000000074,-219.00000000001364,-66.00000000001049,,464.999999999999
2020.07.13,-89.99999999999008,152.00000000000102,350.00000000000585,282.0000000000045,-245.0000000000063,-80.99999999999774,,368.00000000001734
2020.07.13,-92.99999999998754,221.00000000000364,314.00000000001427,238.0000000000049,-218.00000000000708,-51.000000000001044,,411.00000000002717
2020.07.13,-87.99999999999919,212.0000000000033,370.00000000000364,280.0000000000136,-238.0000000000049,-59.99999999999339,,476.0000000000231
2020.07.13,-85.00000000000173,189.00000000000716,319.0000000000026,243.99999999999977,-168.99999999999693,2.999999999997449,,501.00000000000836
2020.07.13,-92.00000000000318,210.99999999999852,251.00000000000122,204.00000000000418,-117.00000000001154,31.000000000003247,,487.9999999999925
2020.07.13,-180.99999999998673,274.0000000000009,314.00000000001427,52.000000000007596,-197.00000000000273,140.99999999999113,,403.00000000002444
2020.07.13,-124.99999999999733,281.0000000000059,295.0000000000008,180.0000000000024,-148.00000000001478,63.99999999999739,,546.9999999999944
2020.07.13,-82.00000000000429,296.0000000000065,266.0000000000107,168.0000000000126,-161.00000000001114,31.000000000003247,,518.0000000000176
2020.07.13,-129.99999999998568,319.0000000000026,263.99999999999756,133.00000000000534,-146.00000000000168,83.9999999999952,,524.0000000000133
2020.07.13,-116.00000000000499,225.9999999999991,36.999999999998145,-4.999999999988347,-60.99999999999994,85.00000000000173,,166.00000000000568
2020.07.13,-129.99999999998568,262.00000000000045,-126.99999999998823,-243.99999999999977,-73.00000000001194,126.0000000000039,,-185.99999999998127
2020.07.13,-121.99999999999989,259.00000000000034,-273.9999999999965,-182.99999999999983,14.000000000002899,22.999999999995246,,-282.9999999999977
2020.07.13,-187.99999999998818,171.99999999999704,-353.0000000000033,-225.99999999999287,71.99999999998319,43.999999999999595,,-479.0000000000045
2020.07.13,-234.00000000000088,150.00000000000568,-431.99999999998795,-388.9999999999949,4.000000000004,52.000000000007596,,-848.9999999999665
2020.07.13,-263.99999999999756,227.00000000000387,-412.9999999999967,-453.99999999999886,-38.0000000000047,82.00000000000429,,-859.9999999999897
2020.07.13,-339.0000000000004,260.9999999999957,-303.9999999999932,-452.99999999999227,-236.00000000001398,-28.000000000005798,,-1099.00000000001
2020.07.13,-385.99999999999744,185.00000000000227,-383.0,-483.99999999999557,-226.99999999999943,-60.99999999999994,,-1355.9999999999905
2020.07.13,-417.0000000000007,194.00000000000261,-421.0000000000047,-541.9999999999981,-212.00000000001216,-35.00000000000725,,-1433.0000000000205
2020.07.13,-448.9999999999883,191.0000000000025,-513.9999999999923,-600.0000000000006,-185.00000000001293,-34.000000000000696,,-1590.9999999999923
2020.07.13,-548.9999999999995,115.99999999999966,-563.0000000000024,-585.9999999999976,-145.00000000001734,-58.000000000002494,,-1785.0000000000198
2020.07.13,-463.9999999999977,197.00000000000273,-419.9999999999982,-329.00000000000153,-144.0000000000108,-144.0000000000108,,-1304.0000000000164
2020.07.13,-465.99999999998863,368.9999999999998,-561.9999999999958,-431.99999999998795,-69.00000000000794,-123.00000000000644,,-1282.999999999987
2020.07.13,-500.9999999999959,501.99999999999534,-458.9999999999872,-363.9999999999866,-327.00000000001063,-356.00000000000074,,-1504.9999999999857
2020.07.13,-577.0000000000052,460.9999999999985,-339.0000000000004,-475.0000000000032,-354.0000000000099,-161.00000000001114,,-1445.0000000000312
2020.07.13,-675.0000000000034,457.9999999999984,-414.9999999999876,-771.9999999999949,-540.0000000000072,-168.0000000000126,,-2112.0000000000073
2020.07.13,-635.9999999999922,439.00000000000716,-397.0000000000029,-697.9999999999986,-561.0000000000115,-241.00000000000233,,-2094.0000000000005
2020.07.13,-607.9999999999864,451.0000000000076,-270.99999999999903,-642.9999999999936,-700.0000000000117,-310.0000000000103,,-2080.9999999999936
2020.07.13,-594.99999999999,527.000000000001,-235.99999999999176,-648.0000000000041,-822.0000000000116,-401.00000000000693,,-2175.000000000003
2020.07.13,-567.9999999999907,474.9999999999943,-226.99999999999943,-570.9999999999882,-755.0000000000168,-394.00000000000546,,-2040.0000000000064
2020.07.13,-595.9999999999966,492.00000000000443,-353.0000000000033,-676.9999999999943,-733.0000000000059,-392.9999999999989,,-2259.9999999999945
2020.07.13,-624.9999999999867,503.0000000000001,-527.9999999999951,-858.0000000000032,-761.999999999996,-438.00000000000506,,-2707.999999999986
2020.07.13,-594.0000000000057,451.0000000000076,-513.9999999999923,-614.0000000000034,-816.0000000000167,-693.0000000000102,,-2780.000000000021
2020.07.13,-567.9999999999907,439.00000000000716,-580.0000000000027,-744.9999999999957,-763.0000000000026,-580.0000000000027,,-2796.9999999999873
2020.07.13,-529.999999999986,460.00000000000796,-500.9999999999959,-431.99999999998795,-885.0000000000025,-917.0000000000123,,-2804.999999999977
2020.07.13,-512.9999999999857,421.0000000000065,-516.0000000000053,-462.9999999999912,-951.000000000013,-974.0000000000082,,-2995.999999999997
2020.07.13,-478.999999999985,430.9999999999974,-564.9999999999933,-449.9999999999948,-906.0000000000068,-985.999999999998,,-2954.9999999999804
2020.07.13,-469.99999999999267,460.00000000000796,-557.9999999999918,-388.9999999999949,-873.999999999997,-991.9999999999928,,-2822.9999999999613
2020.07.14,-470.9999999999992,367.999999999995,-585.9999999999976,-375.9999999999986,-800.0000000000007,-973.0000000000016,,-2838.0000000000027
2020.07.14,-466.9999999999952,400.0000000000057,-564.9999999999933,-434.9999999999854,-855.0000000000058,-970.0000000000042,,-2891.999999999978
2020.07.14,-524.9999999999977,454.00000000000773,-565.9999999999999,-448.000000000004,-851.0000000000017,-930.999999999993,,-2866.999999999988
2020.07.14,-512.9999999999857,438.0000000000024,-539.0000000000006,-427.99999999998397,-879.0000000000075,-958.9999999999987,,-2879.999999999974
2020.07.14,-522.0000000000002,421.99999999999704,-533.99999999999,-449.9999999999948,-892.0000000000039,-940.9999999999918,,-2916.9999999999836
2020.07.14,-509.99999999998823,420.0000000000017,-563.0000000000024,-327.99999999999494,-914.9999999999991,-1106.000000000007,,-3001.99999999999
2020.07.14,-543.0000000000045,406.9999999999965,-590.0000000000016,-309.99999999998806,-926.0000000000045,-1151.0000000000132,,-3113.0000000000155
2020.07.14,-547.999999999993,352.00000000000387,-580.999999999987,-346.0000000000019,-955.0000000000169,-1147.9999999999934,,-3225.999999999988
2020.07.14,-507.9999999999973,305.0000000000068,-578.9999999999961,-392.9999999999989,-970.0000000000042,-1123.0000000000073,,-3267.999999999997
2020.07.14,-516.0000000000053,319.0000000000026,-546.000000000002,-480.99999999999807,-936.0000000000035,-974.9999999999925,,-3134.999999999999
2020.07.14,-502.9999999999868,317.99999999999784,-534.9999999999966,-438.9999999999894,-966.0000000000002,-1028.0000000000066,,-3152.999999999982
2020.07.14,-486.999999999993,293.99999999999693,-529.999999999986,-465.99999999998863,-944.9999999999958,-985.999999999998,,-3119.9999999999645
2020.07.14,-492.0000000000035,251.00000000000477,-475.0000000000032,-437.99999999998283,-950.0000000000064,-956.0000000000013,,-3059.9999999999923
2020.07.14,-506.9999999999908,266.9999999999959,-455.99999999998977,-398.9999999999938,-960.0000000000053,-984.9999999999915,,-3039.999999999975
2020.07.14,-493.99999999999443,314.9999999999977,-465.99999999998863,-461.99999999998465,-963.0000000000027,-947.000000000009,,-3016.999999999982
2020.07.14,-509.00000000000387,378.0000000000001,-475.99999999998755,-619.9999999999983,-955.0000000000169,-808.9999999999931,,-2990.9999999999995
2020.07.14,-512.9999999999857,367.999999999995,-487.99999999999955,-564.9999999999933,-951.9999999999973,-856.0000000000123,,-3005.999999999993
2020.07.14,-479.99999999999153,343.9999999999941,-523.9999999999911,-571.9999999999948,-958.9999999999987,-872.0000000000061,,-3062.999999999988
2020.07.14,-462.9999999999912,489.9999999999949,-644.0000000000001,-768.9999999999975,-900.0000000000119,-770.000000000004,,-3056.00000000001
2020.07.14,-409.99999999999926,549.9999999999972,-669.9999999999928,-810.999999999984,-977.0000000000057,-834.0000000000014,,-3151.999999999986
2020.07.14,-337.99999999999386,522.9999999999961,-741.9999999999982,-756.9999999999854,-941.9999999999984,-929.000000000002,,-3184.999999999982
2020.07.14,-228.99999999999034,582.0000000000078,-668.0000000000019,-671.9999999999837,-1026.0000000000157,-1007.0000000000024,,-3019.9999999999864
2020.07.14,-287.9999999999994,602.9999999999944,-885.0000000000025,-929.000000000002,-1045.000000000007,-1008.0000000000089,,-3552.0000000000255
2020.07.14,-312.9999999999855,736.9999999999948,-696.999999999992,-885.0000000000025,-1185.9999999999982,-1008.0000000000089,,-3351.9999999999927
2020.07.14,-347.9999999999928,790.0000000000063,-933.000000000006,-1183.0000000000007,-1234.0000000000018,-1015.9999999999947,,-3923.9999999999895
2020.07.14,-443.99999999999994,704.9999999999983,-773.0000000000015,-1129.0000000000023,-1338.000000000017,-1022.9999999999961,,-4002.000000000019
2020.07.14,-451.99999999998573,715.0000000000034,-878.000000000001,-1211.999999999991,-1266.999999999996,-977.0000000000057,,-4070.9999999999754
2020.07.14,-523.0000000000068,798.0000000000018,-807.0000000000022,-1245.9999999999916,-1402.0000000000143,-1022.9999999999961,,-4203.000000000009
2020.07.14,-601.9999999999915,748.9999999999952,-800.9999999999851,-1290.9999999999977,-1415.0000000000107,-990.000000000002,,-4349.999999999992
2020.07.14,-553.0000000000035,802.9999999999973,-861.0000000000007,-1319.999999999988,-1366.0000000000005,-968.9999999999976,,-4265.999999999993
2020.07.14,-563.0000000000024,701.0000000000076,-844.9999999999847,-1282.9999999999898,-1343.0000000000052,-967.0000000000067,,-4299.999999999981
2020.07.14,-507.9999999999973,778.0000000000058,-916.99999999999,-1208.9999999999934,-1436.9999999999993,-1194.0000000000061,,-4486.999999999981
2020.07.14,-507.9999999999973,721.0000000000036,-1224.9999999999873,-1323.9999999999918,-1402.0000000000143,-1351.9999999999977,,-5089.999999999985
2020.07.14,-641.999999999987,763.9999999999958,-1219.9999999999989,-1333.9999999999907,-1450.000000000018,-1391.0000000000089,,-5273.000000000008
2020.07.14,-631.9999999999882,801.0000000000019,-866.9999999999956,-1317.999999999997,-1636.9999999999995,-1256.999999999997,,-4909.999999999975
2020.07.14,-690.9999999999972,731.9999999999993,-817.9999999999854,-1452.9999999999932,-1699.0000000000061,-1164.0000000000095,,-5092.999999999993
2020.07.14,-675.9999999999877,692.9999999999978,-705.9999999999844,-1276.9999999999948,-1670.000000000016,-1181.0000000000098,,-4816.9999999999945
2020.07.14,-722.0000000000005,730.000000000004,-726.0000000000044,-1280.9999999999989,-1687.0000000000164,-1211.0000000000066,,-4897.000000000023
2020.07.14,-672.0000000000059,772.9999999999961,-584.9999999999911,-1178.9999999999968,-1743.0000000000057,-1229.9999999999977,,-4636.000000000002
