date,EURCHF,CHFJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,empty,sum
2020.07.13,-31.999999999987594,-12.000000000000455,-224.99999999998633,-17.000000000000348,-155.00000000001623,-134.99999999999625,,-575.9999999999872
2020.07.13,-58.99999999998684,0.0,17.000000000000348,68.00000000000139,-200.00000000000017,-119.00000000000244,,-292.9999999999877
2020.07.13,-51.99999999998539,76.99999999999818,86.0000000000083,134.99999999999625,-197.00000000000273,-170.00000000000347,,-120.99999999998886
2020.07.13,-90.99999999999665,165.99999999999682,229.00000000001253,266.0000000000107,-255.00000000000523,-246.99999999999721,,68.00000000002098
2020.07.13,-85.99999999998609,134.00000000000034,243.00000000001543,294.0000000000165,-287.9999999999994,-314.99999999999864,,-17.999999999951854
2020.07.13,-45.000000000006146,150.99999999999625,251.00000000000122,334.00000000001205,-307.00000000001285,-323.0000000000066,,60.99999999998397
2020.07.13,-43.999999999999595,109.99999999999943,253.99999999999866,356.00000000000074,-287.000000000015,-425.99999999999307,,-37.000000000008754
2020.07.13,-65.00000000000395,120.00000000000455,255.00000000000523,462.0000000000068,-221.00000000000452,-357.99999999999164,,193.00000000001643
2020.07.13,-83.9999999999952,123.99999999999523,243.00000000001543,365.99999999999966,-189.00000000001694,-309.0000000000037,,150.9999999999945
2020.07.13,-86.99999999999264,147.99999999999613,276.00000000000955,312.00000000000114,-221.00000000000452,-276.9999999999939,,151.00000000001575
2020.07.13,-85.99999999998609,147.99999999999613,265.0000000000041,222.00000000001108,-229.00000000001253,-129.00000000000134,,191.0000000000114
2020.07.13,-99.00000000000463,152.00000000000102,329.00000000000153,228.00000000000597,-255.00000000000523,-89.00000000000574,,265.9999999999929
2020.07.13,-100.99999999999554,152.00000000000102,314.00000000001427,207.00000000000162,-285.00000000000193,-117.99999999999588,,169.00000000002356
2020.07.13,-100.99999999999554,201.00000000000762,313.00000000000773,208.00000000000819,-278.00000000000045,-137.9999999999937,,205.00000000003382
2020.07.13,-99.00000000000463,188.0000000000024,287.9999999999994,201.00000000000674,-236.99999999999832,-59.99999999999339,,281.00000000001216
2020.07.13,-102.99999999998644,167.0000000000016,241.00000000000233,182.0000000000155,-168.99999999999693,-4.000000000004,,314.00000000003206
2020.07.13,-181.9999999999933,204.9999999999983,234.00000000000088,1.0000000000065512,-208.00000000000819,31.000000000003247,,81.0000000000075
2020.07.13,-181.9999999999933,251.99999999999534,232.99999999999432,46.0000000000127,-208.00000000000819,42.999999999993044,,183.9999999999939
2020.07.13,-140.0000000000068,239.99999999999488,243.99999999999977,102.00000000000209,-180.0000000000024,9.999999999998899,,275.99999999998647
2020.07.13,-146.99999999998602,296.0000000000065,236.00000000001398,107.00000000001265,-228.00000000000597,-5.999999999994898,,258.0000000000462
2020.07.13,-161.99999999999548,225.9999999999991,15.999999999993797,-147.99999999999258,-208.00000000000819,-42.999999999993044,,-318.9999999999964
2020.07.13,-153.9999999999875,210.99999999999852,-156.99999999998494,-263.99999999999756,-130.0000000000079,51.000000000001044,,-442.99999999997834
2020.07.13,-167.00000000000603,233.0000000000041,-300.99999999999574,-317.9999999999961,-110.00000000001009,-25.00000000000835,,-688.0000000000122
2020.07.13,-191.99999999999218,161.00000000000136,-442.9999999999934,-296.9999999999917,-34.000000000000696,-51.000000000001044,,-855.9999999999776
2020.07.13,-234.00000000000088,126.00000000000477,-478.0000000000006,-422.9999999999956,-2.0000000000131024,-17.000000000000348,,-1028.0000000000057
2020.07.13,-270.99999999999903,146.0000000000008,-575.9999999999987,-557.9999999999918,-39.00000000001125,1.999999999990898,,-1296.000000000009
2020.07.13,-343.00000000000443,201.99999999999818,-434.9999999999854,-512.9999999999857,-259.0000000000092,-42.0000000000087,,-1389.999999999995
2020.07.13,-407.99999999998613,176.00000000000193,-417.99999999998505,-522.0000000000002,-296.0000000000074,-130.0000000000079,,-1597.9999999999848
2020.07.13,-445.0000000000065,161.00000000000136,-536.0000000000032,-693.9999999999947,-233.00000000001654,-63.000000000013046,,-1810.0000000000325
2020.07.13,-451.99999999998573,162.9999999999967,-583.0000000000002,-671.9999999999837,-229.99999999999687,-93.00000000000975,,-1866.9999999999798
2020.07.13,-558.9999999999984,103.9999999999992,-622.9999999999958,-658.0000000000031,-262.00000000000665,-93.99999999999409,,-2091.999999999999
2020.07.13,-574.9999999999922,102.00000000000387,-567.9999999999907,-587.9999999999885,-212.99999999999653,-174.99999999999181,,-2016.9999999999561
2020.07.13,-482.999999999989,195.99999999999795,-563.0000000000024,-448.000000000004,-200.00000000000017,-191.99999999999218,,-1689.9999999999898
2020.07.13,-578.9999999999961,368.9999999999998,-581.9999999999936,-553.0000000000035,-341.99999999999784,-373.00000000000114,,-2059.9999999999927
2020.07.13,-604.0000000000045,433.00000000000693,-478.0000000000006,-513.9999999999923,-412.9999999999967,-363.0000000000022,,-1938.9999999999895
2020.07.13,-693.9999999999947,412.00000000000614,-485.99999999998647,-831.000000000004,-629.9999999999973,-319.0000000000026,,-2547.999999999979
2020.07.13,-675.9999999999877,415.00000000000625,-463.9999999999977,-797.0000000000033,-600.0000000000006,-283.99999999999534,,-2405.9999999999786
2020.07.13,-641.999999999987,436.9999999999976,-397.99999999998727,-700.999999999996,-728.0000000000175,-383.0,,-2414.99999999999
2020.07.13,-609.9999999999994,448.99999999999807,-380.9999999999869,-747.9999999999931,-870.0000000000152,-409.99999999999926,,-2569.9999999999955
2020.07.13,-608.9999999999928,459.0000000000032,-251.00000000000122,-658.0000000000031,-883.0000000000116,-459.99999999999375,,-2401.9999999999995
2020.07.13,-617.0000000000009,466.99999999999875,-354.9999999999942,-680.9999999999983,-799.0000000000164,-435.0000000000076,,-2420.0000000000186
2020.07.13,-632.9999999999947,489.9999999999949,-529.0000000000017,-862.9999999999916,-766.0,-442.9999999999934,,-2743.9999999999864
2020.07.13,-646.9999999999976,448.99999999999807,-565.9999999999999,-893.9999999999948,-855.0000000000058,-713.9999999999924,,-3226.9999999999923
2020.07.13,-604.9999999999889,438.0000000000024,-580.0000000000027,-751.9999999999972,-887.9999999999999,-754.0000000000102,,-3140.9999999999964
2020.07.13,-567.9999999999907,438.0000000000024,-600.0000000000006,-759.999999999983,-914.0000000000148,-947.9999999999933,,-3351.9999999999795
2020.07.13,-537.9999999999941,376.99999999999534,-604.9999999999889,-567.9999999999907,-975.0000000000148,-1005.9999999999958,,-3314.9999999999886
2020.07.13,-513.9999999999923,387.00000000000045,-587.0000000000042,-473.99999999999665,-951.9999999999973,-1008.0000000000089,,-3147.999999999999
2020.07.13,-503.99999999999335,391.00000000000534,-644.0000000000001,-490.999999999997,-909.0000000000042,-1015.9999999999947,,-3172.999999999984
2020.07.14,-507.9999999999973,335.9999999999985,-672.9999999999902,-496.99999999999187,-859.0000000000098,-991.0000000000085,,-3191.9999999999995
2020.07.14,-523.9999999999911,362.99999999999955,-625.9999999999932,-448.000000000004,-914.0000000000148,-1046.0000000000136,,-3195.0000000000173
2020.07.14,-526.9999999999886,341.99999999999875,-669.9999999999928,-517.9999999999962,-892.0000000000039,-1034.0000000000016,,-3298.9999999999845
2020.07.14,-527.9999999999951,427.99999999999727,-594.0000000000057,-519.0000000000028,-897.0000000000144,-973.0000000000016,,-3083.0000000000227
2020.07.14,-541.9999999999981,415.9999999999968,-573.9999999999857,-475.0000000000032,-909.0000000000042,-995.9999999999969,,-3079.999999999991
2020.07.14,-537.9999999999941,411.00000000000136,-585.9999999999976,-510.99999999999477,-928.0000000000177,-1113.9999999999927,,-3265.9999999999955
2020.07.14,-554.9999999999944,390.00000000000057,-604.9999999999889,-414.00000000000324,-1006.000000000018,-1282.0000000000055,,-3472.000000000009
2020.07.14,-560.0000000000049,332.00000000000784,-634.9999999999856,-387.99999999998835,-1002.9999999999983,-1256.999999999997,,-3510.9999999999663
2020.07.14,-564.9999999999933,304.00000000000205,-592.9999999999991,-452.99999999999227,-1007.0000000000024,-1201.999999999992,,-3515.9999999999773
2020.07.14,-533.99999999999,268.0000000000007,-581.9999999999936,-495.99999999998533,-981.0000000000097,-1144.999999999996,,-3469.9999999999736
2020.07.14,-523.9999999999911,278.0000000000058,-547.999999999993,-517.9999999999962,-991.0000000000085,-1070.9999999999998,,-3373.9999999999827
2020.07.14,-503.99999999999335,268.0000000000007,-573.9999999999857,-536.0000000000032,-988.0000000000111,-1086.000000000009,,-3420.000000000002
2020.07.14,-512.9999999999857,227.00000000000387,-556.9999999999853,-536.0000000000032,-951.9999999999973,-995.0000000000125,,-3325.99999999998
2020.07.14,-506.9999999999908,239.00000000000432,-502.00000000000244,-458.9999999999872,-981.0000000000097,-1028.0000000000066,,-3237.9999999999927
2020.07.14,-510.99999999999477,253.0000000000001,-475.0000000000032,-486.999999999993,-995.9999999999969,-1001.9999999999918,,-3217.9999999999795
