date,AUDUSD,NZDUSD,empty,sum
2019.06.18,-333.0000000000055,175.00000000000293,,-158.0000000000026
2019.06.18,-321.0000000000046,183.99999999999528,,-137.00000000000932
2019.06.18,-312.00000000000114,168.99999999999693,,-143.0000000000042
2019.06.18,-324.00000000000205,158.0000000000026,,-165.99999999999946
2019.06.18,-321.0000000000046,153.99999999999858,,-167.00000000000603
2019.06.18,-322.00000000000006,124.99999999999733,,-197.00000000000273
2019.06.18,-293.0000000000099,147.99999999999258,,-145.0000000000173
2019.06.18,-284.0000000000065,153.00000000000313,,-131.00000000000335
2019.06.18,-228.00000000000597,192.00000000000327,,-36.0000000000027
2019.06.18,-126.99999999999933,253.0000000000032,,126.00000000000388
2019.06.18,-64.0000000000085,312.00000000000114,,247.99999999999264
2019.06.18,-81.00000000000884,310.9999999999946,,229.99999999998576
2019.06.18,-47.00000000000814,325.99999999999295,,278.9999999999848
2019.06.18,-31.000000000003247,331.999999999999,,300.99999999999574
2019.06.18,-28.000000000005798,319.0000000000026,,290.9999999999968
2019.06.18,-49.00000000001015,292.9999999999988,,243.99999999998866
2019.06.18,-54.00000000000959,283.99999999999534,,229.99999999998573
2019.06.18,-37.00000000000925,310.9999999999946,,273.99999999998533
2019.06.18,-4.999999999999449,308.9999999999926,,303.9999999999932
2019.06.18,0.999999999995449,319.0000000000026,,319.99999999999807
2019.06.18,4.999999999999449,329.00000000000153,,334.00000000000097
2019.06.18,8.999999999992347,329.999999999997,,338.9999999999893
2019.06.18,14.999999999998348,327.99999999999494,,342.9999999999933
2019.06.19,6.999999999990347,351.99999999999676,,358.9999999999871
2019.06.19,-2.000000000002,351.0000000000013,,348.9999999999993
2019.06.19,12.999999999996348,354.9999999999942,,367.99999999999056
2019.06.19,14.999999999998348,359.99999999999363,,374.999999999992
2019.06.19,22.999999999995246,391.9999999999924,,414.9999999999876
2019.06.19,34.99999999999615,409.99999999999926,,444.9999999999954
2019.06.19,65.99999999999939,424.9999999999976,,490.999999999997
2019.06.19,34.99999999999615,361.0000000000002,,395.99999999999636
2019.06.19,30.999999999992145,390.0000000000015,,420.99999999999363
2019.06.19,-3.0000000000085514,325.99999999999295,,322.9999999999844
2019.06.19,-1.0000000000065512,322.9999999999955,,321.999999999989
2019.06.19,10.999999999994348,351.99999999999676,,362.99999999999113
2019.06.19,11.999999999989797,354.9999999999942,,366.99999999998397
2019.06.19,19.999999999997797,354.9999999999942,,374.999999999992
2019.06.19,0.0,371.99999999999454,,371.99999999999454
2019.06.19,-29.000000000001247,349.99999999999477,,320.9999999999935
2019.06.19,-20.0000000000089,351.0000000000013,,330.9999999999924
2019.06.19,2.999999999997449,368.9999999999971,,371.99999999999454
2019.06.19,12.999999999996348,366.9999999999951,,379.9999999999915
2019.06.19,9.999999999998899,364.9999999999931,,374.99999999999204
2019.06.19,-20.0000000000089,336.9999999999984,,316.9999999999895
2019.06.19,-26.999999999999247,319.0000000000026,,292.00000000000335
2019.06.19,-43.999999999999595,282.99999999999994,,239.00000000000034
2019.06.19,-56.0000000000005,281.99999999999335,,225.99999999999284
2019.06.19,-45.000000000006146,300.0000000000003,,254.99999999999415
2019.06.19,-17.000000000000348,324.9999999999975,,307.99999999999716
2019.06.19,0.0,332.99999999999443,,332.99999999999443
2019.06.19,-41.000000000002146,305.99999999999517,,264.999999999993
2019.06.19,-23.00000000000635,325.99999999999295,,302.9999999999866
2019.06.19,-7.0000000000014495,330.9999999999924,,323.9999999999909
2019.06.19,-60.99999999999994,298.9999999999937,,237.99999999999375
2019.06.19,-71.00000000000995,293.99999999999426,,222.9999999999843
2019.06.19,-121.99999999999989,263.99999999999756,,141.99999999999767
2019.06.19,-173.00000000000094,234.99999999999633,,61.999999999995396
2019.06.19,-185.00000000000182,221.99999999999997,,36.99999999999815
2019.06.19,-128.00000000000588,253.99999999999866,,125.99999999999278
2019.06.19,-59.000000000009045,315.9999999999941,,256.99999999998505
2019.06.19,-40.00000000000669,320.9999999999935,,280.9999999999868
2019.06.19,-60.00000000000449,319.0000000000026,,258.9999999999981
2019.06.19,-35.00000000000725,346.0000000000019,,310.99999999999466
2019.06.19,-25.00000000000835,373.00000000000114,,347.9999999999928
2019.06.19,-49.00000000001015,324.9999999999975,,275.9999999999874
2019.06.19,-52.000000000007596,351.99999999999676,,299.99999999998914
2019.06.19,6.999999999990347,390.0000000000015,,396.9999999999918
2019.06.19,14.999999999998348,419.9999999999982,,434.99999999999653
2019.06.19,10.999999999994348,425.99999999999307,,436.99999999998744
2019.06.19,29.999999999996696,430.9999999999925,,460.9999999999892
2019.06.19,58.99999999999794,451.0000000000014,,509.9999999999994
2019.06.20,36.999999999998145,425.99999999999307,,462.9999999999912
2019.06.20,64.99999999999284,442.9999999999934,,507.99999999998624
2019.06.20,89.99999999999008,453.0000000000034,,542.9999999999935
2019.06.20,90.99999999999665,427.99999999999505,,518.9999999999917
2019.06.20,131.99999999999878,642.9999999999936,,774.9999999999924
2019.06.20,113.99999999999189,612.0000000000015,,725.9999999999934
2019.06.20,97.9999999999981,615.9999999999943,,713.9999999999924
2019.06.20,179.99999999999127,746.0000000000023,,925.9999999999935
2019.06.20,219.99999999999798,791.9999999999927,,1011.9999999999907
2019.06.20,158.99999999999804,717.9999999999964,,876.9999999999944
2019.06.20,126.99999999999933,717.9999999999964,,844.9999999999957
2019.06.20,63.99999999999739,703.9999999999935,,767.9999999999909
2019.06.20,171.99999999999437,795.9999999999967,,967.9999999999911
2019.06.20,162.99999999999093,792.9999999999993,,955.9999999999902
2019.06.20,156.99999999999602,790.0000000000018,,946.9999999999978
2019.06.20,148.99999999999915,756.0000000000011,,905.0000000000002
2019.06.20,136.99999999999824,747.9999999999931,,884.9999999999914
2019.06.20,163.99999999999747,770.9999999999994,,934.9999999999969
2019.06.20,203.99999999999307,792.9999999999993,,996.9999999999924
2019.06.20,275.99999999999847,837.9999999999943,,1113.9999999999927
2019.06.20,302.9999999999977,848.9999999999998,,1151.9999999999975
2019.06.20,307.99999999999716,844.9999999999958,,1152.999999999993
2019.06.20,424.9999999999976,931.9999999999995,,1356.9999999999973
2019.06.20,400.9999999999958,895.0000000000014,,1295.9999999999973
2019.06.20,413.99999999999216,919.0000000000032,,1332.9999999999955
2019.06.20,452.99999999999227,975.9999999999991,,1428.9999999999914
2019.06.20,449.9999999999948,959.9999999999942,,1409.999999999989
2019.06.20,413.99999999999216,909.9999999999997,,1323.9999999999918
2019.06.20,457.99999999999176,939.9999999999964,,1397.9999999999882
2019.06.20,485.99999999999756,931.9999999999995,,1417.999999999997
2019.06.20,522.9999999999957,961.9999999999961,,1484.9999999999918
2019.06.20,486.999999999993,883.9999999999959,,1370.9999999999889
2019.06.20,551.9999999999969,939.9999999999964,,1491.9999999999932
2019.06.20,526.9999999999997,927.0,,1453.9999999999995
2019.06.20,500.00000000000045,895.0000000000014,,1395.0000000000018
2019.06.20,442.9999999999934,817.9999999999965,,1260.99999999999
2019.06.20,396.9999999999918,832.9999999999949,,1229.9999999999868
2019.06.20,392.9999999999989,874.9999999999925,,1267.9999999999914
2019.06.20,396.9999999999918,905.0000000000002,,1301.999999999992
2019.06.20,383.99999999999545,880.9999999999984,,1264.9999999999939
2019.06.20,449.9999999999948,951.9999999999973,,1401.999999999992
2019.06.20,463.9999999999977,964.9999999999936,,1428.9999999999914
2019.06.20,472.9999999999901,963.0000000000027,,1435.9999999999927
2019.06.20,461.99999999999574,953.9999999999993,,1415.999999999995
2019.06.20,473.99999999999665,963.0000000000027,,1436.9999999999993
2019.06.20,476.9999999999941,966.9999999999957,,1443.9999999999898
2019.06.20,457.99999999999176,932.999999999995,,1390.9999999999868
2019.06.20,441.99999999999795,912.9999999999972,,1354.999999999995
2019.06.21,459.99999999999375,807.0000000000022,,1266.999999999996
2019.06.21,480.99999999999807,863.0000000000026,,1344.0000000000007
2019.06.21,501.99999999999136,910.9999999999951,,1412.9999999999864
2019.06.21,451.9999999999969,917.0000000000011,,1368.999999999998
2019.06.21,428.9999999999905,895.0000000000014,,1323.9999999999918
2019.06.21,473.99999999999665,897.9999999999987,,1371.9999999999955
2019.06.21,452.99999999999227,887.9999999999999,,1340.9999999999923
2019.06.21,483.99999999999557,951.9999999999973,,1435.9999999999927
2019.06.21,502.9999999999979,969.9999999999931,,1472.999999999991
2019.06.21,512.9999999999968,980.9999999999985,,1493.9999999999955
2019.06.21,575.9999999999987,1046.999999999998,,1622.9999999999968
2019.06.21,561.0000000000003,1054.9999999999948,,1615.999999999995
2019.06.21,524.9999999999977,1032.999999999995,,1557.9999999999927
2019.06.21,511.9999999999902,1017.0000000000013,,1528.9999999999914
2019.06.21,552.9999999999924,1058.0000000000034,,1610.999999999996
2019.06.21,541.9999999999981,1014.9999999999992,,1556.9999999999973
2019.06.21,554.9999999999944,1019.9999999999986,,1574.9999999999932
2019.06.21,583.9999999999957,1012.0000000000018,,1595.9999999999975
2019.06.21,494.9999999999899,898.9999999999942,,1393.999999999984
2019.06.21,465.9999999999998,852.9999999999926,,1318.9999999999923
2019.06.21,471.99999999999466,797.9999999999987,,1269.9999999999934
2019.06.21,424.9999999999976,729.0000000000018,,1153.9999999999995
2019.06.21,433.99999999998994,753.9999999999991,,1187.999999999989
2019.06.21,411.99999999999017,769.999999999993,,1181.9999999999832
2019.06.21,384.9999999999909,753.9999999999991,,1138.99999999999
2019.06.21,386.9999999999929,729.0000000000018,,1115.9999999999948
2019.06.21,381.99999999999346,724.9999999999978,,1106.9999999999914
2019.06.21,396.9999999999918,727.9999999999953,,1124.9999999999873
2019.06.21,298.9999999999937,637.9999999999941,,936.9999999999877
2019.06.21,302.9999999999977,644.0000000000001,,946.9999999999978
2019.06.21,305.99999999999517,629.0000000000018,,934.999999999997
2019.06.21,306.9999999999906,625.9999999999932,,932.9999999999839
2019.06.21,319.99999999999807,653.999999999999,,973.999999999997
2019.06.21,342.9999999999933,690.0000000000017,,1032.999999999995
2019.06.21,304.9999999999997,644.0000000000001,,948.9999999999998
2019.06.21,375.9999999999986,712.9999999999969,,1088.9999999999955
2019.06.21,403.99999999999324,717.000000000001,,1120.9999999999943
2019.06.21,457.99999999999176,780.9999999999984,,1238.9999999999902
2019.06.21,456.9999999999963,786.9999999999933,,1243.9999999999895
2019.06.21,468.9999999999972,785.0000000000024,,1253.9999999999995
2019.06.21,505.99999999999534,810.9999999999951,,1316.9999999999905
2019.06.21,549.9999999999949,881.9999999999939,,1431.9999999999886
2019.06.21,518.9999999999917,868.9999999999975,,1387.999999999989
2019.06.21,504.9999999999999,866.9999999999956,,1371.9999999999955
2019.06.21,522.0000000000002,895.9999999999968,,1417.999999999997
2019.06.21,534.9999999999966,944.9999999999958,,1479.9999999999923
2019.06.21,526.9999999999997,934.9999999999969,,1461.9999999999966
2019.06.21,511.9999999999902,934.9999999999969,,1446.9999999999873
