date,EURJPY,empty,sum
2019.09.23,-39.00000000000148,,-39.00000000000148
2019.09.23,-13.00000000000523,,-13.00000000000523
2019.09.23,-28.999999999996362,,-28.999999999996362
2019.09.23,-13.999999999995794,,-13.999999999995794
2019.09.23,-70.00000000000739,,-70.00000000000739
2019.09.23,-45.000000000001705,,-45.000000000001705
2019.09.23,-55.00000000000682,,-55.00000000000682
2019.09.23,-15.000000000000568,,-15.000000000000568
2019.09.23,-7.999999999995566,,-7.999999999995566
2019.09.23,48.99999999999238,,48.99999999999238
2019.09.23,34.99999999999659,,34.99999999999659
2019.09.23,52.99999999999727,,52.99999999999727
2019.09.23,52.99999999999727,,52.99999999999727
2019.09.23,63.99999999999295,,63.99999999999295
2019.09.23,63.99999999999295,,63.99999999999295
2019.09.23,66.0000000000025,,66.0000000000025
2019.09.23,66.0000000000025,,66.0000000000025
2019.09.23,34.000000000006025,,34.000000000006025
2019.09.23,73.99999999999807,,73.99999999999807
2019.09.23,-4.9999999999954525,,-4.9999999999954525
2019.09.23,-349.00000000000375,,-349.00000000000375
2019.09.23,-721.0000000000036,,-721.0000000000036
2019.09.23,-715.999999999994,,-715.999999999994
2019.09.23,-891.9999999999959,,-891.9999999999959
2019.09.23,-894.0000000000055,,-894.0000000000055
2019.09.23,-894.0000000000055,,-894.0000000000055
2019.09.23,-667.0000000000016,,-667.0000000000016
2019.09.23,-623.0000000000047,,-623.0000000000047
2019.09.23,-725.9999999999991,,-725.9999999999991
2019.09.23,-665.0000000000063,,-665.0000000000063
2019.09.23,-623.9999999999952,,-623.9999999999952
2019.09.23,-516.9999999999959,,-516.9999999999959
2019.09.23,-608.9999999999947,,-608.9999999999947
2019.09.23,-628.0000000000001,,-628.0000000000001
2019.09.23,-673.0000000000018,,-673.0000000000018
2019.09.23,-691.0000000000025,,-691.0000000000025
2019.09.23,-617.999999999995,,-617.999999999995
2019.09.23,-534.000000000006,,-534.000000000006
2019.09.23,-558.0000000000069,,-558.0000000000069
