,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDJPY,B
3,CHFJPY,B
4,CADCHF,B
5,AUDCHF,B
6,GBPJPY,B
7,GBPCAD,S
8,GBPAUD,S
9,EURCAD,S
10,EURAUD,S
11,EURNZD,S
12,CADJPY,B
13,AUDJPY,B
14,AUDCAD,S
