date,USDCHF,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.07.13,-89.00000000000574,-12.999999999996348,-131.99999999999878,-14.999999999998348,-164.00000000000858,-69.9999999999923,-28.00000000002001,-24.000000000001798,0.0,0.0,-167.00000000002825,0.0,0.0,0.0,-353.0000000000033,-153.99999999999636,-8.000000000009777,-121.00000000000443,-13.00000000000745,,-1351.0000000000716
2015.07.13,-280.00000000000244,39.00000000001125,-168.99999999999693,-31.999999999998696,28.999999999990145,-59.99999999999339,68.9999999999884,-33.000000000005244,101.99999999999099,151.00000000001046,-42.0000000000087,305.0000000000068,120.99999999999334,69.00000000000794,-653.0000000000147,-265.00000000000057,116.99999999999022,-123.00000000000644,-24.000000000001798,,-679.0000000000393
2015.07.13,-275.99999999999847,41.000000000002146,-276.9999999999939,-85.00000000000173,-112.000000000001,-73.00000000001194,210.9999999999843,-55.000000000005045,175.99999999999838,373.0000000000189,-191.00000000000784,652.9999999999916,354.9999999999942,39.00000000001125,-680.0000000000139,-409.9999999999966,198.99999999999807,-248.99999999999923,-35.00000000000725,,-396.00000000003797
2015.07.13,-19.00000000000235,9.999999999998899,-224.9999999999974,-78.00000000000028,-18.0000000000069,116.99999999998934,162.9999999999825,168.00000000000148,224.9999999999974,192.00000000000728,-22.0000000000109,443.00000000001205,323.0000000000066,125.00000000001954,-663.999999999998,-328.9999999999935,189.99999999999773,-175.00000000000293,-24.000000000001798,,401.99999999999875
2015.07.13,-14.000000000002899,11.00000000000545,-275.000000000003,-156.00000000000057,-42.999999999993044,85.00000000000173,138.99999999998158,207.00000000000162,219.99999999999798,118.99999999999977,145.99999999997948,393.0000000000007,280.0000000000136,19.00000000001345,-561.9999999999958,-293.00000000000637,218.9999999999941,-226.00000000000398,55.99999999998939,,324.999999999973
2015.07.13,-74.00000000000739,24.000000000001798,-276.9999999999939,-134.0000000000008,-34.000000000000696,92.99999999998754,294.9999999999875,100.00000000000009,218.99999999999142,382.000000000005,-209.9999999999991,568.9999999999884,363.0000000000022,170.00000000000347,-629.9999999999973,-328.9999999999935,254.99999999999545,-235.00000000000742,48.99999999999905,,595.9999999999618
2015.07.13,-70.99999999999883,11.00000000000545,-165.9999999999995,-124.99999999999733,14.000000000002899,110.99999999999443,235.99999999999,82.99999999999974,235.99999999999176,204.00000000000773,-249.00000000003251,555.0000000000068,428.00000000000614,375.9999999999986,-619.9999999999983,-322.9999999999933,218.9999999999941,-109.99999999999899,58.99999999999794,,867.9999999999769
2015.07.13,-129.00000000000134,-8.999999999992347,-220.99999999999343,-168.00000000000148,126.99999999998823,51.000000000001044,322.00000000000273,102.99999999999754,282.99999999999994,205.0000000000125,19.999999999997797,591.0000000000082,445.0000000000065,239.00000000001143,-638.0000000000052,-260.0000000000051,235.99999999999,-196.00000000000728,88.99999999999464,,1090.000000000004
2015.07.13,-131.99999999999878,-80.99999999999774,-239.0000000000003,-197.00000000000273,181.00000000000892,5.999999999994898,310.9999999999786,70.99999999999883,261.0000000000001,123.99999999999523,31.999999999987594,485.00000000001364,442.00000000000904,168.0000000000126,-405.0000000000109,-236.0000000000042,253.0000000000001,-224.000000000002,178.99999999999582,,998.9999999999785
2015.07.13,-104.00000000000409,-148.99999999999915,-219.99999999999798,-249.99999999999466,82.99999999998863,-22.0000000000109,275.0000000000057,117.00000000000044,192.99999999999872,155.00000000000114,89.99999999996788,402.9999999999916,341.00000000001353,-5.999999999994898,-229.00000000001253,-174.99999999999716,349.9999999999943,-287.0000000000039,275.99999999999847,,840.999999999945
