date,USDCHF,USDJPY,AUDUSD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2021.11.08,-99.00000000000463,0.0,0.0,-134.00000000001188,-22.999999999995246,-3.999999999992898,-29.000000000001247,-256.00000000001177,-107.99999999999699,-181.9999999999933,-25.999999999992696,-117.99999999999588,0.0,-1.0000000000047748,0.0,-308.9999999999815,,-1288.999999999983
2021.11.08,-73.00000000000084,76.00000000000762,21.999999999999797,-162.00000000001768,-9.999999999998899,4.000000000004,-17.999999999995797,-265.0000000000041,-72.99999999998974,-184.99999999999073,-41.000000000002146,-143.99999999998857,46.00000000000648,89.9999999999892,135.99999999999568,-121.99999999999989,,-718.9999999999856
2021.11.08,-61.999999999995396,94.0000000000083,40.99999999999105,-163.00000000000205,-4.999999999999449,23.00000000000635,-58.99999999999794,-255.00000000000523,-99.99999999998899,-226.99999999999943,-93.00000000000975,-266.999999999995,73.0000000000075,113.99999999999011,174.99999999999716,-198.99999999999363,,-909.9999999999864
2021.11.08,-51.000000000001044,137.00000000000045,39.999999999995595,-161.00000000001114,34.000000000000696,26.999999999999247,-60.99999999999994,-209.9999999999991,-144.99999999999514,-202.9999999999976,-141.00000000001333,-338.99999999997823,149.0000000000009,137.00000000000045,147.99999999999613,-230.9999999999812,,-869.9999999999833
2021.11.08,-56.0000000000005,111.0000000000042,-6.0000000000060005,-154.0000000000097,7.9999999999968985,-0.999999999995449,-65.99999999999939,-300.00000000001137,-242.99999999999324,-242.99999999999324,-202.9999999999976,-393.99999999998323,108.00000000000409,81.99999999999363,103.9999999999992,-188.9999999999947,,-1441.9999999999866
2021.11.08,-87.00000000000374,222.0000000000084,0.0,-155.00000000001623,7.0000000000014495,18.0000000000069,-43.999999999999595,-299.00000000000483,-243.99999999999977,-241.00000000000233,-168.0000000000126,-378.999999999996,171.00000000000648,161.99999999999193,174.99999999999716,-186.99999999998164,,-1049.0000000000045
2021.11.08,-92.99999999999864,230.00000000000398,14.999999999998348,-145.00000000001734,33.000000000005244,52.000000000007596,-49.99999999999449,-224.000000000002,-99.00000000000463,-207.00000000000162,-86.99999999999264,-289.9999999999903,190.00000000001194,203.99999999999352,219.99999999999886,-180.99999999998673,,-431.99999999996874
2021.11.08,-168.00000000000148,240.0000000000091,-50.0000000000056,-187.00000000000384,75.9999999999983,56.0000000000005,-60.99999999999994,-127.00000000001043,-129.99999999998568,-127.99999999999478,-143.00000000000423,-198.99999999999363,183.00000000000693,125.0,205.99999999998886,-140.99999999999113,,-447.99999999998704
2021.11.08,-202.9999999999976,239.00000000000432,-50.0000000000056,-224.000000000002,97.9999999999981,58.99999999999794,-63.00000000000195,-114.99999999999844,-126.0000000000039,-136.99999999998712,-144.0000000000108,-178.99999999999582,179.00000000000205,126.99999999999534,214.9999999999892,-90.99999999999665,,-415.0000000000129
2021.11.08,-209.00000000000364,269.999999999996,-8.000000000008,-243.00000000001543,143.9999999999997,114.99999999999844,-64.99999999999284,-86.0000000000083,-48.99999999998794,-104.99999999999955,-83.9999999999952,-5.999999999994898,239.00000000000432,190.9999999999883,315.9999999999883,-55.99999999998939,,363.99999999997993
2021.11.08,-182.99999999999983,272.99999999999613,8.999999999992347,-243.00000000001543,131.00000000000333,114.99999999999844,-44.99999999999504,-157.00000000000713,-116.00000000000499,-147.99999999999258,-90.00000000001229,17.000000000000348,243.0000000000092,206.99999999999363,360.99999999999,6.000000000017103,,379.9999999999732
2021.11.08,-172.00000000000549,296.99999999999704,37.99999999999359,-238.0000000000049,119.99999999999788,136.99999999999824,-56.99999999999594,-141.00000000001333,-4.000000000004,-144.99999999999514,-8.999999999992347,189.00000000001694,249.00000000000944,256.0000000000002,455.99999999998886,60.000000000015596,,1036.0000000000068
2021.11.08,-168.99999999999693,253.0000000000001,43.999999999999595,-215.00000000000963,95.00000000000064,134.0000000000008,-74.99999999999174,-160.00000000000458,5.999999999994898,-158.99999999999804,8.999999999992347,186.0000000000195,200.00000000000284,239.99999999999488,438.99999999999295,54.0000000000207,,882.0000000000184
2021.11.08,-158.0000000000026,237.00000000000898,51.000000000001044,-219.00000000001364,85.00000000000173,126.0000000000039,-92.99999999999864,-146.00000000000168,36.0000000000138,-191.99999999999218,-12.000000000012001,214.00000000000307,194.00000000000261,236.99999999999477,435.99999999999284,57.00000000001815,,853.0000000000202
2021.11.08,-161.99999999999548,240.99999999999966,41.9999999999976,-236.00000000001398,92.00000000000318,119.00000000000244,-63.00000000000195,-158.99999999999804,-4.000000000004,-177.99999999998929,-36.999999999998145,216.00000000001617,202.0000000000124,224.99999999999432,460.9999999999985,59.000000000009045,,818.0000000000325
2021.11.08,-168.00000000000148,227.00000000000387,70.99999999999883,-237.00000000002052,121.00000000000443,143.9999999999997,-56.99999999999594,-140.0000000000068,48.000000000003595,-124.99999999999733,21.999999999988695,247.00000000001944,219.99999999999886,240.99999999999966,454.9999999999983,77.00000000001594,,1146.000000000009
2021.11.08,-165.9999999999995,234.99999999999943,129.9999999999968,-257.0000000000183,141.00000000000225,185.00000000000182,-65.99999999999939,-165.9999999999995,100.99999999999554,-137.9999999999937,63.99999999999739,418.0000000000073,245.00000000000455,320.99999999999795,587.9999999999939,146.00000000000168,,1780.9999999999882
2021.11.08,-182.00000000000438,265.00000000000057,61.999999999995396,-285.00000000000193,145.00000000000622,165.00000000000404,-75.9999999999983,-144.0000000000108,-11.00000000000545,-147.99999999999258,-38.0000000000047,325.0000000000197,262.00000000000045,259.00000000000034,539.999999999992,151.00000000001222,,1290.000000000013
2021.11.08,-182.99999999999983,203.00000000000296,57.99999999999139,-287.000000000015,140.0000000000068,147.00000000000824,-87.99999999999919,-138.0000000000159,-5.999999999994898,-173.99999999998528,-58.000000000002494,290.00000000001245,228.00000000000864,240.99999999999966,519.999999999996,169.00000000001913,,1062.0000000000327
2021.11.08,-280.9999999999979,213.99999999999864,71.99999999999429,-352.000000000019,192.00000000000327,214.00000000000307,-44.99999999999504,-102.00000000000209,113.00000000000753,-72.0000000000054,137.9999999999937,522.0000000000002,218.00000000000352,271.99999999999136,557.9999999999927,180.0000000000024,,1840.9999999999714
2021.11.08,-326.9999999999995,173.00000000000182,-71.00000000000995,-364.00000000000875,190.99999999999673,146.00000000000168,-183.99999999999528,-59.000000000009045,117.00000000001154,-168.99999999999693,-143.00000000000423,298.00000000002046,105.00000000000398,68.9999999999884,393.0000000000007,168.0000000000126,,343.0000000000142
2021.11.08,-319.0000000000026,123.99999999999523,-41.000000000002146,-429.00000000001273,151.9999999999966,162.0000000000066,-178.99999999999582,-224.000000000002,-19.999999999997797,-313.99999999999204,-187.00000000000384,244.00000000002197,100.99999999999909,96.9999999999942,414.99999999999204,198.00000000000927,,-219.99999999999403
2021.11.08,-273.9999999999965,117.00000000000443,67.9999999999903,-424.00000000000216,150.00000000000568,197.00000000000273,-112.000000000001,-339.0000000000004,5.999999999994898,-339.0000000000004,-117.99999999999588,308.0000000000194,111.0000000000042,177.99999999999727,492.999999999995,205.00000000001074,,227.00000000002836
2021.11.08,-326.0000000000041,36.000000000001364,117.99999999999588,-429.00000000001273,190.00000000000128,275.99999999999847,-92.99999999999864,-185.99999999999727,68.00000000000139,-204.00000000000418,99.00000000000463,551.0000000000126,103.00000000000864,185.99999999999284,509.9999999999909,216.00000000001617,,1115.0000000000073
2021.11.08,-343.00000000000443,66.0000000000025,39.00000000000014,-435.0000000000076,224.9999999999974,248.00000000000378,-58.99999999999794,-218.00000000000708,-12.999999999996348,-160.99999999998892,7.999999999985796,477.0000000000163,72.00000000000273,121.99999999999989,458.999999999989,240.00000000001796,,727.000000000013
2021.11.08,-353.0000000000033,85.99999999999852,97.9999999999981,-508.00000000001955,265.0000000000041,304.00000000000426,-81.9999999999932,-231.0000000000034,12.999999999996348,-211.00000000000563,-15.999999999993797,571.0000000000103,115.0000000000091,179.9999999999926,557.9999999999927,301.0000000000179,,1090.0000000000052
2021.11.08,-373.99999999999653,85.99999999999852,100.00000000000009,-514.0000000000144,277.000000000005,311.00000000000574,-90.0000000000012,-184.00000000000637,-0.9999999999843467,-221.00000000000452,-19.999999999997797,582.0000000000158,130.00000000000966,176.9999999999925,574.9999999999886,323.0000000000066,,1157.0000000000173
2021.11.08,-394.00000000000546,126.00000000000477,90.99999999999665,-544.0000000000111,304.9999999999997,335.0000000000075,-39.00000000000014,-382.0000000000157,-221.00000000000452,-170.00000000000347,31.000000000003247,664.0000000000201,166.00000000001103,210.99999999999852,629.9999999999955,353.0000000000033,,1162.0
