date,USDCHF,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.07.16,-53.999999999998494,0.0,-79.00000000000773,-0.999999999995449,-12.999999999996348,0.0,-1.999999999990898,0.0,-3.0000000000001137,-9.999999999998899,-29.00000000001235,,-191.00000000000028
2018.07.16,-36.999999999998145,11.999999999989797,-167.0000000000016,-38.0000000000047,18.0000000000069,16.0000000000049,17.000000000000348,49.99999999999716,31.00000000000591,-130.99999999999224,-8.000000000008,,-236.99999999999966
2018.07.16,-102.99999999998644,17.999999999984695,-224.00000000000375,-56.0000000000005,11.00000000000545,23.00000000000635,11.00000000000545,129.99999999999545,64.99999999999773,-97.9999999999981,31.999999999987594,,-191.00000000000608
2018.07.16,-114.99999999999844,17.000000000000348,-227.00000000000387,-14.999999999998348,21.999999999999797,96.00000000000719,53.999999999998494,204.9999999999983,138.00000000000523,-42.999999999993044,-39.00000000001125,,93.0000000000044
2018.07.16,-131.99999999999878,49.99999999999449,-266.00000000000534,4.000000000004,43.999999999999595,121.99999999999989,89.99999999999008,209.00000000000318,144.00000000000546,-26.999999999999247,-49.99999999999449,,187.99999999999875
2018.07.16,-127.99999999999478,31.999999999987594,-251.00000000000477,2.000000000002,42.0000000000087,119.00000000000244,99.00000000000463,233.99999999999466,153.99999999999636,-31.999999999998696,-29.00000000001235,,241.9999999999858
2018.07.16,-126.99999999998823,23.999999999979593,-256.0000000000002,-38.0000000000047,24.000000000001798,106.00000000000608,79.00000000000685,224.99999999999432,140.00000000000057,-57.99999999999139,-29.999999999996696,,89.00000000000796
2018.07.16,-112.000000000001,63.99999999999739,-317.0000000000073,56.0000000000005,103.00000000000864,172.00000000000549,248.99999999998812,274.9999999999915,251.99999999999534,28.000000000005798,4.000000000004,,773.9999999999885
2018.07.16,-92.00000000000318,85.99999999998609,-320.0000000000074,53.999999999998494,119.00000000000244,174.00000000000747,258.0000000000027,310.99999999999284,296.99999999999704,18.0000000000069,2.999999999997449,,907.9999999999809
2018.07.16,-93.99999999999409,85.99999999998609,-362.000000000009,31.000000000003247,77.00000000000485,128.00000000000588,119.00000000000244,296.99999999999704,231.99999999999932,-35.999999999991594,-46.999999999997044,,431.00000000000716
2018.07.16,-100.99999999999554,93.99999999999409,-322.00000000000273,-71.99999999999429,20.0000000000089,79.00000000000685,4.999999999988347,290.9999999999968,189.00000000000716,-110.99999999999443,-35.00000000000725,,37.00000000000793
2018.07.16,-95.00000000000064,94.99999999997843,-293.99999999999693,-90.0000000000012,0.0,51.000000000001044,-39.999999999995595,262.00000000000045,141.00000000000534,-133.99999999998968,-22.0000000000109,,-126.00000000000968
2018.07.16,-92.00000000000318,104.99999999999955,-299.0000000000066,-46.00000000000159,20.0000000000089,57.00000000000705,-11.00000000000545,278.99999999999636,186.9999999999976,-77.99999999998919,-69.00000000000794,,52.99999999999554
