date,USDCAD,EURCHF,AUDCHF,EURJPY,EURCAD,empty,sum
2016.02.08,-76.0000000000094,-60.99999999999994,-138.00000000000477,-228.00000000000864,-51.99999999998539,,-555.0000000000082
2016.02.08,-113.00000000000753,-25.999999999992696,-136.00000000000279,-243.99999999999977,-85.99999999998609,,-604.9999999999889
2016.02.08,-292.00000000000335,-14.000000000002899,-333.0000000000055,-246.00000000000932,-307.99999999999716,,-1193.0000000000182
2016.02.08,-246.00000000001288,26.999999999999247,-380.00000000000256,-194.00000000001683,-268.0000000000016,,-1061.0000000000346
2016.02.08,-131.99999999999878,51.000000000001044,-341.99999999999784,-213.99999999999864,-169.99999999998127,,-806.9999999999754
2016.02.08,-130.0000000000079,19.999999999997797,-424.9999999999976,-269.00000000000546,-221.99999999998886,,-1026.000000000002
2016.02.08,-147.00000000000824,69.00000000000794,-468.9999999999972,-391.00000000001955,-136.00000000000279,,-1074.0000000000198
2016.02.08,-114.99999999999844,97.9999999999981,-439.99999999999596,-519.0000000000055,-91.99999999998099,,-1067.9999999999827
2016.02.08,-92.00000000000318,51.000000000001044,-395.0000000000009,-478.00000000000864,-88.99999999998354,,-1002.9999999999952
2016.02.08,-51.000000000001044,28.999999999990145,-336.00000000000296,-450.00000000001705,-137.9999999999937,,-946.0000000000246
2016.02.08,-80.00000000001339,59.000000000009045,-368.00000000000165,-447.00000000000273,-170.99999999998784,,-1006.9999999999965
2016.02.08,-65.00000000000395,45.99999999999049,-316.0000000000052,-381.0000000000002,-201.99999999999108,,-918.00000000001
2016.02.08,-66.99999999999484,22.999999999995246,-336.9999999999984,-391.9999999999959,-243.99999999999977,,-1016.9999999999936
2016.02.08,-222.99999999999542,29.999999999996696,-419.00000000000273,-480.0000000000182,-377.9999999999894,,-1470.000000000009
2016.02.08,-256.00000000001177,17.000000000000348,-434.9999999999965,-582.9999999999984,-430.9999999999814,,-1687.9999999999877
2016.02.08,-258.0000000000027,29.999999999996696,-490.999999999997,-644.0000000000055,-449.9999999999948,,-1813.0000000000032
2016.02.08,-219.99999999999798,89.00000000000574,-468.9999999999972,-647.0000000000198,-316.99999999998954,,-1563.9999999999986
2016.02.08,-236.00000000001398,100.0000000000112,-470.9999999999992,-758.0000000000098,-298.9999999999826,,-1663.9999999999945
2016.02.08,-356.00000000000074,103.00000000000864,-517.9999999999962,-754.0000000000191,-363.9999999999866,,-1888.999999999994
2016.02.08,-415.99999999999415,86.0000000000083,-648.0000000000041,-695.0000000000216,-459.99999999999375,,-2133.0000000000055
2016.02.08,-574.0000000000078,59.000000000009045,-639.0000000000007,-587.0000000000175,-550.9999999999903,,-2292.0000000000073
2016.02.08,-568.9999999999973,106.99999999999044,-731.9999999999993,-552.9999999999973,-434.9999999999854,,-2181.9999999999886
2016.02.08,-425.99999999999307,134.99999999999625,-660.000000000005,-618.9999999999998,-297.9999999999983,,-1868.0
2016.02.08,-331.999999999999,211.00000000000563,-558.9999999999984,-629.0000000000191,146.00000000000168,,-1163.0000000000093
2016.02.08,-90.99999999999665,144.99999999999514,-243.99999999999977,-391.9999999999959,329.00000000000153,,-252.99999999999562
2016.02.08,-217.0000000000005,127.00000000001043,-368.00000000000165,-365.0000000000091,162.00000000001768,,-660.9999999999832
2016.02.08,-59.000000000009045,36.999999999998145,-487.99999999999955,-125.0,-228.99999999999034,,-864.0000000000008
2016.02.08,-5.999999999994898,51.000000000001044,-580.0000000000027,301.9999999999925,-269.9999999999925,,-502.9999999999966
2016.02.08,1.0000000000065512,-52.000000000007596,-568.9999999999973,400.99999999998204,-308.9999999999815,,-527.9999999999977
2016.02.08,150.99999999999002,-140.0000000000068,-326.0000000000041,747.9999999999905,-170.99999999998784,,261.99999999998175
2016.02.08,431.99999999998795,-124.99999999999733,-314.0000000000032,868.9999999999998,-258.0000000000027,,603.9999999999845
2016.02.08,394.00000000000546,-80.99999999999774,-339.0000000000004,843.9999999999941,-280.9999999999979,,537.0000000000034
2016.02.08,330.9999999999924,-187.00000000000384,-351.99999999999676,822.0000000000027,-109.99999999998789,,504.00000000000665
2016.02.08,340.00000000000693,-185.99999999999727,-234.00000000000088,828.000000000003,46.0000000000127,,794.0000000000244
2016.02.08,302.0000000000023,-387.000000000004,-248.99999999999923,781.9999999999823,111.00000000001664,,558.999999999998
2016.02.08,350.00000000000585,-329.00000000000153,-112.99999999999643,1115.9999999999854,253.00000000001432,,1277.0000000000077
2016.02.08,303.9999999999932,-358.9999999999982,-1.0000000000065512,987.9999999999995,812.0000000000127,,1744.0000000000007
2016.02.08,134.99999999999625,-270.99999999999903,-143.9999999999997,883.9999999999861,632.0000000000103,,1235.999999999994
2016.02.08,-66.00000000001049,-171.99999999999437,-268.0000000000016,840.0000000000034,158.99999999999804,,492.999999999995
2016.02.08,-82.00000000000429,-151.9999999999966,-273.9999999999965,849.9999999999943,139.00000000000023,,480.99999999999716
2016.02.08,51.000000000001044,-141.99999999999767,-212.00000000000108,1032.999999999987,358.00000000001387,,1088.0000000000032
2016.02.08,96.99999999999153,-256.99999999999613,-84.0000000000063,977.9999999999802,581.0000000000093,,1314.9999999999786
2016.02.08,231.0000000000034,-259.0000000000092,120.99999999999334,921.999999999997,913.0000000000083,,1927.9999999999927
2016.02.08,371.99999999999454,-249.00000000001032,197.99999999999818,790.9999999999968,1184.0000000000073,,2295.9999999999864
2016.02.08,287.9999999999994,-190.00000000000128,183.99999999999528,712.9999999999939,1148.0000000000157,,2143.0000000000027
2016.02.08,86.99999999999264,-167.9999999999904,24.999999999997247,534.9999999999966,762.0000000000182,,1241.0000000000143
2016.02.08,265.0000000000041,-197.00000000000273,93.99999999999409,480.99999999999454,960.0000000000053,,1602.9999999999955
2016.02.08,202.9999999999976,-120.99999999999334,48.000000000003595,455.99999999998886,979.0000000000188,,1565.0000000000155
