date,USDCAD,EURJPY,NZDJPY,empty,sum
2019.01.15,-189.00000000001694,277.9999999999916,146.0000000000008,,234.99999999997544
2019.01.15,-192.00000000001438,264.99999999998636,150.00000000000568,,222.99999999997766
2019.01.15,-177.00000000000495,263.9999999999958,171.99999999999704,,258.9999999999879
2019.01.15,-180.0000000000024,283.9999999999918,206.00000000000307,,309.9999999999925
2019.01.15,-165.9999999999995,415.9999999999968,316.99999999999307,,566.9999999999905
2019.01.15,-175.00000000001404,400.99999999999625,361.99999999999477,,587.999999999977
2019.01.15,-194.0000000000053,305.9999999999974,280.00000000000114,,391.99999999999324
2019.01.15,-165.00000000001512,316.99999999999307,317.99999999999784,,469.9999999999758
2019.01.15,-104.99999999999955,278.99999999999636,278.0000000000058,,452.0000000000026
2019.01.15,-87.00000000001484,121.99999999999989,227.00000000000387,,261.9999999999889
2019.01.15,-101.00000000001774,93.99999999999409,185.00000000000227,,177.99999999997863
2019.01.15,-270.00000000001467,-298.0000000000018,79.9999999999983,,-488.0000000000182
2019.01.15,-270.99999999999903,-238.00000000001376,36.000000000001364,,-473.0000000000114
2019.01.15,-229.00000000001253,-211.00000000001273,40.99999999999682,,-399.0000000000284
2019.01.15,-164.00000000000858,-386.0000000000099,43.00000000000637,,-507.00000000001205
2019.01.15,-106.00000000000608,-313.0000000000024,24.00000000000091,,-395.00000000000756
2019.01.15,-147.00000000000824,-491.00000000001387,-120.00000000000455,,-758.0000000000266
2019.01.15,-260.0000000000158,-684.0000000000117,-192.99999999999784,,-1137.0000000000255
2019.01.15,-230.00000000001907,-535.0000000000108,-182.00000000000216,,-947.0000000000321
2019.01.15,-187.00000000000384,-392.0000000000101,-121.99999999999989,,-701.0000000000139
2019.01.15,-85.00000000000173,-448.0000000000075,-194.00000000000261,,-727.0000000000118
2019.01.15,-51.000000000001044,-389.00000000001,-45.000000000001705,,-485.00000000001273
2019.01.15,-15.00000000000945,-328.00000000000296,-28.999999999996362,,-372.00000000000875
2019.01.15,-21.00000000000435,-277.000000000001,-52.99999999999727,,-351.0000000000026
2019.01.15,-26.999999999999247,-281.0000000000059,18.000000000000682,,-290.0000000000045
2019.01.15,-222.00000000001108,-594.0000000000083,-46.00000000000648,,-862.0000000000258
2019.01.15,-330.0000000000081,-597.0000000000084,-75.9999999999934,,-1003.0000000000099
2019.01.15,-245.0000000000063,-643.0000000000007,-46.999999999997044,,-935.0000000000041
2019.01.15,-310.0000000000103,-640.0000000000006,-125.0,,-1075.000000000011
2019.01.15,-372.00000000001677,-706.0000000000031,-156.0000000000059,,-1234.0000000000257
2019.01.15,-426.00000000001523,-741.0000000000139,-174.99999999999716,,-1342.0000000000264
2019.01.15,-402.0000000000135,-746.0000000000093,-200.9999999999934,,-1349.0000000000161
2019.01.15,-428.00000000000614,-921.0000000000065,-293.00000000000637,,-1642.000000000019
2019.01.15,-301.0000000000179,-538.0000000000109,-64.00000000000716,,-903.000000000036
2019.01.15,-249.00000000001032,-425.00000000001137,-25.000000000005684,,-699.0000000000274
2019.01.15,-241.00000000000233,-337.0000000000033,31.999999999996476,,-546.0000000000092
2019.01.15,-243.00000000001543,-326.0000000000076,4.0000000000048885,,-565.0000000000182
2019.01.16,-195.00000000001182,-364.0000000000043,-6.000000000000227,,-565.0000000000164
2019.01.16,-164.00000000000858,-429.00000000000205,-12.000000000000455,,-605.0000000000111
2019.01.16,-172.0000000000166,-415.00000000000625,-7.999999999995566,,-595.0000000000184
2019.01.16,-144.0000000000108,-359.00000000000887,-9.000000000000341,,-512.00000000002
2019.01.16,-161.00000000001114,-529.0000000000106,-25.99999999999625,,-716.000000000018
2019.01.16,-153.00000000000313,-587.0000000000033,-49.99999999999716,,-790.0000000000035
2019.01.16,-247.00000000001944,-727.0000000000039,-197.00000000000273,,-1171.000000000026
2019.01.16,-287.000000000015,-772.0000000000056,-240.99999999999966,,-1300.00000000002
2019.01.16,-220.00000000002018,-795.0000000000017,-245.9999999999951,,-1261.0000000000168
2019.01.16,-201.00000000000674,-659.000000000006,-194.00000000000261,,-1054.0000000000155
2019.01.16,-209.9999999999991,-659.000000000006,-141.00000000000534,,-1010.0000000000105
2019.01.16,-226.99999999999943,-654.0000000000106,-167.0000000000016,,-1048.0000000000116
2019.01.16,-195.00000000001182,-592.000000000013,-115.99999999999966,,-903.0000000000244
2019.01.16,-168.0000000000126,-601.0000000000133,-120.00000000000455,,-889.0000000000305
2019.01.16,-165.00000000001512,-573.0000000000075,-109.99999999999943,,-848.000000000022
2019.01.16,-115.00000000002063,-553.0000000000115,-4.9999999999954525,,-673.0000000000275
2019.01.16,-66.00000000001049,-633.0000000000098,-16.999999999995907,,-716.0000000000161
2019.01.16,-102.00000000000209,-658.0000000000013,-16.000000000005343,,-776.0000000000086
2019.01.16,-102.00000000000209,-646.0000000000008,19.000000000005457,,-728.9999999999974
2019.01.16,-46.0000000000127,-640.0000000000006,60.000000000002274,,-626.000000000011
2019.01.16,-30.0000000000189,-581.0000000000031,0.0,,-611.0000000000219
2019.01.16,-53.00000000001415,-455.0000000000125,-102.99999999999443,,-611.0000000000211
2019.01.16,-87.99999999999919,-382.000000000005,-158.00000000000125,,-628.0000000000055
2019.01.16,-148.99999999999915,-391.00000000000534,-331.00000000000307,,-871.0000000000076
2019.01.16,-165.00000000001512,-390.00000000000057,-331.99999999999363,,-887.0000000000093
2019.01.16,-209.9999999999991,-364.0000000000043,-365.99999999999966,,-940.0000000000031
2019.01.16,-326.0000000000041,-381.0000000000002,-533.0000000000013,,-1240.0000000000055
2019.01.16,-247.00000000001944,-485.00000000001364,-486.99999999999477,,-1219.0000000000277
2019.01.16,-220.00000000002018,-532.0000000000107,-448.99999999999807,,-1201.000000000029
2019.01.16,-222.00000000001108,-458.0000000000126,-361.99999999999477,,-1042.0000000000184
2019.01.16,-155.00000000001623,-427.0000000000067,-379.0000000000049,,-961.0000000000279
2019.01.16,-167.00000000000603,-459.0000000000032,-415.00000000000625,,-1041.0000000000155
2019.01.16,-135.00000000001845,-404.0000000000106,-358.0000000000041,,-897.0000000000331
2019.01.16,-70.99999999999883,-350.0000000000085,-296.99999999999704,,-718.0000000000044
2019.01.16,20.999999999982144,-281.0000000000059,-268.0000000000007,,-528.0000000000244
2019.01.16,-81.00000000001995,-426.00000000000193,-311.9999999999976,,-819.0000000000196
2019.01.16,-41.000000000002146,-319.0000000000026,-236.99999999999477,,-596.9999999999995
2019.01.16,52.99999999999194,-214.00000000001285,-186.00000000000705,,-347.00000000002797
2019.01.16,56.99999999999594,-268.0000000000007,-206.00000000000307,,-417.00000000000784
2019.01.16,27.999999999983594,-212.0000000000033,-188.0000000000024,,-372.00000000002206
2019.01.16,41.99999999998649,-145.00000000001023,-132.99999999999557,,-236.0000000000193
2019.01.16,-11.00000000000545,-154.00000000001057,-158.00000000000125,,-323.0000000000173
2019.01.16,-11.00000000000545,-191.0000000000025,-200.9999999999934,,-403.00000000000136
2019.01.16,-18.0000000000069,-211.00000000001273,-174.99999999999716,,-404.0000000000168
2019.01.16,-1.0000000000065512,-196.00000000001216,-174.0000000000066,,-371.0000000000253
2019.01.16,-86.0000000000083,-120.00000000000455,-153.99999999999636,,-360.0000000000092
2019.01.16,-93.00000000000975,-115.0000000000091,-129.0000000000049,,-337.00000000002376
2019.01.16,-104.99999999999955,-69.00000000000261,-132.99999999999557,,-306.9999999999977
2019.01.17,-68.00000000000139,-143.00000000000068,-180.00000000000682,,-391.00000000000887
2019.01.17,-79.00000000000685,-49.000000000006594,-134.00000000000034,,-262.00000000001376
2019.01.17,-77.00000000001594,-22.00000000000557,-120.99999999999511,,-220.00000000001663
2019.01.17,-91.00000000001884,-72.00000000000273,-194.99999999999318,,-358.0000000000148
2019.01.17,-118.00000000001809,-142.00000000001012,-243.99999999999977,,-504.00000000002797
2019.01.17,-111.00000000001664,-212.0000000000033,-266.00000000000534,,-589.0000000000252
2019.01.17,-90.00000000001229,-211.00000000001273,-257.000000000005,,-558.00000000003
2019.01.17,-176.00000000002058,-285.0000000000108,-483.0000000000041,,-944.0000000000355
2019.01.17,-199.00000000001583,-283.00000000000125,-426.00000000000193,,-908.000000000019
2019.01.17,-206.00000000001728,-253.0000000000001,-334.99999999999375,,-794.0000000000111
2019.01.17,-216.00000000001617,-218.00000000000352,-334.99999999999375,,-769.0000000000134
2019.01.17,-236.00000000001398,-216.00000000000819,-361.99999999999477,,-814.0000000000169
2019.01.17,-308.0000000000194,-212.0000000000033,-456.99999999999363,,-977.0000000000164
2019.01.17,-314.00000000001427,-256.0000000000002,-498.00000000000466,,-1068.000000000019
2019.01.17,-348.00000000001495,-301.00000000000193,-531.9999999999965,,-1181.0000000000132
2019.01.17,-319.0000000000026,-281.0000000000059,-504.0000000000049,,-1104.0000000000134
2019.01.17,-280.0000000000136,-313.0000000000024,-528.9999999999964,,-1122.0000000000123
2019.01.17,-328.00000000001717,-399.0000000000009,-640.0000000000006,,-1367.0000000000186
2019.01.17,-441.0000000000025,-538.0000000000109,-730.000000000004,,-1709.0000000000173
2019.01.17,-439.0000000000116,-581.0000000000031,-766.0000000000053,,-1786.00000000002
2019.01.17,-574.0000000000078,-566.0000000000025,-811.000000000007,,-1951.0000000000175
2019.01.17,-496.00000000000756,-507.000000000005,-771.0000000000008,,-1774.0000000000132
2019.01.17,-365.0000000000153,-355.000000000004,-731.9999999999993,,-1452.0000000000186
2019.01.17,-314.99999999999864,-460.00000000000796,-763.9999999999958,,-1539.0000000000023
2019.01.17,-308.0000000000194,-463.0000000000081,-796.0000000000065,,-1567.000000000034
2019.01.17,-297.0000000000139,-382.000000000005,-792.0000000000016,,-1471.0000000000205
2019.01.17,-347.0000000000084,-359.00000000000887,-801.0000000000019,,-1507.000000000019
2019.01.17,-327.00000000001063,-314.00000000000716,-737.9999999999995,,-1379.0000000000173
2019.01.17,-407.0000000000018,-319.0000000000026,-694.9999999999932,,-1420.9999999999977
2019.01.17,-430.00000000001927,-353.00000000000864,-715.0000000000034,,-1498.0000000000314
2019.01.17,-674.000000000019,-427.0000000000067,-733.0000000000041,,-1834.0000000000298
2019.01.17,-674.000000000019,-421.0000000000065,-742.0000000000044,,-1837.00000000003
2019.01.17,-638.0000000000052,-378.0000000000001,-798.0000000000018,,-1814.0000000000073
2019.01.17,-652.0000000000082,-380.00000000000966,-769.999999999996,,-1802.0000000000136
2019.01.17,-551.0000000000126,-287.00000000000614,-662.0000000000061,,-1500.000000000025
2019.01.17,-589.0000000000173,-413.0000000000109,-662.9999999999967,,-1665.000000000025
2019.01.17,-475.0000000000032,-292.0000000000016,-600.9999999999991,,-1368.0000000000039
2019.01.17,-496.00000000000756,-259.00000000000034,-486.99999999999477,,-1242.0000000000027
2019.01.17,-531.9999999999991,-209.00000000000318,-484.99999999999943,,-1226.0000000000018
2019.01.17,-537.0000000000097,-263.00000000000523,-525.0000000000057,,-1325.0000000000205
2019.01.17,-468.00000000000176,-241.00000000001387,-507.000000000005,,-1216.0000000000207
2019.01.17,-484.00000000001774,-250.0,-501.0000000000048,,-1235.0000000000225
2019.01.17,-517.0000000000119,-274.0000000000009,-487.99999999999955,,-1279.0000000000123
2019.01.17,-462.0000000000068,-267.0000000000101,-481.9999999999993,,-1211.0000000000164
2019.01.17,-279.00000000000705,-53.00000000001148,-234.99999999999943,,-567.000000000018
2019.01.17,-273.0000000000121,43.99999999999693,-189.99999999999773,,-419.0000000000129
2019.01.17,-287.000000000015,37.9999999999967,-221.00000000000364,,-470.00000000002194
2019.01.17,-291.00000000001904,8.99999999998613,-228.9999999999992,,-511.0000000000321
2019.01.18,-283.000000000011,54.99999999999261,-242.999999999995,,-471.0000000000134
2019.01.18,-289.0000000000059,26.999999999986812,-292.0000000000016,,-554.0000000000207
2019.01.18,-304.00000000001535,-91.00000000000819,-337.99999999999386,,-733.0000000000174
2019.01.18,-310.0000000000103,-55.00000000000682,-328.00000000000296,,-693.00000000002
2019.01.18,-314.00000000001427,-2.0000000000095497,-212.0000000000033,,-528.0000000000271
2019.01.18,-289.0000000000059,157.99999999998704,-159.00000000000603,,-290.0000000000249
2019.01.18,-281.0000000000201,132.99999999999557,-212.0000000000033,,-360.00000000002785
2019.01.18,-258.0000000000027,251.99999999999534,-126.99999999999534,,-133.00000000000267
2019.01.18,-241.00000000000233,199.99999999998863,-91.99999999999875,,-133.00000000001245
2019.01.18,-270.00000000001467,216.99999999999875,-87.99999999999386,,-141.00000000000978
2019.01.18,-255.00000000000523,256.9999999999908,-73.99999999999807,,-72.0000000000125
2019.01.18,-266.0000000000107,247.99999999999045,-78.99999999999352,,-97.00000000001376
2019.01.18,-287.000000000015,268.99999999999125,-105.99999999999454,,-124.0000000000183
2019.01.18,-270.00000000001467,281.9999999999965,-99.99999999999432,,-88.0000000000125
2019.01.18,-256.00000000001177,296.99999999999704,-75.9999999999934,,-35.00000000000813
2019.01.18,-276.00000000000955,230.99999999999454,-88.99999999999864,,-134.00000000001364
2019.01.18,-270.99999999999903,200.9999999999934,-94.99999999999886,,-165.0000000000045
2019.01.18,-226.00000000001506,239.99999999999488,-69.00000000000261,,-55.000000000022794
2019.01.18,-172.0000000000166,312.9999999999882,7.999999999995566,,148.99999999996714
2019.01.18,-176.00000000002058,250.99999999999056,1.0000000000047748,,75.99999999997476
2019.01.18,-188.00000000001037,221.9999999999942,-28.999999999996362,,4.999999999987466
2019.01.18,-231.0000000000034,367.999999999995,-91.99999999999875,,44.99999999999284
2019.01.18,-253.99999999999866,421.99999999999704,-105.00000000000398,,62.9999999999944
2019.01.18,-250.00000000001688,516.9999999999959,-63.00000000000239,,203.99999999997664
2019.01.18,-160.00000000000458,423.9999999999924,-43.00000000000637,,220.99999999998147
2019.01.18,-125.00000000001954,421.99999999999704,-43.99999999999693,,252.99999999998056
2019.01.18,-119.00000000000244,446.9999999999885,10.000000000005116,,337.9999999999912
2019.01.18,-92.00000000000318,512.999999999991,37.00000000000614,,457.999999999994
2019.01.18,-187.00000000000384,444.9999999999932,12.000000000000455,,269.99999999998977
2019.01.18,-209.9999999999991,351.99999999998965,7.000000000005002,,148.99999999999557
2019.01.18,-297.0000000000139,398.9999999999867,13.999999999995794,,115.99999999996857
2019.01.18,-197.00000000000273,351.99999999998965,4.9999999999954525,,159.99999999998238
2019.01.18,-158.0000000000137,388.9999999999958,24.00000000000091,,254.999999999983
2019.01.18,-240.00000000001796,211.9999999999891,-27.000000000001023,,-55.0000000000299
2019.01.18,-143.00000000000423,109.99999999999943,-16.999999999995907,,-50.00000000000071
2019.01.18,-66.00000000001049,229.99999999998977,78.00000000000296,,241.99999999998224
2019.01.18,-95.00000000000064,229.99999999998977,4.0000000000048885,,138.99999999999403
2019.01.18,-124.00000000001299,303.99999999998784,37.00000000000614,,216.999999999981
2019.01.18,-121.00000000001555,339.9999999999892,16.999999999995907,,235.99999999996956
2019.01.18,-90.00000000001229,413.99999999998727,69.00000000000261,,392.9999999999776
2019.01.18,-84.0000000000174,392.99999999998647,37.9999999999967,,346.9999999999658
2019.01.18,-81.00000000001995,399.9999999999915,43.99999999999693,,362.99999999996845
2019.01.18,-152.0000000000188,336.9999999999891,-7.000000000005002,,177.9999999999653
2019.01.18,-229.00000000001253,342.9999999999893,-39.00000000000148,,74.9999999999753
2019.01.18,-267.0000000000172,410.99999999998715,-7.999999999995566,,135.99999999997436
2019.01.18,-325.0000000000197,367.999999999995,-67.00000000000728,,-24.000000000032003
2019.01.18,-270.99999999999903,352.99999999999443,-112.99999999999955,,-31.00000000000415
2019.01.18,-246.00000000001288,354.99999999998977,-109.99999999999943,,-1.0000000000225384
