date,USDCAD,EURJPY,NZDJPY,empty,sum
2019.01.14,-97.00000000001374,45.99999999999227,13.00000000000523,,-38.00000000001624
2019.01.14,-81.00000000001995,82.99999999999841,4.0000000000048885,,5.999999999983345
2019.01.14,-159.00000000002024,-59.00000000001171,-40.99999999999682,,-259.00000000002876
2019.01.14,-170.00000000000347,-36.000000000001364,-67.00000000000728,,-273.0000000000121
2019.01.14,-141.00000000001333,0.0,-22.00000000000557,,-163.0000000000189
2019.01.14,-117.00000000001154,-19.000000000005457,4.9999999999954525,,-131.00000000002154
2019.01.14,-64.0000000000196,25.99999999999625,22.999999999996135,,-15.000000000027214
2019.01.14,-62.000000000006494,-146.0000000000008,-170.0000000000017,,-378.000000000009
2019.01.14,-97.00000000001374,-129.0000000000049,-132.000000000005,,-358.00000000002365
2019.01.14,-197.00000000000273,-217.00000000001296,-257.99999999999557,,-672.0000000000113
2019.01.14,-320.00000000000915,-349.00000000000375,-415.00000000000625,,-1084.000000000019
2019.01.14,-277.00000000001614,-285.0000000000108,-381.0000000000002,,-943.0000000000272
2019.01.14,-251.00000000000122,-239.00000000000432,-406.0000000000059,,-896.0000000000115
2019.01.14,-261.0000000000001,-248.00000000000466,-447.00000000000273,,-956.0000000000075
2019.01.14,-243.00000000001543,-244.00000000001398,-439.00000000000716,,-926.0000000000366
2019.01.14,-241.00000000000233,-230.00000000000398,-433.00000000000693,,-904.0000000000132
2019.01.14,-343.00000000000443,-296.0000000000065,-525.0000000000057,,-1164.0000000000166
2019.01.14,-348.00000000001495,-247.0000000000141,-480.99999999999454,,-1076.0000000000236
2019.01.14,-419.0000000000138,-320.0000000000074,-468.0000000000035,,-1207.0000000000246
2019.01.14,-321.0000000000157,-235.00000000001364,-474.00000000000375,,-1030.0000000000332
2019.01.14,-214.00000000000307,-244.00000000001398,-408.00000000000125,,-866.0000000000183
2019.01.14,-223.00000000001762,-162.00000000000614,-406.0000000000059,,-791.0000000000297
2019.01.14,-162.00000000001768,-284.000000000006,-376.0000000000048,,-822.0000000000284
2019.01.14,-198.00000000000927,-358.0000000000041,-406.9999999999965,,-963.0000000000099
2019.01.14,-217.0000000000005,-428.0000000000115,-388.9999999999958,,-1034.0000000000077
2019.01.14,-261.0000000000001,-354.0000000000134,-313.0000000000024,,-928.0000000000159
2019.01.14,-304.9999999999997,-491.00000000001387,-379.0000000000049,,-1175.0000000000186
2019.01.14,-234.00000000000088,-334.0000000000032,-326.9999999999982,,-895.0000000000023
2019.01.14,-265.0000000000041,-409.000000000006,-349.9999999999943,,-1024.0000000000045
2019.01.14,-264.0000000000198,-350.0000000000085,-317.0000000000073,,-931.0000000000356
2019.01.14,-207.00000000000162,-391.00000000000534,-299.0000000000066,,-897.0000000000135
2019.01.14,-196.0000000000184,-332.00000000000784,-221.9999999999942,,-750.0000000000205
2019.01.14,-241.00000000000233,-380.00000000000966,-248.99999999999523,,-870.0000000000073
2019.01.14,-173.00000000000094,-292.0000000000016,-189.00000000000716,,-654.0000000000097
2019.01.14,-108.00000000001918,-198.0000000000075,-165.99999999999682,,-472.00000000002353
2019.01.14,-118.00000000001809,-102.00000000000387,-60.000000000002274,,-280.0000000000242
2019.01.14,-221.00000000000452,-100.00000000000853,-114.99999999999488,,-436.00000000000796
2019.01.14,-293.0000000000099,-91.00000000000819,-131.00000000000023,,-515.0000000000183
2019.01.14,-186.0000000000195,-100.00000000000853,-128.0000000000001,,-414.00000000002814
2019.01.14,-157.00000000000713,-158.00000000000125,-162.00000000000614,,-477.00000000001455
2019.01.14,-133.00000000000534,-185.00000000000227,-123.99999999999523,,-442.00000000000284
2019.01.14,-135.00000000001845,-201.00000000000762,-143.00000000000068,,-479.0000000000267
2019.01.14,-163.00000000000205,-265.00000000000057,-186.00000000000705,,-614.0000000000097
2019.01.14,-152.0000000000188,-260.0000000000051,-210.99999999999852,,-623.0000000000224
2019.01.14,-192.99999999999872,-224.00000000000375,-194.00000000000261,,-611.0000000000051
2019.01.14,-238.0000000000049,-228.00000000000864,-230.99999999999454,,-697.0000000000081
2019.01.14,-265.0000000000041,-268.0000000000007,-227.00000000000387,,-760.0000000000086
2019.01.14,-339.0000000000004,-282.0000000000107,-236.99999999999477,,-858.0000000000059
2019.01.15,-293.0000000000099,-313.0000000000024,-251.00000000000477,,-857.000000000017
2019.01.15,-297.0000000000139,-305.0000000000068,-269.999999999996,,-872.0000000000167
2019.01.15,-270.99999999999903,-221.00000000000364,-201.99999999999818,,-694.0000000000009
2019.01.15,-263.00000000001324,-140.00000000000057,-134.00000000000034,,-537.0000000000141
2019.01.15,-190.00000000000128,-7.000000000005002,-22.999999999996135,,-220.00000000000242
2019.01.15,-182.0000000000155,8.99999999998613,18.000000000000682,,-155.00000000002868
2019.01.15,-138.0000000000159,150.99999999999625,91.99999999999875,,104.99999999997911
2019.01.15,-141.00000000001333,185.99999999999284,102.00000000000387,,146.99999999998337
2019.01.15,-192.00000000001438,206.99999999999363,78.99999999999352,,93.99999999997277
2019.01.15,-196.0000000000184,233.99999999999466,96.9999999999942,,134.99999999997047
2019.01.15,-175.00000000001404,323.99999999999807,188.0000000000024,,336.9999999999864
2019.01.15,-162.00000000001768,356.9999999999993,212.99999999999386,,407.9999999999755
2019.01.15,-165.9999999999995,268.99999999999125,182.00000000000216,,284.9999999999939
2019.01.15,-172.0000000000166,302.99999999999727,215.99999999999397,,346.99999999997465
2019.01.15,-159.00000000002024,471.9999999999942,340.999999999994,,653.9999999999679
2019.01.15,-115.00000000002063,518.9999999999912,424.0000000000066,,827.9999999999773
2019.01.15,-167.00000000000603,412.9999999999967,371.9999999999999,,617.9999999999906
2019.01.15,-147.00000000000824,369.99999999999034,352.00000000000387,,574.9999999999859
2019.01.15,-45.000000000006146,370.9999999999951,320.99999999999795,,646.9999999999869
2019.01.15,-55.000000000005045,304.9999999999926,322.00000000000273,,571.9999999999902
2019.01.15,-72.0000000000054,145.99999999998658,230.00000000000398,,303.99999999998516
2019.01.15,-80.00000000001339,126.99999999999534,209.00000000000318,,255.99999999998514
2019.01.15,-245.0000000000063,-191.0000000000025,120.99999999999511,,-315.0000000000137
2019.01.15,-216.00000000001617,-193.00000000001205,43.99999999999693,,-365.00000000003126
2019.01.15,-159.00000000002024,-184.0000000000117,76.99999999999818,,-266.00000000003376
2019.01.15,-73.00000000001194,-307.00000000000216,52.99999999999727,,-327.0000000000168
2019.01.15,-60.000000000015596,-282.0000000000107,30.000000000001137,,-312.0000000000251
2019.01.15,-128.000000000017,-425.00000000001137,-76.99999999999818,,-630.0000000000266
2019.01.15,-186.0000000000195,-521.0000000000008,-159.9999999999966,,-867.0000000000168
2019.01.15,-182.99999999999983,-298.0000000000018,-54.000000000002046,,-535.0000000000036
2019.01.15,-86.0000000000083,-337.0000000000033,-94.99999999999886,,-518.0000000000105
2019.01.15,1.999999999990898,-371.0000000000093,-40.00000000000625,,-409.00000000002467
2019.01.15,-13.000000000018552,-323.0000000000075,-27.000000000001023,,-363.00000000002706
2019.01.15,175.99999999999838,-62.00000000001182,129.0000000000049,,242.99999999999145
2019.01.15,34.99999999998504,-253.0000000000001,37.00000000000614,,-181.00000000000892
2019.01.15,83.9999999999952,-191.0000000000025,58.9999999999975,,-48.000000000009805
2019.01.15,-220.00000000002018,-560.0000000000023,-46.00000000000648,,-826.000000000029
2019.01.15,-209.9999999999991,-467.00000000001296,33.00000000000125,,-644.0000000000108
2019.01.15,-202.00000000001327,-591.0000000000082,-40.00000000000625,,-833.0000000000277
2019.01.15,-298.00000000002046,-606.0000000000088,-114.99999999999488,,-1019.0000000000241
2019.01.15,-362.00000000001785,-679.000000000002,-149.0000000000009,,-1190.000000000021
2019.01.15,-343.00000000000443,-695.0000000000074,-168.00000000000637,,-1206.0000000000182
2019.01.15,-342.00000000002007,-730.000000000004,-192.00000000000728,,-1264.0000000000314
2019.01.15,-301.0000000000179,-531.0000000000059,-34.99999999999659,,-867.0000000000205
2019.01.15,-240.00000000001796,-409.000000000006,-22.00000000000557,,-671.0000000000296
2019.01.15,-176.00000000002058,-294.00000000001114,55.999999999997385,,-414.00000000003433
2019.01.15,-230.00000000001907,-265.00000000000057,73.99999999999807,,-421.0000000000216
2019.01.15,-143.00000000000423,-287.00000000000614,33.00000000000125,,-397.0000000000091
2019.01.16,-153.00000000000313,-357.00000000001353,6.000000000000227,,-504.0000000000164
2019.01.16,-141.00000000001333,-416.000000000011,-7.999999999995566,,-565.0000000000199
2019.01.16,-126.0000000000039,-330.0000000000125,13.999999999995794,,-442.0000000000206
2019.01.16,-93.00000000000975,-302.0000000000067,93.99999999999409,,-301.0000000000224
2019.01.16,-124.00000000001299,-492.00000000000443,28.999999999996362,,-587.000000000021
2019.01.16,-146.00000000000168,-569.0000000000026,-24.00000000000091,,-739.0000000000052
2019.01.16,-247.00000000001944,-723.0000000000132,-197.00000000000273,,-1167.0000000000355
2019.01.16,-200.00000000000017,-734.0000000000089,-200.9999999999934,,-1135.0000000000025
2019.01.16,-173.00000000000094,-580.0000000000125,-102.99999999999443,,-856.0000000000078
2019.01.16,-168.0000000000126,-617.0000000000044,-125.0,,-910.000000000017
2019.01.16,-169.00000000001913,-621.0000000000093,-87.99999999999386,,-878.0000000000223
2019.01.16,-191.00000000000784,-591.0000000000082,-81.00000000000307,,-863.0000000000191
2019.01.16,-128.000000000017,-546.0000000000065,-54.000000000002046,,-728.0000000000255
2019.01.16,-154.0000000000097,-546.0000000000065,-102.99999999999443,,-803.0000000000106
2019.01.16,-102.00000000000209,-523.0000000000103,15.000000000000568,,-610.0000000000118
2019.01.16,-25.00000000000835,-529.0000000000106,39.00000000000148,,-515.0000000000174
2019.01.16,-60.000000000015596,-622.0000000000141,-10.000000000005116,,-692.0000000000348
2019.01.16,-100.0000000000112,-641.0000000000053,21.000000000000796,,-720.0000000000158
2019.01.16,-6.000000000017103,-480.000000000004,84.00000000000318,,-402.0000000000179
2019.01.16,19.999999999997797,-562.0000000000118,111.0000000000042,,-431.0000000000098
2019.01.16,19.999999999997797,-368.0000000000092,34.000000000006025,,-314.0000000000054
2019.01.16,-24.000000000001798,-354.0000000000134,-94.99999999999886,,-473.0000000000141
2019.01.16,-79.00000000000685,-324.0000000000123,-144.00000000000546,,-547.0000000000246
2019.01.16,-125.00000000001954,-368.0000000000092,-319.0000000000026,,-812.0000000000314
2019.01.16,-154.0000000000097,-313.0000000000024,-302.0000000000067,,-769.0000000000188
2019.01.16,-209.9999999999991,-314.00000000000716,-346.00000000000364,,-870.0000000000099
2019.01.16,-245.0000000000063,-373.00000000000466,-447.00000000000273,,-1065.0000000000136
2019.01.16,-194.0000000000053,-472.0000000000084,-412.9999999999967,,-1079.0000000000105
2019.01.16,-192.99999999999872,-451.0000000000076,-353.9999999999992,,-998.0000000000056
2019.01.16,-156.00000000000057,-372.0000000000141,-308.9999999999975,,-837.0000000000122
2019.01.16,-60.000000000015596,-406.0000000000059,-359.99999999999943,,-826.0000000000209
2019.01.16,-111.00000000001664,-388.00000000000523,-343.9999999999941,,-843.0000000000159
2019.01.16,-36.0000000000138,-324.0000000000123,-284.000000000006,,-644.0000000000321
2019.01.16,20.999999999982144,-255.00000000000966,-256.0000000000002,,-490.00000000002774
2019.01.16,53.999999999998494,-224.00000000000375,-216.99999999999875,,-387.000000000004
2019.01.16,29.999999999996696,-288.0000000000109,-186.00000000000705,,-444.00000000002126
2019.01.16,119.99999999998678,-185.00000000000227,-114.00000000000432,,-179.0000000000198
2019.01.16,79.99999999999119,-157.0000000000107,-150.00000000000568,,-227.00000000002518
2019.01.16,79.99999999999119,-170.0000000000017,-156.0000000000059,,-246.00000000001643
2019.01.16,92.99999999998754,-101.0000000000133,-69.99999999999318,,-78.00000000001894
2019.01.16,42.999999999993044,-95.00000000001307,-108.00000000000409,,-160.00000000002413
2019.01.16,0.9999999999843467,-141.00000000000534,-146.0000000000008,,-286.0000000000218
2019.01.16,55.99999999998939,-104.00000000001342,-158.00000000000125,,-206.00000000002527
2019.01.16,27.999999999983594,-179.00000000000205,-108.00000000000409,,-259.0000000000225
2019.01.16,44.99999999998394,54.99999999999261,-7.000000000005002,,92.99999999997155
2019.01.16,-57.00000000001815,-108.00000000000409,-123.99999999999523,,-289.00000000001745
2019.01.16,-58.000000000002494,40.99999999999682,-34.99999999999659,,-52.00000000000227
2019.01.16,-28.000000000005798,-37.00000000000614,-121.99999999999989,,-187.00000000001182
2019.01.17,-56.000000000011596,-45.000000000001705,-134.00000000000034,,-235.00000000001364
2019.01.17,-20.000000000020002,16.999999999995907,-114.00000000000432,,-117.00000000002842
2019.01.17,-48.000000000003595,-8.000000000009777,-78.99999999999352,,-135.00000000000688
2019.01.17,-73.00000000001194,-20.000000000010232,-165.00000000000625,,-258.0000000000284
2019.01.17,-79.00000000000685,-90.00000000000341,-206.99999999999363,,-376.00000000000387
2019.01.17,-66.00000000001049,-186.00000000000705,-233.99999999999466,,-486.00000000001216
2019.01.17,-87.99999999999919,-142.00000000001012,-246.9999999999999,,-477.0000000000092
2019.01.17,-138.0000000000159,-237.00000000000898,-376.99999999999534,,-752.0000000000202
2019.01.17,-152.0000000000188,-167.0000000000016,-299.99999999999716,,-619.0000000000175
2019.01.17,-171.00000000001003,-151.00000000001046,-239.99999999999488,,-562.0000000000153
2019.01.17,-213.00000000001873,-174.0000000000066,-308.9999999999975,,-696.0000000000229
2019.01.17,-209.00000000001472,-206.00000000000307,-322.9999999999933,,-738.0000000000111
2019.01.17,-308.0000000000194,-205.0000000000125,-423.0000000000018,,-936.0000000000337
2019.01.17,-310.0000000000103,-235.00000000001364,-495.9999999999951,,-1041.000000000019
2019.01.17,-317.0000000000117,-272.00000000000557,-495.00000000000455,,-1084.0000000000218
2019.01.17,-273.0000000000121,-257.000000000005,-475.9999999999991,,-1006.0000000000161
2019.01.17,-230.00000000001907,-290.00000000000625,-525.0000000000057,,-1045.000000000031
2019.01.17,-324.0000000000132,-398.00000000001035,-640.0000000000006,,-1362.000000000024
2019.01.17,-411.0000000000058,-460.00000000000796,-686.000000000007,,-1557.000000000021
2019.01.17,-373.00000000000114,-441.0000000000025,-718.9999999999941,,-1532.9999999999977
2019.01.17,-495.000000000001,-462.0000000000033,-768.0000000000007,,-1725.000000000005
2019.01.17,-362.00000000001785,-316.0000000000025,-706.0000000000031,,-1384.0000000000234
2019.01.17,-252.0000000000078,-319.0000000000026,-692.9999999999978,,-1264.0000000000082
2019.01.17,-306.00000000000625,-431.0000000000116,-737.9999999999995,,-1475.0000000000173
2019.01.17,-265.0000000000041,-376.0000000000048,-792.0000000000016,,-1433.0000000000105
2019.01.17,-283.000000000011,-267.0000000000101,-712.9999999999939,,-1263.000000000015
2019.01.17,-325.0000000000197,-287.00000000000614,-730.9999999999945,,-1343.0000000000205
2019.01.17,-289.0000000000059,-204.00000000000773,-617.0000000000044,,-1110.0000000000182
2019.01.17,-397.0000000000029,-263.00000000000523,-680.9999999999974,,-1341.0000000000055
2019.01.17,-367.0000000000062,-342.00000000001296,-659.9999999999966,,-1369.0000000000157
2019.01.17,-574.0000000000078,-381.0000000000002,-725.9999999999991,,-1681.0000000000073
2019.01.17,-460.000000000016,-257.000000000005,-686.9999999999976,,-1404.0000000000186
2019.01.17,-608.0000000000085,-375.0,-766.0000000000053,,-1749.0000000000139
2019.01.17,-486.00000000000864,-259.00000000000034,-600.9999999999991,,-1346.0000000000082
2019.01.17,-435.0000000000076,-158.00000000000125,-536.0000000000014,,-1129.0000000000102
2019.01.17,-434.000000000001,-262.00000000000045,-590.0000000000034,,-1286.000000000005
