date,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,EURJPY,EURCAD,CADJPY,NZDCAD,empty,sum
2020.06.22,360.0000000000048,126.99999999998823,139.00000000000023,463.0000000000023,373.99999999998545,-480.99999999999454,100.00000000000009,-587.9999999999997,527.9999999999916,-438.99999999999295,-78.00000000000028,158.00000000000125,504.9999999999999,,1167.9999999999864
2020.06.22,239.99999999999577,75.99999999998718,75.00000000000284,409.99999999999926,278.9999999999848,-444.0000000000026,85.99999999999719,-512.0000000000014,389.99999999998636,-391.9999999999959,-65.99999999998829,118.00000000000921,463.0000000000023,,722.9999999999766
2020.06.22,286.00000000000847,109.00000000000354,177.00000000000495,459.99999999999375,319.999999999987,-504.99999999999545,134.0000000000008,-575.9999999999987,483.99999999998045,-495.9999999999951,-208.99999999999253,210.00000000000796,479.0000000000072,,873.0000000000123
2020.06.22,344.00000000001097,62.99999999999084,192.99999999999872,461.0000000000003,368.9999999999971,-530.0000000000011,139.99999999999568,-656.9999999999965,587.9999999999939,-525.9999999999962,-263.99999999999756,253.0000000000001,461.0000000000003,,894.9999999999965
2020.06.22,622.9999999999958,181.9999999999933,398.9999999999938,590.999999999997,629.9999999999973,-634.9999999999909,182.99999999999983,-707.9999999999975,950.9999999999934,-616.9999999999902,-249.99999999999466,389.00000000001,507.0000000000019,,2245.0000000000086
2020.06.22,748.9999999999997,241.00000000000233,353.99999999998766,649.999999999995,639.9999999999961,-623.9999999999952,168.99999999999693,-683.0000000000002,995.9999999999809,-608.9999999999947,-176.99999999998272,320.0000000000074,565.9999999999999,,2591.9999999999936
2020.06.22,696.999999999992,251.00000000000122,327.99999999999494,646.9999999999976,635.9999999999922,-637.999999999991,157.99999999999147,-666.9999999999953,947.9999999999791,-698.9999999999981,-59.99999999999339,305.0000000000068,626.0000000000043,,2531.999999999982
2020.06.22,788.0000000000109,346.0000000000019,414.00000000000324,709.9999999999995,648.9999999999885,-632.9999999999956,164.99999999999292,-714.0000000000035,1074.9999999999886,-719.9999999999989,-43.999999999999595,380.00000000000966,641.0000000000027,,3057.0
2020.06.22,591.9999999999925,299.00000000000483,363.0000000000022,683.9999999999957,523.9999999999911,-611.9999999999948,147.99999999999258,-646.9999999999976,842.9999999999893,-677.9999999999973,-38.99999999998904,331.00000000000307,658.0000000000031,,2465.9999999999955
2020.06.22,438.00000000000506,286.99999999999284,290.9999999999968,659.999999999994,316.99999999998954,-564.9999999999977,106.99999999999044,-632.9999999999947,613.9999999999759,-602.0000000000039,-45.99999999999049,246.9999999999999,670.9999999999993,,1785.999999999957
2020.06.22,385.00000000001313,316.99999999998954,282.0000000000045,663.999999999998,254.999999999983,-573.9999999999981,96.99999999999153,-592.9999999999991,564.9999999999977,-628.0000000000001,34.000000000000696,263.00000000000523,680.0000000000028,,1746.9999999999886
2020.06.22,388.9999999999949,211.99999999998997,218.99999999999142,646.0000000000022,295.0000000000008,-534.9999999999966,93.99999999999409,-583.0000000000002,599.9999999999943,-564.9999999999977,1.0000000000065512,228.9999999999992,704.0000000000047,,1705.9999999999839
2020.06.22,408.00000000000836,231.99999999998778,238.0000000000049,651.999999999997,347.9999999999928,-563.999999999993,109.99999999999899,-622.9999999999958,621.9999999999857,-596.9999999999942,-85.99999999998609,243.99999999999977,690.0000000000017,,1674.000000000008
2020.06.22,601.9999999999915,245.99999999999068,346.9999999999862,795.0000000000013,497.99999999999847,-578.9999999999935,156.00000000000057,-659.999999999994,853.999999999985,-612.9999999999995,-134.99999999999625,320.99999999999795,770.000000000004,,2601.999999999972
2020.06.22,503.99999999999335,269.9999999999925,319.0000000000026,824.999999999998,482.999999999989,-555.9999999999974,136.99999999999824,-695.9999999999966,735.99999999999,-612.9999999999995,-63.99999999999739,305.9999999999974,848.0000000000043,,2498.9999999999745
2020.06.22,625.9999999999932,388.9999999999949,411.0000000000058,864.9999999999935,449.9999999999948,-609.9999999999994,156.00000000000057,-709.9999999999995,836.9999999999891,-730.000000000004,18.0000000000069,335.00000000000796,877.0000000000056,,2913.999999999989
2020.06.22,504.9999999999999,398.9999999999938,319.999999999987,849.9999999999952,344.99999999999534,-667.0000000000016,86.99999999999264,-670.9999999999993,676.9999999999925,-822.0000000000027,25.00000000000835,268.0000000000007,899.0000000000053,,2214.9999999999673
2020.06.22,815.9999999999945,604.0000000000045,574.9999999999922,990.000000000002,468.00000000000176,-850.9999999999991,51.99999999999649,-692.9999999999992,957.9999999999984,-947.9999999999933,101.00000000001774,371.9999999999999,914.9999999999991,,3359.0000000000155
2020.06.22,883.9999999999959,645.0000000000067,573.0000000000013,953.9999999999993,495.000000000001,-911.0000000000014,79.99999999999119,-703.9999999999935,1106.9999999999993,-1096.0000000000036,92.00000000000318,427.99999999999727,887.0000000000044,,3434.0000000000014
2020.06.22,998.9999999999943,645.999999999991,523.0000000000068,936.0000000000035,580.999999999987,-825.0000000000028,91.99999999999208,-683.0000000000002,1189.9999999999977,-1027.9999999999916,196.0000000000184,398.00000000001035,884.000000000007,,3909.0000000000136
2020.06.22,991.0000000000085,696.999999999992,631.9999999999882,988.9999999999955,570.9999999999882,-805.9999999999974,112.000000000001,-693.9999999999947,1166.9999999999732,-1006.9999999999908,171.00000000001003,436.9999999999976,906.0000000000068,,4165.999999999978
2020.06.22,1027.0000000000002,753.9999999999881,658.0000000000031,1009.9999999999998,564.9999999999933,-808.9999999999975,118.99999999999133,-783.9999999999958,1223.9999999999895,-1030.9999999999918,222.00000000001108,459.0000000000032,924.9999999999981,,4338.999999999992
2020.06.22,1151.9999999999975,750.0000000000063,683.9999999999957,1075.0000000000036,722.0000000000005,-817.9999999999978,139.99999999999568,-856.0000000000013,1379.9999999999955,-1054.000000000002,154.0000000000097,481.00000000000875,967.0000000000067,,4777.000000000019
2020.06.22,1164.9999999999939,730.0000000000084,733.9999999999902,1061.9999999999964,719.000000000003,-887.999999999991,151.9999999999966,-822.9999999999959,1455.9999999999889,-1084.9999999999936,97.9999999999981,534.000000000006,921.0000000000051,,4775.0000000000055
2020.06.22,1167.0000000000068,731.9999999999993,720.9999999999939,1051.0000000000018,712.0000000000015,-885.9999999999957,157.99999999999147,-795.9999999999967,1475.999999999999,-1075.0000000000027,104.99999999999955,545.0000000000017,919.0000000000032,,4829.000000000004
2020.06.22,1227.0000000000002,741.9999999999982,760.9999999999894,1056.9999999999968,739.9999999999851,-893.9999999999912,173.00000000000094,-785.0000000000024,1528.9999999999964,-1081.0000000000032,89.00000000000574,576.9999999999982,899.0000000000053,,5033.99999999998
2020.06.22,1239.9999999999966,750.0000000000063,809.9999999999997,1036.0000000000036,780.9999999999873,-905.0000000000011,196.99999999999162,-792.0000000000039,1526.9999999999868,-1112.9999999999995,8.000000000008,588.9999999999986,790.0000000000018,,4917.999999999976
2020.06.22,1183.0000000000007,707.9999999999975,740.9999999999917,927.0,750.9999999999906,-891.9999999999959,173.00000000000094,-792.9999999999993,1486.9999999999948,-1099.9999999999943,60.000000000015596,561.000000000007,762.0000000000072,,4568.000000000016
2020.06.22,1201.0000000000077,733.9999999999902,768.9999999999975,956.0000000000013,763.0000000000026,-871.9999999999999,187.9999999999993,-744.9999999999957,1513.9999999999816,-1082.9999999999984,48.000000000003595,569.0000000000026,763.0000000000026,,4804.999999999995
2020.06.22,1190.0000000000023,723.0000000000069,760.0000000000051,958.0000000000033,749.999999999984,-853.9999999999992,189.99999999999017,-714.999999999999,1492.999999999995,-1067.9999999999977,36.999999999998145,569.0000000000026,743.0000000000048,,4775.999999999995
2020.06.22,1234.0000000000018,758.9999999999985,855.0000000000058,934.0000000000015,743.9999999999891,-853.9999999999992,192.99999999999872,-734.9999999999968,1470.9999999999752,-1093.999999999994,21.00000000000435,582.9999999999984,716.0000000000056,,4826.999999999989
2020.06.23,1146.0000000000025,737.9999999999942,851.9999999999861,873.0000000000016,654.9999999999834,-857.9999999999899,147.99999999999258,-727.9999999999953,1308.9999999999975,-1096.999999999994,-88.99999999998354,566.0000000000025,640.0000000000073,,4155.000000000005
2020.06.23,1212.000000000013,768.9999999999975,858.0000000000032,944.0000000000003,680.9999999999983,-851.9999999999897,173.9999999999964,-685.9999999999977,1477.9999999999802,-1099.9999999999943,8.000000000008,561.9999999999976,672.0000000000059,,4720.000000000019
2020.06.23,1234.0000000000018,801.0000000000073,893.9999999999948,985.999999999998,709.9999999999884,-882.9999999999956,184.99999999999073,-756.0000000000011,1501.9999999999811,-1105.9999999999945,13.000000000018552,597.0000000000084,726.9999999999999,,4903.999999999998
2020.06.23,1306.000000000007,834.0000000000014,914.9999999999991,1032.999999999995,781.9999999999939,-930.9999999999974,215.99999999999397,-817.000000000001,1564.9999999999977,-1209.0000000000032,55.000000000005045,618.0000000000092,782.0000000000049,,5149.000000000005
2020.06.23,1408.0000000000093,865.0000000000047,941.9999999999984,1041.9999999999984,886.9999999999934,-926.9999999999925,212.00000000000108,-851.9999999999972,1690.999999999974,-1221.999999999994,15.00000000000945,655.0000000000011,766.0,,5482.0000000000055
2020.06.23,1468.0000000000027,890.9999999999974,1049.9999999999955,1097.0000000000036,941.9999999999984,-932.0000000000022,280.9999999999979,-900.0000000000008,1782.999999999987,-1274.9999999999914,-7.0000000000014495,727.0000000000039,763.0000000000026,,5887.999999999994
2020.06.23,1445.9999999999918,889.9999999999908,1005.9999999999958,1086.9999999999936,903.9999999999937,-957.9999999999984,251.99999999999667,-864.9999999999935,1770.9999999999866,-1243.9999999999998,32.0000000000098,710.000000000008,787.0000000000043,,5817.99999999998
2020.06.23,1378.9999999999968,845.0000000000068,926.0000000000045,978.0000000000011,844.9999999999847,-951.9999999999982,219.99999999999798,-875.999999999999,1674.999999999983,-1215.0000000000034,9.999999999998899,655.0000000000011,680.0000000000028,,5169.999999999976
2020.06.23,947.000000000009,514.9999999999987,417.0000000000007,561.9999999999958,646.9999999999976,-917.9999999999922,61.999999999995396,-822.9999999999959,997.9999999999905,-1173.9999999999923,9.000000000014552,231.99999999999932,382.00000000000455,,1856.0000000000257
2020.06.23,951.9999999999973,510.99999999999477,412.9999999999967,570.0000000000039,690.9999999999972,-887.0000000000005,98.99999999999353,-763.0000000000026,1001.9999999999811,-1078.000000000003,18.0000000000069,227.00000000000387,467.0000000000063,,2221.999999999976
2020.06.23,1309.0000000000045,736.9999999999877,815.9999999999945,844.0000000000003,863.9999999999981,-1054.000000000002,209.9999999999991,-900.9999999999962,1652.9999999999916,-1411.9999999999918,8.000000000008,606.0000000000088,540.0000000000072,,4220.00000000001
2020.06.23,1375.9999999999995,825.0000000000091,706.0000000000066,910.9999999999951,903.9999999999937,-1164.0000000000014,134.99999999999625,-907.0000000000023,1980.9999999999945,-1512.0000000000005,34.000000000000696,713.0000000000081,663.0000000000025,,4665.000000000003
2020.06.23,1319.0000000000034,865.999999999989,784.9999999999912,890.9999999999974,797.9999999999876,-1230.9999999999945,154.99999999999403,-834.9999999999968,1914.999999999992,-1557.9999999999927,235.00000000000742,769.0000000000055,670.000000000004,,4778.999999999986
2020.06.23,1249.0000000000111,831.9999999999883,706.999999999991,831.9999999999994,780.9999999999873,-1185.0000000000023,127.99999999999478,-780.9999999999984,1796.999999999997,-1489.999999999995,277.00000000001614,686.000000000007,644.0000000000001,,4476.999999999997
2020.06.23,1306.9999999999916,838.9999999999898,727.9999999999953,897.9999999999987,813.9999999999814,-1206.9999999999936,136.99999999999824,-751.0000000000017,1921.999999999997,-1491.9999999999902,263.00000000001324,734.0000000000089,719.9999999999984,,4911.999999999986
2020.06.23,1246.9999999999982,794.9999999999901,672.0000000000059,885.0000000000025,764.9999999999934,-1207.9999999999984,122.99999999999534,-726.9999999999999,1809.9999999999739,-1486.9999999999948,269.00000000000813,671.0000000000065,721.000000000005,,4535.999999999985
2020.06.23,1249.9999999999955,795.9999999999967,672.9999999999902,883.9999999999959,761.999999999996,-1153.9999999999964,113.99999999999189,-744.9999999999957,1801.9999999999925,-1411.9999999999918,248.00000000000378,656.9999999999965,724.0000000000024,,4598.999999999978
2020.06.23,1049.0000000000111,751.9999999999972,554.9999999999944,809.0000000000042,587.9999999999885,-1147.9999999999961,59.99999999999339,-714.0000000000035,1568.9999999999884,-1390.9999999999911,278.00000000000045,584.0000000000032,706.0000000000066,,3696.9999999999964
2020.06.23,998.00000000001,747.0000000000088,516.9999999999897,819.0000000000031,529.0000000000017,-1194.9999999999932,39.999999999995595,-700.0000000000006,1546.999999999997,-1430.9999999999973,307.00000000001285,548.0000000000018,719.9999999999984,,3446.0000000000273
2020.06.23,1123.0000000000073,808.9999999999931,642.9999999999936,915.9999999999945,597.9999999999874,-1272.9999999999961,63.99999999999739,-692.9999999999992,1724.9999999999943,-1497.9999999999905,329.00000000000153,683.0000000000069,792.0000000000039,,4217.9999999999945
2020.06.23,1222.9999999999964,839.9999999999964,676.9999999999943,924.0000000000026,631.9999999999882,-1408.0000000000014,25.999999999992696,-742.9999999999936,1787.9999999999825,-1751.9999999999955,340.00000000000693,668.9999999999969,772.000000000006,,3987.9999999999723
2020.06.23,1347.0000000000093,980.9999999999875,831.9999999999883,983.999999999996,628.9999999999907,-1453.000000000003,34.99999999999615,-761.999999999996,1915.9999999999968,-1769.999999999996,365.99999999999966,762.0000000000005,772.000000000006,,4638.999999999976
2020.06.23,1526.0000000000052,1024.0000000000027,856.9999999999967,1027.0000000000002,666.9999999999953,-1433.9999999999975,29.999999999996696,-766.9999999999955,2054.999999999978,-1756.999999999991,377.0000000000051,739.0000000000043,811.0000000000061,,5155.000000000008
2020.06.23,1317.999999999997,994.000000000006,794.9999999999901,1017.0000000000013,578.9999999999961,-1384.999999999991,-26.999999999999247,-692.0000000000038,1793.9999999999827,-1609.9999999999995,385.00000000001313,680.0000000000068,819.9999999999985,,4667.999999999999
2020.06.23,1144.0000000000116,1002.9999999999983,757.999999999992,966.9999999999957,429.99999999999704,-1384.999999999991,-40.00000000000669,-697.9999999999986,1617.999999999995,-1573.9999999999982,453.99999999999886,648.0000000000103,792.0000000000039,,4117.000000000008
2020.06.23,1022.9999999999961,1027.0000000000002,790.0000000000018,1005.9999999999958,315.99999999998295,-1332.9999999999984,27.999999999994696,-726.9999999999999,1526.9999999999868,-1599.0000000000036,416.00000000001637,686.9999999999976,807.0000000000022,,3967.999999999973
2020.06.23,1004.0000000000049,1021.9999999999895,829.9999999999974,1027.0000000000002,275.9999999999874,-1343.999999999994,32.999999999994145,-809.9999999999997,1500.0,-1646.000000000001,417.0000000000007,734.9999999999994,819.9999999999985,,3863.9999999999773
2020.06.23,1120.9999999999943,1012.9999999999973,804.9999999999891,1098.9999999999943,407.0000000000018,-1328.9999999999936,18.999999999991246,-831.000000000004,1596.99999999998,-1606.9999999999993,426.9999999999996,703.000000000003,911.0000000000063,,4334.999999999961
2020.06.23,907.0000000000133,1035.9999999999925,760.9999999999894,1058.9999999999989,241.00000000000233,-1269.999999999996,36.999999999998145,-880.9999999999984,1351.9999999999754,-1572.9999999999932,409.0000000000149,670.0000000000017,892.9999999999993,,3640.999999999999
2020.06.23,1114.9999999999993,1086.000000000009,930.999999999993,1125.9999999999936,439.99999999999596,-1243.9999999999998,125.99999999999278,-975.0000000000036,1539.999999999992,-1658.0000000000014,377.0000000000051,748.0000000000047,892.0000000000039,,4503.999999999984
2020.06.23,1285.0000000000027,1241.0000000000032,1038.0000000000057,1197.0000000000036,624.0000000000023,-1141.999999999996,128.99999999999022,-1081.999999999994,1644.9999999999818,-1753.0,365.99999999999966,700.0000000000028,880.000000000003,,5128.0000000000055
2020.06.23,1407.0000000000027,1375.9999999999995,1061.000000000001,1300.0000000000011,607.9999999999864,-1105.9999999999945,67.9999999999903,-1092.9999999999995,1397.9999999999961,-1673.0000000000018,607.0000000000019,489.0000000000043,1012.0000000000018,,5453.999999999989
2020.06.23,1343.0000000000052,1370.9999999999889,1044.0000000000005,1346.9999999999982,404.9999999999887,-947.9999999999933,29.999999999996696,-1053.9999999999993,871.9999999999857,-1477.0000000000039,642.0000000000092,278.99999999999636,1100.000000000001,,4953.999999999974
2020.06.23,1326.000000000005,1387.000000000005,944.9999999999958,1320.9999999999943,390.0000000000015,-799.9999999999972,-21.999999999999797,-997.0000000000034,856.9999999999993,-1271.9999999999914,695.0000000000011,177.0000000000067,1104.000000000005,,5111.000000000022
2020.06.23,1418.0000000000082,1445.0000000000073,985.999999999998,1353.9999999999995,461.0000000000003,-739.9999999999949,-46.00000000000159,-963.0000000000027,898.9999999999725,-1174.9999999999973,792.0000000000149,186.9999999999976,1167.0000000000068,,5785.000000000007
2020.06.23,1652.9999999999934,1452.0000000000089,980.9999999999875,1385.000000000003,548.9999999999995,-719.9999999999989,-96.00000000000719,-961.0000000000008,958.9999999999748,-1147.9999999999961,790.0000000000018,78.00000000000296,1184.0000000000073,,6105.999999999975
2020.06.23,1761.0000000000125,1419.999999999999,1068.0000000000023,1356.999999999997,671.9999999999837,-789.999999999992,-35.00000000000725,-939.0000000000009,1257.9999999999814,-1206.9999999999936,679.0000000000074,237.99999999999955,1118.000000000008,,6599.999999999997
2020.06.23,1780.0000000000039,1350.9999999999911,971.9999999999951,1297.999999999999,801.9999999999916,-855.9999999999945,-4.000000000004,-941.9999999999984,1455.9999999999889,-1272.9999999999961,613.0000000000191,314.00000000000716,1080.0000000000032,,6591.000000000007
2020.06.23,1800.0000000000016,1380.9999999999877,960.0000000000053,1329.0000000000025,829.9999999999974,-810.9999999999928,-4.999999999999449,-900.0000000000008,1495.999999999981,-1268.0000000000007,714.999999999999,304.00000000000205,1126.0000000000048,,6956.999999999987
2020.06.23,1700.999999999997,1249.9999999999955,906.9999999999911,1224.000000000003,827.0,-792.0000000000016,22.999999999995246,-902.9999999999983,1451.9999999999982,-1280.0000000000011,619.9999999999983,299.99999999999716,1024.9999999999982,,6353.999999999973
2020.06.23,1737.999999999995,1265.9999999999893,859.9999999999941,1214.0000000000039,882.9999999999893,-741.9999999999902,13.999999999991797,-875.999999999999,1482.9999999999757,-1153.9999999999964,613.0000000000191,270.00000000001023,1009.0000000000043,,6577.999999999987
2020.06.23,1805.000000000012,1306.9999999999916,785.9999999999978,1202.000000000003,977.99999999999,-726.9999999999897,-21.00000000000435,-863.9999999999981,1544.9999999999875,-1192.9999999999977,790.0000000000018,239.00000000000432,1046.999999999998,,6893.999999999995
2020.06.23,1741.999999999999,1275.9999999999882,675.9999999999877,1127.0000000000002,939.0000000000009,-733.9999999999947,-56.0000000000005,-815.9999999999945,1538.9999999999873,-1188.999999999993,889.0000000000065,186.9999999999976,1043.000000000005,,6622.999999999989
2020.06.23,1754.9999999999955,1286.9999999999936,679.0000000000074,1134.0000000000016,902.0000000000028,-777.000000000001,-101.00000000000664,-810.9999999999951,1551.9999999999925,-1221.0000000000036,896.000000000008,192.99999999999784,1038.0000000000057,,6525.999999999999
2020.06.23,1732.0000000000002,1241.0000000000032,658.0000000000031,1137.9999999999945,875.0000000000035,-780.9999999999917,-87.00000000000374,-787.0000000000043,1503.9999999999907,-1138.999999999996,853.0000000000149,195.99999999999795,1041.000000000003,,6444.0000000000155
2020.06.23,1673.0000000000134,1198.9999999999945,575.9999999999987,1103.9999999999939,837.9999999999832,-774.0000000000009,-124.00000000000189,-763.0000000000026,1472.9999999999848,-1137.0000000000005,887.9999999999999,149.0000000000009,1083.0000000000007,,6184.999999999964
2020.06.23,1723.9999999999923,1210.0,531.9999999999991,1107.0000000000025,927.9999999999955,-771.0000000000008,-131.00000000000333,-742.9999999999936,1553.9999999999736,-1117.999999999995,934.0000000000126,123.00000000000466,1095.0000000000016,,6443.999999999988
2020.06.23,1750.9999999999914,1208.000000000009,557.0000000000075,1092.9999999999995,920.9999999999941,-799.9999999999972,-134.0000000000008,-727.9999999999953,1589.999999999975,-1147.9999999999961,947.000000000009,161.00000000000136,1075.0000000000036,,6493.000000000002
2020.06.24,1669.9999999999936,1251.000000000002,590.999999999986,1063.0000000000027,793.9999999999836,-795.0000000000017,-181.00000000000892,-717.9999999999964,1413.9999999999873,-1146.000000000001,941.0000000000141,132.000000000005,1000.0000000000009,,6015.999999999966
2020.06.24,1700.999999999997,1249.9999999999955,595.9999999999966,1070.0000000000043,775.9999999999989,-780.0000000000011,-182.99999999999983,-680.0000000000028,1455.9999999999889,-1128.0,930.0000000000086,135.00000000000512,1023.0000000000073,,6166.0
2020.06.24,1703.00000000001,1255.9999999999905,621.9999999999892,1090.000000000002,766.0,-814.9999999999977,-163.00000000000205,-744.9999999999957,1470.9999999999752,-1179.000000000002,946.0000000000024,151.00000000001046,1036.0000000000036,,6138.999999999987
2020.06.24,1737.0000000000107,1255.0000000000061,583.0000000000002,1129.0000000000023,888.9999999999842,-792.9999999999922,-126.99999999999933,-787.0000000000043,1486.9999999999948,-1137.999999999991,914.0000000000148,118.99999999999977,1070.0000000000043,,6338.000000000032
2020.06.24,1751.999999999998,1253.9999999999995,600.0000000000006,1131.0000000000043,891.9999999999817,-719.9999999999989,-126.99999999999933,-768.9999999999975,1469.9999999999989,-1088.9999999999986,946.0000000000024,115.99999999999966,1096.0000000000082,,6552.0
2020.06.24,1768.9999999999984,1255.9999999999905,658.9999999999874,1158.0000000000034,914.9999999999991,-740.9999999999997,-98.0000000000092,-827.9999999999955,1488.999999999976,-1135.9999999999957,918.0000000000188,137.00000000000045,1114.0000000000039,,6611.999999999978
2020.06.24,1821.000000000006,1299.99999999999,682.0000000000048,1202.000000000003,937.9999999999944,-869.9999999999903,-109.00000000000354,-912.0000000000017,1514.9999999999864,-1301.0000000000018,928.0000000000177,131.00000000000023,1140.0000000000077,,6465.000000000013
2020.06.24,1866.9999999999964,1323.9999999999918,699.9999999999895,1197.0000000000036,993.9999999999837,-902.000000000001,-79.00000000000685,-888.9999999999953,1703.9999999999793,-1346.999999999994,919.0000000000032,234.99999999999943,1136.999999999999,,6859.999999999949
2020.06.24,1842.0000000000102,1323.9999999999918,668.9999999999862,1185.0000000000027,966.9999999999845,-881.0000000000002,-100.00000000000009,-973.0000000000016,1676.9999999999925,-1319.0000000000027,960.0000000000053,213.99999999999864,1143.0000000000052,,6707.999999999973
2020.06.24,1839.0000000000127,1343.9999999999895,665.9999999999889,1158.0000000000034,939.9999999999853,-843.9999999999941,-116.00000000000499,-966.9999999999957,1602.9999999999802,-1299.9999999999973,974.0000000000082,165.00000000000625,1100.000000000001,,6561.999999999984
2020.06.24,1707.9999999999984,1269.9999999999934,529.999999999986,690.9999999999972,855.9999999999901,-837.0000000000033,-165.9999999999995,-900.9999999999962,1445.999999999998,-1266.999999999996,1048.0000000000045,73.99999999999807,555.0000000000055,,5006.9999999999745
2020.06.24,1767.9999999999918,1354.999999999995,570.9999999999882,941.9999999999984,835.9999999999923,-887.999999999991,-185.00000000000182,-876.9999999999944,1586.999999999989,-1280.9999999999918,1111.0000000000175,151.00000000001046,885.0000000000025,,5975.000000000006
2020.06.24,1756.000000000002,1319.999999999988,567.0000000000064,929.000000000002,851.0000000000017,-900.9999999999962,-185.00000000000182,-841.0000000000028,1607.9999999999757,-1289.0000000000014,1076.0000000000102,165.00000000000625,838.0000000000055,,5893.999999999995
2020.06.24,1697.9999999999995,1313.0000000000086,563.0000000000024,898.9999999999942,785.9999999999978,-868.9999999999998,-186.00000000000838,-805.0000000000001,1532.999999999987,-1248.9999999999952,1099.0000000000055,145.00000000001023,818.0000000000076,,5745.000000000009
