date,GBPUSD,USDJPY,GBPAUD,EURAUD,EURNZD,AUDJPY,empty,sum
2016.11.29,-571.0000000000103,12.000000000000455,-363.0000000000022,-43.999999999999595,1192.9999999999995,-463.0000000000081,,-236.00000000002012
2016.11.29,-473.99999999999665,128.0000000000001,-161.99999999999548,-1.0000000000065512,1268.0000000000025,-384.00000000000034,,375.0000000000035
2016.11.29,-473.0000000000123,132.000000000005,-134.00000000001188,-85.00000000000173,1136.0000000000036,-378.0000000000001,,197.9999999999826
2016.11.29,-436.9999999999985,216.00000000000819,-79.00000000000685,-96.00000000000719,1122.0000000000007,-377.00000000000955,,348.9999999999868
2016.11.29,-499.000000000005,314.00000000000716,-29.999999999996696,-58.000000000002494,1082.0000000000052,-326.9999999999982,,482.00000000001
2016.11.29,-528.0000000000174,364.0000000000043,-18.0000000000069,-12.999999999996348,1096.0000000000082,-350.0000000000085,,550.9999999999833
2016.11.29,-490.0000000000126,380.00000000000966,78.00000000000028,28.000000000005798,1146.0000000000025,-332.00000000000784,,809.9999999999978
2016.11.29,-405.0000000000109,370.00000000000455,105.99999999998388,-25.00000000000835,1097.999999999999,-320.0000000000074,,823.9999999999608
2016.11.29,-409.0000000000149,362.99999999999955,124.99999999999733,-46.999999999997044,1035.0000000000082,-334.0000000000032,,732.99999999999
2016.11.29,-380.00000000000256,406.0000000000059,130.99999999999224,-68.00000000000139,1083.9999999999961,-307.00000000000216,,865.9999999999883
2016.11.30,-358.00000000001387,343.0000000000035,160.99999999998892,-96.99999999999153,1043.0000000000161,-338.0000000000081,,753.9999999999951
2016.11.30,-368.9999999999971,282.0000000000107,109.00000000000354,-92.00000000000318,1148.0000000000157,-429.00000000000205,,649.0000000000275
2016.11.30,-382.0000000000157,267.0000000000101,178.99999999999582,-49.00000000001015,1178.0000000000123,-466.99999999999875,,725.9999999999935
2016.11.30,-378.999999999996,258.0000000000098,173.00000000000094,-21.00000000000435,1236.9999999999993,-436.9999999999976,,831.0000000000119
2016.11.30,-380.00000000000256,273.00000000001035,218.99999999999142,-39.00000000001125,1299.0000000000057,-412.00000000000614,,959.9999999999875
2016.11.30,-371.00000000001023,381.0000000000002,182.99999999999983,-76.99999999999375,1273.000000000013,-302.0000000000067,,1087.0000000000023
2016.11.30,-330.0000000000081,365.99999999999966,107.99999999999699,-100.0000000000112,1344.9999999999961,-311.9999999999976,,1076.999999999976
2016.11.30,-312.00000000000114,408.00000000000125,96.99999999999153,-119.00000000000244,1419.0000000000148,-272.99999999999613,,1220.000000000008
2016.11.30,-302.0000000000023,471.00000000000364,258.0000000000027,-86.0000000000083,1635.0000000000086,-260.0000000000051,,1715.999999999999
2016.11.30,-252.0000000000078,393.0000000000007,279.99999999999136,-25.999999999992696,1703.00000000001,-307.00000000000216,,1790.9999999999995
2016.11.30,-180.0000000000024,-3.0000000000001137,-14.000000000002899,-202.00000000001327,1632.0000000000111,-406.9999999999965,,825.999999999996
2016.11.30,-253.00000000001432,65.00000000001194,-41.000000000002146,-198.00000000000927,1659.9999999999948,-359.00000000000887,,873.999999999972
2016.11.30,-280.9999999999979,-140.00000000000057,-121.00000000001555,-161.00000000001114,1619.9999999999993,-480.000000000004,,436.9999999999702
2016.11.30,-307.99999999999716,-159.9999999999966,-36.999999999998145,-75.00000000000284,1504.0000000000164,-545.0000000000017,,379.0000000000199
2016.11.30,-300.99999999999574,-31.999999999996476,0.0,-52.99999999999194,1588.999999999996,-502.00000000000955,,701.0000000000023
2016.11.30,-234.00000000000088,21.000000000000796,123.99999999999079,-14.000000000002899,1615.000000000011,-487.99999999999955,,1023.9999999999991
2016.11.30,-267.0000000000172,-84.99999999999375,95.999999999985,-15.999999999993797,1549.0000000000005,-552.9999999999973,,723.9999999999834
2016.11.30,-265.0000000000041,34.000000000006025,136.00000000000279,-39.999999999995595,1537.999999999995,-507.000000000005,,895.9999999999991
2016.11.30,-233.00000000001654,7.000000000005002,191.99999999999218,42.999999999993044,1601.000000000008,-522.0000000000056,,1087.999999999976
2016.11.30,-226.99999999999943,41.00000000001103,221.00000000000452,106.00000000000608,1720.0000000000105,-528.9999999999964,,1332.0000000000364
2016.11.30,-361.0000000000113,-83.99999999998897,31.999999999987594,19.999999999997797,1913.000000000009,-584.0000000000032,,935.9999999999909
2016.11.30,-461.0000000000003,-140.99999999999113,-35.00000000000725,-263.99999999999756,1655.0000000000064,-637.0000000000005,,117.00000000000978
2016.11.30,-594.0000000000057,-353.9999999999992,-480.00000000001376,-370.00000000000364,1632.9999999999955,-683.9999999999975,,-849.0000000000243
2016.11.30,-442.00000000000904,-317.99999999999784,-385.99999999999744,-414.00000000000324,1741.0000000000148,-625.0,,-443.9999999999927
2016.11.30,-384.00000000000654,-262.999999999991,-283.000000000011,-446.9999999999974,1646.9999999999984,-585.000000000008,,-315.00000000001546
2016.11.30,-195.00000000001182,-280.9999999999917,-117.99999999999588,-568.000000000013,1326.000000000005,-569.0000000000026,,-405.0000000000099
2016.11.30,134.99999999999625,-370.9999999999951,149.9999999999835,-746.0000000000023,1295.0000000000018,-596.0000000000036,,-133.00000000001944
2016.11.30,26.999999999999247,-575.9999999999934,10.999999999983245,-736.0000000000033,1290.0000000000134,-673.0000000000018,,-657.0000000000025
2016.11.30,-36.999999999998145,-703.9999999999935,-219.99999999999798,-720.9999999999939,1231.0000000000043,-652.000000000001,,-1102.9999999999804
2016.11.30,-287.9999999999994,-653.9999999999964,-615.00000000001,-764.0000000000091,1200.0000000000011,-606.0000000000088,,-1727.0000000000223
2016.11.30,-270.00000000001467,-723.9999999999895,-605.9999999999955,-678.0000000000008,1314.0000000000152,-618.9999999999998,,-1582.999999999985
2016.11.30,-285.00000000000193,-660.9999999999872,-571.0000000000103,-785.9999999999978,1239.9999999999966,-612.9999999999995,,-1676.0000000000002
2016.11.30,-287.9999999999994,-934.9999999999881,-734.9999999999968,-587.0000000000042,1192.0000000000152,-673.0000000000018,,-2025.9999999999752
2016.11.30,-80.00000000001339,-855.9999999999945,-785.9999999999978,-634.0000000000013,1292.0000000000043,-542.0000000000016,,-1606.0000000000045
2016.11.30,38.99999999998904,-939.9999999999977,-856.9999999999967,-781.0000000000094,1210.0,-493.9999999999998,,-1823.0000000000148
2016.11.30,-435.0000000000076,-1155.9999999999918,-2097.0000000000155,-1391.9999999999932,816.0000000000167,-460.00000000000796,,-4724.0
2016.11.30,-570.0000000000039,-1642.9999999999864,-2414.000000000005,-1483.9999999999964,805.9999999999956,-600.9999999999991,,-5905.9999999999945
2016.11.30,-432.0000000000102,-1737.9999999999995,-2194.0000000000073,-1018.9999999999922,1056.9999999999968,-689.0000000000072,,-5015.000000000018
2016.11.30,-343.00000000000443,-1640.9999999999911,-2019.9999999999995,-1127.0000000000114,930.0000000000086,-692.0000000000073,,-4893.0000000000055
2016.11.30,-463.9999999999977,-1463.9999999999986,-2090.9999999999986,-1174.0000000000084,832.0000000000105,-600.9999999999991,,-4961.999999999992
2016.11.30,-419.0000000000138,-1512.0000000000005,-1995.9999999999977,-1187.0000000000048,802.0000000000139,-631.0000000000002,,-4943.000000000003
2016.11.30,-453.99999999999886,-1443.9999999999884,-1981.0000000000105,-1049.0000000000111,1017.0000000000013,-650.0000000000057,,-4561.000000000014
2016.11.30,-477.0000000000163,-1438.999999999993,-2005.9999999999966,-1092.000000000004,937.00000000001,-647.9999999999961,,-4724.999999999996
2016.11.30,-536.0000000000032,-1520.9999999999866,-2209.0000000000164,-1205.999999999996,808.0000000000088,-656.0000000000059,,-5319.999999999998
2016.11.30,-584.0000000000067,-1547.9999999999877,-2239.000000000013,-1224.000000000003,740.0000000000073,-685.0000000000023,,-5540.0000000000055
2016.11.30,-673.0000000000125,-1668.9999999999968,-2409.000000000017,-1306.000000000007,817.000000000001,-694.0000000000026,,-5934.000000000035
2016.11.30,-584.0000000000067,-1640.9999999999911,-2420.0,-1323.9999999999918,799.0000000000164,-688.0000000000024,,-5857.999999999976
2016.11.30,-633.0000000000168,-1697.9999999999932,-2448.000000000006,-1278.0000000000014,879.0000000000075,-709.0000000000032,,-5887.000000000015
2016.12.01,-581.0000000000093,-1651.9999999999868,-2444.000000000002,-1300.9999999999966,907.0000000000133,-715.0000000000034,,-5785.9999999999845
2016.12.01,-605.0000000000111,-1616.9999999999902,-2324.000000000015,-1232.000000000011,940.0000000000075,-749.0000000000094,,-5587.000000000029
2016.12.01,-597.0000000000031,-1649.9999999999914,-2373.0000000000027,-1225.9999999999939,866.9999999999956,-804.000000000002,,-5782.999999999997
2016.12.01,-601.000000000007,-2024.9999999999914,-2387.000000000006,-1117.0000000000125,811.0000000000061,-1006.0000000000002,,-6325.00000000001
2016.12.01,-850.0000000000174,-1923.9999999999923,-2441.000000000004,-1123.9999999999916,797.0000000000033,-942.0000000000073,,-6484.000000000009
2016.12.01,-802.0000000000139,-1740.9999999999995,-2774.00000000001,-1312.000000000002,809.9999999999997,-811.9999999999976,,-6631.000000000023
2016.12.01,-770.000000000004,-1634.0000000000005,-2455.0000000000073,-1167.0000000000068,797.0000000000033,-777.000000000001,,-6006.0000000000155
2016.12.01,-622.9999999999958,-1768.9999999999914,-2343.0000000000064,-1130.0000000000089,800.0000000000007,-894.999999999996,,-5959.999999999998
2016.12.01,-632.0000000000103,-1743.9999999999998,-2295.0000000000027,-1120.9999999999943,797.0000000000033,-850.0000000000085,,-5845.000000000012
2016.12.01,-690.9999999999972,-1688.999999999993,-2319.0000000000045,-1147.9999999999934,802.0000000000139,-850.9999999999991,,-5895.999999999974
2016.12.01,-697.9999999999986,-1555.9999999999973,-2346.0000000000036,-1173.0000000000018,693.0000000000102,-783.0000000000013,,-5862.999999999993
2016.12.01,-722.0000000000005,-1487.9999999999995,-2160.0000000000064,-1019.9999999999986,717.9999999999964,-766.9999999999959,,-5439.0000000000055
2016.12.01,-717.9999999999964,-1475.999999999999,-2141.9999999999995,-971.0000000000107,809.9999999999997,-775.0000000000057,,-5272.000000000011
2016.12.01,-717.000000000012,-1549.9999999999973,-2115.0,-917.0000000000123,1002.9999999999983,-862.000000000009,,-5158.000000000033
2016.12.01,-716.0000000000056,-1364.999999999995,-1966.0000000000011,-907.9999999999977,940.0000000000075,-749.0000000000094,,-4764.000000000002
2016.12.01,-753.0000000000036,-1320.999999999998,-1909.0000000000052,-930.999999999993,909.0000000000042,-787.0000000000061,,-4792.000000000002
2016.12.01,-876.0000000000101,-1364.999999999995,-2049.000000000012,-1059.9999999999943,799.0000000000164,-838.9999999999986,,-5389.999999999993
2016.12.01,-822.9999999999959,-1221.999999999994,-1997.0000000000043,-1096.9999999999925,799.0000000000164,-724.0000000000038,,-5063.9999999999745
2016.12.01,-966.0000000000002,-1248.9999999999952,-2327.0000000000123,-1109.0000000000043,794.0000000000058,-704.9999999999983,,-5562.000000000005
2016.12.01,-907.0000000000133,-1391.999999999996,-2314.000000000016,-1146.0000000000025,785.9999999999978,-721.0000000000036,,-5694.000000000034
2016.12.01,-957.0000000000078,-1480.9999999999945,-2510.9999999999964,-1246.9999999999982,707.9999999999975,-728.9999999999992,,-6216.999999999998
2016.12.01,-994.000000000006,-1581.9999999999936,-2649.0000000000123,-1354.0000000000107,758.0000000000142,-725.9999999999991,,-6547.000000000007
2016.12.01,-822.9999999999959,-1574.9999999999886,-2575.0000000000164,-1411.0000000000066,665.0000000000044,-728.9999999999992,,-6448.000000000002
2016.12.01,-873.0000000000126,-1521.9999999999914,-2442.000000000011,-1543.0000000000055,429.00000000001273,-686.9999999999976,,-6638.000000000005
2016.12.01,-1105.0000000000005,-1494.9999999999905,-2859.0000000000114,-1526.0000000000052,412.9999999999967,-692.9999999999978,,-7265.000000000009
2016.12.01,-1419.0000000000148,-1556.999999999988,-3410.000000000002,-1631.0000000000048,463.0000000000134,-677.9999999999973,,-8231.999999999993
2016.12.01,-1933.0000000000068,-1537.9999999999968,-4129.000000000005,-1703.9999999999943,395.99999999999636,-674.0000000000066,,-9582.000000000013
2016.12.01,-1842.0000000000102,-1590.999999999994,-4054.000000000002,-1734.9999999999977,453.0000000000145,-618.9999999999998,,-9387.999999999989
2016.12.01,-2061.000000000002,-1601.9999999999895,-4269.999999999996,-1710.999999999996,398.00000000000944,-704.0000000000077,,-9949.999999999982
2016.12.01,-1977.0000000000066,-1647.9999999999961,-4339.000000000004,-1726.0000000000052,292.00000000000335,-724.0000000000038,,-10122.000000000011
2016.12.01,-1943.000000000006,-1647.9999999999961,-4303.000000000013,-1608.0000000000093,407.0000000000018,-707.9999999999984,,-9803.00000000002
2016.12.01,-2398.9999999999955,-1579.9999999999982,-4462.00000000001,-1544.000000000012,383.0,-793.9999999999969,,-10396.000000000013
2016.12.01,-2385.999999999999,-1786.9999999999918,-4471.000000000003,-1466.9999999999961,234.00000000000088,-867.0000000000044,,-10743.999999999993
2016.12.01,-2052.0000000000095,-1907.999999999987,-4385.000000000016,-1432.0000000000111,160.00000000000458,-878.0000000000001,,-10495.000000000018
2016.12.01,-1825.00000000001,-1922.9999999999877,-4144.000000000015,-1431.0000000000045,184.00000000000637,-888.9999999999958,,-10028.000000000007
2016.12.01,-1700.999999999997,-1884.999999999991,-3645.0000000000095,-1158.9999999999989,283.99999999999534,-1015.0000000000006,,-9121.000000000002
2016.12.01,-1734.0000000000134,-1766.999999999996,-3499.0000000000077,-1259.00000000001,49.00000000001015,-1036.0000000000014,,-9246.000000000016
2016.12.01,-1392.9999999999998,-1634.999999999991,-2893.9999999999964,-1271.0,60.99999999999994,-971.0000000000036,,-8102.999999999991
2016.12.01,-1411.0000000000066,-1800.9999999999877,-2961.999999999998,-1334.9999999999973,-12.999999999996348,-1004.0000000000049,,-8525.99999999999
2016.12.01,-1314.0000000000152,-1845.9999999999895,-2967.0000000000086,-1398.9999999999948,-167.9999999999904,-1024.000000000001,,-8717.999999999998
2016.12.01,-1306.000000000007,-1719.9999999999989,-3049.0000000000127,-1479.0000000000082,-72.99999999998974,-924.0000000000066,,-8551.000000000024
2016.12.01,-1219.9999999999989,-1638.999999999996,-2829.000000000015,-1442.00000000001,-78.00000000000028,-915.9999999999968,,-8124.000000000016
2016.12.01,-1329.0000000000025,-1413.9999999999873,-2636.000000000016,-1503.0000000000098,-112.99999999998533,-826.0000000000076,,-7821.000000000008
2016.12.01,-1312.000000000002,-1289.999999999992,-2641.0000000000045,-1422.9999999999966,34.000000000000696,-783.0000000000013,,-7414.9999999999945
2016.12.01,-1265.000000000005,-1365.9999999999995,-2615.000000000012,-1378.9999999999968,70.0000000000145,-817.0000000000073,,-7372.0000000000055
2016.12.01,-1360.0000000000057,-1332.9999999999984,-2649.999999999997,-1479.0000000000082,43.999999999999595,-802.9999999999973,,-7581.000000000006
2016.12.01,-1382.0000000000166,-1294.9999999999875,-2717.999999999998,-1534.9999999999975,29.00000000001235,-814.9999999999977,,-7715.999999999984
2016.12.01,-1350.0000000000068,-1315.9999999999882,-2743.0000000000064,-1540.9999999999923,56.99999999999594,-823.0000000000075,,-7716.0000000000055
2016.12.02,-1401.0000000000077,-1310.9999999999927,-2768.999999999999,-1591.9999999999934,53.999999999998494,-790.9999999999968,,-7809.999999999993
2016.12.02,-1378.9999999999968,-1387.0000000000005,-2760.000000000007,-1573.0000000000023,38.0000000000047,-888.9999999999958,,-7949.999999999996
2016.12.02,-1431.0000000000045,-1376.9999999999955,-2824.000000000004,-1534.9999999999975,68.00000000000139,-923.0000000000018,,-8022.000000000001
2016.12.02,-1395.000000000013,-1337.9999999999939,-2638.000000000007,-1493.9999999999952,236.99999999999832,-879.0000000000049,,-7507.0000000000155
2016.12.02,-1392.9999999999998,-1206.9999999999936,-2621.000000000007,-1439.9999999999968,226.99999999999943,-802.9999999999973,,-7236.9999999999945
2016.12.02,-1313.0000000000086,-1041.9999999999873,-2463.000000000015,-1419.999999999999,96.00000000000719,-746.9999999999999,,-6889.000000000003
2016.12.02,-1410.0000000000002,-987.9999999999995,-2499.000000000007,-1463.9999999999986,46.999999999997044,-664.0000000000015,,-6978.00000000001
2016.12.02,-1441.0000000000034,-1017.9999999999865,-2612.9999999999986,-1610.0000000000002,-39.999999999995595,-698.9999999999981,,-7420.999999999983
2016.12.02,-1429.999999999998,-1094.9999999999989,-2763.0000000000045,-1605.000000000012,-48.000000000003595,-706.0000000000031,,-7647.00000000002
