date,EURUSD,EURCAD,EURAUD,empty,sum
2018.03.26,-729.0000000000018,-1327.999999999996,-493.99999999999443,,-2550.9999999999923
2018.03.26,-896.000000000008,-1285.0000000000027,-431.0000000000036,,-2612.0000000000146
2018.03.26,-934.0000000000126,-1497.9999999999993,-766.9999999999843,,-3198.9999999999964
2018.03.26,-991.0000000000085,-1656.000000000013,-1051.0000000000018,,-3698.000000000023
2018.03.26,-968.0000000000133,-1591.000000000009,-1032.999999999995,,-3592.0000000000173
2018.03.26,-973.0000000000016,-1262.0000000000075,-897.9999999999987,,-3133.0000000000077
2018.03.26,-985.0000000000136,-1079.0000000000077,-788.9999999999952,,-2853.0000000000164
2018.03.26,-1005.0000000000115,-1305.0000000000007,-804.9999999999891,,-3115.0000000000014
2018.03.26,-992.0000000000151,-1319.0000000000034,-817.000000000001,,-3128.0000000000196
2018.03.26,-1064.0000000000205,-1341.9999999999986,-865.999999999989,,-3272.000000000008
2018.03.26,-1118.0000000000189,-1320.9999999999943,-821.9999999999894,,-3261.0000000000027
2018.03.26,-1116.000000000006,-1293.9999999999952,-828.9999999999909,,-3238.999999999992
2018.03.26,-1060.0000000000164,-1168.9999999999977,-771.9999999999949,,-3001.000000000009
2018.03.26,-1067.000000000018,-1120.0000000000098,-575.9999999999987,,-2763.0000000000264
2018.03.26,-1033.0000000000173,-1072.0000000000064,-554.9999999999944,,-2660.000000000018
2018.03.26,-1030.0000000000198,-985.999999999998,-452.99999999999227,,-2469.00000000001
2018.03.27,-1003.0000000000206,-890.9999999999974,-417.99999999998505,,-2312.000000000003
2018.03.27,-1004.0000000000049,-902.0000000000028,-462.9999999999912,,-2368.999999999999
2018.03.27,-982.0000000000161,-880.0000000000141,-395.99999999999636,,-2258.0000000000264
2018.03.27,-1028.0000000000066,-919.0000000000032,-483.99999999999557,,-2431.0000000000055
2018.03.27,-1048.0000000000045,-923.0000000000072,-510.99999999999477,,-2482.0000000000064
2018.03.27,-1080.0000000000143,-924.9999999999981,-497.99999999999847,,-2503.000000000011
2018.03.27,-1069.0000000000089,-808.9999999999931,-417.0000000000007,,-2295.0000000000027
2018.03.27,-1029.0000000000132,-827.0,-502.00000000000244,,-2358.0000000000155
2018.03.27,-1034.0000000000016,-815.0000000000101,-499.000000000005,,-2348.000000000017
2018.03.27,-983.0000000000006,-751.9999999999972,-548.9999999999995,,-2283.9999999999973
2018.03.27,-978.0000000000122,-748.9999999999997,-690.9999999999972,,-2418.000000000009
2018.03.27,-997.0000000000034,-754.0000000000102,-730.9999999999927,,-2482.0000000000064
2018.03.27,-1053.9999999999993,-683.0000000000114,-680.9999999999983,,-2418.000000000009
2018.03.27,-1045.000000000007,-686.0000000000089,-661.0000000000005,,-2392.0000000000164
2018.03.27,-1041.000000000003,-703.9999999999935,-631.0000000000038,,-2376.0
2018.03.27,-1049.0000000000111,-730.0000000000084,-676.9999999999943,,-2456.0000000000136
2018.03.27,-1020.0000000000209,-670.9999999999993,-756.9999999999854,,-2448.0000000000055
2018.03.27,-998.00000000001,-714.999999999999,-768.9999999999975,,-2482.0000000000064
2018.03.27,-1075.0000000000036,-758.0000000000142,-805.9999999999956,,-2639.000000000013
2018.03.27,-1266.0000000000116,-886.000000000009,-960.9999999999897,,-3113.00000000001
2018.03.27,-1226.000000000016,-890.9999999999974,-1099.0000000000055,,-3216.0000000000186
2018.03.27,-1243.0000000000164,-1022.0000000000118,-1036.999999999999,,-3302.0000000000273
2018.03.27,-1160.0000000000055,-1025.0000000000093,-983.0000000000006,,-3168.000000000015
2018.03.27,-975.9999999999991,-895.0000000000014,-784.9999999999912,,-2655.999999999992
2018.03.27,-809.0000000000152,-723.0000000000069,-743.9999999999891,,-2276.0000000000114
2018.03.27,-736.0000000000033,-730.0000000000084,-639.9999999999961,,-2106.000000000008
2018.03.27,-701.0000000000183,-639.9999999999961,-543.999999999989,,-1885.0000000000036
2018.03.27,-701.0000000000183,-649.0000000000107,-503.99999999999335,,-1854.0000000000225
2018.03.27,-577.0000000000052,-639.0000000000118,-597.9999999999874,,-1814.0000000000045
2018.03.27,-554.00000000001,-706.0000000000066,-666.9999999999953,,-1927.0000000000118
2018.03.27,-417.0000000000007,-581.0000000000093,-570.9999999999882,,-1568.9999999999982
2018.03.27,-398.00000000000944,-398.00000000000944,-461.99999999998465,,-1258.0000000000036
2018.03.27,-411.0000000000058,-211.00000000000563,-414.9999999999876,,-1036.999999999999
2018.03.27,-492.0000000000035,-402.0000000000135,-556.0000000000009,,-1450.000000000018
2018.03.27,-595.0000000000122,-527.9999999999951,-678.9999999999852,,-1801.9999999999925
2018.03.27,-536.0000000000032,-588.9999999999951,-655.9999999999899,,-1780.9999999999882
2018.03.27,-514.0000000000144,-561.9999999999958,-592.9999999999991,,-1669.0000000000093
2018.03.27,-636.0000000000143,-461.0000000000003,-621.0000000000049,,-1718.0000000000196
2018.03.27,-663.0000000000135,-425.0000000000087,-729.0000000000018,,-1817.000000000024
2018.03.27,-661.0000000000005,-592.9999999999991,-821.000000000005,,-2075.0000000000045
2018.03.27,-653.0000000000147,-612.0000000000125,-831.9999999999883,,-2097.0000000000155
2018.03.27,-648.0000000000041,-699.0000000000052,-1024.0000000000027,,-2371.000000000012
2018.03.27,-620.0000000000206,-668.0000000000019,-1080.9999999999986,,-2369.000000000021
2018.03.27,-568.000000000013,-689.0000000000063,-1119.9999999999877,,-2377.000000000007
2018.03.27,-559.0000000000206,-811.0000000000061,-1262.9999999999918,,-2633.0000000000186
2018.03.27,-544.0000000000111,-815.0000000000101,-1296.9999999999925,,-2656.0000000000136
2018.03.27,-548.9999999999995,-751.0000000000127,-1333.9999999999907,,-2634.0000000000027
2018.03.27,-544.0000000000111,-763.0000000000026,-1317.999999999997,,-2625.000000000011
2018.03.28,-563.0000000000024,-703.9999999999935,-1265.9999999999893,,-2532.9999999999854
2018.03.28,-571.0000000000103,-699.0000000000052,-1231.9999999999886,,-2502.000000000004
2018.03.28,-576.0000000000209,-690.9999999999972,-1268.9999999999868,,-2536.000000000005
2018.03.28,-591.0000000000082,-700.0000000000117,-1273.9999999999973,,-2565.0000000000173
2018.03.28,-592.0000000000148,-709.0000000000041,-1339.0000000000014,,-2640.00000000002
2018.03.28,-592.0000000000148,-720.9999999999939,-1357.9999999999925,,-2671.000000000001
2018.03.28,-635.0000000000077,-734.0000000000124,-1190.9999999999866,,-2560.0000000000064
2018.03.28,-661.0000000000005,-720.9999999999939,-1132.999999999984,,-2514.999999999978
2018.03.28,-656.0000000000122,-736.0000000000033,-1275.9999999999882,,-2668.0000000000036
2018.03.28,-697.0000000000143,-734.9999999999968,-1231.9999999999886,,-2664.0
2018.03.28,-706.0000000000066,-753.0000000000036,-1088.0,,-2547.00000000001
2018.03.28,-716.0000000000056,-805.9999999999956,-1134.999999999997,,-2656.999999999998
2018.03.28,-696.0000000000077,-787.0000000000043,-1120.9999999999943,,-2604.0000000000064
2018.03.28,-719.000000000003,-785.9999999999978,-1068.9999999999866,,-2573.9999999999873
2018.03.28,-714.999999999999,-778.9999999999964,-1002.9999999999983,,-2496.9999999999936
2018.03.28,-686.0000000000089,-775.9999999999989,-1092.000000000004,,-2554.000000000012
2018.03.28,-592.9999999999991,-747.0000000000088,-1092.9999999999884,,-2432.9999999999964
2018.03.28,-607.0000000000019,-731.000000000015,-1114.9999999999993,,-2453.0000000000164
2018.03.28,-570.0000000000039,-702.0000000000026,-1051.0000000000018,,-2323.000000000008
2018.03.28,-470.00000000001484,-716.0000000000056,-1154.999999999995,,-2341.0000000000155
2018.03.28,-520.0000000000093,-775.9999999999989,-1278.0000000000014,,-2574.0000000000095
2018.03.28,-497.0000000000141,-859.0000000000098,-1514.9999999999998,,-2871.0000000000236
2018.03.28,-560.0000000000049,-946.0000000000024,-1627.0000000000007,,-3133.000000000008
2018.03.28,-590.0000000000016,-970.0000000000042,-1637.9999999999839,,-3197.99999999999
2018.03.28,-487.0000000000152,-883.0000000000116,-1551.9999999999977,,-2922.0000000000246
2018.03.28,-477.0000000000163,-798.9999999999942,-1509.999999999989,,-2785.9999999999995
2018.03.28,-487.0000000000152,-846.9999999999977,-1512.0000000000023,,-2846.0000000000155
2018.03.28,-463.0000000000134,-757.0000000000076,-1410.9999999999845,,-2631.0000000000055
2018.03.28,-504.9999999999999,-580.0000000000027,-1263.9999999999984,,-2349.000000000001
2018.03.28,-553.0000000000035,-661.0000000000005,-1265.000000000005,,-2479.000000000009
2018.03.28,-590.0000000000016,-699.0000000000052,-1190.9999999999866,,-2479.9999999999936
2018.03.28,-455.0000000000054,-802.0000000000139,-1137.9999999999945,,-2395.0000000000136
2018.03.28,-342.00000000002007,-771.0000000000106,-1173.9999999999861,,-2287.000000000017
2018.03.28,-59.000000000009045,-554.9999999999944,-1055.9999999999902,,-1669.9999999999936
2018.03.28,-2.0000000000131024,-302.0000000000023,-832.9999999999949,,-1137.0000000000102
2018.03.28,-20.000000000020002,-436.9999999999985,-997.9999999999878,,-1455.0000000000064
2018.03.28,-104.00000000001519,-161.00000000001114,-856.9999999999967,,-1122.000000000023
2018.03.28,-52.000000000007596,-58.000000000002494,-600.0000000000006,,-710.0000000000107
2018.03.28,-29.00000000001235,-123.00000000000644,-614.9999999999877,,-767.0000000000065
2018.03.28,8.999999999992347,-66.00000000001049,-696.999999999992,,-754.0000000000102
2018.03.28,-12.000000000012001,-180.0000000000024,-744.9999999999957,,-937.00000000001
2018.03.28,157.99999999999147,-5.000000000010552,-541.9999999999981,,-389.00000000001717
2018.03.28,310.9999999999946,48.99999999998794,-478.999999999985,,-119.00000000000244
2018.03.28,345.99999999997965,72.0000000000054,-451.0000000000014,,-33.00000000001637
2018.03.28,345.99999999997965,-15.999999999993797,-478.999999999985,,-148.99999999999915
2018.03.28,415.99999999999415,56.99999999999594,-356.00000000000074,,116.99999999998937
2018.03.28,393.99999999998323,-22.0000000000109,-366.999999999984,,4.99999999998829
2018.03.28,400.9999999999847,-9.999999999998899,-388.9999999999949,,1.999999999990905
2018.03.29,383.99999999998437,46.999999999997044,-381.99999999999346,,48.99999999998795
2018.03.29,383.99999999998437,34.99999999998504,-432.9999999999945,,-14.000000000025068
2018.03.29,383.0,-17.000000000000348,-459.99999999999375,,-93.99999999999409
2018.03.29,363.9999999999866,-43.999999999999595,-533.0000000000057,,-213.0000000000187
2018.03.29,380.9999999999869,14.999999999987246,-539.0000000000006,,-143.00000000002638
2018.03.29,363.9999999999866,55.99999999998939,-466.9999999999952,,-47.00000000001927
2018.03.29,365.99999999999966,34.99999999998504,-543.999999999989,,-143.00000000000426
2018.03.29,352.9999999999811,-25.00000000000835,-595.9999999999966,,-268.0000000000238
2018.03.29,298.9999999999826,-56.000000000011596,-651.9999999999859,,-409.0000000000149
2018.03.29,255.99999999998957,-184.00000000000637,-906.9999999999911,,-835.000000000008
2018.03.29,236.99999999999832,-192.99999999999872,-889.9999999999908,,-845.9999999999911
2018.03.29,238.99999999998923,-151.9999999999966,-773.0000000000015,,-686.0000000000089
2018.03.29,253.99999999999866,-147.00000000000824,-771.9999999999949,,-665.0000000000044
2018.03.29,217.99999999998488,-148.99999999999915,-743.9999999999891,,-675.0000000000034
2018.03.29,197.99999999998707,-150.00000000000568,-714.999999999999,,-667.0000000000176
2018.03.29,185.99999999999727,-153.00000000000313,-642.9999999999936,,-609.9999999999995
2018.03.29,194.99999999998963,-154.0000000000097,-621.0000000000049,,-580.000000000025
2018.03.29,145.99999999997948,-134.00000000001188,-495.99999999998533,,-484.00000000001774
2018.03.29,162.99999999997982,-96.00000000000719,-434.000000000001,,-367.0000000000284
2018.03.29,229.99999999999687,-63.99999999999739,-334.9999999999964,,-168.99999999999693
2018.03.29,342.9999999999822,52.99999999999194,-187.00000000000384,,208.9999999999703
2018.03.29,318.9999999999804,52.99999999999194,-205.99999999999508,,165.99999999997723
2018.03.29,356.9999999999851,90.99999999999665,-183.99999999998417,,263.9999999999976
2018.03.29,320.9999999999935,-5.999999999994898,-310.9999999999946,,4.000000000004036
2018.03.29,405.9999999999952,163.9999999999864,-207.99999999998596,,361.9999999999956
2018.03.29,337.99999999999386,79.00000000000685,-336.9999999999873,,80.00000000001336
2018.03.29,356.00000000000074,160.99999999998892,-329.00000000000153,,187.99999999998812
2018.03.29,220.99999999998232,1.0000000000065512,-370.00000000000364,,-148.00000000001478
2018.03.29,207.99999999998596,-8.000000000008,-358.9999999999982,,-159.00000000002024
2018.03.29,146.99999999998602,-68.00000000000139,-310.9999999999946,,-232.00000000000998
2018.03.29,223.99999999997976,123.99999999999079,-139.00000000000023,,208.99999999997033
2018.03.29,306.9999999999906,-238.0000000000049,-231.0000000000034,,-162.00000000001768
2018.03.29,185.99999999999727,-51.000000000001044,-333.0000000000055,,-198.0000000000093
2018.03.29,139.00000000000023,-134.99999999999625,-324.9999999999975,,-320.9999999999935
2018.03.29,235.99999999999176,-73.00000000001194,-211.99999999998997,,-49.00000000001015
2018.03.29,255.99999999998957,192.99999999999872,-143.00000000000423,,305.9999999999841
2018.03.29,471.9999999999835,426.9999999999996,-95.999999999985,,802.9999999999982
2018.03.29,527.9999999999951,388.9999999999949,-156.00000000000057,,760.9999999999894
2018.03.29,492.9999999999879,448.9999999999883,-21.999999999988695,,919.9999999999874
2018.03.29,512.9999999999857,539.999999999985,110.99999999999443,,1163.999999999965
2018.03.29,527.9999999999951,531.9999999999991,114.0000000000141,,1174.0000000000082
2018.03.29,490.999999999997,497.99999999999847,134.99999999999625,,1123.9999999999918
2018.03.29,442.9999999999934,565.9999999999999,117.99999999999588,,1126.999999999989
2018.03.29,394.9999999999898,539.999999999985,124.00000000001299,,1058.9999999999877
2018.03.29,434.9999999999854,653.999999999999,124.99999999999733,,1213.9999999999816
2018.03.29,415.99999999999415,539.999999999985,59.000000000009045,,1014.9999999999882
2018.03.29,453.99999999999886,570.9999999999882,35.00000000000725,,1059.9999999999943
2018.03.29,483.99999999999557,560.0000000000049,26.0000000000149,,1070.0000000000155
2018.03.30,441.99999999998687,570.0000000000039,51.000000000001044,,1062.9999999999918
2018.03.30,461.99999999998465,594.0000000000057,45.000000000006146,,1100.9999999999966
2018.03.30,452.99999999999227,519.9999999999872,19.999999999997797,,992.9999999999773
2018.03.30,442.9999999999934,499.000000000005,-17.000000000000348,,924.9999999999981
2018.03.30,456.9999999999963,527.9999999999951,-14.000000000002899,,970.9999999999884
2018.03.30,475.99999999998755,567.0000000000064,102.00000000000209,,1144.999999999996
2018.03.30,470.9999999999992,557.9999999999918,185.99999999999727,,1214.9999999999882
2018.03.30,412.9999999999967,455.99999999998977,78.00000000000028,,946.9999999999868
2018.03.30,412.9999999999967,452.99999999999227,-49.99999999999449,,815.9999999999944
2018.03.30,369.99999999998147,395.99999999999636,-129.00000000000134,,636.9999999999765
2018.03.30,334.9999999999964,378.999999999996,-35.999999999991594,,678.0000000000009
2018.03.30,331.999999999999,374.999999999992,-38.99999999998904,,668.0000000000018
2018.03.30,326.9999999999884,361.9999999999957,-51.99999999998539,,636.9999999999986
2018.03.30,316.99999999998954,394.00000000000546,-72.99999999998974,,638.0000000000052
2018.03.30,323.99999999999096,400.00000000000034,-83.9999999999952,,639.9999999999961
2018.03.30,335.9999999999808,414.9999999999876,-109.99999999998789,,640.9999999999804
2018.03.30,331.999999999999,412.9999999999967,-46.999999999997044,,697.9999999999986
2018.03.30,368.9999999999971,458.00000000000284,7.0000000000014495,,834.0000000000015
2018.03.30,295.0000000000008,343.00000000000443,138.0000000000159,,776.0000000000211
2018.03.30,283.99999999999534,329.99999999998585,160.00000000000458,,773.9999999999857
2018.03.30,295.0000000000008,323.99999999999096,167.00000000000603,,785.9999999999978
2018.03.30,265.99999999998846,390.0000000000015,222.99999999999542,,878.9999999999854
2018.03.30,192.99999999999872,459.99999999999375,65.00000000000395,,717.9999999999965
2018.03.30,194.99999999998963,449.9999999999948,14.000000000002899,,658.9999999999873
2018.03.30,219.99999999999798,350.9999999999902,76.0000000000094,,646.9999999999976
2018.03.30,195.9999999999962,384.9999999999909,85.00000000000173,,665.9999999999887
2018.03.30,219.99999999999798,340.00000000000693,60.99999999999994,,621.0000000000048
2018.03.30,206.99999999997942,234.99999999998522,51.000000000001044,,492.99999999996567
2018.03.30,234.99999999998522,261.0000000000001,107.00000000001265,,602.999999999998
2018.03.30,220.99999999998232,314.99999999999864,100.99999999999554,,636.9999999999765
2018.03.30,207.99999999998596,228.99999999999034,68.00000000000139,,504.9999999999777
2018.03.30,219.99999999999798,211.00000000000563,-35.999999999991594,,395.00000000001205
2018.03.30,210.99999999998343,235.99999999999176,-109.00000000000354,,337.9999999999717
2018.03.30,225.99999999999287,131.99999999999878,-102.99999999998644,,255.0000000000052
2018.03.30,238.99999999998923,126.99999999998823,-104.99999999999955,,260.99999999997794
2018.03.30,256.99999999999613,209.9999999999991,-7.0000000000014495,,459.99999999999375
2018.03.30,274.9999999999808,207.00000000000162,29.00000000001235,,510.9999999999947
2018.03.30,276.9999999999939,236.99999999999832,16.000000000016,,530.0000000000083
2018.03.30,238.99999999998923,235.99999999999176,-51.000000000001044,,423.99999999998
2018.03.30,223.99999999997976,221.00000000000452,-102.99999999998644,,341.99999999999784
2018.03.30,230.9999999999812,184.00000000000637,-103.99999999999298,,310.99999999999466
2018.03.30,266.999999999995,251.00000000000122,-63.99999999999739,,453.99999999999886
2018.03.30,276.9999999999939,285.99999999998624,-97.9999999999981,,464.99999999998215
2018.03.30,250.99999999997902,238.99999999998923,-66.99999999999484,,422.99999999997345
2018.03.30,246.99999999999721,222.99999999999542,-116.00000000000499,,353.9999999999876
2018.03.30,281.99999999998226,248.99999999998812,-58.000000000002494,,472.99999999996794
2018.03.30,241.99999999998667,225.99999999999287,-92.99999999998754,,374.999999999992
2018.03.30,225.99999999999287,181.9999999999933,-163.9999999999864,,243.99999999999974
