date,USDJPY,AUDUSD,NZDUSD,CHFJPY,NZDCHF,AUDJPY,AUDCAD,empty,sum
2021.01.18,0.0,-14.999999999998348,-48.000000000003595,-245.9999999999951,-186.00000000000838,-58.000000000006935,-90.0000000000012,,-643.0000000000136
2021.01.18,33.999999999991815,-14.000000000002899,-38.0000000000047,-251.99999999999534,-178.00000000000037,-69.00000000000261,-95.00000000000064,,-612.0000000000148
2021.01.18,18.999999999991246,-31.999999999998696,-46.00000000000159,-243.99999999999977,-179.00000000000693,-78.00000000000296,-90.99999999999665,,-651.0000000000152
2021.01.18,36.000000000001364,-32.999999999994145,-46.00000000000159,-242.00000000000443,-192.00000000000327,-76.99999999999818,-113.99999999999189,,-667.9999999999922
2021.01.18,1.0000000000047748,138.00000000000477,56.0000000000005,-152.00000000000102,-140.0000000000068,113.99999999999011,-134.99999999999625,,-118.0000000000039
2021.01.18,1.9999999999953388,117.99999999999588,49.99999999999449,-177.0000000000067,-141.00000000000225,77.99999999998875,-141.00000000000225,,-211.00000000003675
2021.01.18,-67.99999999999784,112.99999999999643,68.99999999999685,-144.99999999999602,-121.00000000000443,104.99999999998977,-188.9999999999947,,-236.00000000000995
2021.01.18,-90.00000000000341,50.0000000000056,61.999999999995396,-85.00000000000796,-107.00000000000153,93.99999999999409,-279.99999999999136,,-356.0000000000092
2021.01.18,-106.99999999999932,26.999999999999247,14.999999999998348,-82.00000000000784,-143.9999999999997,82.99999999999841,-264.999999999993,,-473.0000000000038
2021.01.18,-106.00000000000875,36.0000000000027,-7.0000000000014495,-82.00000000000784,-157.00000000000713,99.99999999999432,-231.99999999999886,,-448.00000000002706
2021.01.18,-88.99999999999864,65.00000000000395,4.999999999999449,-84.00000000000318,-148.0000000000037,122.99999999999045,-203.99999999999307,,-332.0000000000047
2021.01.18,-51.00000000000193,109.99999999999899,25.999999999992696,-88.00000000000807,-163.00000000000205,135.99999999999568,-215.99999999999397,,-246.00000000001864
2021.01.18,-63.00000000000239,126.99999999999933,44.99999999999504,-61.00000000000705,-161.00000000000003,158.99999999999181,-220.99999999999343,,-175.0000000000167
2021.01.18,-58.9999999999975,200.99999999999562,92.99999999999864,-10.99999999999568,-145.00000000000622,235.99999999999,-174.99999999999181,,139.99999999999307
2021.01.18,-91.00000000000819,209.00000000000364,121.99999999999989,4.0000000000048885,-114.00000000000298,256.9999999999908,-170.99999999999892,,215.99999999998914
2021.01.18,-97.99999999999898,158.99999999999804,71.99999999999429,-43.99999999999693,-119.00000000000244,207.9999999999984,-193.99999999999417,,-16.00000000000179
2021.01.18,-75.00000000000284,161.00000000000003,79.99999999999119,-67.00000000000728,-112.000000000001,200.9999999999934,-176.99999999999383,,10.999999999979678
2021.01.18,-90.00000000000341,175.00000000000293,87.99999999999919,-55.00000000000682,-103.00000000000864,229.99999999998977,-217.99999999999596,,26.999999999977035
2021.01.18,-93.00000000000352,116.00000000000499,73.99999999999629,-90.00000000000341,-99.00000000000463,168.99999999999693,-285.9999999999974,,-209.00000000001074
2021.01.18,-79.00000000000773,202.0000000000022,140.99999999999113,-58.000000000006935,-63.00000000000195,242.999999999995,-213.99999999999199,,171.9999999999797
2021.01.18,-46.999999999997044,224.000000000002,228.99999999999034,-112.99999999999955,7.9999999999968985,244.99999999999034,-207.99999999999707,,337.9999999999859
2021.01.18,-67.99999999999784,314.99999999999864,304.9999999999997,-91.99999999999875,67.9999999999903,362.99999999999955,-109.99999999999899,,780.9999999999926
2021.01.18,-19.99999999999602,341.99999999999784,256.0000000000007,-54.000000000002046,0.999999999995449,360.99999999999,-64.99999999999284,,820.9999999999931
2021.01.18,1.9999999999953388,361.0000000000002,263.99999999999756,-126.99999999999534,-2.000000000002,358.99999999999466,-46.999999999997044,,809.9999999999934
2021.01.18,-34.99999999999659,339.0000000000004,266.999999999995,-162.00000000000614,22.999999999995246,358.99999999999466,-5.999999999994898,,784.9999999999877
2021.01.18,-19.000000000005457,361.9999999999957,281.99999999999335,-177.0000000000067,39.999999999995595,369.99999999999034,21.999999999999797,,879.9999999999626
2021.01.18,-60.000000000002274,312.00000000000114,227.99999999999488,-228.9999999999992,98.99999999999353,350.9999999999991,17.000000000000348,,717.9999999999875
2021.01.18,-73.0000000000075,292.00000000000335,218.99999999999142,-254.99999999999545,104.99999999999955,342.9999999999893,-7.0000000000014495,,623.9999999999792
2021.01.18,-49.99999999999716,307.99999999999716,244.99999999999523,-198.0000000000075,79.99999999999119,339.9999999999892,-20.999999999993246,,703.9999999999749
2021.01.18,-43.99999999999693,346.0000000000019,281.99999999999335,-171.00000000000648,93.99999999999409,368.9999999999998,-21.999999999999797,,853.9999999999859
2021.01.18,-60.000000000002274,297.00000000000284,251.99999999999667,-150.00000000000568,44.99999999999504,335.9999999999985,-41.9999999999976,,677.9999999999876
2021.01.18,-76.00000000000762,190.99999999999673,190.99999999999673,-99.00000000000375,7.9999999999968985,246.9999999999999,-82.99999999999974,,378.9999999999791
2021.01.18,-75.00000000000284,209.00000000000364,200.00000000000017,-64.00000000000716,-4.999999999999449,259.9999999999909,-73.00000000000084,,451.99999999998437
2021.01.18,-84.00000000000318,195.00000000000074,190.00000000000128,-112.99999999999955,18.999999999991246,250.99999999999056,-85.99999999999719,,371.99999999998397
2021.01.18,-66.0000000000025,187.00000000000384,175.99999999999838,-106.99999999999932,-12.000000000000899,230.99999999999454,-100.00000000000009,,308.999999999994
2021.01.18,-135.99999999999568,204.00000000000418,173.00000000000094,-108.99999999999466,19.999999999997797,289.99999999999204,-83.9999999999952,,358.00000000000944
2021.01.18,-125.0,222.99999999999542,188.9999999999947,-120.99999999999511,32.999999999994145,287.9999999999967,-24.999999999997247,,461.9999999999886
2021.01.18,-156.99999999999648,185.00000000000182,192.99999999999872,-99.00000000000375,39.00000000000014,284.9999999999966,-36.999999999998145,,408.9999999999989
2021.01.18,-138.00000000000523,197.00000000000273,217.0000000000005,-52.99999999999727,52.99999999999194,295.0000000000017,-26.999999999999247,,543.9999999999951
2021.01.18,-103.9999999999992,234.00000000000088,259.9999999999936,-43.99999999999693,48.99999999999905,299.99999999999716,16.0000000000049,,710.9999999999994
2021.01.18,-118.99999999999977,248.99999999999923,256.99999999999613,-34.000000000006025,56.0000000000005,323.99999999999807,23.00000000000635,,755.9999999999945
2021.01.18,-114.00000000000432,275.000000000003,252.99999999999213,-49.99999999999716,65.99999999999939,359.99999999999943,43.999999999999595,,833.999999999992
2021.01.18,-120.99999999999511,280.00000000000244,254.99999999999412,-73.99999999999807,74.99999999999174,365.99999999999966,75.00000000000284,,855.9999999999976
2021.01.18,-125.0,221.00000000000452,252.99999999999213,-75.00000000000284,81.9999999999932,313.99999999999295,55.000000000005045,,724.999999999985
2021.01.18,-117.00000000000443,212.00000000000108,198.99999999999363,-69.00000000000261,39.999999999995595,293.99999999999693,43.00000000000415,,601.9999999999843
2021.01.18,-138.9999999999958,205.99999999999508,193.99999999999417,-70.99999999999795,24.999999999997247,289.0000000000015,47.00000000000814,,551.0000000000024
2021.01.18,-134.00000000000034,219.99999999999798,198.99999999999363,-40.00000000000625,28.999999999990145,303.99999999998784,92.00000000000318,,669.9999999999661
2021.01.18,-143.00000000000068,234.00000000000088,202.9999999999976,-61.00000000000705,41.9999999999976,317.99999999999784,106.00000000000608,,698.9999999999923
2021.01.19,-120.00000000000455,265.0000000000041,235.99999999999176,-61.99999999999761,70.99999999999883,342.9999999999893,86.0000000000083,,818.9999999999901
2021.01.19,-109.99999999999943,219.99999999999798,212.99999999999653,-70.99999999999795,56.0000000000005,286.9999999999919,43.999999999999595,,638.9999999999891
2021.01.19,-117.00000000000443,233.00000000000543,217.99999999999596,-54.000000000002046,40.99999999999105,317.99999999999784,80.99999999999774,,719.9999999999815
2021.01.19,-114.00000000000432,217.0000000000005,191.99999999999218,-73.0000000000075,18.999999999991246,289.99999999999204,67.00000000000594,,597.9999999999701
2021.01.19,-129.0000000000049,99.00000000000463,117.99999999999588,-91.00000000000819,-31.000000000003247,178.99999999998784,-12.000000000000899,,132.99999999997112
2021.01.19,-144.00000000000546,29.999999999996696,60.99999999999994,-121.99999999999989,-80.00000000000229,125.0,-52.99999999999194,,-183.0000000000029
2021.01.19,-90.00000000000341,29.000000000001247,-17.000000000000348,-183.9999999999975,-148.0000000000037,45.000000000001705,-22.999999999995246,,-387.9999999999972
2021.01.19,-43.00000000000637,-27.999999999994696,-21.00000000000435,-281.9999999999965,-143.9999999999997,-27.000000000001023,-69.9999999999923,,-614.9999999999949
2021.01.19,33.00000000000125,-70.99999999999883,-58.000000000002494,-378.0000000000001,-157.00000000000713,-158.00000000000125,-112.000000000001,,-901.0000000000097
2021.01.19,90.99999999999397,-73.99999999999629,-48.000000000003595,-501.99999999999534,-156.00000000000057,-250.0,-109.99999999999899,,-1049.000000000001
2021.01.19,182.00000000000216,-85.99999999999719,-41.000000000002146,-509.00000000000034,-165.00000000000404,-298.0000000000018,-131.99999999999878,,-1049.0000000000023
2021.01.19,197.00000000000273,-117.99999999999588,-57.00000000000705,-501.99999999999534,-179.00000000000693,-319.0000000000026,-139.00000000000023,,-1117.0000000000055
2021.01.19,173.99999999999238,-63.00000000000195,0.999999999995449,-435.0000000000023,-137.00000000000932,-231.99999999999932,-85.99999999999719,,-778.0000000000222
2021.01.19,180.99999999999739,-100.99999999999554,-4.999999999999449,-421.99999999999704,-151.00000000000114,-273.00000000001035,-129.9999999999968,,-901.000000000003
2021.01.19,186.9999999999976,-107.00000000000153,-26.999999999999247,-439.00000000000716,-168.00000000000148,-277.000000000001,-122.99999999999534,,-954.0000000000082
2021.01.19,185.99999999999284,-63.00000000000195,-7.0000000000014495,-430.9999999999974,-155.00000000000514,-245.00000000000455,-80.99999999999774,,-796.0000000000153
2021.01.19,191.99999999999307,-58.000000000002494,-11.00000000000545,-436.00000000000705,-165.00000000000404,-237.99999999999955,-102.99999999999754,,-819.000000000023
2021.01.19,219.99999999999886,-60.99999999999994,-6.0000000000060005,-500.0,-161.00000000000003,-268.0000000000007,-91.99999999999208,,-867.9999999999998
2021.01.19,251.00000000000477,-63.99999999999739,15.999999999993797,-512.0000000000005,-130.0000000000079,-276.00000000001046,-100.00000000000009,,-815.0000000000177
2021.01.19,197.00000000000273,-122.99999999999534,-23.00000000000635,-518.0000000000007,-158.0000000000026,-309.0000000000117,-193.99999999999417,,-1128.0000000000082
2021.01.19,156.99999999999648,-180.99999999999784,-34.000000000000696,-691.0000000000025,-93.00000000000975,-328.00000000000296,-278.00000000000045,,-1448.0000000000177
2021.01.19,177.99999999999727,-95.99999999999609,14.999999999998348,-671.999999999997,-11.00000000000545,-258.0000000000098,-204.99999999999963,,-1049.0000000000123
2021.01.19,200.9999999999934,29.000000000001247,136.99999999999824,-706.0000000000031,59.99999999999339,-149.0000000000009,-125.99999999999278,,-554.0000000000105
2021.01.19,170.99999999999227,-19.999999999997797,117.99999999999588,-790.9999999999968,133.99999999998968,-196.00000000001216,-95.99999999999609,,-680.0000000000251
2021.01.19,189.99999999999773,-73.00000000000084,78.99999999999574,-835.9999999999985,136.99999999999824,-257.000000000005,-130.99999999999224,,-891.000000000005
2021.01.19,185.99999999999284,-22.999999999995246,112.000000000001,-927.0000000000067,207.99999999999707,-188.0000000000024,-32.999999999994145,,-665.0000000000077
2021.01.19,185.00000000000227,-93.99999999999409,65.99999999999939,-938.0000000000024,171.99999999999437,-250.0,-108.99999999999244,,-967.999999999993
2021.01.19,182.99999999999272,-80.00000000000229,70.99999999999883,-894.999999999996,132.99999999999423,-240.0000000000091,-122.99999999999534,,-951.000000000017
2021.01.19,128.0000000000001,-100.00000000000009,51.99999999999649,-784.000000000006,101.99999999999099,-225.00000000000853,-158.99999999999804,,-986.0000000000251
2021.01.19,135.00000000000512,-88.99999999999464,73.00000000000084,-772.0000000000056,111.99999999998988,-239.00000000000432,-146.99999999999713,,-927.0000000000059
2021.01.19,147.99999999999613,-95.99999999999609,58.99999999999794,-832.0000000000078,119.99999999999788,-266.00000000000534,-173.00000000000094,,-1040.0000000000184
2021.01.19,66.0000000000025,-129.9999999999968,24.999999999997247,-865.9999999999997,137.9999999999937,-215.0000000000034,-224.000000000002,,-1206.0000000000084
2021.01.19,78.00000000000296,-170.00000000000347,0.0,-832.0000000000078,125.99999999999278,-256.0000000000002,-256.99999999999613,,-1311.000000000012
2021.01.19,108.99999999999466,-117.00000000000044,65.99999999999939,-811.000000000007,153.99999999999858,-215.0000000000034,-263.0000000000021,,-1077.0000000000202
2021.01.19,149.99999999999147,-19.00000000000235,221.99999999999997,-838.9999999999986,256.0000000000007,-178.00000000001148,-252.99999999999213,,-661.0000000000125
2021.01.19,100.99999999999909,-63.99999999999739,183.99999999999528,-811.9999999999976,200.00000000000017,-210.00000000000796,-263.0000000000021,,-864.0000000000105
2021.01.19,54.000000000002046,-12.999999999996348,174.99999999999181,-670.0000000000017,197.99999999999818,-85.00000000000796,-98.99999999999353,,-440.0000000000075
2021.01.19,40.99999999999682,22.999999999995246,166.99999999999494,-540.9999999999968,145.9999999999906,-29.000000000010573,17.000000000000348,,-176.00000000002942
2021.01.19,60.000000000002274,48.99999999999905,200.00000000000017,-557.0000000000022,176.99999999999383,-10.000000000005116,53.00000000000304,,-28.000000000008924
2021.01.19,66.99999999999307,58.99999999999794,163.99999999999747,-560.0000000000023,143.9999999999997,-2.0000000000095497,33.000000000005244,,-95.00000000001843
2021.01.19,72.99999999999329,77.00000000000485,183.99999999999528,-561.9999999999976,157.99999999999147,6.999999999990791,26.000000000003798,,-37.00000000001815
2021.01.19,90.00000000000341,124.99999999999733,234.00000000000088,-557.0000000000022,194.99999999998963,48.00000000000182,30.000000000007798,,164.99999999999866
2021.01.19,78.99999999999352,139.00000000000023,239.99999999999577,-543.9999999999969,181.9999999999933,54.99999999999261,58.99999999999794,,209.99999999997647
2021.01.19,45.99999999999227,99.00000000000463,181.9999999999933,-558.9999999999975,182.99999999999983,58.9999999999975,65.99999999999939,,75.99999999998944
2021.01.19,70.99999999999795,119.99999999999788,200.00000000000017,-576.9999999999982,175.99999999999838,48.99999999999238,75.00000000000284,,113.99999999999145
2021.01.19,70.99999999999795,112.99999999999643,187.9999999999993,-591.9999999999987,178.00000000000037,30.000000000001137,42.0000000000087,,30.000000000005087
2021.01.19,75.9999999999934,106.00000000000608,179.99999999999127,-591.0000000000082,158.99999999999804,31.999999999996476,18.0000000000069,,-20.00000000001598
2021.01.19,88.99999999999864,82.99999999999974,131.99999999999878,-608.0000000000041,162.99999999999093,-2.0000000000095497,39.00000000000014,,-104.00000000002541
2021.01.20,45.99999999999227,90.0000000000012,166.99999999999494,-588.0000000000081,161.99999999999548,-19.000000000005457,39.00000000000014,,-103.0000000000295
2021.01.20,79.9999999999983,129.9999999999968,175.99999999999838,-614.0000000000043,157.99999999999147,24.999999999991473,36.999999999998145,,-8.000000000029765
2021.01.20,73.99999999999807,-43.00000000000415,26.999999999999247,-644.0000000000055,76.99999999999375,-121.00000000000932,-41.000000000002146,,-671.00000000003
2021.01.20,72.99999999999329,-68.99999999999685,51.000000000001044,-661.0000000000014,89.99999999999008,-156.0000000000059,-78.00000000000028,,-750.00000000002
2021.01.20,45.99999999999227,-65.99999999999939,51.000000000001044,-659.9999999999966,95.99999999999609,-154.00000000001057,-76.99999999999375,,-764.0000000000108
2021.01.20,27.999999999991587,-75.00000000000284,30.999999999992145,-706.0000000000031,107.99999999999699,-134.00000000000034,-86.99999999999264,,-835.0000000000182
2021.01.20,39.99999999999204,-61.999999999995396,68.99999999999685,-677.0000000000067,139.00000000000023,-118.00000000000921,-53.999999999998494,,-663.0000000000207
2021.01.20,1.0000000000047748,-56.0000000000005,96.99999999999153,-614.9999999999949,156.00000000000057,-70.00000000000739,-58.99999999999794,,-546.0000000000039
2021.01.20,-48.00000000000182,-151.9999999999966,42.999999999993044,-591.0000000000082,124.99999999999733,-149.0000000000009,-105.99999999999498,,-878.000000000012
2021.01.20,-49.000000000006594,-178.99999999999582,7.9999999999968985,-599.0000000000038,98.99999999999353,-166.00000000001103,-107.00000000000153,,-993.0000000000284
2021.01.20,-49.000000000006594,-156.99999999999602,23.999999999990695,-581.0000000000031,104.99999999999955,-142.00000000001012,-98.99999999999353,,-899.0000000000191
2021.01.20,-33.00000000000125,-139.00000000000023,36.999999999998145,-585.9999999999985,113.99999999999189,-130.00000000000966,-79.99999999999119,,-817.0000000000107
2021.01.20,-66.0000000000025,-129.9999999999968,36.999999999998145,-575.0000000000028,108.99999999999244,-128.0000000000001,-87.99999999999919,,-841.0000000000109
2021.01.20,-52.99999999999727,-144.99999999999514,30.999999999992145,-573.0000000000075,95.00000000000064,-132.000000000005,-93.99999999999409,,-871.0000000000061
2021.01.20,-54.000000000002046,-209.9999999999991,-6.0000000000060005,-536.0000000000014,68.99999999999685,-189.00000000000716,-147.99999999999258,,-1074.0000000000114
2021.01.20,-48.00000000000182,-199.00000000000472,1.999999999990898,-528.9999999999964,63.99999999999739,-185.00000000000227,-127.99999999999478,,-1023.0000000000117
2021.01.20,-70.00000000000739,-263.99999999999756,-15.00000000000945,-524.0000000000009,52.99999999999194,-258.0000000000098,-181.9999999999933,,-1260.0000000000264
2021.01.20,-73.0000000000075,-317.9999999999961,-87.99999999999919,-585.000000000008,-19.00000000000235,-292.0000000000016,-205.99999999999508,,-1581.0000000000095
2021.01.20,-55.999999999997385,-337.99999999999386,-141.00000000000225,-597.0000000000084,-43.00000000000415,-352.00000000000387,-222.99999999999542,,-1750.0000000000052
