date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,GBPCAD,AUDCAD,empty,sum
2019.03.11,0.0,0.0,-57.00000000000216,-1.0000000000065512,-53.999999999998494,-116.00000000000499,-111.0000000000042,-234.00000000000088,-134.0000000000008,,-707.0000000000181
2019.03.11,34.000000000000696,1.0000000000065512,-161.00000000000136,23.999999999979593,-31.999999999998696,-123.00000000000644,-195.0000000000074,-191.00000000000784,-72.0000000000054,,-715.0000000000402
2019.03.11,34.000000000000696,-21.00000000000435,-60.99999999999284,-14.000000000002899,-63.00000000000195,-133.99999999998968,-97.99999999999898,-116.00000000000499,-82.00000000000429,,-554.9999999999993
2019.03.11,19.999999999997797,-25.999999999992696,-79.9999999999983,-16.000000000016,-72.0000000000054,-140.0000000000068,-129.0000000000049,-126.0000000000039,-82.99999999999974,,-652.0000000000299
2019.03.11,48.000000000003595,26.0000000000149,-134.9999999999909,27.999999999983594,-22.999999999995246,-99.99999999998899,-192.99999999999784,-90.00000000001229,-69.00000000000794,,-507.99999999999113
2019.03.11,21.00000000000435,55.000000000005045,-268.99999999999125,82.99999999998863,39.999999999995595,32.0000000000098,-302.0000000000067,34.99999999998504,-4.000000000004,,-309.0000000000135
2019.03.11,29.00000000001235,49.00000000001015,-271.0000000000008,88.99999999998354,-14.999999999998348,-1.0000000000065512,-299.99999999999716,-22.0000000000109,-79.00000000000685,,-521.0000000000146
2019.03.11,85.00000000000173,50.0000000000167,-131.00000000000023,52.99999999999194,-38.0000000000047,-26.999999999999247,-230.00000000000398,-9.000000000014552,-114.00000000000298,,-361.00000000001535
2019.03.11,95.00000000000064,34.000000000000696,-106.99999999999932,40.99999999997994,-43.999999999999595,-24.000000000001798,-213.99999999999864,14.000000000002899,-89.00000000000574,,-294.0000000000209
2019.03.11,94.00000000001629,25.00000000000835,-103.9999999999992,95.999999999985,0.0,-31.999999999987594,-204.9999999999983,-12.999999999996348,-70.0000000000034,,-208.99999999997522
2019.03.11,80.99999999999774,15.00000000000945,-67.99999999999784,84.99999999997954,-38.0000000000047,-19.999999999997797,-167.0000000000016,-9.999999999998899,-121.99999999999989,,-244.00000000001398
2019.03.11,77.00000000001594,15.00000000000945,-48.99999999999238,87.99999999999919,-36.999999999998145,-5.999999999994898,-138.9999999999958,11.00000000000545,-114.99999999999844,,-154.99999999994964
2019.03.11,87.00000000001484,11.00000000000545,-42.999999999992156,81.9999999999821,-50.0000000000056,-36.999999999998145,-135.99999999999568,-22.999999999995246,-126.0000000000039,,-234.99999999998835
2019.03.11,90.00000000001229,12.999999999996348,-40.99999999999682,89.99999999999008,-82.99999999999974,-76.99999999999375,-144.99999999999602,-83.9999999999952,-191.00000000000784,,-427.9999999999907
2019.03.11,87.99999999999919,5.999999999994898,-72.99999999999329,87.99999999999919,-106.00000000000608,-76.99999999999375,-162.9999999999967,-109.00000000000354,-202.0000000000022,,-548.0000000000023
2019.03.11,87.00000000001484,0.0,-63.00000000000239,69.9999999999923,-56.99999999999594,-113.00000000000753,-155.00000000000114,-97.9999999999981,-161.00000000000003,,-489.99999999999795
2019.03.11,97.00000000001374,-51.99999999998539,-36.99999999999193,29.999999999996696,-80.99999999999774,-171.99999999999437,-141.00000000000534,-109.00000000000354,-130.0000000000079,,-594.9999999999757
2019.03.11,85.00000000000173,-60.99999999999994,-1.9999999999953388,30.999999999981043,-80.00000000000229,-148.99999999999915,-100.99999999999909,-161.99999999999548,-141.00000000000225,,-580.0000000000108
2019.03.11,6.000000000017103,-82.99999999998863,-0.999999999990564,70.99999999999883,-102.99999999999754,-224.99999999998633,-91.99999999999875,-319.0000000000026,-190.00000000000128,,-935.9999999999498
2019.03.11,9.999999999998899,-156.00000000000057,38.000000000010914,-8.000000000008,-163.99999999999747,-418.0000000000073,24.00000000000091,-428.00000000000614,-217.0000000000005,,-1319.000000000009
2019.03.11,33.00000000001635,-150.99999999999002,79.00000000000773,-112.000000000001,-153.00000000000313,-445.0000000000065,21.000000000000796,-436.9999999999985,-197.99999999999818,,-1362.9999999999725
2019.03.11,5.000000000010552,-141.99999999999767,70.99999999999795,-118.00000000001809,-161.99999999999548,-256.99999999999613,42.00000000000159,-177.00000000000495,-143.9999999999997,,-882.0000000000019
2019.03.11,14.000000000002899,-134.99999999999625,18.000000000000682,-56.000000000011596,-148.99999999999915,-228.00000000000597,-19.000000000005457,-192.99999999999872,-182.99999999999983,,-931.0000000000134
2019.03.11,-55.99999999998939,-234.99999999998522,10.000000000005116,-48.000000000003595,-163.99999999999747,18.0000000000069,21.000000000000796,34.000000000000696,-202.9999999999976,,-622.9999999999598
2019.03.11,26.999999999999247,-177.00000000000495,49.99999999999716,-38.0000000000047,-107.99999999999699,-262.999999999991,-120.00000000000455,-114.99999999999844,-124.99999999999733,,-869.0000000000016
2019.03.11,134.99999999999625,-113.99999999999189,36.000000000001364,-23.00000000001745,-85.00000000000173,-492.0000000000035,-132.000000000005,-392.00000000001455,-130.0000000000079,,-1197.0000000000443
2019.03.11,106.00000000000608,-143.99999999998857,67.99999999999784,14.999999999987246,-100.00000000000009,-470.9999999999992,-109.99999999999943,-385.99999999999744,-167.00000000000603,,-1188.9999999999995
2019.03.11,148.00000000001478,-109.00000000000354,12.000000000000455,-31.000000000003247,-124.00000000000189,-604.9999999999889,-168.00000000000637,-635.0000000000077,-224.000000000002,,-1735.9999999999984
2019.03.11,148.00000000001478,-105.99999999998388,-55.999999999997385,71.99999999998319,-139.00000000000023,-730.9999999999927,-233.99999999999466,-924.9999999999981,-284.0000000000065,,-2254.9999999999754
2019.03.11,131.99999999999878,-127.99999999999478,-55.999999999997385,78.00000000000028,-194.0000000000053,-1017.0000000000013,-260.0000000000051,-1139.0000000000011,-331.0000000000035,,-2915.000000000009
2019.03.11,150.00000000000568,-173.00000000000094,-119.99999999999034,-37.00000000002035,-241.99999999999778,-1052.9999999999927,-307.00000000000216,-1088.0,-314.99999999999864,,-3184.9999999999973
2019.03.11,155.00000000001623,-197.00000000000273,-113.99999999999011,-161.00000000001114,-283.99999999999534,-1356.0000000000016,-293.99999999999693,-1317.0000000000125,-356.00000000000074,,-3923.9999999999945
2019.03.11,167.00000000000603,-144.99999999999514,-57.999999999992724,-222.00000000001108,-295.99999999999625,-1377.9999999999905,-265.00000000000057,-1271.0,-304.00000000000426,,-3771.999999999984
2019.03.11,168.0000000000126,-123.99999999999079,-24.00000000000091,-138.0000000000159,-300.0000000000003,-1324.9999999999984,-233.0000000000041,-1307.0000000000136,-319.0000000000026,,-3602.000000000014
2019.03.11,189.00000000001694,-102.00000000000209,43.00000000000637,-164.00000000000858,-241.00000000000233,-1333.0000000000064,-216.99999999999875,-1300.0000000000123,-273.000000000001,,-3398.000000000008
2019.03.11,195.9999999999962,-35.999999999991594,24.00000000000091,-81.00000000001995,-241.99999999999778,-1618.9999999999927,-328.00000000000296,-1583.0000000000011,-304.00000000000426,,-3973.000000000013
2019.03.11,336.00000000000296,31.000000000003247,55.999999999997385,-41.000000000002146,-211.00000000000563,-1791.9999999999936,-322.00000000000273,-1764.9999999999943,-291.0000000000079,,-3999.0000000000023
2019.03.11,346.0000000000019,1.0000000000065512,82.00000000000784,-73.00000000001194,-212.00000000000108,-1985.9999999999989,-322.00000000000273,-1917.9999999999975,-263.0000000000021,,-4344.999999999997
2019.03.11,350.00000000000585,-34.000000000000696,82.99999999999841,-87.00000000001484,-236.00000000000287,-2147.9999999999945,-328.00000000000296,-2174.000000000009,-282.99999999999994,,-4857.000000000021
2019.03.11,351.0000000000124,-68.99999999998573,70.00000000000739,-59.000000000009045,-246.99999999999721,-2424.000000000004,-373.9999999999952,-2414.000000000005,-304.00000000000426,,-5469.999999999981
2019.03.11,323.0000000000066,-79.99999999999119,45.000000000001705,-71.00000000002105,-246.00000000000176,-2309.99999999999,-311.9999999999976,-2463.9999999999995,-297.00000000000284,,-5411.999999999995
2019.03.11,293.0000000000099,-113.99999999999189,41.00000000001103,-131.00000000001444,-282.99999999999994,-2316.000000000007,-319.0000000000026,-2466.999999999997,-316.0000000000052,,-5611.999999999997
2019.03.11,321.0000000000157,-126.0000000000039,51.00000000000193,-97.00000000001374,-263.0000000000021,-2191.999999999994,-332.9999999999984,-2176.0,-326.0000000000041,,-5140.999999999998
2019.03.11,314.99999999999864,-153.00000000000313,69.00000000000261,-185.00000000001293,-411.0000000000058,-2078.9999999999864,-295.0000000000017,-2146.0000000000036,-431.0000000000036,,-5316.000000000016
2019.03.11,331.0000000000146,-130.99999999999224,73.0000000000075,-182.99999999999983,-341.0000000000024,-2109.0000000000055,-314.9999999999977,-1997.0000000000043,-343.00000000000443,,-5014.9999999999845
2019.03.11,297.0000000000139,-116.99999999998934,41.00000000001103,-250.00000000001688,-353.99999999999875,-2129.000000000003,-302.0000000000067,-1980.000000000004,-333.0000000000055,,-5127.0
2019.03.11,285.00000000000193,-121.99999999999989,5.000000000009663,-249.00000000001032,-346.0000000000019,-2177.000000000007,-344.0000000000083,-2079.0000000000086,-299.00000000000483,,-5326.000000000028
2019.03.11,265.0000000000041,-147.99999999999258,29.000000000010573,-237.00000000002052,-346.0000000000019,-2438.000000000007,-311.9999999999976,-2452.999999999994,-304.9999999999997,,-5944.999999999999
2019.03.12,188.00000000001037,-390.0000000000015,43.99999999999693,-322.00000000000006,-451.0000000000014,-3407.9999999999886,-278.99999999999636,-3749.0000000000023,-397.99999999999835,,-8764.999999999982
2019.03.12,219.00000000001364,-344.99999999999534,103.9999999999992,-276.00000000000955,-390.99999999999693,-3085.0000000000045,-156.99999999999648,-3377.0000000000077,-362.00000000000676,,-7670.000000000005
2019.03.12,218.00000000000708,-329.00000000000153,97.00000000000841,-260.0000000000158,-421.0000000000047,-3120.999999999996,-153.99999999999636,-3415.0000000000123,-380.999999999998,,-7766.000000000009
2019.03.12,232.00000000000998,-248.00000000000378,115.99999999999966,-258.0000000000027,-390.0000000000015,-3062.9999999999936,-158.00000000000125,-3296.00000000001,-346.9999999999973,,-7412.000000000001
2019.03.12,238.0000000000049,-262.999999999991,149.0000000000009,-232.00000000000998,-383.99999999999545,-3004.999999999991,-147.00000000000557,-3244.0000000000023,-365.0000000000042,,-7252.999999999994
2019.03.12,236.99999999999832,-251.99999999998556,192.99999999999784,-195.00000000001182,-307.99999999999716,-2829.999999999999,-76.99999999999818,-3110.9999999999973,-270.99999999999903,,-6613.999999999992
2019.03.12,236.99999999999832,-251.00000000000122,243.99999999999977,-221.00000000000452,-353.99999999999875,-2753.0000000000055,-16.000000000005343,-2988.0000000000127,-323.0000000000066,,-6425.000000000036
2019.03.12,229.00000000001253,-283.99999999999534,242.00000000000443,-232.00000000000998,-414.00000000000324,-2710.999999999997,-37.9999999999967,-2926.0000000000064,-390.0000000000015,,-6523.999999999993
2019.03.12,253.00000000001432,-256.99999999999613,237.99999999999955,-224.000000000002,-370.00000000000364,-2737.999999999996,-69.00000000000261,-2864.0,-336.9999999999984,,-6367.9999999999845
2019.03.12,260.0000000000158,-285.00000000000193,207.9999999999984,-222.00000000001108,-380.00000000000256,-2743.999999999991,-73.99999999999807,-2896.0000000000095,-353.99999999999875,,-6486.999999999999
2019.03.12,243.99999999999977,-309.99999999998806,203.00000000000296,-229.00000000001253,-400.9999999999958,-2750.000000000008,-79.00000000000773,-2869.999999999995,-370.9999999999991,,-6563.000000000004
2019.03.12,265.0000000000041,-296.9999999999917,206.00000000000307,-230.00000000001907,-373.99999999999653,-2733.0000000000077,-84.00000000000318,-2842.0000000000114,-341.0000000000024,,-6430.000000000025
2019.03.12,283.000000000011,-262.999999999991,249.00000000000944,-229.00000000001253,-372.0000000000057,-2723.999999999993,-97.00000000000841,-2805.000000000013,-346.9999999999973,,-6305.000000000001
2019.03.12,314.00000000001427,-242.99999999999324,197.00000000000273,-191.00000000000784,-358.9999999999982,-2702.0000000000045,-170.0000000000017,-2805.9999999999973,-346.0000000000019,,-6305.999999999987
2019.03.12,321.0000000000157,-194.99999999998963,164.00000000000148,-160.00000000000458,-334.9999999999964,-2761.9999999999977,-192.99999999999784,-2924.0000000000155,-336.9999999999984,,-6420.999999999983
2019.03.12,333.0000000000055,-221.00000000000452,162.00000000000614,-168.0000000000126,-326.9999999999995,-2767.9999999999927,-201.00000000000762,-2916.0000000000073,-339.0000000000004,,-6445.000000000013
2019.03.12,331.999999999999,-211.99999999998997,115.99999999999966,-171.00000000001003,-338.00000000000495,-2703.9999999999955,-245.00000000000455,-2794.0000000000077,-355.0000000000053,,-6371.00000000002
2019.03.12,324.0000000000132,-253.99999999999866,128.0000000000001,-209.9999999999991,-331.0000000000035,-2724.9999999999995,-233.99999999999466,-2832.0000000000123,-336.00000000000296,,-6469.999999999997
2019.03.12,329.00000000000153,-249.99999999999466,157.0000000000107,-209.9999999999991,-355.0000000000053,-2750.9999999999923,-233.99999999999466,-2818.9999999999936,-340.00000000000693,,-6472.9999999999745
