date,USDJPY,AUDUSD,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.06.22,-58.9999999999975,0.0,0.0,-26.999999999999247,-144.99999999999514,-75.99999999998718,0.0,0.0,0.0,-108.00000000001918,,-414.9999999999983
2020.06.22,-49.000000000006594,60.99999999999994,58.000000000002494,17.000000000000348,-231.99999999998778,-157.99999999999147,78.00000000000028,70.0000000000034,121.99999999999989,-87.00000000001484,,-119.99999999999432
2020.06.22,-103.00000000000864,2.000000000002,75.9999999999983,36.999999999998145,-237.99999999998266,-78.00000000000028,75.00000000000284,96.00000000000719,111.00000000000554,-42.0000000000087,,-63.9999999999863
2020.06.22,-91.99999999999875,110.99999999999443,200.00000000000017,97.00000000000264,-129.99999999998568,115.00000000002063,262.999999999991,178.00000000000037,158.0000000000026,-1.0000000000065512,,899.0000000000209
2020.06.22,-81.00000000000307,41.000000000002146,136.00000000000279,80.00000000000229,-126.99999999998823,33.00000000001635,210.99999999998343,126.99999999999933,235.00000000000742,-104.00000000001519,,551.0000000000072
2020.06.22,-109.99999999999943,39.00000000000014,151.00000000000114,65.99999999999939,-148.99999999999915,23.00000000001745,220.99999999998232,131.99999999999878,260.00000000000466,-109.00000000000354,,524.0000000000018
2020.06.22,-129.0000000000049,64.99999999999284,153.00000000000313,95.00000000000064,-146.99999999998602,79.00000000000685,219.99999999999798,161.00000000000003,252.0000000000078,-84.0000000000174,,665.000000000001
2020.06.22,-85.99999999999852,102.99999999999754,163.00000000000205,102.00000000000209,-187.99999999998818,160.00000000000458,237.99999999998266,212.00000000000108,287.9999999999994,-100.0000000000112,,891.9999999999916
2020.06.22,-168.99999999999693,180.0000000000024,268.99999999999704,34.000000000000696,-176.99999999998272,265.0000000000041,415.99999999999415,279.00000000000705,402.00000000000233,-114.0000000000141,,1385.0000000000139
2020.06.22,-158.00000000000125,285.00000000000193,348.9999999999993,4.999999999999449,-261.9999999999845,334.00000000001205,608.9999999999928,334.00000000000097,382.00000000000455,-49.00000000001015,,1829.0000000000152
2020.06.22,-161.00000000000136,302.0000000000023,365.99999999999966,27.999999999994696,-175.99999999999838,374.0000000000077,602.999999999998,312.00000000000114,336.00000000000296,-4.000000000004,,1980.0000000000025
2020.06.22,-149.0000000000009,346.0000000000019,402.9999999999978,32.999999999994145,-183.99999999998417,417.0000000000007,641.0000000000027,346.0000000000019,348.00000000000387,15.999999999993797,,2217.000000000012
2020.06.22,-125.0,385.99999999999744,443.0000000000045,14.999999999998348,-207.00000000000162,536.0000000000032,764.9999999999934,407.0000000000018,336.00000000000296,98.99999999998244,,2654.9999999999823
2020.06.22,-118.00000000000921,430.9999999999925,448.9999999999994,9.00000000000345,-184.99999999999073,557.0000000000075,831.000000000004,426.00000000000415,375.9999999999986,68.99999999998573,,2844.9999999999955
