date,USDCHF,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,EURNZD,AUDJPY,NZDCAD,empty,sum
2015.03.30,65.00000000000395,7.0000000000014495,36.0000000000027,-0.9999999999843467,58.99999999998684,152.00000000000102,76.0000000000094,29.999999999996696,3.999999999992898,-75.00000000000284,-18.000000000000682,-155.00000000000514,,180.0000000000019
2015.03.30,-12.999999999996348,0.0,18.0000000000069,-106.99999999999044,17.999999999984695,134.00000000000034,18.0000000000069,-23.00000000000635,5.999999999994898,66.00000000001049,-19.99999999999602,-85.99999999999719,,11.000000000017877
2015.03.30,38.0000000000047,59.000000000009045,89.00000000000574,-68.00000000000139,12.999999999996348,203.99999999999352,34.000000000000696,-19.00000000000235,10.999999999994348,-8.999999999992347,91.99999999999875,-114.99999999999844,,329.00000000000864
2015.03.30,29.000000000001247,38.0000000000047,53.00000000000304,-112.99999999998533,51.000000000001044,240.99999999999966,34.000000000000696,19.999999999997797,-28.000000000005798,55.000000000005045,63.00000000000239,-84.0000000000063,,359.00000000001813
2015.03.30,83.9999999999952,78.00000000000028,95.00000000000064,-71.99999999998319,82.00000000000429,343.0000000000035,42.0000000000087,21.999999999999797,-28.000000000005798,28.000000000005798,140.00000000000057,-94.00000000000519,,720.0000000000247
2015.03.30,9.999999999998899,-35.00000000000725,12.000000000000899,-19.999999999997797,71.99999999998319,237.99999999999955,54.00000000000959,85.99999999999719,7.9999999999968985,168.99999999999693,21.000000000000796,-21.999999999999797,,592.9999999999792
2015.03.30,-117.99999999999588,-121.99999999999989,-53.999999999998494,-64.99999999998174,85.00000000000173,54.000000000002046,3.0000000000085514,61.999999999995396,-34.000000000000696,87.99999999999919,-64.00000000000716,-1.0000000000065512,,-165.99999999998352
2015.03.30,-9.999999999998899,-18.0000000000069,-34.99999999999615,51.000000000001044,110.99999999999443,115.99999999999966,29.000000000001247,121.99999999999989,12.000000000000899,177.00000000000495,-111.0000000000042,41.000000000002146,,484.9999999999982
2015.03.30,-51.99999999999649,-43.999999999999595,-124.99999999999733,53.999999999998494,106.99999999999044,141.00000000000534,9.00000000000345,146.99999999999713,12.999999999996348,225.00000000000853,-149.0000000000009,105.99999999999498,,432.0000000000004
2015.03.30,-48.000000000003595,-48.000000000003595,-115.99999999999389,76.0000000000094,59.99999999999339,174.0000000000066,16.0000000000049,185.99999999999727,54.999999999993946,363.0000000000022,-121.99999999999989,143.9999999999997,,740.0000000000064
2015.03.30,-34.99999999999615,-103.00000000000864,-85.99999999999719,56.000000000011596,68.99999999998573,170.0000000000017,59.000000000009045,136.99999999999824,43.999999999999595,276.00000000000955,-102.00000000000387,31.999999999998696,,517.0000000000083
2015.03.30,-34.99999999999615,-126.0000000000039,-78.99999999999574,84.0000000000174,119.99999999998678,203.99999999999352,69.00000000000794,124.99999999999733,20.999999999993246,175.00000000001404,-66.0000000000025,-2.000000000002,,490.00000000000995
2015.03.30,-99.00000000000463,-126.0000000000039,-76.99999999999375,66.00000000001049,75.00000000000284,51.00000000000193,19.00000000000235,92.00000000000318,44.99999999999504,174.00000000000747,-118.00000000000921,22.999999999995246,,125.00000000000708
2015.03.30,-87.99999999999919,-112.000000000001,-55.99999999998939,84.0000000000174,116.00000000000499,67.99999999999784,17.000000000000348,59.99999999999339,22.999999999995246,45.000000000006146,-85.00000000000796,-19.00000000000235,,53.000000000015476
2015.03.30,-85.99999999999719,-187.00000000000384,-18.999999999991246,160.00000000000458,177.99999999998929,102.99999999999443,65.99999999999939,124.00000000000189,19.999999999997797,95.00000000000064,-24.00000000000091,2.999999999997449,,432.9999999999922
2015.03.30,-100.00000000000009,-157.00000000000713,-151.9999999999966,131.99999999999878,173.00000000000094,85.99999999999852,40.00000000000669,114.99999999999844,12.000000000000899,85.00000000000173,-179.00000000000205,27.999999999994696,,82.9999999999949
2015.03.30,-58.99999999999794,-148.99999999999915,-158.99999999999804,182.0000000000155,211.99999999998997,109.99999999999943,63.00000000000195,126.99999999999933,3.999999999992898,46.999999999997044,-210.00000000000796,12.000000000000899,,179.99999999999392
2015.03.30,34.000000000000696,-66.99999999999484,-109.99999999999899,276.00000000000955,209.9999999999991,206.00000000000307,103.00000000000864,163.99999999999747,61.999999999995396,123.00000000000644,-177.0000000000067,10.999999999994348,,835.0000000000143
2015.03.30,-80.99999999999774,-95.00000000000064,-120.99999999999334,238.0000000000049,75.99999999998718,105.99999999999454,13.00000000000745,129.00000000000134,127.99999999999478,241.00000000000233,-144.00000000000546,78.99999999999574,,568.9999999999911
2015.03.30,-229.99999999999687,-259.0000000000092,-251.99999999999667,314.99999999999864,-19.00000000001345,49.99999999999716,2.000000000002,144.99999999999514,244.99999999999523,421.0000000000047,-201.99999999999818,126.0000000000039,,341.9999999999824
2015.03.30,-404.99999999999983,-303.0000000000088,-301.9999999999912,-68.00000000000139,55.000000000005045,40.99999999999682,-111.99999999998988,-1.0000000000065512,-9.999999999998899,15.999999999993797,-106.99999999999932,65.99999999999939,,-1130.0000000000007
2015.03.30,-402.00000000000233,-299.00000000000483,-451.9999999999969,-146.99999999998602,122.99999999998423,159.00000000000603,-111.99999999998988,29.000000000001247,-94.00000000000519,-25.999999999992696,-198.99999999999807,110.99999999999443,,-1308.99999999999
