names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURCHF'],80.0,0.3013333333333333,S
GBPUSD,20,"['EURUSD', 'AUDUSD', 'EURGBP', 'GBPCAD']",100.0,0.3903333333333333,S
EURUSD,15,"['GBPJPY', 'AUDCAD']",80.0,-1.0,B
USDJPY,10,"['EURCHF', 'AUDJPY', 'CADCHF']",100.0,0.98,S
USDCAD,10,"['EURGBP', 'GBPCHF']",80.0,0.985,S
AUDUSD,20,"['GBPCAD', 'AUDNZD']",80.0,0.32404623154623147,S
NZDUSD,50,['GBPCAD'],80.0,-0.1547835666768468,B
EURCHF,10,['EURAUD'],80.0,0.9640000000000001,S
CHFJPY,30,"['EURGBP', 'GBPCHF', 'USDJPY', 'USDCHF', 'CADCHF', 'EURUSD', 'AUDUSD']",100.0,0.8106666666666666,S
CADCHF,15,"['EURCHF', 'EURAUD']",100.0,0.98,S
AUDCHF,30,"['NZDCAD', 'EURJPY', 'GBPCHF']",100.0,0.900357142857143,S
NZDCHF,20,"['EURUSD', 'EURCHF', 'USDCAD']",80.0,0.4166190476190477,S
EURGBP,10,"['CADCHF', 'NZDCHF']",100.0,0.6337301587301586,S
GBPJPY,10,"['EURGBP', 'CADCHF', 'USDCHF']",100.0,0.52,S
EURJPY,10,"['EURGBP', 'GBPCHF']",80.0,-0.98,B
EURCAD,10,"['EURGBP', 'AUDJPY']",80.0,0.78,S
EURAUD,20,['EURNZD'],100.0,0.8044604839604836,S
EURNZD,50,"['AUDCHF', 'EURUSD', 'NZDCHF']",100.0,1.0,S
CADJPY,10,"['EURGBP', 'AUDJPY']",100.0,-0.88,B
AUDJPY,15,"['EURGBP', 'CADJPY', 'EURCAD', 'GBPCHF', 'NZDCAD']",80.0,0.84,S
NZDJPY,50,"['GBPCHF', 'USDCHF', 'EURCHF', 'NZDUSD']",80.0,0.2672978687978689,S
AUDNZD,10,['AUDUSD'],80.0,0.35807936507936505,S
