date,USDCAD,AUDCHF,NZDCHF,GBPAUD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.08.31,42.999999999993044,64.99999999999284,-64.0000000000085,-25.00000000000835,-32.999999999994145,18.0000000000069,88.99999999999864,58.9999999999975,-135.99999999999568,36.999999999998145,-14.000000000002899,,38.99999999997748
2020.08.31,31.000000000003247,30.999999999992145,-84.0000000000063,-19.00000000001345,-28.000000000005798,-62.99999999999084,67.00000000000728,107.99999999998988,-132.99999999999557,87.99999999999919,-1.999999999990898,,-4.00000000001112
2020.08.31,27.999999999983594,49.99999999999449,-141.00000000000225,9.999999999998899,41.000000000002146,5.000000000010552,361.0000000000042,328.9999999999935,-358.0000000000041,58.000000000002494,19.999999999997797,,402.9999999999814
2020.08.31,49.99999999999449,37.99999999999359,-125.00000000000844,63.99999999999739,11.00000000000545,11.00000000000545,287.00000000000614,277.9999999999916,-305.9999999999974,82.99999999999974,41.000000000002146,,431.9999999999902
2020.08.31,87.99999999999919,48.99999999999905,-168.00000000000148,0.0,25.999999999992696,-80.99999999999774,260.0000000000051,239.99999999999488,-316.0000000000025,124.99999999999733,-34.000000000000696,,188.99999999998585
2020.08.31,123.99999999999079,78.99999999999574,-186.00000000000838,81.9999999999821,-9.999999999998899,-72.0000000000054,250.0,262.999999999991,-325.00000000000284,147.99999999999258,-5.999999999994898,,346.9999999999419
2020.08.31,51.000000000001044,18.999999999991246,-138.00000000000477,-55.000000000005045,66.99999999999484,-14.000000000002899,88.00000000000807,77.99999999998875,-168.00000000000637,126.99999999999933,-24.999999999986144,,29.99999999997806
2020.08.31,9.999999999998899,-75.00000000000284,-56.0000000000005,-97.9999999999981,165.9999999999995,-143.99999999998857,61.00000000000705,13.999999999995794,-97.99999999999898,96.99999999999153,-121.99999999999989,,-244.99999999999613
2020.08.31,-66.00000000001049,23.999999999990695,-154.0000000000097,-42.0000000000087,99.00000000000463,-38.99999999998904,151.00000000001046,107.99999999998988,-215.0000000000034,108.99999999999244,-60.99999999999994,,-86.0000000000332
2020.08.31,75.99999999998718,150.99999999999002,-223.00000000000654,185.99999999999727,-134.99999999999625,-131.99999999999878,191.0000000000025,241.99999999999022,-275.99999999999625,147.99999999999258,36.0000000000138,,263.9999999999758
