date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,NZDCHF,GBPAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2016.06.06,-60.99999999999994,-176.99999999998272,-180.00000000000682,-184.99999999999073,-21.999999999999797,-48.99999999999905,-69.00000000000794,-97.9999999999981,-112.99999999998533,0.0,-5.999999999994898,-41.000000000002146,,-1000.9999999999675
2016.06.06,-25.999999999992696,-127.99999999999478,-129.0000000000049,-168.99999999999693,-5.999999999994898,-50.0000000000056,68.00000000000139,-31.000000000003247,235.00000000000742,279.00000000000705,4.999999999999449,-66.00000000001049,,-17.99999999998822
2016.06.06,-43.999999999999595,-146.99999999998602,-91.00000000000819,-107.99999999999699,19.00000000000235,-70.0000000000034,46.999999999997044,-43.00000000000415,272.00000000000557,253.99999999999866,-0.999999999995449,-80.99999999999774,,7.000000000012065
2016.06.06,70.0000000000034,-42.999999999993044,117.999999999995,-109.00000000000354,114.99999999999844,-31.999999999998696,68.00000000000139,-95.00000000000064,558.0000000000141,188.9999999999947,-95.00000000000064,-52.000000000007596,,692.0000000000028
2016.06.06,86.0000000000083,-22.999999999995246,40.99999999999682,-249.99999999999466,131.99999999999878,31.000000000003247,51.000000000001044,-58.000000000002494,-802.9999999999982,236.99999999999832,-70.0000000000034,-42.0000000000087,,-667.9999999999961
2016.06.06,8.000000000008,16.000000000016,-115.0000000000091,-297.9999999999983,196.00000000000728,24.000000000001798,-52.000000000007596,-41.9999999999976,-626.9999999999998,258.0000000000027,-4.000000000004,42.999999999993044,,-592.9999999999875
2016.06.06,13.00000000000745,4.000000000004,48.99999999999238,-313.00000000000773,217.0000000000005,60.99999999999994,-53.999999999998494,3.999999999992898,-238.0000000000049,320.00000000000915,2.000000000002,87.99999999999919,,152.99999999999642
2016.06.06,87.99999999999919,60.99999999999994,-22.00000000000557,-344.99999999999534,318.00000000000716,92.99999999999864,-7.0000000000014495,36.999999999998145,97.9999999999981,378.999999999996,-58.99999999999794,110.99999999999443,,751.9999999999914
2016.06.06,79.00000000000685,47.00000000001925,-3.0000000000001137,-344.99999999999534,316.0000000000052,34.99999999999615,-1.999999999990898,-14.000000000002899,148.99999999999915,263.99999999999756,34.99999999999615,231.0000000000034,,792.0000000000343
2016.06.06,65.99999999999939,39.00000000001125,84.99999999999375,-351.99999999999676,409.99999999999926,129.9999999999968,-9.999999999998899,63.99999999999739,242.00000000000887,446.9999999999974,-32.999999999994145,231.0000000000034,,1319.0000000000175
2016.06.06,85.00000000000173,60.99999999999994,156.99999999999648,-351.99999999999676,419.00000000000273,124.00000000000189,-12.999999999996348,51.99999999999649,224.000000000002,419.0000000000138,-60.99999999999994,224.99999999998633,,1340.0000000000084
2016.06.06,101.00000000000664,75.00000000000284,222.99999999999898,-378.999999999996,436.00000000000307,190.00000000000128,-1.0000000000065512,107.00000000000153,263.00000000001324,547.0000000000086,-71.99999999999429,167.00000000000603,,1657.0000000000455
2016.06.06,114.00000000000298,94.00000000001629,470.9999999999894,-394.9999999999898,390.0000000000015,229.99999999999687,-18.0000000000069,142.99999999999312,309.0000000000037,639.0000000000118,-161.99999999999548,-2.0000000000131024,,1813.00000000001
2016.06.06,124.00000000000189,116.00000000000499,452.99999999998875,-377.0000000000051,358.0000000000028,231.0000000000034,-18.999999999991246,144.99999999999514,9.000000000014552,615.00000000001,-161.00000000000003,4.000000000004,,1498.0000000000293
2016.06.06,139.00000000000023,126.0000000000039,373.9999999999952,-377.9999999999894,358.0000000000028,220.99999999999343,-18.0000000000069,122.99999999999534,5.999999999994898,574.0000000000078,-109.00000000000354,21.00000000000435,,1436.999999999998
2016.06.06,131.99999999999878,119.00000000000244,322.9999999999933,-360.9999999999891,324.00000000000205,248.00000000000378,-11.00000000000545,153.99999999999858,90.99999999999665,659.0000000000095,-168.00000000000148,-104.99999999999955,,1405.0000000000095
2016.06.06,109.99999999999899,103.00000000000864,367.999999999995,-364.9999999999931,326.9999999999995,258.9999999999981,-11.999999999989797,168.00000000000148,93.99999999999409,702.0000000000026,-131.99999999999878,-65.00000000000395,,1557.0000000000127
2016.06.06,91.00000000000774,86.0000000000083,342.9999999999893,-391.9999999999924,335.0000000000075,263.0000000000021,-45.99999999999049,180.0000000000024,-38.99999999998904,707.9999999999975,-138.00000000000477,-66.99999999999484,,1324.0000000000432
2016.06.06,79.00000000000685,82.00000000000429,378.9999999999907,-476.9999999999941,324.9999999999975,258.9999999999981,-56.99999999999594,187.9999999999993,-167.9999999999904,724.0000000000135,-168.99999999999693,-148.00000000001478,,1017.0000000000184
2016.06.06,101.00000000000664,103.00000000000864,390.99999999999113,-445.99999999999085,307.99999999999716,249.99999999999466,-78.00000000000028,154.99999999999403,-380.9999999999869,655.0000000000056,-177.00000000000495,-161.99999999999548,,719.0000000000193
2016.06.06,75.9999999999983,-87.99999999999919,457.9999999999984,-395.99999999999636,187.9999999999993,146.99999999999713,-7.0000000000014495,68.00000000000139,-275.9999999999874,548.9999999999995,-117.99999999999588,-100.99999999999554,,500.0000000000182
2016.06.06,31.000000000003247,-88.99999999998354,568.9999999999884,-201.99999999999108,48.99999999999905,88.99999999999464,60.99999999999994,27.999999999994696,-249.99999999999466,476.0000000000098,-149.99999999999457,-234.00000000000088,,378.000000000025
2016.06.06,-35.999999999991594,-78.00000000000028,512.0000000000005,-282.0000000000045,26.000000000003798,63.00000000000195,-32.0000000000098,56.0000000000005,-202.9999999999976,485.0000000000021,-97.9999999999981,-255.00000000000523,,158.0000000000017
