date,GBPUSD,USDCAD,AUDUSD,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,empty,sum
2021.06.07,-114.99999999999844,-80.99999999999774,-161.00000000000003,-90.00000000000341,-95.00000000000064,-8.99999999998613,-25.000000000005684,-51.9999999999925,-158.00000000000125,,-785.9999999999859
2021.06.07,-102.00000000000209,14.000000000002899,-138.00000000000477,-100.99999999999909,-34.000000000000696,-8.000000000009777,-32.00000000001069,-15.000000000000568,-137.00000000000045,,-553.0000000000252
2021.06.07,-100.99999999999554,12.000000000012001,-178.00000000000037,-182.00000000000216,11.00000000000545,-121.00000000000932,-70.99999999999795,-57.999999999992724,-179.00000000000205,,-866.9999999999827
2021.06.07,-73.99999999999629,80.99999999999774,-124.00000000000189,-195.99999999999795,40.00000000000669,-102.00000000000387,-93.99999999999409,-74.99999999998863,-182.99999999999272,,-726.999999999971
2021.06.07,-83.9999999999952,63.99999999999739,-135.00000000000733,-204.9999999999983,43.999999999999595,-129.99999999999545,-110.99999999999,-90.99999999999397,-184.99999999998806,,-832.9999999999714
2021.06.07,-119.99999999998678,57.00000000001815,-158.0000000000026,-245.00000000000455,35.00000000000725,-225.9999999999991,-171.99999999999704,-123.99999999999523,-231.99999999999932,,-1184.999999999959
2021.06.07,-168.99999999999693,38.0000000000047,-219.00000000000253,-239.00000000000432,26.000000000003798,-235.99999999999,-176.9999999999925,-126.99999999999534,-244.99999999999034,,-1347.9999999999636
2021.06.07,-167.9999999999904,69.00000000000794,-172.00000000000549,-207.9999999999984,29.000000000001247,-169.9999999999875,-117.999999999995,-57.999999999992724,-198.99999999999807,,-994.9999999999584
2021.06.07,-82.99999999998863,104.99999999999955,-131.99999999999878,-195.99999999999795,46.00000000000159,-127.9999999999859,-122.0000000000141,-66.99999999999307,-188.99999999999295,,-765.9999999999702
2021.06.07,-15.999999999993797,119.00000000000244,-139.00000000000023,-200.00000000000284,78.00000000000028,-92.99999999998931,-118.99999999999977,-66.99999999999307,-179.00000000000205,,-615.9999999999784
2021.06.07,85.00000000000173,188.00000000001037,-102.00000000000209,-174.99999999999716,123.00000000000644,61.00000000000705,-63.99999999999295,27.000000000001023,-129.99999999999545,,13.000000000038938
2021.06.07,65.00000000000395,165.9999999999995,-106.00000000000608,-197.00000000000273,130.0000000000079,32.00000000001069,-120.00000000000455,-32.99999999998704,-152.00000000000102,,-214.9999999999794
2021.06.07,86.0000000000083,151.9999999999966,-102.00000000000209,-191.0000000000025,150.00000000000568,62.00000000001182,-104.00000000001342,-15.999999999991132,-144.99999999999602,,-107.99999999998278
2021.06.07,76.0000000000094,161.00000000001114,-107.00000000000153,-203.00000000000296,157.00000000000713,76.99999999999818,-105.99999999999454,1.0000000000047748,-140.00000000000057,,-83.99999999996899
2021.06.07,76.0000000000094,144.0000000000108,-107.00000000000153,-198.99999999999807,160.00000000000458,79.00000000000773,-104.00000000001342,-6.000000000000227,-128.0000000000001,,-84.99999999998087
2021.06.07,35.00000000000725,111.00000000001664,-161.00000000000003,-144.00000000000546,147.00000000000824,140.99999999999113,-38.000000000010914,28.000000000005798,-112.99999999999955,,6.000000000013102
2021.06.07,63.99999999999739,134.99999999999625,-131.00000000000333,-88.99999999999864,134.0000000000008,181.0000000000116,34.99999999999659,71.00000000001216,-78.99999999999352,,321.0000000000193
2021.06.07,83.00000000001084,182.99999999999983,-97.00000000000264,-91.99999999999875,131.99999999999878,187.00000000001182,34.99999999999659,80.0000000000125,-69.99999999999318,,441.0000000000358
2021.06.07,195.00000000001182,231.0000000000034,-116.00000000000499,-79.9999999999983,161.00000000000003,259.00000000001455,50.00000000001137,109.00000000000887,-79.9999999999983,,729.0000000000484
2021.06.07,289.0000000000059,259.0000000000092,-119.99999999999788,-28.999999999996362,209.00000000000364,370.00000000000455,72.00000000000273,91.00000000000819,-112.99999999999955,,1028.0000000000405
2021.06.07,181.9999999999933,252.0000000000078,-128.00000000000588,-93.00000000000352,135.00000000000733,209.00000000000318,34.99999999999659,87.0000000000033,-144.99999999999602,,534.0000000000061
2021.06.07,141.00000000001333,208.00000000000819,-208.00000000000819,-125.0,128.00000000000588,180.00000000000682,33.999999999991815,93.00000000000352,-158.99999999999181,,292.00000000002956
2021.06.07,158.99999999999804,214.00000000000307,-206.00000000000617,-42.00000000000159,178.00000000000037,370.00000000000455,63.99999999999295,140.00000000000057,-158.99999999999181,,718.0
2021.06.07,97.00000000001374,177.00000000000495,-279.00000000000705,-7.999999999995566,135.00000000000733,348.99999999998954,116.99999999999022,118.00000000000921,-173.00000000000182,,533.0000000000106
2021.06.07,107.00000000001265,197.00000000000273,-243.99999999999977,22.999999999996135,133.00000000000534,326.9999999999982,137.00000000000045,140.00000000000057,-167.0000000000016,,653.0000000000147
2021.06.07,79.00000000000685,143.00000000000423,-236.00000000000287,-42.00000000000159,109.99999999999899,253.00000000001432,96.00000000000364,92.00000000001296,-181.99999999998795,,313.0000000000486
2021.06.07,55.000000000005045,87.00000000001484,-261.0000000000001,-3.0000000000001137,92.99999999999864,223.0000000000132,120.00000000000455,47.000000000011255,-192.99999999999784,,168.00000000004945
2021.06.07,36.999999999998145,95.00000000000064,-243.00000000000432,10.99999999999568,53.999999999998494,229.00000000001342,159.9999999999966,62.00000000001182,-170.99999999999227,,234.0000000000182
2021.06.07,-119.99999999998678,-10.999999999983245,-287.0000000000039,-24.00000000000091,-7.9999999999968985,100.99999999999909,175.99999999998772,34.000000000006025,-205.99999999998886,,-344.99999999996777
2021.06.07,-221.00000000000452,-34.99999999998504,-326.9999999999995,-15.000000000000568,-32.999999999994145,108.00000000000409,181.0000000000116,40.00000000000625,-186.9999999999976,,-488.9999999999595
2021.06.07,-235.99999999999176,-7.999999999985796,-346.0000000000019,37.00000000000614,-42.999999999993044,98.00000000001319,219.99999999999886,75.00000000000284,-202.99999999998875,,-405.9999999999402
2021.06.07,-270.99999999999903,90.00000000001229,-375.0000000000031,61.99999999999761,-74.99999999999174,66.0000000000025,243.99999999999977,171.00000000000648,-205.99999999998886,,-293.9999999999641
2021.06.07,-286.99999999999284,147.00000000000824,-386.0000000000086,39.00000000000148,-68.00000000000139,122.99999999999045,240.99999999998545,234.99999999999943,-207.9999999999984,,-164.00000000001614
2021.06.07,-278.00000000000045,69.00000000000794,-383.0,4.9999999999954525,-7.0000000000014495,152.00000000001523,173.00000000000182,224.00000000000375,-161.00000000000136,,-205.99999999997908
2021.06.07,-184.99999999999073,43.999999999999595,-339.0000000000004,19.000000000005457,86.0000000000083,289.99999999999204,168.00000000000637,207.00000000000784,-112.99999999999955,,177.00000000002893
2021.06.07,-319.0000000000026,29.00000000001235,-367.0000000000062,-57.999999999992724,64.0000000000085,139.00000000001,0.0,174.0000000000066,-158.00000000000125,,-495.9999999999653
2021.06.07,-253.99999999999866,-7.999999999985796,-365.99999999999966,-138.9999999999958,158.0000000000026,158.00000000001546,-56.99999999998795,130.00000000000966,-184.99999999998806,,-562.9999999999281
2021.06.07,-262.00000000000665,-68.99999999998573,-377.0000000000051,-141.9999999999959,157.00000000000713,132.000000000005,-74.99999999998863,81.00000000000307,-200.9999999999934,,-755.9999999999602
2021.06.07,-297.9999999999983,-88.99999999998354,-384.00000000000654,-173.99999999999238,141.99999999999767,87.99999999999386,-103.00000000000864,56.000000000011596,-207.9999999999984,,-969.9999999999848
2021.06.07,-304.9999999999997,-119.99999999998678,-383.0,-158.99999999999181,125.00000000000844,50.00000000001137,-86.99999999998909,23.000000000010346,-223.99999999998954,,-1079.9999999999268
2021.06.07,-317.9999999999961,-92.00000000000318,-372.0000000000057,-138.00000000000523,99.00000000000463,31.00000000000591,-74.00000000001228,40.00000000000625,-218.9999999999941,,-1042.9999999999998
2021.06.07,-357.99999999999164,-78.00000000000028,-363.0000000000022,-111.99999999999477,90.0000000000012,27.999999999991587,-52.99999999999727,55.00000000000682,-196.99999999998852,,-987.9999999999751
2021.06.07,-377.0000000000051,-60.99999999999994,-378.00000000000057,-123.00000000000466,107.00000000000153,24.00000000000091,-66.0000000000025,94.99999999999886,-189.99999999999773,,-969.0000000000093
2021.06.07,-357.99999999999164,-27.999999999983594,-374.0000000000077,-135.00000000000512,91.00000000000774,42.00000000000159,-38.000000000010914,129.0000000000049,-184.99999999998806,,-855.9999999999728
2021.06.07,-307.99999999999716,2.999999999997449,-341.0000000000024,-134.00000000000034,114.99999999999844,69.99999999999318,-33.999999999991815,136.0000000000099,-152.00000000000102,,-644.9999999999937
2021.06.07,-314.99999999999864,26.0000000000149,-341.0000000000024,-106.99999999999932,114.00000000000298,90.00000000000341,-16.999999999995907,173.00000000000182,-141.9999999999959,,-518.9999999999691
2021.06.07,-299.99999999998914,36.999999999998145,-331.0000000000035,-114.00000000000432,106.00000000000608,74.99999999998863,-28.999999999996362,158.00000000000125,-153.99999999999636,,-551.9999999999956
2021.06.07,-268.9999999999859,72.0000000000054,-304.9999999999997,-78.00000000000296,111.00000000000554,115.0000000000091,7.000000000005002,190.00000000001194,-121.99999999999989,,-278.99999999995146
2021.06.08,-290.9999999999968,80.99999999999774,-313.00000000000773,-46.999999999997044,38.0000000000047,106.99999999999932,18.000000000000682,231.00000000000875,-170.0000000000017,,-345.99999999999216
