date,GBPUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.09.02,-135.9999999999806,19.00000000000235,-75.00000000000284,-12.000000000000455,29.000000000001247,36.0000000000027,-234.00000000000088,-80.99999999999774,24.00000000000091,-66.00000000001049,20.999999999982144,-184.00000000000637,-11.00000000000989,-4.9999999999954525,51.99999999999649,,-623.0000000000189
2019.09.02,-73.99999999999629,38.0000000000047,-19.999999999997797,-59.00000000001171,33.000000000005244,37.99999999999359,-192.99999999999872,-96.00000000000719,-54.99999999999261,-42.0000000000087,26.999999999999247,-134.99999999999625,-41.00000000001103,-4.9999999999954525,51.99999999999649,,-532.0000000000165
2019.09.02,-159.99999999998238,60.00000000000449,-69.9999999999923,157.99999999998704,46.00000000000159,85.00000000000173,-353.0000000000033,-217.0000000000005,173.00000000000182,-165.00000000001512,-31.000000000003247,-191.00000000000784,72.99999999999329,106.00000000000875,87.99999999999919,,-398.0000000000067
2019.09.02,-200.99999999998454,72.0000000000054,21.999999999988695,246.9999999999999,16.0000000000049,43.999999999999595,-333.0000000000055,-202.00000000001327,171.00000000000648,-84.0000000000174,37.99999999998249,-144.99999999999514,101.99999999998965,120.00000000000455,83.9999999999952,,-49.00000000003902
2019.09.02,-219.99999999999798,99.00000000000463,-14.000000000002899,201.99999999999818,90.0000000000012,95.99999999999609,-350.9999999999902,-124.00000000001299,155.00000000000114,-63.99999999999739,139.9999999999846,-83.9999999999952,143.99999999999125,141.00000000000534,134.0000000000008,,343.9999999999865
2019.09.02,-183.99999999998417,33.000000000005244,-24.000000000001798,211.9999999999891,21.00000000000435,37.99999999999359,-316.99999999998954,-261.0000000000001,173.00000000000182,-79.00000000000685,-26.999999999999247,-256.99999999999613,78.99999999999352,85.99999999999852,47.9999999999925,,-458.9999999999993
2019.09.02,-158.99999999999804,1.0000000000065512,-51.000000000001044,234.99999999999943,42.0000000000087,29.999999999996696,-259.0000000000092,-245.0000000000063,227.00000000000387,-43.00000000001525,-36.999999999998145,-327.00000000001063,113.99999999999011,91.99999999999875,24.999999999997247,,-355.0000000000372
2019.09.02,-86.99999999999264,-43.999999999999595,9.999999999998899,183.9999999999975,-43.999999999999595,-41.000000000002146,-195.9999999999962,-265.0000000000041,111.0000000000042,-52.000000000007596,-123.00000000000644,-428.00000000000614,-1.0000000000047748,-15.999999999991132,-23.00000000000635,,-1015.0000000000161
2019.09.02,-130.99999999999224,3.0000000000085514,-41.000000000002146,212.99999999999386,41.000000000002146,17.000000000000348,-222.99999999999542,-131.99999999999878,198.99999999999807,-63.99999999999739,3.999999999981796,-337.0000000000095,103.9999999999992,61.00000000000705,43.999999999999595,,-242.00000000000483
2019.09.02,-190.99999999998562,92.00000000000318,-80.99999999999774,212.99999999999386,100.00000000000009,124.99999999999733,-296.0000000000074,-151.00000000001222,234.99999999999943,-57.00000000001815,65.99999999998829,-104.99999999999955,161.99999999999193,180.00000000000682,88.99999999999464,,380.999999999955
2019.09.02,-142.99999999998204,99.00000000000463,-114.99999999999844,180.99999999999739,135.00000000000733,168.99999999999693,-218.99999999999142,-83.00000000001084,237.99999999999955,-21.00000000000435,99.99999999998899,-45.000000000006146,175.99999999998772,203.00000000000296,82.99999999999974,,757.999999999992
2019.09.02,-151.9999999999966,106.00000000000608,-113.00000000000753,165.99999999999682,99.00000000000463,161.00000000000003,-251.00000000000122,-155.00000000001623,219.99999999999886,-70.99999999999883,19.999999999997797,-63.000000000013046,128.99999999999068,186.9999999999976,64.99999999999284,,347.99999999995185
2019.09.02,-180.99999999998673,136.99999999999824,-110.99999999999443,208.99999999998897,90.0000000000012,180.0000000000024,-273.9999999999965,-192.99999999999872,268.0000000000007,-70.0000000000145,-6.000000000017103,-5.000000000010552,145.99999999998658,234.99999999999943,54.999999999993946,,479.99999999995293
2019.09.02,-198.99999999999363,104.00000000000409,-89.99999999999008,164.99999999999204,89.00000000000574,146.99999999999713,-313.99999999999204,-222.00000000001108,194.00000000000261,-59.000000000009045,26.999999999999247,-59.000000000009045,115.99999999999966,173.00000000000182,65.99999999999939,,137.99999999999682
2019.09.02,-201.99999999999108,107.00000000000153,-103.99999999999298,165.99999999999682,100.00000000000009,149.99999999999457,-309.99999999998806,-197.00000000000273,213.99999999999864,-75.00000000000284,22.999999999995246,-86.0000000000083,128.99999999999068,176.00000000000193,76.99999999999375,,167.9999999999873
2019.09.02,-190.00000000000128,99.00000000000463,-107.99999999999699,158.99999999999181,93.00000000000975,170.99999999999892,-304.9999999999997,-265.0000000000041,207.9999999999984,-33.00000000001635,7.999999999985796,-29.00000000001235,118.99999999999977,189.00000000000716,39.00000000000014,,154.99999999996564
2019.09.02,-191.99999999999218,118.00000000000699,-146.00000000000168,154.99999999998693,145.00000000000622,204.99999999999963,-261.0000000000001,-189.00000000001694,240.99999999999966,9.999999999998899,81.9999999999821,19.999999999997797,171.99999999999704,228.9999999999992,56.0000000000005,,644.9999999999641
2019.09.02,-222.99999999999542,102.00000000000209,-110.99999999999443,162.9999999999967,112.000000000001,178.00000000000037,-364.00000000000875,-282.0000000000045,213.99999999999864,-26.999999999999247,58.99999999998684,-7.0000000000014495,142.99999999998647,203.00000000000296,63.99999999999739,,223.99999999996862
2019.09.02,-306.9999999999906,104.00000000000409,-161.00000000001114,119.99999999999034,153.00000000000313,188.9999999999947,-453.99999999999886,-319.0000000000026,221.00000000000364,-50.0000000000167,86.99999999999264,-52.99999999999194,158.99999999999181,189.00000000000716,95.00000000000064,,-27.00000000002369
2019.09.02,-210.99999999998343,81.00000000000884,-35.999999999991594,159.9999999999966,100.00000000000009,136.99999999999824,-344.99999999999534,-239.00000000001143,129.0000000000049,31.999999999987594,148.99999999999915,2.999999999997449,128.0000000000001,158.00000000000125,71.99999999999429,,318.0000000000067
2019.09.02,-143.99999999998857,64.0000000000085,-201.99999999999108,111.99999999999477,187.9999999999993,207.00000000000162,-272.99999999998994,-139.00000000000023,260.0000000000051,-21.00000000000435,106.99999999999044,-79.00000000000685,191.99999999999307,201.99999999999818,85.00000000000173,,559.0000000000117
2019.09.02,117.00000000001154,118.00000000000699,-133.99999999998968,147.99999999999613,168.00000000000148,232.99999999999432,-21.00000000000435,272.99999999998994,221.9999999999942,-67.00000000001705,169.99999999998127,110.99999999999443,192.99999999999784,254.0000000000049,146.99999999999713,,1931.9999999999588
2019.09.02,400.00000000000034,106.00000000000608,0.0,269.999999999996,60.99999999999994,161.99999999999548,327.99999999999494,570.0000000000039,201.00000000000762,-47.00000000001925,110.99999999999443,133.99999999998968,158.99999999999181,252.00000000000955,100.00000000000009,,2806.999999999971
2019.09.02,557.0000000000075,126.99999999999933,21.00000000000435,216.99999999999875,81.00000000000884,207.00000000000162,466.00000000001086,777.9999999999898,135.99999999999568,-35.00000000000725,177.99999999998929,276.9999999999939,147.99999999999613,268.0000000000007,131.99999999999878,,3557.9999999999877
2019.09.02,531.9999999999991,155.00000000000514,-5.000000000010552,230.99999999999454,140.0000000000068,268.0000000000016,473.0000000000123,788.9999999999952,177.99999999999727,52.99999999999194,270.99999999999903,409.99999999999926,215.99999999999397,344.0000000000083,129.9999999999968,,4184.99999999999
2019.09.02,555.0000000000166,145.00000000000622,62.000000000006494,164.99999999999204,145.00000000000622,278.9999999999959,482.00000000000466,790.0000000000018,28.000000000005798,161.99999999999548,387.99999999998835,543.999999999989,174.99999999999716,313.0000000000024,129.00000000000134,,4362.000000000009
2019.09.02,584.0000000000067,150.00000000000568,1.0000000000065512,229.99999999998977,115.00000000000954,274.9999999999919,574.9999999999922,775.9999999999989,170.0000000000017,115.99999999998278,218.99999999999142,435.9999999999919,188.99999999999295,352.00000000000387,65.99999999999939,,4253.9999999999645
2019.09.02,653.0000000000147,109.00000000000354,5.000000000010552,272.99999999999613,31.000000000003247,236.00000000000287,619.9999999999983,668.9999999999862,201.00000000000762,71.99999999998319,34.000000000000696,326.9999999999884,125.0,326.9999999999982,-12.000000000000899,,3669.9999999999936
2019.09.02,473.0000000000123,117.00000000000044,34.000000000000696,296.99999999999704,4.000000000004,191.99999999999218,353.0000000000033,448.9999999999883,198.99999999999807,-16.000000000016,3.999999999981796,262.999999999991,112.99999999999955,302.0000000000067,27.999999999994696,,2811.999999999954
2019.09.02,619.9999999999983,112.000000000001,-21.00000000000435,221.9999999999942,58.000000000002494,237.99999999999378,574.0000000000078,675.0000000000034,180.00000000000682,39.999999999995595,51.000000000001044,300.99999999999574,121.99999999999989,304.00000000000205,15.999999999993797,,3491.999999999991
2019.09.02,614.0000000000034,73.00000000000084,-55.99999999998939,202.99999999998875,38.0000000000047,212.99999999999653,289.0000000000059,561.9999999999958,198.99999999999807,-219.00000000001364,-47.00000000001925,184.00000000000637,89.9999999999892,268.0000000000007,119.99999999999788,,2530.999999999966
2019.09.02,687.0000000000153,69.00000000000794,-26.999999999999247,205.99999999998886,41.000000000002146,215.99999999999397,520.0000000000093,665.9999999999889,171.00000000000648,-51.000000000001044,2.999999999997449,228.99999999999034,92.99999999998931,272.00000000000557,44.99999999999504,,3139.9999999999905
2019.09.02,835.000000000008,74.00000000000739,15.00000000000945,219.99999999999886,41.000000000002146,207.00000000000162,754.9999999999945,920.9999999999941,138.00000000000523,9.999999999998899,63.99999999999739,275.000000000003,100.99999999999909,270.00000000001023,40.99999999999105,,3967.000000000021
2019.09.02,705.0000000000001,72.0000000000054,-1.0000000000065512,207.9999999999984,25.00000000000835,192.99999999999872,649.999999999995,719.9999999999873,149.0000000000009,10.999999999983245,-2.999999999997449,211.00000000000563,77.99999999998875,250.0,-4.999999999999449,,3262.9999999999677
2019.09.02,919.0000000000032,94.00000000000519,-17.000000000000348,146.99999999999136,85.00000000000173,244.99999999999523,975.9999999999991,1122.0000000000007,91.99999999999875,105.99999999998388,125.99999999998168,327.99999999999494,101.99999999998965,265.00000000000057,18.999999999991246,,4608.999999999937
2019.09.02,782.000000000016,201.00000000000674,11.00000000000545,163.99999999998727,165.00000000000404,307.0000000000017,1021.0000000000052,1271.0,82.00000000000784,241.99999999998667,367.99999999999056,536.9999999999875,197.9999999999933,340.0000000000034,63.99999999999739,,5752.999999999994
2019.09.02,757.0000000000076,219.00000000000253,21.00000000000435,159.9999999999966,129.00000000000134,334.9999999999964,931.9999999999995,1088.0,70.00000000000739,225.99999999999287,283.99999999999534,636.9999999999986,154.99999999998693,371.0000000000093,25.999999999992696,,5409.999999999991
2019.09.02,756.0000000000011,135.00000000000733,89.99999999999008,159.9999999999966,-8.999999999992347,202.9999999999976,920.9999999999941,871.9999999999839,-4.0000000000048885,210.99999999998343,64.99999999998174,391.9999999999924,12.999999999991019,230.00000000000398,-78.00000000000028,,3956.9999999999254
2019.09.02,845.0000000000068,131.99999999999878,93.99999999999409,142.99999999998647,-43.999999999999595,173.00000000000094,1007.0000000000024,970.0000000000042,-25.99999999999625,125.99999999998168,-19.999999999997797,316.99999999998954,-39.00000000000148,191.0000000000025,-75.9999999999983,,3792.9999999999736
2019.09.02,636.0000000000143,121.99999999999989,107.99999999999699,171.99999999999704,-40.99999999999105,151.00000000000114,763.0000000000026,714.999999999999,-4.9999999999954525,130.99999999999224,1.999999999990898,263.99999999999756,-18.000000000000682,182.00000000000216,-70.0000000000034,,3112.0000000000036
2019.09.02,798.0000000000098,125.00000000000844,99.99999999998899,151.9999999999868,-31.999999999998696,178.99999999999582,905.0000000000002,897.9999999999987,-22.999999999996135,124.99999999999733,18.999999999991246,344.99999999999534,-20.000000000010232,204.9999999999983,-53.00000000000304,,3722.999999999963
