date,GBPUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.09.02,-141.99999999999767,-82.99999999999974,-140.0000000000068,-72.00000000000273,0.0,-24.000000000001798,-234.00000000000088,-133.00000000000534,-31.999999999996476,-111.00000000001664,-49.00000000001015,-215.00000000000963,-15.000000000000568,-28.999999999996362,-11.00000000000545,,-1290.00000000005
2019.09.02,-143.99999999998857,14.999999999998348,-76.99999999999375,-76.00000000000762,-1.999999999990898,-8.000000000008,-238.99999999998923,-173.00000000000094,-78.00000000000296,-91.00000000001884,-33.00000000001635,-235.99999999999176,-75.00000000000284,-40.99999999999682,8.999999999992347,,-1249.0000000000182
2019.09.02,-219.99999999999798,2.000000000002,-76.99999999999375,-89.00000000001285,-12.000000000000899,4.999999999999449,-405.9999999999952,-297.9999999999983,-54.99999999999261,-174.00000000000747,-104.99999999999955,-354.0000000000099,-96.00000000000364,-52.99999999999727,24.000000000001798,,-1908.0000000000064
2019.09.02,-237.99999999998266,48.99999999999905,-76.99999999999375,129.99999999999545,16.0000000000049,29.999999999996696,-408.9999999999927,-295.0000000000008,121.99999999999989,-177.00000000000495,-66.00000000001049,-232.00000000000998,32.99999999998704,73.0000000000075,66.99999999999484,,-974.0000000000099
2019.09.02,-227.99999999998377,63.00000000000195,-32.999999999994145,191.99999999999307,15.00000000000945,41.000000000002146,-374.999999999992,-209.00000000001472,143.00000000000068,-109.00000000000354,37.99999999998249,-188.9999999999947,99.99999999999432,118.99999999999977,83.9999999999952,,-348.00000000000364
2019.09.02,-244.9999999999841,31.000000000003247,-28.999999999990145,196.99999999998852,14.000000000002899,20.999999999993246,-367.0000000000062,-270.99999999999903,141.9999999999959,-102.00000000000209,-49.00000000001015,-269.00000000000813,70.99999999999795,79.9999999999983,42.999999999993044,,-733.0000000000266
2019.09.02,-191.99999999999218,-17.000000000000348,-55.000000000005045,208.99999999998897,13.00000000000745,7.9999999999968985,-337.0000000000095,-293.0000000000099,170.0000000000017,-116.00000000000499,-62.000000000006494,-357.99999999999164,77.99999999998875,63.00000000000239,9.999999999998899,,-879.000000000035
2019.09.02,-168.99999999999693,-68.00000000000139,-55.000000000005045,168.99999999999693,-47.9999999999925,-70.0000000000034,-285.00000000000193,-354.0000000000099,85.99999999999852,-74.0000000000185,-152.0000000000188,-507.9999999999973,-26.00000000001046,-39.00000000000148,-40.00000000000669,,-1633.000000000069
2019.09.02,-140.99999999999113,-58.99999999999794,-56.99999999999594,154.99999999998693,-44.99999999999504,-43.00000000000415,-256.99999999999613,-290.9999999999968,99.00000000000375,-68.00000000000139,-136.00000000000279,-438.00000000000506,-6.000000000000227,-18.000000000000682,-23.00000000000635,,-1328.000000000003
2019.09.02,-212.99999999999653,-17.999999999995797,-106.00000000000608,181.99999999998795,4.000000000004,-4.999999999999449,-306.00000000000625,-269.00000000000813,182.00000000000216,-89.00000000000574,-94.00000000001629,-397.0000000000029,59.99999999998806,42.00000000000159,4.999999999999449,,-1022.000000000054
2019.09.02,-193.99999999998306,75.9999999999983,-120.99999999999334,180.99999999999739,95.00000000000064,115.99999999999389,-299.99999999998914,-174.00000000000747,224.99999999999432,-57.00000000001815,58.000000000002494,-124.00000000001299,151.9999999999868,171.00000000000648,61.999999999995396,,165.99999999997155
