names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['GBPUSD'],100.0,0.968,S
GBPUSD,30,"['EURUSD', 'CHFJPY', 'AUDJPY']",80.0,0.6567380952380952,S
EURUSD,10,['GBPUSD'],80.0,-0.9359999999999999,B
USDCAD,15,"['AUDJPY', 'GBPUSD']",80.0,0.3370000000000002,S
AUDUSD,10,"['EURCAD', 'AUDCAD', 'NZDJPY', 'CADJPY', 'USDCAD', 'CHFJPY']",100.0,0.1,S
CHFJPY,20,['AUDUSD'],80.0,-0.754195804195804,B
CADCHF,10,"['CHFJPY', 'USDJPY', 'AUDCAD', 'NZDJPY', 'CADJPY', 'EURAUD', 'NZDCAD', 'AUDJPY', 'EURJPY']",80.0,-0.52,B
NZDCHF,20,['EURJPY'],100.0,-0.5094948384948388,B
EURGBP,50,"['EURUSD', 'AUDJPY']",100.0,0.8382724489992293,S
GBPJPY,15,['EURJPY'],100.0,0.6500216450216452,S
GBPCAD,30,"['NZDJPY', 'CADJPY', 'AUDJPY', 'CHFJPY', 'CADCHF']",100.0,-0.736040404040404,B
GBPAUD,15,['EURJPY'],100.0,0.7102460317460316,S
EURJPY,10,"['AUDCHF', 'USDJPY']",80.0,-0.5746904761904762,B
EURCAD,10,"['CHFJPY', 'USDCAD']",80.0,1.0,S
EURNZD,50,"['EURJPY', 'GBPUSD', 'AUDCAD']",80.0,0.9811255411255412,S
CADJPY,50,"['USDCHF', 'USDCAD', 'CHFJPY', 'EURUSD', 'GBPUSD', 'EURCHF']",100.0,-0.9366666666666665,B
NZDCAD,15,"['USDCHF', 'GBPCHF']",100.0,1.0,S
