date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2020.08.17,0.0,-92.00000000000318,-356.9999999999851,-2.999999999997449,-97.9999999999981,-60.99999999999994,-48.000000000003595,-18.000000000000682,-100.99999999999554,-51.000000000001044,0.0,-137.9999999999937,0.0,-18.000000000000682,0.0,-334.00000000000097,-273.000000000001,,-1591.999999999981
2020.08.17,62.99999999999084,-21.00000000000435,-309.99999999998806,57.00000000000705,-21.999999999999797,-99.00000000000463,-34.000000000000696,39.00000000000148,-102.00000000000209,-70.0000000000034,86.99999999998909,-231.0000000000034,118.99999999999977,-4.0000000000048885,103.00000000000864,-331.999999999999,-253.99999999999866,,-1011.000000000012
2020.08.17,104.99999999999955,35.00000000000725,-291.9999999999812,54.00000000000959,-24.999999999997247,-79.99999999999119,63.99999999999739,36.000000000001364,-121.00000000000443,-4.000000000004,118.99999999999977,-153.00000000000313,167.99999999999216,-16.000000000005343,83.00000000001262,-402.9999999999978,-255.00000000000523,,-684.9999999999698
2020.08.17,117.99999999999588,29.999999999996696,-278.9999999999848,109.00000000000354,-40.99999999999105,-49.99999999999449,61.99999999998429,96.00000000000364,-114.99999999999844,53.999999999998494,168.00000000000637,-120.00000000000898,185.99999999999284,34.99999999999659,156.0000000000059,-381.99999999999346,-233.00000000000543,,-205.9999999999924
2020.08.17,120.99999999999334,36.999999999998145,-276.9999999999939,115.00000000000954,-81.9999999999932,-58.000000000002494,62.99999999999084,91.99999999999875,-168.99999999999693,56.99999999999594,158.99999999999181,-225.99999999999287,189.99999999999773,31.00000000000591,158.00000000000125,-465.9999999999998,-148.99999999999915,,-403.9999999999951
2020.08.17,161.99999999999548,99.00000000000463,-250.99999999997902,196.00000000000728,-53.999999999998494,-79.99999999999119,103.99999999999298,81.00000000000307,-246.99999999999721,71.99999999999429,157.99999999998704,-401.00000000000693,216.99999999999875,22.00000000000557,221.00000000000364,-558.9999999999984,-153.99999999999858,,-413.9999999999771
2020.08.17,102.00000000000209,36.999999999998145,-304.9999999999997,209.9999999999991,-98.99999999999353,-109.00000000000354,100.99999999999554,37.00000000000614,-253.0000000000032,64.99999999999284,149.0000000000009,-405.9999999999952,182.99999999999272,16.000000000005343,251.00000000000477,-558.000000000003,-175.99999999999838,,-754.999999999999
2020.08.17,110.99999999999443,35.00000000000725,-312.9999999999855,209.00000000000364,-135.99999999999167,-120.99999999999334,125.99999999998168,-57.00000000000216,-309.0000000000037,52.99999999999194,44.00000000001114,-503.99999999999335,93.99999999999409,-45.99999999999227,206.00000000000307,-629.0000000000018,-102.99999999999754,,-1339.999999999974
2020.08.17,97.9999999999981,56.000000000011596,-293.99999999999426,223.00000000000654,-170.99999999999892,-126.99999999998823,148.99999999999915,-52.99999999999727,-300.99999999999574,59.99999999999339,26.00000000001046,-483.99999999999557,109.99999999999943,-42.999999999992156,215.0000000000034,-617.9999999999964,-85.00000000000173,,-1238.9999999999382
2020.08.17,113.99999999999189,58.000000000002494,-309.99999999998806,220.00000000000907,-144.99999999999514,-114.99999999999844,144.99999999999514,-78.00000000000296,-282.99999999999994,66.99999999999484,32.00000000001069,-453.99999999999886,78.99999999999352,-61.99999999999761,189.00000000000716,-588.9999999999951,-112.000000000001,,-1243.9999999999723
2020.08.17,139.9999999999846,82.00000000000429,-270.99999999999903,229.00000000000142,-78.99999999999574,-123.00000000000644,150.99999999999002,-37.9999999999967,-295.0000000000008,85.99999999999719,55.00000000000682,-456.00000000001194,118.99999999999977,-30.000000000001137,207.00000000000784,-573.0000000000013,-173.00000000000094,,-969.0000000000219
2020.08.17,196.99999999998053,198.00000000000927,-200.99999999998454,279.00000000000705,2.000000000002,-139.00000000000023,226.99999999999943,22.00000000000557,-282.99999999999994,124.99999999999733,163.0000000000109,-408.00000000000836,274.9999999999915,48.00000000000182,287.00000000000614,-556.0000000000009,-185.99999999999727,,50.000000000020236
2020.08.17,141.99999999999767,178.00000000001148,-225.99999999999287,229.00000000000142,-70.99999999999883,-112.000000000001,217.99999999998488,28.999999999996362,-266.999999999995,129.00000000000134,132.000000000005,-402.9999999999978,274.9999999999915,34.000000000006025,237.99999999999955,-522.9999999999957,-136.99999999999824,,-134.99999999998414
2020.08.17,129.00000000000134,209.9999999999991,-240.9999999999801,187.00000000000384,-118.99999999999133,-79.99999999999119,248.99999999998812,-27.000000000001023,-234.99999999999633,173.9999999999964,42.00000000000159,-368.00000000001273,262.00000000000045,-10.99999999999568,169.00000000001114,-495.9999999999964,-65.99999999999939,,-220.9999999999622
2020.08.17,100.99999999999554,163.00000000000205,-273.9999999999965,131.00000000000333,-146.99999999999713,-87.99999999999919,231.99999999998778,-10.000000000005116,-192.00000000000327,173.00000000000094,58.9999999999975,-245.99999999999068,248.99999999999523,-4.0000000000048885,123.00000000000466,-444.9999999999954,-31.000000000003247,,-206.00000000000836
2020.08.17,43.999999999999595,154.99999999999403,-234.99999999998522,123.00000000000644,-141.99999999999767,-59.99999999999339,215.99999999999397,31.00000000000591,-168.99999999999693,175.99999999999838,93.99999999999409,-238.0000000000049,291.9999999999874,43.99999999999693,150.00000000000568,-370.00000000000364,-9.999999999998899,,101.00000000000179
2020.08.17,43.999999999999595,157.00000000000713,-234.99999999998522,123.00000000000644,-127.99999999999478,-8.000000000008,212.99999999999653,73.99999999999807,-151.00000000000114,208.99999999999253,63.99999999999295,-238.0000000000049,315.9999999999883,57.00000000000216,165.00000000000625,-368.00000000000165,-39.00000000000014,,254.99999999999412
2020.08.17,7.0000000000014495,141.99999999999767,-243.99999999999977,104.00000000000409,-131.99999999999878,29.999999999996696,181.9999999999933,51.00000000000193,-132.99999999999423,217.99999999999596,14.999999999986358,-245.0000000000063,274.0000000000009,43.99999999999693,132.000000000005,-358.9999999999982,-31.999999999998696,,53.99999999998437
2020.08.17,106.99999999999044,232.99999999999432,-191.99999999999218,154.0000000000097,-96.99999999999153,-14.000000000002899,158.99999999999804,93.99999999999409,-136.00000000000279,166.99999999999494,88.99999999999864,-242.00000000000887,295.99999999999227,22.00000000000557,141.00000000000534,-407.0000000000018,-60.99999999999994,,312.99999999998334
2020.08.17,135.9999999999806,195.9999999999962,-152.99999999998093,170.00000000000347,-78.00000000000028,-46.999999999997044,85.99999999998609,103.9999999999992,-146.99999999999713,122.99999999999534,99.99999999999432,-212.99999999999653,259.00000000000034,70.00000000000739,138.00000000000523,-364.9999999999931,-31.999999999998696,,347.00000000000443
2020.08.17,190.00000000000128,110.99999999999443,-129.99999999998568,121.99999999999989,-87.99999999999919,-86.99999999999264,-2.0000000000131024,4.0000000000048885,-124.99999999999733,57.99999999999139,10.99999999999568,-43.999999999999595,67.99999999999784,-4.0000000000048885,36.000000000001364,-317.0000000000006,-9.999999999998899,,-207.00000000000523
2020.08.17,76.99999999999375,59.000000000009045,-135.9999999999806,109.00000000000354,-118.99999999999133,-36.999999999998145,-103.00000000000864,46.00000000000648,-95.99999999999609,7.0000000000014495,-26.00000000001046,-185.99999999999727,32.99999999998704,24.00000000000091,67.00000000000728,-303.9999999999932,2.999999999997449,,-581.9999999999687
2020.08.17,-45.000000000006146,-63.99999999999739,-159.99999999998238,73.00000000000084,-229.00000000000142,153.00000000000313,-100.0000000000112,55.999999999997385,-56.0000000000005,76.99999999999375,-163.0000000000109,-242.00000000000887,-58.000000000006935,7.000000000005002,29.000000000010573,-292.00000000000335,17.000000000000348,,-997.0000000000181
2020.08.17,-30.0000000000189,-90.99999999999665,-141.99999999999767,84.0000000000063,-221.99999999999997,134.00000000001188,-119.00000000000244,37.9999999999967,-82.00000000000429,58.99999999999794,-175.99999999998772,-283.99999999999534,-99.00000000000375,13.999999999995794,20.000000000010232,-278.9999999999959,124.99999999999733,,-1049.9999999999864
2020.08.17,65.99999999998829,-9.999999999998899,-65.99999999998829,164.00000000000858,-149.99999999999457,56.99999999999594,-93.00000000000975,90.99999999999397,-95.99999999999609,26.999999999999247,-51.9999999999925,-268.0000000000016,-9.000000000000341,55.999999999997385,99.00000000000375,-304.9999999999997,90.99999999999665,,-397.9999999999979
2020.08.17,170.99999999998784,53.999999999998494,-39.999999999995595,185.00000000000182,-132.99999999999423,45.99999999999049,-115.00000000002063,9.000000000000341,-121.00000000000443,36.999999999998145,-66.0000000000025,-263.99999999999756,-40.00000000000625,-1.9999999999953388,68.00000000001205,-334.9999999999964,80.99999999999774,,-465.00000000002615
2020.08.17,231.99999999998778,99.00000000000463,15.00000000000945,201.00000000000674,-146.00000000000168,22.999999999995246,-65.00000000000395,24.00000000000091,-104.99999999999955,-1.0000000000065512,-27.999999999991587,-205.00000000001074,-35.0000000000108,24.00000000000091,71.00000000001216,-326.9999999999995,114.00000000000298,,-109.00000000000367
2020.08.17,-4.000000000004,55.000000000005045,-31.999999999987594,190.00000000000128,-207.00000000000162,9.999999999998899,-67.00000000001705,-37.00000000000614,-138.00000000000477,0.999999999995449,-264.00000000001,-412.00000000001234,-72.00000000000273,-1.0000000000047748,66.0000000000025,-336.00000000000296,151.9999999999966,,-1096.0000000000543
2020.08.17,-94.00000000001629,-38.99999999998904,-91.99999999998099,168.00000000000148,-247.99999999999267,76.0000000000094,-15.00000000000945,-165.99999999999682,-193.99999999999417,117.00000000000044,-356.9999999999993,-537.9999999999941,-148.00000000001035,-13.00000000000523,53.00000000001148,-337.99999999999386,210.99999999999451,,-1616.9999999999648
