names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,"['CHFJPY', 'AUDJPY']",80.0,0.3862539682539684,B
EURUSD,10,['USDCHF'],100.0,0.7554365079365077,B
USDCAD,50,"['EURGBP', 'EURCAD', 'EURNZD', 'CHFJPY', 'EURAUD', 'NZDCHF', 'EURCHF']",100.0,-0.6666666666666667,S
AUDUSD,10,['USDCHF'],100.0,0.7614126984126983,B
NZDUSD,15,['EURGBP'],80.0,0.625631757131757,B
GBPCHF,10,['NZDJPY'],80.0,-1.0,S
EURCHF,20,"['NZDCAD', 'EURNZD']",80.0,1.0,B
CHFJPY,10,['AUDNZD'],80.0,1.0,B
AUDCHF,10,"['USDJPY', 'CADJPY']",100.0,-1.0,S
EURGBP,10,['NZDJPY'],80.0,1.0,B
GBPJPY,15,"['USDJPY', 'EURGBP']",80.0,1.0,B
GBPAUD,20,"['USDJPY', 'CHFJPY', 'AUDJPY', 'EURCHF', 'EURUSD', 'AUDUSD', 'AUDCAD']",80.0,0.41510533910533914,B
EURJPY,10,['USDCHF'],100.0,0.778365079365079,B
CADJPY,10,['EURCHF'],100.0,0.7503095238095235,B
AUDJPY,10,['AUDNZD'],80.0,1.0,B
AUDCAD,15,['EURCAD'],100.0,-0.21260317460317452,S
NZDCAD,50,"['AUDCHF', 'USDJPY', 'CADCHF', 'EURCAD', 'GBPCAD', 'GBPAUD', 'NZDCAD']",80.0,-0.2556904761904762,S
