date,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.08.08,-124.99999999999733,-119.00000000000244,-87.00000000000374,-482.00000000000466,-55.99999999998939,-275.0000000000057,-1.999999999990898,-39.999999999995595,-1.0000000000065512,-82.99999999999841,-364.00000000000875,-126.99999999999534,-434.9999999999854,-73.0000000000075,-30.9999999999917,-185.00000000000182,,-2484.9999999999854
2016.08.08,-83.00000000001084,-120.99999999999334,-123.00000000000644,-373.00000000000114,53.00000000001415,-262.00000000000045,20.0000000000089,-66.99999999999484,43.999999999999595,-85.00000000000796,-495.000000000001,-153.0000000000058,-442.9999999999934,-31.00000000000591,-19.99999999999602,-226.00000000000398,,-2364.9999999999986
2016.08.08,-63.99999999999739,-60.99999999999994,-126.99999999999933,-340.00000000000693,111.00000000001664,-212.0000000000033,64.0000000000085,-34.000000000000696,56.99999999999594,-115.0000000000091,-450.00000000001705,-186.00000000000705,-400.00000000000034,24.00000000000091,72.00000000000273,-185.00000000000182,,-1846.0000000000182
2016.08.08,-39.00000000001125,-114.99999999999844,-96.00000000000719,-293.0000000000099,119.00000000000244,-457.9999999999984,74.00000000000739,-60.00000000000449,88.99999999999464,-405.00000000000114,-424.00000000000216,-447.00000000000273,-456.9999999999963,-173.00000000000182,-73.99999999999807,-193.99999999999417,,-2953.000000000022
2016.08.08,-76.0000000000094,-126.0000000000039,-97.00000000000264,-329.00000000000153,158.0000000000137,-432.00000000000216,60.99999999999994,-87.00000000000374,85.99999999999719,-427.99999999999727,-452.00000000000796,-438.0000000000024,-482.999999999989,-183.00000000000693,-49.99999999999716,-217.99999999999596,,-3094.000000000009
2016.08.08,-130.99999999999224,-97.9999999999981,-43.00000000000415,-405.9999999999952,163.00000000000205,-444.0000000000026,140.0000000000068,-31.999999999998696,42.999999999993044,-444.9999999999932,-411.0000000000058,-435.0000000000023,-339.99999999998477,-218.9999999999941,-75.00000000000284,-202.0000000000022,,-2934.9999999999745
2016.08.08,-178.99999999999582,-90.99999999999665,-28.000000000005798,-419.0000000000138,134.00000000001188,-271.0000000000008,152.00000000000767,-12.999999999996348,21.999999999999797,-325.9999999999934,-438.00000000000506,-240.99999999999966,-293.99999999999426,-155.00000000000114,-19.99999999999602,-183.99999999999528,,-2350.999999999975
2016.08.08,-163.00000000000205,-83.9999999999952,-137.00000000000932,-443.99999999999994,132.00000000002098,-320.0000000000074,47.00000000000814,-65.00000000000395,5.999999999994898,-365.0000000000091,-646.9999999999976,-263.9999999999958,-465.99999999998863,-94.99999999999886,5.000000000009663,-217.0000000000005,,-3076.9999999999745
2016.08.08,-147.00000000000824,-93.99999999999409,-124.00000000000189,-412.9999999999967,132.00000000002098,-341.0000000000082,63.00000000000195,-122.99999999999534,14.999999999998348,-382.000000000005,-636.0000000000143,-305.0000000000068,-448.000000000004,-123.99999999999523,20.000000000010232,-307.99999999999716,,-3214.9999999999964
2016.08.08,-191.00000000000784,-137.9999999999937,-157.00000000000713,-356.00000000000074,119.00000000000244,-418.99999999999693,-24.999999999997247,-370.00000000000364,41.000000000002146,-435.0000000000023,-728.0000000000175,-356.00000000000875,-580.0000000000027,-75.00000000000284,120.00000000000455,-580.0000000000027,,-4130.000000000035
2016.08.08,-249.00000000001032,-164.00000000000858,-92.00000000000318,-364.9999999999931,121.99999999999989,-438.0000000000024,20.0000000000089,-221.99999999999997,31.000000000003247,-490.0000000000091,-666.000000000011,-385.9999999999957,-497.99999999999847,-90.00000000000341,108.00000000000409,-436.00000000000307,,-3815.0000000000227
2016.08.08,-191.99999999999218,-191.00000000000784,-40.00000000000669,-361.0000000000113,131.00000000001444,-358.0000000000041,79.00000000000685,-168.00000000000148,65.99999999999939,-340.0000000000034,-495.000000000001,-344.99999999999886,-451.0000000000014,-97.99999999999898,94.99999999999886,-402.00000000000233,,-3070.0000000000105
2016.08.08,-167.00000000000603,-211.00000000000563,-60.00000000000449,-322.00000000000006,166.00000000002169,-338.0000000000081,50.0000000000056,-177.00000000000495,97.9999999999981,-296.99999999999704,-520.0000000000093,-338.99999999999864,-520.9999999999936,-64.99999999999773,128.0000000000001,-383.0,,-2958.0000000000005
2016.08.08,-177.00000000000495,-241.00000000000233,-60.00000000000449,-302.0000000000023,171.00000000001003,-340.0000000000034,26.000000000003798,-165.9999999999995,119.00000000000244,-263.00000000000523,-517.0000000000119,-332.9999999999984,-570.9999999999882,-39.00000000000148,142.00000000001012,-365.0000000000042,,-2916.0
2016.08.08,-161.99999999999548,-235.00000000000742,-60.99999999999994,-258.0000000000027,148.00000000001478,-379.0000000000049,22.0000000000109,-204.99999999999963,139.99999999999568,-268.0000000000007,-530.0000000000082,-350.0000000000085,-570.0000000000039,-52.00000000000671,127.00000000000955,-400.00000000000034,,-3033.0000000000077
2016.08.08,-143.00000000000423,-249.00000000001032,-47.00000000000814,-228.00000000000597,149.00000000002134,-359.99999999999943,41.000000000002146,-192.00000000000327,143.9999999999997,-233.0000000000041,-448.000000000004,-353.00000000000864,-502.9999999999868,-57.00000000000216,142.00000000001012,-385.000000000002,,-2722.000000000006
2016.08.08,-144.99999999999514,-251.00000000000122,-10.000000000010001,-248.00000000000378,184.00000000000637,-393.0000000000007,73.00000000000084,-160.00000000000458,156.00000000000057,-295.99999999999227,-380.00000000000256,-394.999999999996,-482.999999999989,-109.99999999999943,58.000000000006935,-354.9999999999942,,-2754.9999999999745
2016.08.08,-147.99999999999258,-235.99999999999176,-57.00000000000705,-312.00000000000114,141.00000000001333,-387.00000000000045,70.0000000000034,-114.99999999999844,87.99999999999919,-289.99999999999204,-463.0000000000134,-381.0000000000002,-471.9999999999835,-103.9999999999992,55.00000000000682,-287.9999999999994,,-2898.999999999957
2016.08.08,-140.0000000000068,-190.00000000000128,-38.0000000000047,-324.9999999999975,152.0000000000188,-371.9999999999999,91.00000000000774,-105.99999999999498,117.00000000000044,-284.9999999999966,-392.9999999999989,-365.99999999999966,-421.99999999998903,-144.00000000000546,42.00000000000159,-298.9999999999937,,-2677.99999999996
2016.08.08,8.999999999992347,-148.99999999999915,-57.00000000000705,-192.00000000001438,121.99999999999989,-397.99999999999613,108.00000000000809,-88.99999999999464,181.9999999999933,-213.99999999999864,-185.00000000001293,-364.0000000000043,-390.0000000000015,-153.0000000000058,5.000000000009663,-280.00000000000244,,-2045.0000000000339
2016.08.08,90.99999999999665,-90.99999999999665,-47.00000000000814,-236.00000000001398,116.00000000000499,-376.99999999999534,131.00000000000333,-72.0000000000054,173.00000000000094,-169.00000000001114,-62.000000000006494,-356.00000000000875,-278.00000000000045,-346.9999999999942,-115.99999999999966,-273.000000000001,,-1913.000000000035
2016.08.08,151.9999999999966,-116.00000000000499,129.9999999999968,-156.00000000000057,169.00000000001913,-453.00000000000296,322.00000000000006,78.00000000000028,236.00000000000287,-253.99999999999068,344.99999999999534,-512.0000000000005,-39.999999999995595,-438.0000000000024,-203.00000000000296,-214.00000000000307,,-953.9999999999926
2016.08.08,163.00000000000205,-113.99999999999189,140.99999999999113,-140.0000000000068,163.00000000000205,-454.9999999999983,357.00000000000733,78.99999999999574,264.999999999993,-246.00000000000932,435.9999999999919,-486.0000000000042,32.0000000000098,-472.999999999999,-201.99999999999818,-234.99999999999633,,-715.000000000011
2016.08.08,143.00000000000423,-102.00000000000209,166.99999999999494,-286.99999999999284,215.00000000000963,-457.00000000000784,384.00000000000654,90.99999999999665,220.99999999999343,-318.00000000001205,443.99999999999994,-513.9999999999958,68.00000000000139,-481.9999999999993,-228.9999999999992,-234.00000000000088,,-890.0000000000033
2016.08.08,157.99999999999147,-175.99999999999838,125.99999999999278,-232.00000000000998,289.0000000000059,-584.0000000000032,364.00000000000875,109.00000000000354,264.999999999993,-382.000000000005,387.000000000004,-733.0000000000041,-100.99999999999554,-567.0000000000073,-304.00000000000205,-219.99999999999798,,-1601.000000000024
2016.08.08,211.00000000000563,-151.9999999999966,162.99999999999093,-201.00000000000674,295.0000000000008,-585.000000000008,396.00000000000745,114.99999999999844,302.9999999999977,-376.0000000000048,581.9999999999936,-719.0000000000083,-17.999999999984695,-603.9999999999992,-301.9999999999925,-224.000000000002,,-1116.0000000000082
2016.08.08,-65.00000000000395,-136.00000000000279,186.99999999999272,-531.9999999999991,318.00000000001825,-489.0000000000043,481.0000000000092,151.9999999999966,80.99999999999774,-580.0000000000125,243.99999999999977,-646.0000000000008,96.00000000000719,-581.0000000000031,-299.99999999999716,-220.99999999999343,,-1990.9999999999957
2016.08.08,-62.99999999999084,-104.99999999999955,211.99999999998997,-537.9999999999941,308.0000000000194,-421.0000000000065,502.00000000000244,161.00000000000003,92.00000000000318,-572.0000000000027,261.0000000000001,-579.0000000000077,144.99999999999514,-561.000000000007,-265.99999999999113,-236.00000000000287,,-1659.9999999999923
2016.08.08,15.999999999993797,-49.00000000001015,162.99999999999093,-468.00000000000176,264.0000000000198,-421.0000000000065,457.0000000000074,151.9999999999966,105.99999999999498,-481.9999999999993,319.0000000000026,-527.000000000001,155.00000000001623,-537.0000000000061,-268.99999999999125,-229.99999999999687,,-1350.9999999999905
2016.08.08,63.99999999999739,-63.99999999999739,172.99999999998983,-365.99999999999966,255.00000000000523,-495.9999999999951,453.0000000000034,143.00000000000423,151.9999999999966,-518.0000000000007,384.9999999999909,-591.9999999999987,153.00000000000313,-599.0000000000038,-311.9999999999976,-258.0000000000027,,-1427.000000000005
2016.08.08,116.99999999998934,-76.99999999999375,201.99999999999108,-317.0000000000117,260.0000000000158,-549.0000000000066,469.0000000000083,148.99999999999915,182.99999999999983,-524.0000000000009,471.9999999999835,-671.0000000000065,150.00000000000568,-640.0000000000006,-344.99999999999886,-297.00000000000284,,-1418.000000000029
2016.08.08,217.0000000000005,-78.00000000000028,203.99999999999307,-212.99999999999653,259.0000000000092,-543.0000000000064,477.0000000000052,173.00000000000094,249.99999999999466,-424.0000000000066,659.999999999994,-686.9999999999976,161.99999999999548,-652.000000000001,-352.99999999999443,-317.9999999999961,,-866.0000000000059
2016.08.08,215.99999999999397,-79.00000000000685,192.99999999999872,-371.00000000001023,304.00000000001535,-569.0000000000026,512.0000000000014,124.00000000000189,225.99999999999287,-542.0000000000016,593.9999999999834,-737.000000000009,184.00000000000637,-701.0000000000076,-334.99999999999375,-348.9999999999993,,-1330.000000000037
2016.08.08,116.99999999998934,-24.000000000001798,202.9999999999976,-587.0000000000042,341.00000000001353,-596.0000000000036,578.0000000000007,143.00000000000423,107.00000000000153,-750.0,615.9999999999943,-810.0000000000023,243.00000000001543,-983.9999999999947,-512.0000000000005,-339.0000000000004,,-2253.9999999999905
