date,USDCHF,USDCAD,EURCHF,CADCHF,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.05.04,196.99999999999162,-276.00000000000955,-95.00000000000064,72.0000000000054,-518.0000000000007,-93.00000000000975,60.00000000000449,-107.00000000000153,,-760.0000000000207
2020.05.04,258.9999999999981,-297.0000000000139,-107.00000000001265,87.00000000000374,-506.0000000000002,-157.99999999999147,7.0000000000014495,-155.00000000000514,,-870.00000000002
2020.05.04,257.9999999999916,-279.00000000000705,-119.00000000000244,102.00000000000209,-506.0000000000002,-195.9999999999962,-7.9999999999968985,-195.00000000000074,,-943.00000000001
2020.05.04,254.99999999999412,-236.00000000001398,-83.00000000001084,139.99999999999568,-480.99999999999454,-79.00000000000685,2.999999999997449,-174.00000000000747,,-655.0000000000464
2020.05.04,219.99999999999798,-55.000000000005045,-93.00000000000975,180.99999999999784,-459.99999999999375,29.999999999996696,29.999999999996696,-329.00000000000153,,-476.0000000000208
2020.05.04,291.99999999999227,-106.00000000000608,-46.999999999997044,204.99999999999963,-421.99999999999704,-428.9999999999905,-138.00000000000477,-467.0000000000063,,-1112.00000000001
2020.05.04,273.000000000001,-177.00000000000495,-90.99999999999665,146.99999999999713,-513.9999999999958,-558.9999999999984,-77.00000000000485,-434.000000000001,,-1432.0000000000036
2020.05.04,234.99999999999633,-300.00000000001137,-181.00000000000892,94.00000000000519,-571.9999999999885,-756.0000000000011,-90.0000000000012,-502.00000000000244,,-2072.000000000012
2020.05.04,278.9999999999959,-146.00000000000168,-173.00000000000094,200.99999999999562,-567.9999999999978,-330.9999999999924,-92.99999999999864,-509.00000000000387,,-1340.0000000000039
2020.05.04,281.99999999999335,-220.00000000002018,-265.0000000000041,224.9999999999974,-578.9999999999935,-414.00000000000324,-138.00000000000477,-529.9999999999972,,-1639.0000000000323
2020.05.04,278.00000000000045,-169.00000000001913,-272.00000000000557,163.99999999999747,-718.9999999999941,-242.99999999999324,-82.99999999999974,-511.0000000000059,,-1555.0000000000198
2020.05.04,278.00000000000045,-160.00000000000458,-287.9999999999994,160.00000000000458,-756.9999999999908,-198.99999999999363,-22.999999999995246,-434.000000000001,,-1422.9999999999795
2020.05.04,309.99999999999915,-154.0000000000097,-297.9999999999983,195.00000000000074,-824.9999999999886,-7.0000000000014495,7.9999999999968985,-409.0000000000038,,-1180.000000000005
2020.05.04,385.99999999999744,-157.00000000000713,-299.00000000000483,234.00000000000088,-870.9999999999951,249.00000000001032,27.999999999994696,-394.00000000000546,,-824.0000000000091
2020.05.04,405.9999999999952,-161.00000000001114,-290.9999999999968,243.00000000000432,-838.9999999999986,163.00000000000205,56.0000000000005,-368.9999999999971,,-792.0000000000016
2020.05.04,386.9999999999929,-111.00000000001664,-276.00000000000955,261.0000000000001,-870.9999999999951,146.00000000000168,43.999999999999595,-383.0,,-803.0000000000271
2020.05.04,398.9999999999938,-50.0000000000167,-246.99999999999721,305.99999999999517,-884.0000000000003,252.99999999999213,117.00000000000044,-355.0000000000053,,-461.000000000038
2020.05.04,380.999999999998,-67.00000000001705,-261.0000000000001,294.00000000000534,-900.9999999999962,523.0000000000068,105.99999999999498,-239.0000000000003,,-164.00000000000853
2020.05.04,361.0000000000002,29.999999999996696,-258.0000000000027,309.99999999999915,-884.0000000000003,534.9999999999966,151.00000000000114,-234.00000000000088,,10.99999999998991
2020.05.04,362.99999999999113,-88.0000000000214,-290.00000000001245,297.00000000000284,-994.9999999999903,754.9999999999945,192.00000000000327,-165.9999999999995,,67.99999999996808
2020.05.04,386.9999999999929,-152.0000000000188,-297.9999999999983,221.00000000000452,-993.9999999999998,758.9999999999985,224.000000000002,-82.99999999999974,,63.99999999998133
2020.05.04,318.99999999999153,-198.00000000000927,-317.0000000000117,202.0000000000022,-955.9999999999889,805.0000000000113,214.99999999999852,-158.0000000000026,,-88.00000000000895
2020.05.05,229.99999999999687,-58.000000000002494,-334.9999999999964,58.000000000002494,-1021.9999999999914,649.0000000000107,121.99999999999989,-243.99999999999977,,-599.9999999999801
2020.05.05,349.99999999999477,-87.00000000001484,-307.99999999999716,214.99999999999852,-914.999999999992,686.0000000000089,129.00000000000134,-172.00000000000549,,-102.00000000000597
2020.05.05,376.99999999999403,-98.0000000000203,-312.00000000000114,221.00000000000452,-939.9999999999977,764.0000000000091,134.99999999999625,-177.00000000000495,,-30.00000000002018
2020.05.05,373.00000000000114,-101.00000000001774,-292.00000000000335,244.99999999999523,-972.999999999999,598.0000000000097,148.0000000000037,-153.99999999999858,,-156.00000000000887
2020.05.05,373.00000000000114,-45.000000000006146,-280.9999999999979,258.9999999999981,-954.9999999999983,731.9999999999993,178.99999999999582,-131.00000000000333,,130.99999999998872
2020.05.05,381.99999999999346,-28.000000000005798,-282.0000000000045,278.9999999999959,-957.9999999999984,785.9999999999978,168.00000000000148,-97.9999999999981,,248.9999999999819
2020.05.05,353.99999999999875,-22.0000000000109,-266.0000000000107,292.00000000000335,-1049.9999999999973,815.9999999999945,214.99999999999852,-87.00000000000374,,251.9999999999725
2020.05.05,326.9999999999995,47.99999999998139,-259.9999999999936,295.99999999999625,-1055.9999999999973,981.999999999994,309.99999999999915,-55.000000000005045,,591.9999999999745
2020.05.05,317.9999999999961,170.99999999998784,-249.99999999999466,343.9999999999999,-1003.9999999999907,936.0000000000035,293.99999999999426,-126.99999999999933,,681.9999999999968
2020.05.05,300.0000000000003,188.9999999999947,-276.9999999999939,336.9999999999984,-1018.0000000000007,895.0000000000014,307.99999999999716,-112.000000000001,,621.9999999999964
2020.05.05,315.9999999999941,171.99999999999437,-283.000000000011,339.0000000000004,-1012.0000000000005,939.0000000000009,307.0000000000017,-112.000000000001,,665.999999999979
2020.05.05,314.99999999999864,181.9999999999933,-259.9999999999936,346.9999999999973,-985.99999999999,956.0000000000013,329.00000000000153,-92.99999999999864,,790.0000000000098
2020.05.05,369.99999999999255,142.99999999998204,-248.00000000000378,361.0000000000002,-987.9999999999995,1015.0000000000103,329.999999999997,-84.0000000000063,,898.9999999999726
2020.05.05,378.00000000000057,122.99999999998423,-256.00000000001177,346.9999999999973,-1027.9999999999916,1072.9999999999907,351.99999999999676,-19.999999999997797,,968.9999999999683
2020.05.05,400.9999999999958,133.99999999998968,-256.00000000001177,373.00000000000114,-1016.9999999999959,1221.9999999999898,356.9999999999962,-48.000000000003595,,1165.9999999999611
2020.05.05,361.9999999999957,95.999999999985,-266.0000000000107,360.0000000000048,-1019.999999999996,1045.000000000007,244.99999999999523,-79.00000000000685,,742.9999999999742
2020.05.05,346.9999999999973,170.99999999998784,-265.0000000000041,365.99999999999966,-1010.9999999999957,1106.000000000007,363.0000000000022,-43.00000000000415,,1033.9999999999902
2020.05.05,361.9999999999957,153.9999999999875,-262.00000000000665,363.99999999999767,-983.9999999999947,1180.0000000000032,360.0000000000048,-26.999999999999247,,1146.9999999999882
2020.05.05,329.00000000000153,342.9999999999822,-245.0000000000063,480.0000000000027,-1009.0000000000003,1175.9999999999993,280.00000000000244,-135.00000000000733,,1218.9999999999743
2020.05.05,366.9999999999951,387.99999999998835,-231.0000000000034,488.999999999995,-953.9999999999935,1106.000000000007,234.99999999999633,-185.00000000000182,,1214.9999999999832
2020.05.05,434.9999999999965,313.99999999999204,-252.99999999999213,534.0000000000011,-1036.0000000000014,1218.9999999999923,200.00000000000017,-187.9999999999993,,1224.9999999999893
2020.05.05,458.9999999999983,316.99999999998954,-253.99999999999866,539.999999999996,-1057.9999999999927,1279.000000000008,190.99999999999673,-202.0000000000022,,1271.999999999995
2020.05.05,303.9999999999932,305.9999999999841,-266.999999999995,453.99999999999886,-980.9999999999945,1059.9999999999943,214.99999999999852,-195.00000000000074,,895.9999999999789
2020.05.05,361.9999999999957,-121.99999999999989,-307.00000000001285,470.00000000000375,-1480.9999999999945,1114.9999999999993,132.99999999999423,-278.00000000000045,,-108.00000000001464
2020.05.05,823.9999999999914,-126.0000000000039,-343.00000000000443,587.9999999999997,-1652.000000000001,1285.0000000000027,141.00000000000225,-287.0000000000039,,429.9999999999829
2020.05.05,822.9999999999959,-86.0000000000083,-354.0000000000099,675.9999999999989,-1585.9999999999986,1595.9999999999975,182.00000000000438,-267.00000000000614,,983.9999999999736
2020.05.05,764.9999999999934,179.99999999998016,-360.0000000000048,670.9999999999993,-1463.9999999999986,1578.999999999997,138.00000000000477,-301.0000000000068,,1207.9999999999645
2020.05.05,752.9999999999926,172.99999999997874,-356.00000000000074,675.9999999999989,-1582.9999999999984,1644.000000000001,219.00000000000253,-261.0000000000001,,1264.9999999999745
2020.05.05,866.0000000000001,204.99999999998852,-368.00000000001273,775.0000000000034,-1709.9999999999936,1757.999999999993,215.99999999999397,-297.00000000000284,,1444.99999999997
2020.05.05,905.9999999999957,307.99999999999716,-370.00000000000364,821.000000000005,-1702.9999999999886,1968.9999999999986,180.99999999999784,-339.0000000000004,,1773.0000000000014
2020.05.05,854.9999999999947,359.99999999998255,-336.00000000000296,885.0000000000025,-1662.9999999999968,1706.0000000000075,26.999999999999247,-451.0000000000014,,1382.9999999999854
2020.05.05,863.9999999999981,367.99999999999056,-246.00000000001288,873.999999999997,-1602.9999999999945,1761.9999999999968,56.99999999999594,-443.99999999999994,,1631.999999999971
2020.05.05,805.9999999999956,376.9999999999829,-246.00000000001288,821.000000000005,-1591.9999999999986,1726.0000000000052,199.00000000000472,-307.0000000000017,,1783.99999999998
2020.05.05,652.9999999999925,419.9999999999982,-184.00000000000637,714.999999999999,-1435.9999999999927,1758.9999999999995,275.99999999999847,-245.0000000000063,,1957.9999999999823
2020.05.05,668.9999999999974,371.99999999999454,-191.99999999999218,721.000000000005,-1475.999999999999,1689.0000000000073,280.9999999999979,-224.9999999999974,,1839.000000000013
2020.05.05,917.0000000000011,171.99999999999437,-154.99999999999403,844.0000000000003,-1709.9999999999936,1834.0000000000023,263.0000000000021,-243.00000000000432,,1922.0000000000084
2020.05.05,986.9999999999934,258.99999999998704,-195.00000000001182,888.9999999999953,-1801.0000000000018,1848.9999999999895,224.000000000002,-279.00000000000705,,1932.9999999999466
2020.05.05,1035.9999999999925,444.9999999999843,-144.99999999999514,1002.0000000000028,-1798.0000000000018,2113.9999999999936,241.00000000000233,-278.00000000000045,,2616.999999999978
2020.05.05,1049.0,518.9999999999806,-124.99999999999733,1046.0000000000025,-1798.0000000000018,2200.000000000002,217.0000000000005,-300.0000000000003,,2807.9999999999854
2020.05.05,1105.999999999996,501.9999999999802,-100.0000000000112,1073.9999999999973,-1845.9999999999895,2184.000000000008,176.99999999999383,-292.00000000000335,,2804.9999999999714
2020.05.05,1097.999999999999,444.9999999999843,-110.00000000001009,1051.0000000000018,-1819.0000000000027,1977.999999999991,93.99999999999409,-335.0000000000075,,2401.99999999995
2020.05.05,1083.0000000000007,508.9999999999817,-117.99999999999588,1056.0000000000014,-1816.0000000000025,2086.00000000001,122.99999999999534,-307.99999999999716,,2614.9999999999936
2020.05.05,988.9999999999955,513.9999999999923,-90.00000000001229,987.0000000000045,-1756.999999999991,2041.0000000000039,168.99999999999693,-258.9999999999981,,2593.9999999999914
2020.05.05,989.9999999999909,518.9999999999806,-82.00000000000429,990.000000000002,-1748.9999999999952,2068.000000000003,214.99999999999852,-202.9999999999976,,2747.999999999978
2020.05.05,1025.9999999999936,349.99999999998363,-99.00000000000463,951.9999999999973,-1771.000000000001,2119.000000000004,253.99999999999866,-187.9999999999993,,2642.9999999999727
2020.05.05,1044.0000000000005,280.9999999999979,-107.00000000001265,910.9999999999951,-1762.0000000000005,1981.9999999999948,153.00000000000313,-184.00000000000637,,2317.9999999999723
2020.05.05,1034.999999999997,271.99999999998334,-124.00000000001299,907.0000000000023,-1796.999999999997,2008.0000000000098,121.99999999999989,-221.99999999999997,,2200.9999999999827
2020.05.05,1040.999999999992,286.99999999999284,-191.99999999999218,953.9999999999993,-1850.999999999999,1974.9999999999934,2.000000000002,-277.000000000005,,1938.9999999999832
2020.05.06,1022.0000000000007,310.9999999999946,-164.99999999999292,831.9999999999994,-1900.9999999999964,1584.0000000000077,-36.999999999998145,-483.0000000000001,,1163.000000000015
2020.05.06,1022.0000000000007,322.9999999999844,-146.00000000000168,900.0000000000008,-1765.9999999999911,1663.9999999999989,-16.0000000000049,-441.0000000000025,,1539.9999999999843
2020.05.06,1061.9999999999964,358.9999999999982,-174.00000000000747,919.0000000000032,-1935.9999999999927,1737.0000000000107,-22.999999999995246,-414.9999999999987,,1529.000000000014
2020.05.06,1079.999999999992,392.9999999999989,-133.00000000000534,985.999999999998,-1887.999999999991,1998.9999999999952,31.999999999998696,-297.00000000000284,,2171.999999999984
2020.05.06,1084.9999999999916,383.99999999998437,-140.0000000000068,978.9999999999966,-1903.9999999999964,2116.999999999991,56.0000000000005,-229.99999999999687,,2346.9999999999636
2020.05.06,1093.999999999995,388.9999999999949,-141.00000000001333,992.9999999999994,-1923.0000000000018,1943.9999999999902,29.000000000001247,-323.0000000000066,,2061.999999999959
2020.05.06,1052.9999999999927,178.99999999999582,-151.9999999999966,861.9999999999961,-2155.000000000001,1669.0000000000093,-17.000000000000348,-348.9999999999993,,1089.9999999999968
2020.05.06,1052.9999999999927,76.99999999999375,-151.9999999999966,829.9999999999974,-2120.999999999995,1588.999999999996,36.999999999998145,-314.0000000000032,,998.9999999999832
2020.05.06,1081.999999999994,48.99999999998794,-151.9999999999966,849.9999999999952,-2137.999999999991,1683.9999999999966,36.999999999998145,-297.9999999999983,,1113.9999999999864
2020.05.06,1089.999999999991,129.99999999998568,-144.0000000000108,885.0000000000025,-2110.99999999999,1889.0000000000073,68.00000000000139,-268.0000000000016,,1538.9999999999854
2020.05.06,1059.9999999999943,198.99999999999363,-151.9999999999966,897.9999999999987,-2078.9999999999936,1960.9999999999905,112.000000000001,-219.00000000000253,,1779.9999999999852
2020.05.06,1076.9999999999945,255.99999999998957,-147.00000000000824,917.9999999999966,-2055.9999999999973,2017.000000000002,75.00000000000284,-209.9999999999991,,1929.999999999981
2020.05.06,1088.9999999999955,280.9999999999979,-126.0000000000039,938.0000000000055,-2048.9999999999923,2042.0000000000105,66.99999999999484,-216.0000000000051,,2026.0000000000032
2020.05.06,1105.0000000000005,242.99999999999324,-151.9999999999966,939.0000000000009,-2042.0000000000016,1984.000000000008,53.999999999998494,-251.00000000000122,,1880.000000000002
2020.05.06,1085.9999999999982,257.99999999998045,-154.0000000000097,934.9999999999969,-2045.9999999999923,1944.9999999999968,60.99999999999994,-267.00000000000614,,1817.9999999999643
2020.05.06,1076.9999999999945,267.99999999997937,-161.99999999999548,929.9999999999975,-2039.0000000000014,2002.9999999999993,100.99999999999554,-248.99999999999923,,1928.9999999999698
2020.05.06,1078.9999999999966,326.9999999999884,-161.99999999999548,948.9999999999999,-2003.9999999999907,2018.999999999993,122.99999999999534,-248.00000000000378,,2082.9999999999836
2020.05.06,1070.9999999999998,373.99999999998545,-168.0000000000126,988.0,-2037.9999999999968,2238.999999999991,168.00000000000148,-196.00000000000728,,2437.999999999961
2020.05.06,1061.9999999999964,358.9999999999982,-238.0000000000049,982.0000000000051,-2197.999999999993,2408.9999999999945,139.00000000000023,-187.9999999999993,,2326.9999999999973
2020.05.06,1083.9999999999961,476.9999999999941,-234.00000000000088,1043.000000000005,-2158.0000000000014,2346.0000000000036,65.00000000000395,-256.0000000000007,,2367.0
2020.05.06,1098.9999999999943,457.9999999999807,-239.99999999999577,1055.000000000006,-2206.9999999999936,2309.0000000000055,82.00000000000429,-268.0000000000016,,2288.0
2020.05.06,1095.999999999997,444.9999999999843,-200.00000000000017,1029.9999999999975,-2210.9999999999986,2193.0000000000005,9.00000000000345,-324.9999999999975,,2036.9999999999866
2020.05.06,1183.9999999999961,238.99999999998923,-249.00000000001032,1090.9999999999975,-2444.999999999993,2286.9999999999945,-4.000000000004,-334.00000000000097,,1768.999999999969
2020.05.06,1288.9999999999957,209.9999999999991,-290.00000000001245,1073.0000000000018,-2460.9999999999986,2310.9999999999964,-39.999999999995595,-385.000000000002,,1706.9999999999843
2020.05.06,1276.9999999999948,180.99999999998673,-312.00000000000114,1041.000000000003,-2542.9999999999923,2113.000000000009,-77.00000000000485,-417.0000000000007,,1262.999999999995
2020.05.06,1332.9999999999952,117.99999999999588,-324.9999999999975,1060.0000000000055,-2646.9999999999914,2268.000000000003,31.999999999998696,-387.000000000004,,1452.0000000000055
2020.05.06,1310.9999999999955,121.99999999999989,-334.9999999999964,1044.999999999996,-2612.9999999999995,2266.999999999997,49.99999999999449,-379.0000000000071,,1467.9999999999798
2020.05.06,1208.9999999999934,179.99999999998016,-334.00000000001205,1044.999999999996,-2504.9999999999955,2337.9999999999955,63.99999999999739,-357.00000000000733,,1639.9999999999475
2020.05.06,1214.9999999999993,219.99999999999798,-329.00000000000153,1021.0000000000052,-2560.0000000000023,2363.000000000004,132.99999999999423,-314.99999999999864,,1747.9999999999982
2020.05.06,1159.9999999999943,-28.000000000005798,-303.0000000000088,834.9999999999968,-2561.9999999999977,2393.000000000001,175.99999999999838,-226.00000000000398,,1444.999999999974
2020.05.06,1171.9999999999952,-269.00000000000813,-307.99999999999716,807.9999999999976,-2622.0,2188.9999999999964,398.9999999999938,-68.00000000000139,,1300.9999999999764
2020.05.06,1188.9999999999957,-285.00000000000193,-255.00000000000523,741.0000000000027,-2584.9999999999936,2093.999999999996,453.99999999999886,-43.999999999999595,,1308.999999999993
2020.05.06,1208.9999999999934,-314.00000000001427,-245.0000000000063,748.9999999999997,-2521.000000000001,2238.999999999991,522.9999999999957,31.999999999998696,,1671.9999999999566
2020.05.06,1144.0000000000007,-455.0000000000054,-246.00000000001288,678.0000000000008,-2609.9999999999995,2320.000000000011,592.0000000000036,87.99999999999919,,1510.9999999999973
2020.05.06,1212.9999999999975,-550.000000000006,-253.99999999999866,683.0000000000002,-2680.9999999999973,1968.9999999999986,490.00000000000153,-39.00000000000014,,830.999999999996
2020.05.06,1323.9999999999918,-537.0000000000097,-283.000000000011,726.0000000000044,-2830.999999999989,1998.9999999999952,478.9999999999961,-131.99999999999878,,744.999999999979
2020.05.06,1276.9999999999948,-703.0000000000092,-283.99999999999534,614.0000000000034,-2768.9999999999914,1601.9999999999923,439.0000000000005,-139.00000000000023,,36.99999999999483
2020.05.06,1288.9999999999957,-748.0000000000153,-273.9999999999965,595.9999999999966,-2729.99999999999,1381.00000000001,383.99999999999545,-226.99999999999943,,-329.0000000000035
2020.05.06,1241.9999999999986,-691.0000000000193,-239.99999999999577,599.0000000000051,-2640.999999999991,1310.9999999999955,426.9999999999996,-209.00000000000364,,-202.00000000001086
2020.05.06,1205.0000000000005,-555.0000000000166,-259.9999999999936,622.9999999999958,-2701.999999999998,1339.0000000000014,387.99999999999943,-256.0000000000007,,-218.00000000001194
2020.05.06,1234.0000000000018,-553.0000000000035,-259.9999999999936,643.0000000000047,-2709.9999999999936,1490.999999999998,395.99999999999636,-216.0000000000051,,25.000000000004917
2020.05.06,1236.9999999999993,-463.0000000000134,-239.00000000001143,687.9999999999998,-2623.9999999999955,1529.0000000000025,356.9999999999962,-243.99999999999977,,240.99999999997777
2020.05.06,1286.9999999999936,-480.00000000001376,-218.00000000000708,705.0000000000001,-2673.9999999999923,1436.9999999999993,317.0000000000006,-273.000000000001,,100.9999999999796
2020.05.06,1288.9999999999957,-462.0000000000068,-224.000000000002,714.999999999999,-2671.9999999999973,1459.9999999999945,292.00000000000335,-346.9999999999973,,50.9999999999892
2020.05.06,1306.9999999999916,-433.0000000000167,-249.00000000001032,758.0000000000031,-2715.999999999994,1496.0000000000084,295.99999999999625,-340.00000000000693,,118.99999999997135
2020.05.06,1336.9999999999993,-650.0000000000173,-275.000000000003,673.0000000000014,-2748.9999999999955,1184.9999999999916,165.9999999999995,-409.0000000000038,,-722.0000000000277
2020.05.06,1351.9999999999977,-682.0000000000048,-293.99999999999426,665.9999999999999,-2742.999999999995,1326.9999999999893,144.99999999999514,-358.9999999999982,,-588.0000000000101
2020.05.06,1313.999999999993,-663.0000000000135,-326.0000000000041,626.9999999999998,-2748.9999999999955,1357.9999999999925,166.99999999999494,-368.00000000000165,,-640.0000000000347
2020.05.07,1300.0000000000011,-691.0000000000193,-351.0000000000124,590.999999999997,-2847.999999999999,1392.9999999999998,146.00000000000168,-448.000000000004,,-908.0000000000352
2020.05.07,1311.999999999991,-697.0000000000143,-306.00000000000625,590.999999999997,-2796.9999999999973,1331.9999999999998,205.99999999999508,-326.9999999999995,,-686.0000000000346
2020.05.07,1322.9999999999964,-846.0000000000134,-312.00000000000114,555.0000000000055,-2771.9999999999914,1190.0000000000023,190.99999999999673,-326.9999999999995,,-998.0000000000045
2020.05.07,1310.0,-909.0000000000042,-297.9999999999983,504.00000000000443,-2799.9999999999973,954.0000000000103,115.99999999999389,-336.00000000000296,,-1458.999999999994
2020.05.07,1334.9999999999973,-903.0000000000093,-280.0000000000136,531.0000000000036,-2775.9999999999964,991.9999999999928,102.00000000000209,-351.99999999999676,,-1351.0000000000202
2020.05.07,1340.9999999999923,-878.000000000001,-275.000000000003,551.0000000000015,-2738.99999999999,1051.0000000000018,143.9999999999997,-318.00000000000716,,-1123.000000000006
2020.05.07,1320.9999999999943,-814.0000000000036,-246.00000000001288,599.0000000000051,-2655.999999999992,1299.0000000000057,231.99999999999886,-239.0000000000003,,-504.00000000000466
2020.05.07,1372.999999999991,-776.0000000000211,-243.99999999999977,636.9999999999986,-2628.0,1465.0000000000052,212.00000000000108,-263.0000000000021,,-224.00000000002717
2020.05.07,1359.9999999999945,-660.0000000000161,-242.99999999999324,687.9999999999998,-2613.99999999999,1402.9999999999986,175.99999999999838,-290.9999999999968,,-181.0000000000048
2020.05.07,1327.999999999996,-591.0000000000082,-263.99999999999756,700.999999999996,-2539.0000000000014,1371.0000000000111,214.99999999999852,-341.99999999999784,,-121.00000000000341
2020.05.07,1322.000000000001,-588.0000000000107,-262.00000000000665,678.9999999999962,-2567.9999999999977,1266.999999999996,227.99999999999488,-353.0000000000033,,-275.00000000003047
2020.05.07,1330.9999999999934,-516.0000000000053,-252.0000000000078,722.0000000000005,-2619.9999999999905,1480.999999999999,300.99999999999574,-309.99999999999915,,136.9999999999859
2020.05.07,1328.9999999999914,-503.000000000009,-235.99999999999176,729.0000000000018,-2598.9999999999895,1554.000000000011,341.99999999999784,-285.00000000000193,,331.0000000000098
2020.05.07,1335.9999999999927,-524.0000000000133,-243.99999999999977,722.0000000000005,-2597.999999999999,1520.9999999999945,383.0,-270.99999999999903,,324.9999999999764
2020.05.07,1327.999999999996,-494.00000000001666,-252.0000000000078,724.0000000000024,-2609.9999999999995,1530.000000000009,358.9999999999982,-278.00000000000045,,306.99999999998136
2020.05.07,1335.9999999999927,-477.0000000000163,-256.00000000001177,744.9999999999957,-2549.9999999999973,1520.9999999999945,341.0000000000024,-312.00000000000114,,347.99999999995873
2020.05.07,1344.9999999999961,-481.0000000000203,-293.99999999999426,744.9999999999957,-2574.9999999999886,1496.9999999999927,300.99999999999574,-339.0000000000004,,198.99999999997664
2020.05.07,1349.0000000000002,-387.000000000004,-293.99999999999426,795.9999999999967,-2560.9999999999927,1594.0000000000066,305.99999999999517,-370.9999999999991,,432.00000000000864
