date,USDCAD,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.12,-175.99999999999838,-100.00000000000009,0.0,-2.999999999985903,-588.9999999999951,0.0,0.0,,-867.9999999999795
2021.07.12,-163.00000000000205,-60.99999999999994,45.99999999999227,75.00000000001705,-409.99999999999926,70.99999999999795,161.99999999999193,,-280.00000000000205
2021.07.12,-129.99999999998568,-41.000000000002146,55.999999999983174,19.000000000005457,-478.0000000000006,78.99999999999352,182.99999999999272,,-312.00000000001353
2021.07.12,-112.99999999998533,-36.999999999998145,286.9999999999777,146.000000000015,-319.999999999987,238.9999999999901,281.9999999999965,,484.0000000000088
2021.07.12,-124.99999999999733,-26.999999999999247,242.999999999995,93.99999999999409,-289.9999999999903,211.9999999999891,242.999999999995,,349.9999999999863
2021.07.12,-114.99999999999844,-9.999999999998899,311.9999999999834,140.99999999999113,-292.00000000000335,240.99999999999966,280.9999999999917,,557.9999999999652
2021.07.12,-205.99999999999508,-34.99999999999615,205.99999999998886,85.00000000000796,-651.9999999999859,126.99999999999534,126.99999999999534,,-347.99999999998965
2021.07.12,-200.00000000000017,-41.9999999999976,192.99999999998363,86.00000000001273,-720.9999999999939,121.99999999999989,114.99999999999488,,-447.00000000000045
2021.07.12,-177.99999999998929,-22.999999999995246,156.99999999998226,8.000000000009777,-653.999999999999,51.9999999999925,33.00000000000125,,-604.9999999999977
2021.07.12,-217.99999999998488,-21.999999999999797,123.99999999999523,-12.000000000000455,-812.999999999997,28.999999999996362,-3.0000000000001137,,-914.9999999999907
2021.07.12,-255.00000000000523,-13.999999999991797,250.0,48.00000000000182,-778.9999999999964,99.99999999999432,66.0000000000025,,-583.9999999999948
2021.07.12,-249.99999999999466,-34.000000000000696,209.99999999997954,92.99999999998931,-836.9999999999989,111.99999999999477,112.99999999999955,,-593.000000000031
2021.07.12,-312.9999999999855,-51.99999999999649,173.00000000000182,82.99999999999841,-892.9999999999883,85.99999999999852,75.00000000000284,,-840.9999999999686
2021.07.12,-347.9999999999928,-59.99999999999339,103.999999999985,38.000000000010914,-863.9999999999981,36.99999999999193,48.00000000000182,,-1044.9999999999945
2021.07.12,-353.0000000000033,-58.000000000002494,67.99999999998363,2.0000000000095497,-878.000000000001,30.9999999999917,18.000000000000682,,-1170.0000000000211
2021.07.12,-316.0000000000052,-52.99999999999194,125.99999999997635,39.99999999999204,-846.9999999999977,67.99999999999784,58.9999999999975,,-923.000000000031
2021.07.12,-330.9999999999924,-44.99999999999504,140.99999999999113,56.000000000011596,-828.9999999999909,68.9999999999884,63.00000000000239,,-875.9999999999849
2021.07.12,-331.999999999999,-52.99999999999194,128.99999999999068,51.00000000001614,-830.9999999999818,64.99999999999773,60.000000000002274,,-910.9999999999659
2021.07.12,-302.0000000000023,-36.999999999998145,138.99999999998158,2.0000000000095497,-866.9999999999956,90.99999999999397,52.99999999999727,,-921.0000000000135
2021.07.12,-346.0000000000019,-21.999999999999797,131.00000000000023,-14.000000000010004,-939.9999999999853,67.99999999999784,36.000000000001364,,-1086.9999999999977
2021.07.12,-401.99999999999125,-110.99999999999443,97.99999999998477,3.9999999999906777,-1078.9999999999854,34.99999999999659,15.000000000000568,,-1439.9999999999986
2021.07.12,-394.9999999999898,-217.0000000000005,-222.0000000000084,-26.00000000001046,-1289.9999999999911,-81.00000000000307,-103.9999999999992,,-2335.0000000000027
2021.07.12,-324.9999999999975,-217.0000000000005,-259.00000000001455,-55.999999999983174,-1198.9999999999945,-43.00000000000637,-52.00000000000671,,-2151.000000000003
2021.07.12,-451.99999999998573,-246.99999999999721,-250.0,-3.9999999999906777,-1131.9999999999998,-75.00000000000284,-15.000000000000568,,-2174.999999999977
