date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2018.08.06,-26.999999999999247,-14.999999999987246,0.0,-42.999999999993044,-15.999999999993797,-112.00000000000898,-51.99999999999649,-79.00000000000685,-13.00000000000523,-103.9999999999992,-18.0000000000069,,-478.999999999997
2018.08.06,-17.000000000000348,-24.999999999986144,18.999999999991246,16.0000000000049,46.0000000000127,-11.00000000000989,42.0000000000087,19.999999999997797,-57.00000000000216,-39.99999999999204,-57.00000000000705,,-63.99999999998229
2018.08.06,3.999999999981796,-24.999999999986144,59.99999999999339,19.00000000000235,39.999999999995595,-85.00000000000796,57.00000000000705,95.00000000000064,-61.00000000000705,-12.999999999991019,-197.00000000000273,,-106.0000000000141
2018.08.06,-1.0000000000065512,150.00000000000568,31.999999999998696,0.0,36.0000000000138,-38.000000000010914,56.0000000000005,104.99999999999955,63.00000000000239,-33.00000000000125,-178.00000000000037,,192.00000000000156
2018.08.06,-1.0000000000065512,178.99999999999582,31.999999999998696,-10.999999999994348,39.00000000001125,-40.00000000000625,54.00000000000959,104.99999999999955,72.00000000000273,-28.999999999996362,-153.99999999999858,,246.00000000001552
2018.08.06,17.000000000000348,192.00000000001438,29.000000000001247,1.0000000000065512,38.0000000000047,-21.000000000000796,56.0000000000005,55.99999999998939,85.99999999999852,-37.9999999999967,-174.00000000000747,,242.00000000001066
2018.08.06,-40.0000000000178,156.00000000000057,10.999999999994348,1.0000000000065512,36.999999999998145,-37.00000000000614,53.00000000000304,43.999999999999595,48.00000000000182,-27.999999999991587,-165.9999999999995,,78.99999999998903
2018.08.06,-7.0000000000014495,106.00000000000608,19.999999999997797,-0.999999999995449,59.000000000009045,-33.00000000000125,53.00000000000304,-73.00000000001194,21.99999999999136,-15.000000000000568,-170.99999999999892,,-40.000000000002245
2018.08.06,-17.000000000000348,99.00000000000463,9.999999999998899,13.00000000000745,55.000000000005045,11.999999999986244,46.00000000000159,-72.0000000000054,52.99999999999727,-57.00000000000216,-169.00000000000804,,-27.000000000014808
2018.08.06,-15.00000000000945,0.0,29.999999999996696,24.000000000001798,56.000000000011596,-44.00000000001114,51.000000000001044,-62.000000000006494,-51.00000000000193,-28.999999999996362,-148.99999999999915,,-189.00000000001342
2018.08.06,-67.00000000001705,-51.000000000001044,79.99999999999119,43.999999999999595,56.000000000011596,-129.0000000000049,114.00000000000298,-148.00000000001478,-129.99999999999545,64.00000000000716,-143.9999999999997,,-311.00000000002035
2018.08.06,-77.00000000001594,12.999999999996348,42.999999999993044,43.00000000000415,60.99999999999994,-116.00000000001387,104.00000000000409,-24.000000000001798,-115.99999999999966,79.00000000000773,-91.00000000000774,,-81.0000000000337
2018.08.06,-50.0000000000167,36.999999999998145,17.000000000000348,12.000000000000899,80.99999999999774,-89.00000000001285,73.00000000000084,-21.00000000000435,-97.99999999999898,51.00000000000193,-94.00000000000519,,-81.00000000003816
2018.08.06,-42.0000000000087,39.00000000001125,12.999999999996348,9.00000000000345,106.00000000000608,-83.00000000001262,69.00000000000794,65.00000000000395,-93.00000000000352,45.000000000001705,-74.00000000000739,,53.999999999998494
2018.08.06,-92.00000000000318,72.0000000000054,-14.999999999998348,-19.00000000000235,96.00000000000719,-70.00000000000739,69.00000000000794,100.99999999999554,-70.99999999999795,23.000000000010346,-60.99999999999994,,33.00000000001725
2018.08.06,-85.00000000000173,80.00000000001339,-14.999999999998348,-34.000000000000696,80.00000000001339,-66.0000000000025,63.00000000000195,99.99999999998899,-73.0000000000075,7.000000000005002,-38.0000000000047,,19.000000000007226
2018.08.06,-113.00000000000753,124.00000000001299,-48.000000000003595,-61.999999999995396,72.0000000000054,-42.00000000000159,47.00000000000814,136.99999999998712,-46.999999999997044,-55.999999999997385,-36.0000000000027,,-23.999999999991587
2018.08.06,-123.00000000000644,121.00000000001555,-38.0000000000047,-78.00000000000028,62.000000000006494,-15.000000000000568,57.00000000000705,88.99999999998354,-28.999999999996362,-43.99999999999693,-64.0000000000085,,-62.00000000000115
2018.08.06,-153.00000000000313,121.99999999999989,-52.000000000007596,-61.999999999995396,82.00000000000429,-8.000000000009777,65.99999999999939,82.99999999998863,-25.000000000005684,-58.9999999999975,-74.00000000000739,,-80.00000000003426
2018.08.06,-95.00000000000064,89.00000000000574,-25.00000000000835,-47.9999999999925,113.00000000000753,-8.000000000009777,97.00000000000264,51.99999999998539,-49.99999999999716,-64.99999999999773,-91.00000000000774,,-31.000000000012577
2018.08.06,-148.99999999999915,87.99999999999919,-18.0000000000069,-34.000000000000696,96.00000000000719,-28.000000000005798,81.00000000000884,75.99999999998718,-48.00000000000182,-7.999999999995566,-87.00000000000374,,-31.000000000011255
2018.08.06,-310.0000000000103,97.9999999999981,-6.0000000000060005,-29.000000000001247,107.99999999999699,-10.000000000005116,100.00000000000009,69.9999999999923,-21.000000000000796,-40.99999999999682,-121.00000000000443,,-162.00000000003723
