date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.06.06,-60.99999999999994,-116.00000000000499,-26.999999999999247,0.0,-21.999999999999797,-165.9999999999995,-134.99999999999625,-66.0000000000025,-83.9999999999952,-114.99999999999844,-129.9999999999968,-447.00000000000273,-353.0000000000033,-112.99999999998533,-324.9999999999975,-43.99999999999693,-2.0000000000095497,-63.00000000000239,0.0,-5.999999999994898,,-2274.9999999999854
2016.06.06,-25.999999999992696,29.999999999996696,79.99999999999119,20.000000000010232,-5.999999999994898,-28.000000000005798,-96.00000000000719,-131.00000000000023,-51.000000000001044,-99.00000000000463,-53.999999999998494,-215.0000000000034,-402.0000000000135,235.00000000000742,-334.9999999999964,-15.000000000000568,58.9999999999975,0.0,-76.99999999999375,4.999999999999449,,-1106.00000000001
2016.06.06,-43.999999999999595,-26.0000000000149,15.999999999993797,-197.9999999999933,19.00000000000235,-22.0000000000109,-100.99999999999554,-305.0000000000068,-14.999999999998348,-103.00000000000864,-78.00000000000028,-86.00000000001273,-316.0000000000052,272.00000000000557,-383.0,-194.00000000000261,-50.00000000001137,-123.99999999999523,-134.99999999999625,-0.999999999995449,,-1874.0000000000455
2016.06.06,70.0000000000034,-45.000000000006146,-18.0000000000069,-243.99999999999977,114.99999999999844,54.99999999998284,-107.99999999999699,-305.9999999999974,75.9999999999983,-131.99999999999878,-51.000000000001044,87.99999999999386,-250.00000000001688,558.0000000000141,-470.9999999999992,-215.0000000000034,-10.000000000005116,-180.00000000000682,-192.99999999999872,-95.00000000000064,,-1356.0000000000468
2016.06.06,86.0000000000083,-1155.000000000017,-97.00000000001374,-284.9999999999966,131.99999999999878,-927.0000000000111,-126.0000000000039,-295.0000000000017,41.9999999999976,-138.00000000000477,-587.9999999999997,-996.0000000000093,-110.00000000001009,-802.9999999999982,-462.9999999999912,-201.00000000000762,-13.00000000000523,-138.9999999999958,-186.99999999999272,-70.0000000000034,,-6333.000000000056
2016.06.06,8.000000000008,-1033.0000000000173,-91.00000000001884,-191.99999999999307,196.00000000000728,-890.9999999999974,-78.00000000000028,-343.9999999999941,-56.99999999999594,-258.0000000000027,-544.0,-1258.0000000000098,570.9999999999882,-626.9999999999998,-598.999999999994,-81.00000000000307,118.99999999999977,-25.99999999999625,-202.9999999999976,-4.000000000004,,-5392.00000000002
2016.06.06,13.00000000000745,-811.0000000000061,-111.00000000001664,-307.9999999999927,217.0000000000005,-798.0000000000098,-25.999999999992696,-370.00000000000455,-44.99999999999504,-290.00000000000136,-426.9999999999996,-789.0000000000157,316.99999999998954,-238.0000000000049,-666.9999999999953,-183.9999999999975,39.99999999999204,-114.00000000000432,-237.99999999999378,2.000000000002,,-4827.000000000039
2016.06.06,87.99999999999919,-808.0000000000088,-113.00000000000753,-323.99999999999807,318.00000000000716,-656.9999999999965,-15.00000000000945,-361.99999999999477,-42.999999999993044,-369.0000000000082,-387.99999999999943,-918.0000000000064,361.9999999999957,97.9999999999981,-854.9999999999835,-130.00000000000966,152.9999999999916,-19.000000000005457,-343.9999999999999,-58.99999999999794,,-4385.000000000027
2016.06.06,79.00000000000685,-741.0000000000139,-90.00000000001229,-270.9999999999866,316.0000000000052,-619.9999999999983,-15.999999999993797,-337.99999999999386,-58.99999999999794,-396.00000000000745,-368.00000000000165,-813.0000000000166,360.9999999999891,148.99999999999915,-905.0000000000002,-97.00000000000841,176.9999999999925,-99.00000000000375,-368.00000000000165,34.99999999999615,,-4064.0000000000473
2016.06.06,65.99999999999939,-832.0000000000105,-93.00000000000975,-270.9999999999866,409.99999999999926,-741.0000000000139,-17.000000000000348,-343.0000000000035,-65.00000000000395,-475.99999999999864,-436.00000000000307,-795.0000000000159,371.99999999999454,242.00000000000887,-1090.9999999999975,-94.99999999999886,260.9999999999957,3.0000000000001137,-447.99999999999284,-32.999999999994145,,-4382.000000000032
2016.06.06,85.00000000000173,-873.0000000000126,-115.00000000002063,-259.00000000000034,419.00000000000273,-746.0000000000023,-11.00000000000545,-340.999999999994,-54.999999999993946,-431.0000000000036,-434.9999999999965,-731.9999999999993,441.99999999998687,224.000000000002,-974.9999999999925,-115.0000000000091,292.0000000000016,-16.999999999995907,-447.99999999999284,-60.99999999999994,,-4152.000000000023
2016.06.06,101.00000000000664,-857.0000000000189,-134.00000000001188,-506.0000000000002,436.00000000000307,-675.0000000000034,-17.000000000000348,-545.0000000000017,-51.99999999999649,-435.0000000000076,-397.0000000000029,-635.9999999999957,340.9999999999913,263.00000000001324,-990.000000000002,-248.00000000000466,125.99999999999056,-87.0000000000033,-407.99999999999727,-71.99999999999429,,-4792.0000000000355
2016.06.06,114.00000000000298,-735.000000000019,-159.00000000002024,-635.9999999999957,390.0000000000015,-565.9999999999999,-18.999999999991246,-665.9999999999968,-44.99999999999504,-380.00000000000256,-338.00000000000495,-125.0,343.99999999998875,309.0000000000037,-863.9999999999981,-338.0000000000081,-1.0000000000047748,-129.0000000000049,-358.0000000000028,-161.99999999999548,,-4364.000000000044
2016.06.06,124.00000000000189,-877.0000000000166,-177.00000000000495,-628.0000000000001,358.0000000000028,-675.0000000000034,4.000000000004,-635.9999999999957,-27.999999999994696,-343.00000000000443,-385.99999999999744,-308.00000000002115,360.0000000000048,9.000000000014552,-773.9999999999858,-343.0000000000035,-10.000000000005116,-121.99999999999989,-327.99999999999494,-161.00000000000003,,-4940.999999999999
2016.06.06,139.00000000000023,-878.000000000001,-182.99999999999983,-515.0000000000006,358.0000000000028,-666.000000000011,-11.999999999989797,-531.0000000000059,-27.999999999994696,-351.0000000000013,-382.00000000000455,-411.00000000000136,424.00000000000216,5.999999999994898,-803.9999999999825,-271.0000000000008,18.999999999991246,-79.9999999999983,-342.9999999999933,-109.00000000000354,,-4617.999999999998
2016.06.06,131.99999999999878,-843.0000000000159,-147.00000000000824,-465.999999999994,324.00000000000205,-650.0000000000173,-8.000000000008,-496.9999999999999,-24.999999999997247,-317.0000000000006,-385.99999999999744,-462.99999999999386,370.999999999988,90.99999999999665,-720.9999999999939,-227.00000000000387,45.99999999999227,-19.99999999999602,-302.9999999999977,-168.00000000000148,,-4277.000000000047
2016.06.06,109.99999999999899,-786.00000000002,-135.00000000001845,-509.00000000000034,326.9999999999995,-594.0000000000057,-11.999999999989797,-534.9999999999966,-46.00000000000159,-291.0000000000079,-353.99999999999875,-293.00000000000637,357.99999999999164,93.99999999999409,-676.9999999999943,-266.00000000000534,15.000000000000568,-54.000000000002046,-259.9999999999936,-131.99999999999878,,-4040.000000000054
2016.06.06,91.00000000000774,-916.0000000000057,-172.0000000000166,-430.9999999999974,335.0000000000075,-774.000000000008,-4.000000000004,-509.00000000000034,-80.00000000000229,-348.00000000000387,-422.9999999999956,-453.00000000000296,380.9999999999869,-38.99999999998904,-742.9999999999826,-186.9999999999976,70.99999999999795,-3.0000000000001137,-268.0000000000016,-138.00000000000477,,-4610.000000000012
2016.06.06,79.00000000000685,-965.0000000000158,-159.00000000002024,-472.999999999999,324.9999999999975,-802.0000000000139,-14.000000000002899,-534.000000000006,-112.99999999999643,-370.00000000000364,-454.9999999999943,-468.00000000001774,323.99999999999096,-167.9999999999904,-831.9999999999883,-221.00000000000364,45.000000000001705,-37.00000000000614,-268.0000000000016,-168.99999999999693,,-5275.000000000061
