date,GBPUSD,EURUSD,NZDUSD,empty,sum
2015.06.29,-248.00000000000378,-302.0000000000023,0.0,,-550.000000000006
2015.06.29,-344.00000000001097,-500.9999999999959,-144.99999999999514,,-990.0000000000019
2015.06.29,-347.0000000000084,-509.00000000000387,-363.99999999999767,,-1220.00000000001
2015.06.29,35.999999999991594,-178.00000000001148,-54.999999999993946,,-197.00000000001384
2015.06.29,70.99999999999883,-158.99999999999804,-42.999999999993044,,-130.99999999999224
2015.06.29,-83.00000000001084,-358.9999999999982,-51.99999999999649,,-494.0000000000055
2015.06.29,-78.00000000000028,-300.00000000001137,-2.000000000002,,-380.00000000001364
2015.06.29,10.999999999983245,59.99999999999339,67.00000000000594,,137.99999999998258
2015.06.29,74.99999999998064,-2.999999999997449,97.9999999999981,,169.9999999999813
2015.06.29,52.99999999999194,-60.99999999999994,89.00000000000574,,80.99999999999774
2015.06.29,42.999999999993044,-5.999999999994898,102.99999999999754,,139.99999999999568
2015.06.29,124.99999999999733,21.00000000000435,275.99999999999847,,422.0000000000001
2015.06.29,133.99999999998968,21.00000000000435,158.0000000000026,,312.9999999999966
2015.06.29,162.99999999997982,95.00000000000064,175.99999999999838,,433.99999999997885
2015.06.29,151.9999999999966,34.99999999998504,126.0000000000039,,312.99999999998556
2015.06.29,39.999999999995595,-41.000000000002146,109.99999999999899,,108.99999999999244
2015.06.29,52.99999999999194,18.999999999991246,36.0000000000027,,107.99999999998589
2015.06.29,71.99999999998319,-198.00000000000927,29.999999999996696,,-96.00000000002939
2015.06.29,100.99999999999554,51.99999999998539,106.00000000000608,,258.99999999998704
2015.06.29,-16.000000000016,556.0000000000009,146.99999999999713,,686.999999999982
2015.06.29,-18.0000000000069,591.9999999999925,58.99999999999794,,632.9999999999835
2015.06.29,-16.000000000016,531.9999999999991,36.999999999998145,,552.9999999999812
2015.06.29,-117.00000000001154,526.9999999999886,-17.999999999995797,,391.9999999999813
2015.06.29,-30.0000000000189,753.9999999999881,0.0,,723.9999999999692
2015.06.29,56.99999999999594,780.000000000003,57.00000000000705,,894.0000000000059
2015.06.29,-31.000000000003247,790.0000000000018,7.9999999999968985,,766.9999999999955
2015.06.29,-42.0000000000087,808.9999999999931,9.00000000000345,,775.9999999999877
2015.06.29,-83.00000000001084,1027.0000000000002,43.00000000000415,,986.9999999999936
2015.06.29,-134.00000000001188,1005.9999999999958,89.00000000000574,,960.9999999999895
2015.06.29,6.999999999979245,1005.9999999999958,114.00000000000298,,1126.999999999978
2015.06.29,-51.000000000001044,976.9999999999834,134.0000000000008,,1059.9999999999832
2015.06.29,198.99999999999363,1105.9999999999848,148.0000000000037,,1452.999999999982
2015.06.29,188.9999999999947,1028.9999999999911,36.999999999998145,,1254.999999999984
2015.06.29,177.99999999998929,1046.999999999998,-46.00000000000159,,1178.9999999999857
2015.06.29,47.99999999998139,1097.999999999999,-73.99999999999629,,1071.999999999984
2015.06.29,284.9999999999797,1390.9999999999866,-110.99999999999443,,1564.9999999999718
2015.06.29,411.99999999999017,1397.9999999999882,-126.99999999999933,,1682.999999999979
2015.06.29,654.9999999999834,1680.999999999999,70.0000000000034,,2405.999999999986
2015.06.29,607.9999999999864,1689.9999999999916,201.00000000000674,,2498.999999999985
2015.06.29,234.99999999998522,1758.9999999999995,231.0000000000034,,2224.999999999988
2015.06.29,257.99999999998045,1977.999999999991,311.00000000000574,,2546.9999999999773
2015.06.29,276.9999999999939,2058.000000000004,345.0000000000064,,2680.0000000000045
2015.06.29,325.99999999998187,2278.0000000000023,431.0000000000036,,3034.9999999999877
2015.06.29,328.9999999999793,2371.9999999999964,484.00000000000665,,3184.9999999999823
2015.06.29,255.99999999998957,2269.999999999994,402.9999999999978,,2928.9999999999814
