date,USDCAD,AUDUSD,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.04.25,-402.9999999999978,119.00000000000244,-171.99999999999437,249.99999999999466,614.0000000000043,-719.000000000003,-34.000000000000696,-980.9999999999875,-536.0000000000032,-719.0000000000083,-415.9999999999968,368.00000000000165,-327.99999999999494,262.00000000000665,,-2694.9999999999764
2016.04.25,-387.000000000004,124.00000000000189,-148.0000000000037,251.00000000000122,770.0000000000102,-705.0000000000001,-39.999999999995595,-953.9999999999882,-486.00000000000864,-720.0000000000131,-439.00000000000716,354.9999999999942,-334.00000000000097,242.00000000000887,,-2471.0000000000055
2016.04.25,-333.0000000000055,136.99999999999824,-124.99999999999733,244.99999999999523,687.0000000000118,-626.9999999999998,7.0000000000014495,-835.9999999999923,-428.9999999999905,-702.0000000000124,-423.0000000000018,336.00000000000296,-329.999999999997,219.00000000001364,,-2173.999999999973
2016.04.25,-259.0000000000092,202.0000000000022,-119.00000000000244,247.99999999999267,641.0000000000196,-604.0000000000045,85.99999999998609,-875.999999999988,-414.9999999999876,-621.9999999999999,-344.99999999999886,356.9999999999962,-329.999999999997,217.0000000000005,,-1818.9999999999905
2016.04.26,-330.9999999999924,200.99999999999562,-139.99999999999568,231.99999999999886,576.0000000000218,-703.9999999999935,85.00000000000173,-924.9999999999981,-408.00000000000836,-647.0000000000056,-317.0000000000073,343.9999999999999,-400.00000000000034,151.9999999999966,,-2281.9999999999864
2016.04.26,-319.0000000000026,202.0000000000022,-156.99999999999602,246.99999999999721,622.0000000000141,-669.0000000000085,109.00000000000354,-930.999999999993,-421.99999999998903,-651.0000000000105,-311.00000000000705,381.99999999999346,-370.9999999999991,184.00000000000637,,-2084.999999999989
2016.04.26,-307.00000000001285,197.00000000000273,-127.99999999999478,258.9999999999981,586.0000000000127,-642.9999999999936,78.99999999998464,-902.9999999999872,-411.99999999999017,-589.0000000000128,-272.99999999999613,385.000000000002,-419.9999999999982,155.00000000001623,,-2013.9999999999693
2016.04.26,-297.0000000000139,199.00000000000472,-134.0000000000008,236.99999999999832,561.000000000007,-648.0000000000041,65.00000000000395,-879.9999999999919,-408.00000000000836,-626.0000000000048,-317.0000000000073,387.99999999999943,-451.9999999999969,103.00000000000864,,-2209.000000000006
2016.04.26,-297.9999999999983,209.00000000000364,-114.99999999999844,248.99999999999923,666.0000000000252,-662.000000000007,110.99999999999443,-885.9999999999868,-383.0,-675.0000000000114,-338.0000000000081,386.9999999999929,-501.99999999999136,96.00000000000719,,-2140.999999999979
2016.04.26,-282.0000000000045,217.99999999999596,-102.00000000000209,232.99999999999432,651.0000000000105,-663.999999999998,61.99999999998429,-882.9999999999893,-360.0000000000048,-667.0000000000016,-353.00000000000864,393.9999999999944,-573.0000000000013,-4.999999999988347,,-2331.0000000000186
2016.04.26,-273.0000000000121,207.99999999999707,-110.99999999999443,232.99999999999432,731.9999999999993,-668.0000000000019,21.00000000000435,-875.999999999988,-421.0000000000047,-731.9999999999993,-438.0000000000024,383.0,-550.9999999999903,-18.999999999991246,,-2511.9999999999895
2016.04.26,-263.99999999999756,189.00000000000583,-131.99999999999878,204.99999999999963,676.0000000000161,-706.0000000000066,-48.000000000003595,-852.9999999999926,-424.00000000000216,-761.0000000000099,-463.99999999999864,366.9999999999951,-556.9999999999964,-39.999999999995595,,-2811.999999999985
2016.04.26,-253.99999999999866,190.99999999999673,-117.00000000000044,127.99999999999478,415.00000000002046,-753.0000000000036,-148.99999999999915,-818.9999999999919,-387.99999999998835,-658.0000000000013,-365.99999999999966,343.9999999999999,-589.9999999999906,-97.9999999999981,,-3113.9999999999595
2016.04.26,-163.00000000000205,212.00000000000108,-126.99999999999933,139.00000000000023,442.0000000000073,-737.9999999999942,-200.00000000000017,-741.9999999999982,-392.9999999999989,-592.000000000013,-350.9999999999991,302.9999999999977,-565.9999999999999,-136.00000000000279,,-2912.0000000000014
2016.04.26,-156.00000000000057,194.0000000000053,-143.9999999999997,151.9999999999966,521.000000000015,-710.999999999995,-192.99999999999872,-802.9999999999982,-431.0000000000036,-753.0000000000001,-460.00000000000796,285.00000000000193,-606.9999999999909,-170.99999999998784,,-3276.999999999964
2016.04.26,-153.00000000000313,241.99999999999778,-109.99999999999899,173.9999999999964,773.0000000000246,-713.9999999999924,-87.00000000001484,-770.000000000004,-367.0000000000062,-734.9999999999994,-466.99999999999875,337.99999999999386,-665.9999999999999,-190.00000000000128,,-2732.000000000006
2016.04.26,-171.00000000001003,190.99999999999673,-151.9999999999966,188.9999999999947,816.0000000000025,-710.999999999995,-107.99999999999699,-794.9999999999901,-448.9999999999883,-752.0000000000095,-539.0000000000015,282.99999999999994,-662.9999999999914,-258.99999999998704,,-3119.9999999999727
2016.04.26,-219.00000000001364,134.99999999999625,-193.99999999999417,217.0000000000005,931.0000000000116,-631.9999999999882,-195.00000000001182,-835.000000000008,-560.0000000000049,-803.0000000000115,-634.0000000000003,236.00000000000287,-635.9999999999922,-276.9999999999939,,-3466.0000000000077
2016.04.26,-232.00000000000998,153.99999999999858,-175.99999999999838,203.99999999999307,844.9999999999989,-662.9999999999914,-146.00000000000168,-846.9999999999977,-522.0000000000002,-818.000000000012,-575.0000000000028,290.00000000000136,-596.9999999999919,-182.99999999999983,,-3266.000000000014
2016.04.26,-222.99999999999542,173.00000000000094,-124.00000000000189,131.99999999999878,686.000000000007,-780.000000000003,-253.00000000001432,-774.9999999999924,-400.00000000000034,-722.0000000000084,-475.9999999999991,307.99999999999716,-628.9999999999907,-214.00000000000307,,-3297.000000000005
2016.04.26,-278.00000000000045,129.9999999999968,-141.99999999999767,131.99999999999878,710.000000000008,-773.0000000000015,-252.0000000000078,-773.9999999999858,-443.99999999999994,-816.0000000000025,-594.0000000000083,278.9999999999959,-624.9999999999977,-232.99999999999432,,-3679.9999999999964
2016.04.26,-295.0000000000008,143.9999999999997,-168.99999999999693,162.99999999999093,820.0000000000216,-805.9999999999956,-219.00000000001364,-873.999999999997,-496.99999999999187,-842.000000000013,-585.000000000008,302.0000000000023,-651.999999999997,-219.99999999999798,,-3729.9999999999973
2016.04.26,-268.0000000000016,163.99999999999747,-151.00000000000114,162.99999999999093,881.0000000000002,-790.0000000000018,-174.00000000000747,-896.000000000008,-492.0000000000035,-875.0,-617.0000000000044,326.9999999999995,-692.9999999999992,-234.99999999998522,,-3656.0000000000246
2016.04.26,-337.99999999999386,43.999999999999595,-219.00000000000253,161.99999999999548,910.000000000025,-801.9999999999916,-422.9999999999956,-931.9999999999995,-638.0000000000052,-1001.0000000000048,-829.9999999999983,229.00000000000142,-676.9999999999943,-256.99999999999613,,-4771.99999999996
2016.04.26,-330.0000000000081,43.00000000000415,-197.00000000000273,-67.00000000000594,600.0000000000227,-1297.999999999999,-773.0000000000015,-841.0000000000028,-591.0000000000082,-981.9999999999993,-808.9999999999975,224.9999999999974,-570.9999999999993,-207.00000000000162,,-5798.000000000002
2016.04.26,-148.99999999999915,226.00000000000398,-46.00000000000159,-60.99999999999994,491.00000000001387,-1089.999999999991,-558.0000000000141,-743.9999999999891,-377.9999999999894,-871.0000000000093,-626.0000000000048,291.99999999999227,-608.9999999999928,-48.99999999998794,,-4171.999999999969
2016.04.26,65.99999999998829,412.00000000000125,68.99999999999685,25.999999999992696,473.0000000000132,-889.9999999999908,-171.00000000001003,-687.9999999999998,-194.0000000000053,-666.000000000011,-359.00000000000887,380.999999999998,-561.9999999999958,-4.999999999988347,,-2108.0000000000196
2016.04.26,89.00000000000574,424.00000000000216,2.999999999997449,-30.000000000007798,201.00000000002183,-1149.0,-445.0000000000065,-805.9999999999956,-339.0000000000004,-640.0000000000006,-347.999999999999,346.9999999999973,-545.9999999999909,4.000000000004,,-3234.999999999972
2016.04.26,69.9999999999923,434.000000000001,0.0,-68.00000000000139,201.00000000002183,-1235.9999999999927,-495.000000000001,-807.0000000000022,-295.0000000000008,-673.0000000000018,-352.00000000000387,407.99999999999727,-570.9999999999993,17.000000000000348,,-3366.9999999999905
2016.04.26,4.000000000004,417.0000000000007,28.000000000005798,-96.00000000000719,176.00000000001614,-1212.9999999999975,-412.00000000001234,-790.9999999999861,-228.99999999999034,-680.0000000000068,-328.00000000000296,439.0000000000005,-565.9999999999999,43.00000000001525,,-3207.9999999999604
2016.04.26,-39.00000000001125,404.0000000000044,21.999999999999797,-82.99999999999974,231.00000000002296,-1248.0000000000045,-424.00000000000216,-865.999999999989,-289.9999999999903,-711.0000000000127,-350.0000000000085,422.00000000000017,-622.0000000000003,-17.999999999984695,,-3571.9999999999764
2016.04.26,-59.000000000009045,407.0000000000018,73.00000000000084,-92.00000000000318,194.00000000001683,-1343.9999999999895,-522.0000000000002,-802.9999999999982,-221.99999999998886,-708.0000000000126,-338.0000000000081,444.9999999999954,-556.9999999999964,55.000000000005045,,-3470.999999999987
2016.04.26,-8.000000000008,387.99999999999943,48.99999999999905,-53.999999999998494,187.00000000001182,-1225.9999999999939,-451.0000000000014,-751.9999999999972,-248.00000000000378,-664.0000000000015,-347.0000000000084,368.9999999999971,-540.9999999999915,45.000000000006146,,-3252.9999999999895
2016.04.26,-102.00000000000209,305.99999999999517,2.999999999997449,-64.0000000000085,118.00000000002342,-1218.000000000008,-547.0000000000086,-763.0000000000026,-316.0000000000052,-663.0000000000109,-350.0000000000085,339.99999999999585,-495.000000000001,56.000000000011596,,-3695.000000000032
2016.04.26,-69.9999999999923,314.0000000000032,-10.999999999994348,-113.00000000000753,-250.0,-1360.0000000000057,-679.0000000000074,-862.9999999999916,-371.99999999999454,-567.0000000000073,-278.99999999999636,322.9999999999955,-447.99999999999284,66.00000000001049,,-4308.99999999998
2016.04.26,29.999999999996696,370.00000000000364,-107.99999999999699,-135.00000000000733,-522.9999999999961,-1764.9999999999943,-999.0000000000166,-1066.9999999999957,-516.9999999999897,-599.0000000000038,-263.00000000000523,327.99999999999494,-567.9999999999907,19.00000000001345,,-5796.999999999988
2016.04.26,9.999999999998899,448.000000000004,-92.99999999999864,-176.0000000000095,-651.9999999999868,-1939.0000000000018,-1001.0000000000074,-1261.000000000001,-469.99999999999267,-558.0000000000069,-162.00000000000614,430.9999999999925,-723.9999999999914,16.000000000016,,-6130.999999999991
2016.04.26,-19.999999999997797,536.0000000000032,-73.00000000000084,-140.0000000000068,-738.9999999999759,-2031.9999999999893,-946.0000000000024,-1334.9999999999973,-487.99999999999955,-600.0000000000085,-72.00000000000273,546.9999999999975,-742.9999999999936,18.0000000000069,,-6086.999999999967
2016.04.26,150.99999999999002,460.00000000000483,-163.99999999999747,-140.0000000000068,-769.9999999999818,-1900.999999999997,-1034.0000000000016,-1249.9999999999955,-675.9999999999877,-513.0000000000052,-108.00000000000409,371.99999999999454,-684.9999999999911,4.000000000004,,-6253.9999999999745
2016.04.26,35.999999999991594,382.00000000000455,-178.00000000000037,-81.00000000000884,-663.9999999999873,-1702.0000000000034,-1083.0000000000118,-1129.0000000000023,-689.0000000000063,-455.0000000000125,-161.00000000000136,295.0000000000008,-515.9999999999942,14.000000000002899,,-5931.000000000029
2016.04.26,151.9999999999966,394.00000000000546,-71.99999999999429,-76.0000000000094,-670.9999999999923,-1394.0000000000064,-818.0000000000076,-889.0000000000065,-504.9999999999999,-288.0000000000109,-67.99999999999784,251.99999999999667,-449.9999999999948,34.000000000000696,,-4399.000000000021
2016.04.26,243.99999999999977,441.0000000000025,-138.00000000000477,-77.00000000000485,-826.9999999999982,-1299.99999999999,-910.0000000000108,-815.9999999999945,-544.9999999999955,-198.0000000000075,-3.0000000000001137,229.99999999999687,-406.9999999999907,16.000000000016,,-4289.999999999981
2016.04.26,224.000000000002,411.0000000000058,-131.00000000000333,-118.00000000000699,-959.9999999999795,-1415.999999999995,-940.0000000000075,-790.9999999999861,-524.9999999999977,-154.00000000001057,27.000000000001023,207.00000000000162,-419.9999999999982,-0.9999999999843467,,-4586.99999999996
2016.04.26,174.00000000000747,402.9999999999978,-58.99999999999794,-129.00000000000134,-971.99999999998,-1424.000000000003,-919.0000000000032,-801.9999999999916,-459.0000000000094,-149.0000000000009,58.9999999999975,273.9999999999965,-419.9999999999982,56.000000000011596,,-4366.9999999999745
2016.04.26,188.9999999999947,399.0000000000049,-26.999999999999247,-130.0000000000079,-766.9999999999959,-1180.0000000000032,-707.0000000000132,-675.9999999999877,-344.99999999999534,-123.00000000000466,81.00000000000307,261.99999999999557,-371.99999999999454,114.99999999999844,,-3281.000000000005
2016.04.26,299.99999999998914,473.99999999999665,51.000000000001044,-133.00000000000534,-787.9999999999825,-1055.9999999999902,-583.0000000000002,-507.9999999999973,-192.99999999999872,-53.00000000001148,149.0000000000009,275.99999999999847,-329.999999999997,150.00000000000568,,-2243.999999999991
2016.04.26,302.9999999999866,472.00000000000574,75.00000000000284,-117.00000000000044,-711.9999999999891,-987.0000000000045,-511.000000000017,-480.99999999999807,-170.00000000000347,-86.00000000001273,96.00000000000364,244.99999999999523,-341.99999999999784,109.00000000000354,,-2106.000000000026
2016.04.26,309.0000000000037,448.000000000004,63.99999999999739,-104.00000000000409,-707.9999999999984,-1025.0000000000093,-567.0000000000064,-509.00000000000387,-222.99999999999542,-105.00000000000398,81.00000000000307,241.00000000000233,-344.99999999999534,117.99999999999588,,-2325.000000000011
2016.04.26,312.00000000000114,451.0000000000014,41.000000000002146,-87.99999999999919,-689.9999999999977,-991.9999999999928,-567.0000000000064,-519.0000000000028,-248.99999999998812,-38.000000000010914,125.0,247.99999999999267,-347.9999999999928,110.99999999999443,,-2202.9999999999986
2016.04.26,296.9999999999917,441.0000000000025,68.00000000000139,-86.0000000000083,-668.9999999999827,-886.9999999999934,-458.00000000000284,-478.0000000000006,-208.99999999999253,-20.000000000010232,140.00000000000057,241.99999999999778,-383.0,46.999999999997044,,-1954.9999999999998
2016.04.26,306.9999999999906,436.00000000000307,65.00000000000395,-62.000000000006494,-652.9999999999916,-872.0000000000061,-480.00000000001376,-479.99999999999153,-228.99999999999034,-19.000000000005457,137.99999999999102,231.99999999999886,-376.99999999999403,28.000000000005798,,-1966.0000000000064
2016.04.26,419.9999999999982,502.00000000000244,75.9999999999983,-53.00000000000304,-670.9999999999923,-785.9999999999978,-354.0000000000099,-455.99999999998977,-174.00000000000747,-9.000000000000341,147.99999999999613,161.99999999999548,-401.99999999999125,-21.00000000000435,,-1618.0000000000057
2016.04.27,435.0000000000076,516.0000000000053,80.99999999999774,-68.00000000000139,-567.9999999999836,-784.9999999999912,-337.0000000000095,-441.99999999998687,-163.00000000000205,-26.00000000001046,134.00000000000034,191.99999999999218,-426.9999999999996,-78.00000000000028,,-1535.9999999999816
2016.04.27,452.00000000000796,505.99999999999534,56.0000000000005,-42.0000000000087,-510.9999999999957,-726.0000000000044,-300.99999999999574,-419.9999999999982,-156.00000000000057,-61.00000000000705,85.99999999999852,209.9999999999991,-422.00000000000017,-53.999999999998494,,-1383.0000000000077
2016.04.27,441.99999999998687,524.9999999999977,85.00000000000173,-39.00000000000014,-486.99999999999477,-767.0000000000066,-341.00000000001353,-448.9999999999883,-182.99999999999983,-54.000000000002046,87.99999999999386,229.99999999999687,-444.9999999999954,-46.999999999997044,,-1442.0000000000205
2016.04.27,453.99999999999886,526.0000000000042,75.9999999999983,-35.00000000000725,-509.9999999999909,-764.0000000000091,-377.0000000000051,-445.99999999999085,-201.00000000000674,-53.00000000001148,85.99999999999852,221.99999999999997,-462.9999999999912,-78.00000000000028,,-1563.0000000000127
