names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,"['CHFJPY', 'AUDJPY']",100.0,0.7054285714285714,S
EURUSD,10,['USDCHF'],100.0,0.7671269841269838,S
USDCAD,30,"['EURGBP', 'EURCAD', 'CHFJPY', 'EURAUD']",100.0,0.98,S
AUDUSD,10,['USDCHF'],100.0,0.7606349206349204,S
NZDUSD,15,"['AUDNZD', 'EURGBP', 'CHFJPY']",80.0,-0.030714285714285704,B
GBPCHF,10,"['CHFJPY', 'GBPJPY', 'AUDJPY', 'NZDJPY', 'NZDUSD']",80.0,0.3622063492063492,S
CHFJPY,10,['AUDNZD'],80.0,1.0,S
EURGBP,15,"['GBPJPY', 'EURUSD', 'NZDUSD', 'CHFJPY']",80.0,-0.447946608946609,B
GBPJPY,30,"['AUDNZD', 'USDJPY', 'EURGBP']",100.0,-0.9576666666666667,B
GBPCAD,15,"['AUDNZD', 'AUDJPY']",100.0,0.6762128427128428,S
GBPAUD,15,"['AUDJPY', 'CHFJPY']",100.0,0.37788167388167393,S
EURJPY,10,['USDCHF'],100.0,0.7845714285714284,S
CADJPY,10,"['EURCHF', 'EURCAD']",100.0,1.0,S
AUDCAD,10,['USDCHF'],100.0,0.7792857142857144,S
NZDCAD,10,"['AUDCHF', 'GBPAUD', 'EURAUD', 'USDJPY', 'CADCHF']",100.0,0.04,S
AUDNZD,10,"['USDJPY', 'NZDCHF', 'EURAUD']",80.0,1.0,S
