date,USDCAD,empty,sum
2019.04.15,-100.99999999999554,,-100.99999999999554
2019.04.15,-87.99999999999919,,-87.99999999999919
2019.04.15,-89.99999999999008,,-89.99999999999008
2019.04.15,-38.99999999998904,,-38.99999999998904
2019.04.15,-37.99999999998249,,-37.99999999998249
2019.04.15,-78.99999999998464,,-78.99999999998464
2019.04.15,-92.99999999998754,,-92.99999999998754
2019.04.15,-98.99999999998244,,-98.99999999998244
2019.04.15,-137.9999999999937,,-137.9999999999937
2019.04.15,-66.99999999999484,,-66.99999999999484
2019.04.15,11.00000000000545,,11.00000000000545
2019.04.15,14.000000000002899,,14.000000000002899
2019.04.15,26.0000000000149,,26.0000000000149
2019.04.15,2.0000000000131024,,2.0000000000131024
2019.04.15,11.00000000000545,,11.00000000000545
2019.04.15,-12.999999999996348,,-12.999999999996348
2019.04.15,-31.000000000003247,,-31.000000000003247
2019.04.15,-58.000000000002494,,-58.000000000002494
2019.04.15,-97.9999999999981,,-97.9999999999981
2019.04.15,-140.99999999999113,,-140.99999999999113
2019.04.15,-122.99999999998423,,-122.99999999998423
2019.04.15,-54.99999999998284,,-54.99999999998284
2019.04.15,-103.99999999999298,,-103.99999999999298
2019.04.15,-102.99999999998644,,-102.99999999998644
2019.04.15,-120.99999999999334,,-120.99999999999334
2019.04.15,-112.99999999998533,,-112.99999999998533
2019.04.15,-92.99999999998754,,-92.99999999998754
2019.04.15,-85.99999999998609,,-85.99999999998609
2019.04.15,-79.99999999999119,,-79.99999999999119
2019.04.15,29.999999999996696,,29.999999999996696
2019.04.15,36.999999999998145,,36.999999999998145
2019.04.15,189.00000000001694,,189.00000000001694
2019.04.15,180.0000000000024,,180.0000000000024
2019.04.15,76.0000000000094,,76.0000000000094
2019.04.15,127.00000000001043,,127.00000000001043
2019.04.15,-634.0000000000013,,-634.0000000000013
2019.04.15,-580.0000000000027,,-580.0000000000027
2019.04.15,-541.9999999999981,,-541.9999999999981
2019.04.15,-517.9999999999962,,-517.9999999999962
2019.04.15,-485.99999999998647,,-485.99999999998647
2019.04.15,-483.99999999999557,,-483.99999999999557
2019.04.15,-456.9999999999963,,-456.9999999999963
2019.04.15,-515.9999999999832,,-515.9999999999832
2019.04.15,-530.9999999999926,,-530.9999999999926
2019.04.15,-507.9999999999973,,-507.9999999999973
2019.04.15,-493.99999999999443,,-493.99999999999443
2019.04.15,-452.99999999999227,,-452.99999999999227
2019.04.15,-451.0000000000014,,-451.0000000000014
2019.04.16,-441.99999999998687,,-441.99999999998687
2019.04.16,-448.9999999999883,,-448.9999999999883
2019.04.16,-454.9999999999832,,-454.9999999999832
2019.04.16,-482.999999999989,,-482.999999999989
2019.04.16,-479.99999999999153,,-479.99999999999153
2019.04.16,-470.9999999999992,,-470.9999999999992
2019.04.16,-490.999999999997,,-490.999999999997
2019.04.16,-517.9999999999962,,-517.9999999999962
2019.04.16,-591.9999999999925,,-591.9999999999925
2019.04.16,-638.9999999999895,,-638.9999999999895
2019.04.16,-654.9999999999834,,-654.9999999999834
2019.04.16,-634.0000000000013,,-634.0000000000013
2019.04.16,-626.9999999999998,,-626.9999999999998
2019.04.16,-573.9999999999857,,-573.9999999999857
2019.04.16,-549.9999999999839,,-549.9999999999839
2019.04.16,-517.9999999999962,,-517.9999999999962
2019.04.16,-554.9999999999944,,-554.9999999999944
2019.04.16,-586.999999999982,,-586.999999999982
2019.04.16,-696.999999999992,,-696.999999999992
2019.04.16,-687.9999999999998,,-687.9999999999998
2019.04.16,-759.999999999983,,-759.999999999983
2019.04.16,-705.9999999999844,,-705.9999999999844
2019.04.16,-688.9999999999841,,-688.9999999999841
2019.04.16,-686.9999999999932,,-686.9999999999932
2019.04.16,-679.9999999999917,,-679.9999999999917
2019.04.16,-631.0000000000038,,-631.0000000000038
2019.04.16,-624.0000000000023,,-624.0000000000023
2019.04.16,-651.9999999999859,,-651.9999999999859
2019.04.16,-621.9999999999892,,-621.9999999999892
2019.04.16,-534.9999999999966,,-534.9999999999966
2019.04.16,-456.9999999999963,,-456.9999999999963
2019.04.16,-522.0000000000002,,-522.0000000000002
2019.04.16,-489.99999999999045,,-489.99999999999045
2019.04.16,-564.9999999999933,,-564.9999999999933
2019.04.16,-492.9999999999879,,-492.9999999999879
2019.04.16,-347.9999999999928,,-347.9999999999928
2019.04.16,-341.99999999999784,,-341.99999999999784
2019.04.16,-370.999999999988,,-370.999999999988
2019.04.16,-290.9999999999968,,-290.9999999999968
2019.04.16,-380.9999999999869,,-380.9999999999869
2019.04.16,-390.9999999999858,,-390.9999999999858
2019.04.16,-397.99999999998727,,-397.99999999998727
2019.04.16,-386.9999999999818,,-386.9999999999818
2019.04.16,-324.9999999999975,,-324.9999999999975
2019.04.16,-285.99999999998624,,-285.99999999998624
2019.04.16,-322.00000000000006,,-322.00000000000006
2019.04.16,-312.00000000000114,,-312.00000000000114
2019.04.16,-287.9999999999994,,-287.9999999999994
2019.04.17,-295.99999999998516,,-295.99999999998516
2019.04.17,-258.99999999998704,,-258.99999999998704
2019.04.17,-283.99999999999534,,-283.99999999999534
2019.04.17,-402.9999999999978,,-402.9999999999978
2019.04.17,-390.0000000000015,,-390.0000000000015
2019.04.17,-336.00000000000296,,-336.00000000000296
2019.04.17,-346.9999999999862,,-346.9999999999862
2019.04.17,-373.99999999998545,,-373.99999999998545
2019.04.17,-439.99999999999596,,-439.99999999999596
2019.04.17,-454.9999999999832,,-454.9999999999832
2019.04.17,-319.999999999987,,-319.999999999987
2019.04.17,-261.9999999999845,,-261.9999999999845
2019.04.17,-298.9999999999826,,-298.9999999999826
2019.04.17,-293.99999999999426,,-293.99999999999426
2019.04.17,-232.99999999999432,,-232.99999999999432
2019.04.17,-173.00000000000094,,-173.00000000000094
2019.04.17,-166.99999999998383,,-166.99999999998383
2019.04.17,-109.00000000000354,,-109.00000000000354
2019.04.17,-72.99999999998974,,-72.99999999998974
2019.04.17,-85.00000000000173,,-85.00000000000173
2019.04.17,-64.99999999998174,,-64.99999999998174
2019.04.17,36.999999999998145,,36.999999999998145
2019.04.17,82.00000000000429,,82.00000000000429
2019.04.17,36.999999999998145,,36.999999999998145
2019.04.17,0.0,,0.0
2019.04.17,-0.9999999999843467,,-0.9999999999843467
2019.04.17,11.00000000000545,,11.00000000000545
2019.04.17,9.000000000014552,,9.000000000014552
2019.04.17,-36.999999999998145,,-36.999999999998145
2019.04.17,-136.99999999998712,,-136.99999999998712
2019.04.17,-127.99999999999478,,-127.99999999999478
2019.04.17,-3.999999999981796,,-3.999999999981796
2019.04.17,302.0000000000023,,302.0000000000023
2019.04.17,25.00000000000835,,25.00000000000835
2019.04.17,-129.99999999998568,,-129.99999999998568
2019.04.17,-37.99999999998249,,-37.99999999998249
2019.04.17,-61.99999999998429,,-61.99999999998429
2019.04.17,-203.99999999998198,,-203.99999999998198
2019.04.17,-254.999999999983,,-254.999999999983
2019.04.17,-207.00000000000162,,-207.00000000000162
2019.04.17,-193.99999999998306,,-193.99999999998306
2019.04.17,-190.00000000000128,,-190.00000000000128
2019.04.17,-214.00000000000307,,-214.00000000000307
2019.04.17,-219.99999999999798,,-219.99999999999798
2019.04.17,-184.99999999999073,,-184.99999999999073
