date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2017.02.06,85.00000000000173,-23.999999999979593,14.000000000002899,-371.99999999999454,-87.00000000000374,82.99999999998863,-152.00000000000102,-56.0000000000005,-165.9999999999995,-140.99999999999113,-87.99999999999386,-96.9999999999942,-99.00000000000463,-73.0000000000075,-125.0,-147.99999999999613,368.00000000000165,,-1077.9999999999716
2017.02.06,133.00000000000534,23.00000000001745,29.999999999996696,-319.99999999999807,-21.00000000000435,79.99999999999119,-130.00000000000966,-93.99999999999409,-130.0000000000079,-125.99999999999278,-54.9999999999784,-112.99999999999955,25.999999999992696,-103.00000000000864,-98.99999999998954,-111.0000000000042,308.9999999999926,,-700.9999999999911
2017.02.06,117.00000000000044,30.0000000000189,-65.00000000000395,-293.99999999999426,-102.99999999999754,37.99999999998249,-192.00000000000728,-166.99999999999494,-96.00000000000719,-190.00000000000128,-135.99999999999568,-78.99999999999352,-140.99999999999113,-191.0000000000025,-62.99999999998818,-203.00000000000296,196.99999999999162,,-1537.9999999999868
2017.02.06,147.00000000000824,28.000000000005798,-53.999999999998494,-305.99999999999517,-78.99999999999574,76.99999999999375,-237.99999999999955,-178.99999999999582,-126.99999999999933,-184.99999999999073,-229.99999999998977,-164.99999999999204,-95.00000000000064,-240.0000000000091,-137.99999999999102,-233.0000000000041,218.99999999999142,,-1797.9999999999623
2017.02.06,136.99999999999824,24.000000000001798,-14.999999999987246,-314.0000000000032,-95.99999999999609,65.99999999998829,-153.0000000000058,-147.99999999999258,-121.99999999999989,-182.99999999999983,-181.99999999998795,-64.99999999999773,-123.00000000000644,-141.00000000000534,-76.99999999999818,-174.99999999999716,264.999999999993,,-1301.9999999999961
2017.02.06,101.00000000000664,10.000000000021103,-41.99999999998649,-253.0000000000032,-141.99999999999767,41.99999999998649,40.99999999999682,-139.99999999999568,-41.9999999999976,-217.0000000000005,79.00000000000773,168.99999999999693,-190.00000000000128,19.99999999999602,177.0000000000067,-60.99999999999284,159.9999999999935,,-287.9999999999634
2017.02.06,109.99999999999899,5.000000000010552,-89.00000000000574,-297.9999999999983,-187.00000000000384,57.99999999998029,6.999999999990791,-173.00000000000094,-92.99999999999864,-266.999999999995,56.000000000011596,117.999999999995,-272.99999999998994,-46.00000000000648,92.00000000001296,-144.99999999999602,185.00000000000182,,-939.9999999999932
2017.02.06,141.00000000000225,47.00000000001925,-11.999999999989797,-214.99999999999852,-143.00000000000423,47.99999999998139,-37.00000000000614,-152.99999999999204,-36.0000000000027,-243.99999999999977,-63.99999999999295,79.9999999999983,-238.99999999998923,-57.00000000000216,123.00000000000466,-152.00000000000102,135.99999999999167,,-776.999999999981
2017.02.06,148.0000000000037,46.0000000000127,-42.999999999993044,-219.00000000000253,-149.99999999999457,55.99999999998939,-23.000000000010346,-173.9999999999964,-43.00000000000415,-254.99999999999412,-42.00000000000159,85.99999999999852,-252.99999999999213,-70.00000000000739,126.00000000000477,-156.0000000000059,117.99999999999588,,-847.9999999999972
2017.02.06,153.99999999999858,74.0000000000185,-59.99999999999339,-195.00000000000074,-165.00000000000404,34.99999999998504,-61.00000000000705,-188.9999999999947,-23.00000000000635,-274.9999999999919,-42.999999999977945,72.00000000000273,-323.0000000000066,-115.99999999999966,118.99999999999977,-203.99999999999352,73.00000000000084,,-1126.9999999999704
2017.02.06,131.99999999999878,54.0000000000207,-116.00000000000499,-236.99999999999832,-168.99999999999693,29.999999999996696,7.999999999995566,-205.99999999999508,-45.000000000006146,-263.99999999999756,45.000000000015916,149.0000000000009,-302.0000000000023,-82.99999999999841,145.00000000001023,-141.00000000000534,81.9999999999932,,-917.999999999973
2017.02.06,106.00000000000608,28.000000000005798,-116.99999999998934,-271.9999999999945,-161.99999999999548,28.999999999990145,-32.00000000001069,-186.99999999999272,-63.00000000000195,-236.99999999999832,46.999999999997044,105.99999999999454,-248.99999999998812,-91.99999999999875,98.00000000001319,-138.00000000000523,124.00000000000189,,-1010.9999999999665
2017.02.06,131.00000000000333,66.00000000001049,-82.00000000000429,-220.99999999999343,-153.99999999999858,17.999999999984695,-58.9999999999975,-185.00000000000182,-33.000000000005244,-245.99999999999068,21.000000000015007,94.0000000000083,-289.9999999999903,-109.00000000000887,113.00000000001376,-171.00000000000648,88.99999999999464,,-1017.9999999999669
2017.02.06,164.00000000000858,95.00000000000064,-38.0000000000047,-200.00000000000017,-114.99999999999844,23.999999999979593,-114.00000000000432,-183.99999999999528,-36.0000000000027,-232.99999999999432,-112.99999999999955,25.99999999999625,-248.00000000000378,-151.00000000001046,64.00000000000716,-194.99999999999318,92.99999999999864,,-1161.000000000016
2017.02.06,177.00000000000495,104.00000000001519,-31.000000000003247,-209.9999999999991,-78.00000000000028,28.999999999990145,-115.99999999999966,-190.00000000000128,-55.000000000005045,-203.99999999999307,-135.99999999999568,22.00000000000557,-191.99999999999218,-158.00000000000125,42.00000000000159,-164.00000000000148,112.000000000001,,-1047.999999999974
2017.02.06,168.00000000000148,104.99999999999955,-45.99999999999049,-195.00000000000074,-95.99999999999609,18.999999999991246,-147.00000000000557,-190.99999999999673,-35.00000000000725,-215.99999999999397,-221.99999999998,-4.9999999999954525,-226.99999999999943,-183.9999999999975,41.00000000001103,-201.99999999999818,85.00000000000173,,-1347.9999999999563
2017.02.06,136.00000000000279,97.00000000001374,-72.99999999998974,-208.99999999999253,-107.00000000000153,-7.0000000000014495,-142.00000000001012,-182.99999999999983,-23.00000000000635,-203.99999999999307,-143.99999999997704,34.000000000006025,-231.99999999998778,-170.0000000000017,59.00000000001171,-182.99999999999272,78.99999999999574,,-1271.9999999999238
2017.02.06,219.99999999999798,176.00000000002058,-5.999999999994898,-134.99999999999625,-68.00000000000139,8.999999999992347,-158.00000000000125,-207.00000000000162,-13.00000000000745,-227.99999999999488,-295.99999999999227,1.0000000000047748,-270.99999999999903,-203.00000000000296,60.000000000002274,-218.00000000000352,34.99999999999615,,-1301.9999999999816
2017.02.06,331.999999999999,342.00000000002007,43.999999999999595,-115.99999999999389,-43.999999999999595,-38.0000000000047,-125.0,-268.0000000000016,-80.99999999999774,-286.99999999999284,-263.9999999999816,84.00000000000318,-441.99999999998687,-253.0000000000001,6.000000000000227,-263.00000000000523,46.00000000000159,,-1326.9999999999402
2017.02.06,341.0000000000024,327.00000000001063,41.000000000002146,-97.00000000000264,-46.00000000000159,-12.000000000012001,-112.00000000000898,-276.9999999999939,-70.0000000000034,-293.99999999999426,-241.99999999999022,70.99999999999795,-425.99999999999307,-254.0000000000049,28.000000000005798,-262.00000000000045,19.00000000000235,,-1264.999999999984
2017.02.06,379.0000000000071,389.0000000000171,99.00000000000463,-146.99999999999713,-39.999999999995595,-39.00000000001125,6.999999999990791,-270.99999999999903,-146.00000000000168,-314.99999999999864,67.00000000000728,225.9999999999991,-503.99999999999335,-155.00000000000114,34.000000000006025,-198.99999999999807,125.99999999999278,,-488.99999999997107
2017.02.06,336.00000000000296,345.0000000000175,-4.000000000004,-193.99999999999417,-124.00000000000189,-38.0000000000047,55.999999999997385,-297.9999999999983,-160.00000000000458,-365.99999999999966,152.00000000001523,278.0000000000058,-607.9999999999864,-149.0000000000009,54.000000000002046,-224.00000000000375,110.99999999999443,,-832.9999999999629
2017.02.06,313.00000000000773,347.0000000000084,-119.00000000000244,-253.99999999999866,-217.0000000000005,-67.00000000001705,69.99999999999318,-347.9999999999928,-202.0000000000022,-437.999999999994,-61.9999999999834,325.00000000000284,-792.9999999999993,-192.99999999999784,19.000000000005457,-296.0000000000065,100.00000000000009,,-1814.9999999999768
2017.02.06,419.00000000000273,387.000000000004,-121.99999999999989,-208.99999999999253,-65.99999999999939,9.999999999998899,158.00000000000125,-432.9999999999945,-240.00000000000688,-369.99999999999255,-28.999999999996362,334.0000000000032,-546.000000000002,-222.0000000000084,42.00000000000159,-152.00000000000102,39.00000000000014,,-999.9999999999817
2017.02.06,473.0000000000012,501.0000000000181,-93.99999999999409,-143.9999999999997,-10.999999999994348,-46.0000000000127,162.9999999999967,-456.00000000000085,-216.0000000000051,-354.9999999999942,-140.99999999999113,402.000000000001,-585.9999999999976,-249.00000000000944,74.00000000001228,-128.0000000000001,-21.999999999999797,,-834.9999999999696
2017.02.06,458.00000000000284,447.0000000000196,-112.000000000001,-154.99999999999403,-49.99999999999449,-10.000000000021103,211.9999999999891,-454.9999999999943,-217.0000000000005,-383.0,-165.99999999999682,412.9999999999967,-594.99999999999,-210.00000000000796,110.00000000001364,-126.00000000000477,-21.999999999999797,,-860.999999999983
2017.02.06,412.00000000000125,473.0000000000123,-31.000000000003247,-158.0000000000026,-85.99999999999719,-84.0000000000174,275.99999999999625,-373.00000000000114,-184.00000000000637,-384.9999999999909,332.00000000002206,563.0000000000024,-703.9999999999935,-66.0000000000025,194.00000000000261,-82.99999999999841,44.99999999999504,,141.0000000000186
2017.02.06,377.0000000000051,485.0000000000021,12.000000000012001,-136.99999999999824,-60.00000000000449,-134.00000000001188,173.00000000000182,-322.00000000000006,-136.00000000000279,-330.9999999999924,10.99999999999568,512.0000000000005,-666.9999999999953,-85.99999999999852,170.0000000000017,-99.00000000000375,48.99999999999905,,-182.99999999998937
2017.02.06,375.0000000000031,489.0000000000061,114.0000000000141,-105.99999999999498,-24.999999999997247,-138.0000000000159,237.99999999999955,-259.9999999999936,-104.00000000000409,-298.9999999999937,106.00000000002296,587.0000000000033,-601.9999999999915,33.999999999991815,257.000000000005,-12.000000000000455,86.99999999999264,,741.0000000000471
2017.02.06,350.00000000000585,517.0000000000119,194.0000000000053,-95.00000000000064,-66.99999999999484,-193.00000000002092,390.99999999999113,-192.99999999999872,-75.00000000000284,-320.9999999999935,269.00000000000546,811.9999999999976,-727.9999999999953,223.99999999998954,405.00000000000114,72.00000000000273,134.0000000000008,,1696.0000000000045
2017.02.06,390.0000000000015,636.0000000000143,482.00000000000466,-48.99999999999905,44.99999999999504,-269.00000000000813,548.0000000000018,-56.99999999999594,-58.99999999999794,-237.99999999999378,631.0000000000002,1064.0000000000073,-659.999999999994,498.9999999999952,543.0000000000064,278.99999999999636,293.99999999999426,,4079.0000000000277
2017.02.06,443.99999999999994,720.0000000000095,533.0000000000057,-12.999999999996348,112.000000000001,-294.0000000000165,572.9999999999933,-68.00000000000139,-63.99999999999739,-212.99999999999653,762.0000000000005,1118.9999999999998,-642.9999999999936,506.0000000000002,555.0000000000068,328.00000000000296,285.00000000000193,,4642.000000000019
2017.02.06,409.0000000000038,650.0000000000173,547.0000000000086,-58.000000000002494,56.99999999999594,-264.0000000000198,439.9999999999977,-34.000000000000696,-82.99999999999974,-240.99999999999122,546.999999999997,944.0000000000026,-656.9999999999965,442.99999999999784,436.00000000000705,198.99999999999807,356.9999999999962,,3692.000000000012
2017.02.06,375.9999999999986,563.0000000000024,663.0000000000135,51.99999999999649,92.99999999999864,-212.00000000001216,275.99999999999625,60.99999999999994,53.999999999998494,-178.00000000000037,475.9999999999991,710.9999999999985,-469.99999999999267,423.9999999999924,463.0000000000081,149.0000000000009,297.9999999999983,,3798.9999999999964
2017.02.06,322.00000000000006,556.0000000000009,963.0000000000027,65.00000000000395,121.00000000000443,-264.0000000000198,146.0000000000008,272.00000000000557,105.99999999999498,-115.99999999999389,497.0000000000141,626.0000000000048,-401.00000000000693,563.999999999993,422.00000000001125,126.99999999999534,512.9999999999968,,4519.000000000008
2017.02.06,179.00000000000693,463.0000000000134,963.0000000000027,51.000000000001044,121.00000000000443,-325.0000000000197,79.9999999999983,385.000000000002,202.0000000000022,-9.999999999998899,556.0000000000116,629.0000000000049,-272.99999999998994,641.9999999999959,481.00000000000875,200.9999999999934,531.9999999999881,,4877.0000000000255
2017.02.06,228.00000000000597,512.0000000000014,868.000000000002,21.00000000000435,43.00000000000415,-327.00000000001063,149.0000000000009,292.9999999999988,134.99999999999625,-121.99999999999989,516.0000000000196,704.0000000000077,-503.99999999999335,592.9999999999893,461.00000000001273,125.0,497.000000000003,,4192.000000000042
2017.02.06,253.99999999999866,546.000000000002,923.0000000000072,38.0000000000047,22.999999999995246,-327.00000000001063,198.99999999999807,302.9999999999977,132.99999999999423,-161.00000000000003,548.0000000000018,757.9999999999956,-585.9999999999976,638.9999999999958,493.9999999999998,112.99999999999955,514.9999999999877,,4411.999999999969
2017.02.06,239.0000000000003,496.00000000000756,1002.9999999999983,14.000000000002899,21.999999999999797,-292.00000000000335,195.99999999999795,361.0000000000002,119.00000000000244,-149.99999999999457,585.000000000008,712.0000000000033,-516.0000000000053,701.9999999999982,474.00000000000375,120.99999999999511,610.9999999999949,,4697.000000000008
2017.02.06,182.00000000000438,504.0000000000156,903.9999999999937,-44.99999999999504,-36.0000000000027,-360.0000000000048,378.9999999999907,347.0000000000084,107.00000000000153,-164.99999999999292,628.0000000000143,986.9999999999948,-641.0000000000027,825.9999999999934,600.0000000000085,234.99999999999943,609.9999999999883,,5062.000000000015
2017.02.06,221.99999999999997,536.0000000000032,936.0000000000035,-9.999999999998899,31.000000000003247,-350.00000000000585,364.9999999999949,336.00000000000296,108.99999999999244,-126.99999999999933,683.9999999999975,960.000000000008,-550.9999999999903,801.9999999999925,592.000000000013,271.0000000000008,589.9999999999906,,5396.000000000007
2017.02.06,84.0000000000063,422.00000000001125,757.0000000000076,-126.99999999999933,-88.99999999999464,-385.00000000001313,527.9999999999916,335.0000000000075,97.00000000000264,-144.99999999999514,889.00000000001,1174.0000000000066,-635.9999999999922,926.0000000000019,703.000000000003,370.00000000000455,606.0000000000065,,5509.000000000065
2017.02.06,-17.999999999995797,352.000000000019,690.9999999999972,-166.99999999999494,-175.99999999999838,-427.0000000000218,516.9999999999959,375.9999999999986,136.99999999999824,-156.99999999999602,990.0000000000091,1207.0000000000077,-716.9999999999899,962.9999999999939,738.0000000000138,347.999999999999,609.000000000004,,5266.000000000039
2017.02.06,29.000000000001247,377.0000000000051,670.9999999999993,-134.99999999999625,-143.9999999999997,-401.00000000000693,483.99999999999466,330.0000000000081,131.99999999999878,-157.99999999999147,996.0000000000093,1141.999999999996,-686.9999999999932,884.0000000000003,707.0000000000078,317.99999999999784,552.0000000000081,,5097.000000000039
2017.02.06,-17.999999999995797,328.00000000001717,584.0000000000067,-159.9999999999935,-165.00000000000404,-401.00000000000693,519.999999999996,314.0000000000032,142.99999999999312,-146.99999999999713,1100.0000000000227,1186.000000000007,-662.9999999999914,897.9999999999961,752.0000000000095,364.9999999999949,518.0000000000074,,5154.000000000064
2017.02.06,16.0000000000049,346.0000000000019,619.000000000014,-139.00000000000023,-134.99999999999625,-386.00000000001967,506.0000000000002,309.0000000000037,137.9999999999937,-140.99999999999113,1091.0000000000082,1147.9999999999961,-629.9999999999973,878.0000000000001,732.0000000000135,356.9999999999993,515.9999999999942,,5225.0000000000255
2017.02.06,-35.999999999991594,320.00000000000915,547.999999999993,-176.99999999999383,-170.00000000000347,-411.0000000000058,527.000000000001,306.00000000000625,139.00000000000023,-137.9999999999937,1122.000000000014,1200.0000000000027,-658.0000000000031,888.9999999999958,749.0000000000094,376.0000000000048,514.0000000000033,,5100.000000000048
2017.02.06,-35.999999999991594,360.0000000000048,598.999999999994,-141.00000000000225,-151.00000000000114,-417.0000000000007,551.0000000000019,326.0000000000041,176.99999999999383,-105.99999999999498,1122.000000000014,1183.9999999999975,-696.999999999992,894.999999999996,754.0000000000049,382.000000000005,528.0000000000063,,5330.000000000039
2017.02.07,11.00000000000545,385.00000000001313,642.0000000000092,-134.0000000000008,-146.00000000000168,-428.00000000000614,451.9999999999982,331.999999999999,146.99999999999713,-145.9999999999906,998.0000000000189,1125.0,-730.9999999999927,849.9999999999943,690.0000000000119,307.00000000000216,534.0000000000011,,4888.000000000058
2017.02.07,-19.999999999997797,374.0000000000077,531.0000000000148,-126.99999999999933,-138.00000000000477,-443.99999999999994,467.9999999999893,289.0000000000059,176.99999999999383,-118.99999999999133,1001.0000000000048,1131.0000000000002,-682.9999999999892,789.999999999992,716.0000000000082,320.0000000000074,431.99999999999903,,4698.000000000041
2017.02.07,11.00000000000545,368.00000000001273,550.000000000006,-102.99999999999754,-146.99999999999713,-410.0000000000215,515.0000000000006,275.99999999999847,175.99999999999838,-153.99999999999858,1049.0000000000066,1189.9999999999977,-692.0000000000038,844.9999999999989,781.0000000000059,349.9999999999943,419.00000000000273,,5024.00000000001
2017.02.07,48.99999999999905,420.00000000002035,605.0000000000111,-14.000000000002899,-114.99999999999844,-421.0000000000047,470.9999999999894,277.000000000005,235.99999999999176,-148.99999999999915,951.9999999999982,1150.0000000000057,-690.9999999999972,813.999999999993,813.0000000000024,323.99999999999807,343.9999999999999,,5065.000000000012
2017.02.07,80.99999999999774,460.000000000016,629.0000000000128,-3.999999999992898,-136.00000000000279,-426.00000000001523,602.9999999999944,267.00000000000614,219.99999999999798,-195.00000000000074,1123.0000000000189,1298.0000000000018,-790.0000000000018,905.0000000000011,899.0000000000009,370.00000000000455,349.99999999999477,,5654.000000000034
2017.02.07,153.00000000000313,547.0000000000086,737.0000000000099,56.0000000000005,-16.0000000000049,-436.00000000001415,715.999999999994,273.000000000001,224.000000000002,-126.99999999999933,1093.0000000000177,1430.9999999999973,-672.0000000000059,990.9999999999997,986.0000000000042,525.9999999999962,352.00000000000784,,6834.000000000018
2017.02.07,146.00000000000168,565.0000000000155,693.0000000000102,75.9999999999983,-87.99999999999919,-460.000000000016,609.9999999999994,253.99999999999866,251.99999999999667,-193.99999999999417,965.0000000000034,1344.0000000000082,-838.0000000000055,893.0000000000007,939.0000000000072,373.9999999999952,292.9999999999988,,5824.00000000002
2017.02.07,131.00000000000333,550.000000000006,680.0000000000139,1.0000000000065512,-107.99999999999699,-462.0000000000068,548.9999999999924,258.9999999999981,187.9999999999993,-200.99999999999562,813.0000000000166,1284.000000000006,-856.9999999999967,855.9999999999945,823.0000000000075,328.00000000000296,383.99999999999545,,5218.0000000000455
2017.02.07,175.99999999999838,599.0000000000161,655.0000000000056,-75.9999999999983,-570.0000000000039,-461.0000000000003,613.9999999999901,209.00000000000364,78.00000000000028,-689.9999999999907,825.000000000017,1353.999999999999,-1841.0000000000036,847.999999999999,749.0000000000094,-182.99999999999272,460.9999999999892,,2747.0000000000387
2017.02.07,199.00000000000472,626.0000000000155,665.0000000000044,-102.99999999999754,-631.0000000000038,-462.0000000000068,643.9999999999912,197.00000000000273,31.999999999998696,-771.9999999999949,905.0000000000011,1384.0000000000005,-1997.0000000000043,854.9999999999898,718.0000000000035,-251.00000000000477,507.0000000000019,,2516.0000000000023
2017.02.07,240.00000000000688,662.000000000007,669.9999999999928,2.000000000002,-543.0000000000045,-451.0000000000014,640.9999999999911,170.99999999999892,112.99999999999643,-710.999999999995,879.0000000000191,1368.9999999999998,-1987.9999999999898,820.999999999998,795.0000000000017,-162.9999999999967,373.99999999999653,,2881.0000000000227
2017.02.07,339.0000000000004,773.0000000000015,722.0000000000005,-280.9999999999979,-585.0000000000022,-459.0000000000094,718.9999999999941,125.00000000000844,-251.00000000000122,-825.9999999999934,841.0000000000082,1456.0000000000032,-2110.9999999999964,829.9999999999983,455.0000000000125,-260.9999999999957,782.9999999999893,,2269.00000000002
2017.02.07,314.99999999999864,744.0000000000114,756.0000000000011,-314.0000000000032,-607.0000000000019,-459.0000000000094,762.999999999991,163.00000000000205,-263.0000000000021,-831.9999999999994,968.0000000000177,1507.000000000005,-2115.0,908.0000000000013,476.0000000000133,-231.99999999999932,851.9999999999972,,2630.000000000023
2017.02.07,326.9999999999995,755.0000000000168,835.000000000008,-256.0000000000007,-492.999999999999,-456.00000000001194,664.0000000000015,197.00000000000273,-216.0000000000051,-729.9999999999973,861.0000000000184,1397.9999999999961,-1899.9999999999907,872.9999999999905,453.00000000000296,-186.9999999999976,833.9999999999903,,2959.0000000000246
2017.02.07,326.9999999999995,767.0000000000066,842.0000000000094,-258.9999999999981,-539.0000000000006,-469.0000000000083,762.999999999991,203.00000000000873,-218.00000000000708,-773.9999999999969,968.0000000000177,1513.999999999996,-2011.9999999999916,950.9999999999934,523.0000000000103,-165.00000000000625,846.9999999999867,,3269.0000000000105
