,name,direction
0,USDCHF,S
1,EURUSD,B
2,USDJPY,S
3,AUDUSD,B
4,EURCHF,S
5,CADCHF,S
6,GBPJPY,B
7,GBPAUD,S
8,EURAUD,B
9,EURNZD,S
10,AUDJPY,B
11,AUDCAD,B
12,NZDCAD,S
13,AUDNZD,B
