date,GBPUSD,AUDUSD,NZDUSD,NZDCHF,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2018.08.27,-150.00000000000568,-97.9999999999981,-72.0000000000054,-56.0000000000005,-205.99999999999508,-38.000000000010914,-121.99999999999989,-79.9999999999983,-141.99999999999767,,-964.0000000000116
2018.08.27,-137.00000000000932,-95.99999999999609,-156.00000000000057,-97.9999999999981,-256.99999999999613,-22.00000000000557,-94.99999999999886,-156.0000000000059,-129.9999999999968,,-1147.0000000000073
2018.08.27,-154.99999999999403,-121.99999999999989,-166.99999999999494,-96.00000000000719,-211.99999999998997,-23.000000000010346,-97.99999999999898,-150.99999999999625,-149.99999999999457,,-1173.9999999999861
2018.08.27,-148.99999999999915,-124.99999999999733,-173.00000000000094,-95.00000000000064,-201.99999999999108,15.000000000000568,-75.00000000000284,-144.99999999999602,-146.00000000000168,,-1094.999999999989
2018.08.27,-185.99999999999727,-126.99999999999933,-173.9999999999964,-94.00000000000519,-156.00000000000057,18.000000000000682,-96.00000000000364,-153.0000000000058,-166.99999999999494,,-1135.0000000000025
2018.08.27,-285.00000000000193,-229.99999999999687,-234.00000000000088,-111.00000000000554,-119.99999999998678,-67.00000000000728,-227.00000000000387,-236.0000000000042,-239.99999999999577,,-1750.0000000000034
2018.08.27,-238.0000000000049,-207.99999999999707,-217.0000000000005,-117.00000000000044,-89.99999999999008,-82.99999999999841,-206.00000000000307,-224.99999999999432,-217.0000000000005,,-1600.9999999999893
2018.08.27,-246.99999999999721,-207.00000000000162,-217.99999999999596,-107.00000000000153,-49.99999999999449,-55.00000000000682,-191.0000000000025,-204.00000000000773,-209.9999999999991,,-1489.000000000007
2018.08.27,-194.99999999998963,-161.99999999999548,-153.99999999999858,-58.99999999999794,-32.999999999994145,-12.000000000000455,-106.99999999999932,-102.00000000000387,-141.99999999999767,,-965.999999999977
2018.08.27,-164.00000000000858,-87.99999999999919,-121.00000000000443,-48.99999999999905,-11.999999999989797,33.999999999991815,-32.00000000001069,-81.00000000000307,-114.00000000000298,,-627.0000000000259
2018.08.27,-208.00000000000819,-58.000000000002494,-149.99999999999457,-53.999999999998494,-5.999999999994898,39.00000000000148,27.999999999991587,-39.00000000000148,-63.99999999999739,,-512.0000000000044
2018.08.27,-234.00000000000088,-53.00000000000304,-131.99999999999878,-43.00000000000415,-55.000000000005045,183.9999999999975,155.9999999999917,49.99999999999716,-69.9999999999923,,-197.00000000001788
2018.08.27,-258.0000000000027,-92.00000000000318,-165.00000000000404,-72.0000000000054,-82.00000000000429,167.99999999999216,98.99999999998954,-1.0000000000047748,-98.99999999999353,,-502.00000000003615
2018.08.27,-261.0000000000001,-117.00000000000044,-192.99999999999872,-109.99999999999899,-180.99999999998673,141.9999999999959,57.999999999992724,-43.00000000000637,-117.99999999999588,,-822.9999999999986
2018.08.27,-207.00000000000162,-58.99999999999794,-144.99999999999514,-89.00000000000574,-150.99999999999002,135.99999999999568,99.99999999999432,3.0000000000001137,-78.00000000000028,,-490.0000000000006
2018.08.27,-181.00000000000892,-44.99999999999504,-122.99999999999534,-104.00000000000409,-165.9999999999995,137.00000000000045,99.99999999999432,1.0000000000047748,-61.999999999995396,,-442.9999999999988
2018.08.27,-167.00000000000603,-29.999999999996696,-119.00000000000244,-113.00000000000753,-182.99999999999983,128.99999999999068,106.99999999999932,-3.0000000000001137,-44.99999999999504,,-424.0000000000177
2018.08.27,-161.99999999999548,-21.00000000000435,-104.99999999999955,-92.99999999999864,-150.00000000000568,158.00000000000125,167.99999999999216,51.9999999999925,-19.00000000000235,,-172.0000000000201
2018.08.27,-182.99999999999983,-46.999999999997044,-109.99999999999899,-75.00000000000284,-173.00000000000094,167.0000000000016,156.99999999999648,72.00000000000273,-39.999999999995595,,-231.99999999999446
2018.08.27,-90.99999999999665,33.000000000005244,-41.000000000002146,-46.999999999997044,-157.99999999999147,191.99999999999307,216.99999999999875,132.99999999999557,4.999999999999449,,243.0000000000048
2018.08.27,-58.000000000002494,60.00000000000449,-12.999999999996348,-13.00000000000745,-134.99999999999625,214.9999999999892,243.99999999999977,147.99999999999613,9.00000000000345,,456.9999999999905
2018.08.27,-106.99999999999044,60.99999999999994,0.0,20.999999999993246,-9.999999999998899,184.99999999998806,220.99999999998943,141.9999999999959,16.0000000000049,,528.9999999999822
2018.08.27,-109.00000000000354,72.0000000000054,9.00000000000345,34.000000000000696,2.999999999997449,149.99999999999147,192.99999999999784,114.99999999999488,7.0000000000014495,,473.9999999999891
