date,GBPUSD,USDJPY,NZDUSD,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2019.06.17,-154.0000000000097,-100.00000000000853,-129.00000000000134,-85.00000000000173,-142.99999999999312,53.999999999998494,-284.9999999999966,-217.99999999998488,-182.99999999999983,-257.99999999999557,174.99999999999181,-65.99999999998829,-125.0,-188.0000000000024,75.00000000000284,,-1629.9999999999886
2019.06.17,-178.00000000001148,-124.00000000000944,-156.99999999999602,-143.00000000000423,-192.99999999999872,28.000000000005798,-344.99999999999886,-239.99999999999577,-127.00000000001043,-274.0000000000009,86.99999999999264,-89.9999999999892,-180.00000000000682,-234.99999999999943,86.99999999999264,,-2084.00000000003
2019.06.17,-180.0000000000024,-93.00000000000352,-163.99999999999747,-124.99999999999733,-210.99999999999451,31.999999999998696,-305.9999999999832,-221.99999999998886,-211.00000000000563,-245.9999999999951,75.00000000000284,-75.9999999999934,-123.99999999999523,-224.00000000000375,25.999999999992696,,-2048.999999999966
2019.06.17,-175.00000000001404,-90.00000000000341,-175.99999999999838,-150.00000000000568,-237.99999999999378,33.000000000005244,-295.99999999999227,-217.99999999998488,-181.00000000000892,-237.99999999999955,43.999999999999595,-74.99999999998863,-134.00000000000034,-233.0000000000041,26.999999999999247,,-2099.99999999999
2019.06.17,-167.00000000000603,-94.99999999999886,-186.99999999999272,-151.9999999999966,-261.0000000000001,18.0000000000069,-293.9999999999827,-224.000000000002,-196.0000000000184,-215.0000000000034,-32.999999999994145,-67.99999999999784,-125.0,-250.0,-14.000000000002899,,-2262.9999999999886
2019.06.17,-154.0000000000097,-112.99999999999955,-163.99999999999747,-139.99999999999568,-227.99999999999488,21.00000000000435,-300.9999999999877,-204.00000000000418,-182.99999999999983,-224.99999999999432,18.999999999991246,-80.99999999998886,-134.00000000000034,-233.99999999999466,21.999999999988695,,-2098.9999999999827
2019.06.17,-148.00000000001478,-114.00000000000432,-148.99999999999915,-104.00000000000409,-195.00000000000074,11.00000000000545,-298.9999999999782,-198.99999999999363,-223.00000000001762,-210.99999999999852,34.99999999998504,-82.99999999999841,-118.00000000000921,-218.9999999999941,20.999999999982144,,-1995.0000000000402
2019.06.17,-156.00000000000057,-105.00000000000398,-182.99999999999983,-87.99999999999919,-209.9999999999991,16.0000000000049,-295.99999999999227,-184.99999999999073,-221.00000000000452,-215.99999999999397,-31.000000000003247,-88.99999999999864,-117.00000000000443,-248.99999999999523,-26.0000000000149,,-2155.999999999996
2019.06.17,-87.00000000001484,-85.00000000000796,-181.9999999999933,-92.99999999999864,-242.99999999999324,16.0000000000049,-191.99999999997885,-139.00000000000023,-197.00000000000273,-121.99999999999989,-134.00000000001188,-50.99999999998772,-67.99999999999784,-237.99999999999955,-74.0000000000185,,-1889.0000000000002
2019.06.17,-29.00000000001235,-111.0000000000042,-131.99999999999878,-68.99999999999685,-196.99999999999162,53.999999999998494,-162.9999999999825,-85.99999999998609,-192.00000000001438,-149.0000000000009,-5.999999999994898,-58.9999999999975,-55.999999999997385,-198.99999999999807,-34.000000000000696,,-1427.999999999978
2019.06.17,-29.00000000001235,-87.0000000000033,-175.00000000000293,-11.00000000000545,-178.99999999999582,55.000000000005045,-134.9999999999909,-117.99999999999588,-170.00000000000347,-122.99999999999045,-107.00000000001265,-27.000000000001023,-46.999999999997044,-230.99999999999454,-90.99999999999665,,-1474.9999999999973
2019.06.17,4.000000000004,-70.00000000000739,-168.99999999999693,31.000000000003247,-132.99999999999423,104.99999999999955,-75.9999999999934,-102.99999999998644,-121.00000000001555,-137.99999999999102,-53.00000000001415,1.0000000000047748,-31.999999999996476,-212.0000000000033,-87.99999999999919,,-1053.9999999999864
2019.06.17,-53.00000000001415,-97.00000000000841,-178.99999999999582,-12.000000000000899,-185.99999999999727,82.99999999999974,-171.99999999999704,-102.99999999998644,-209.9999999999991,-194.99999999999318,-42.0000000000087,-56.99999999998795,-52.00000000000671,-242.00000000000443,-106.00000000000608,,-1623.0000000000066
2019.06.17,-97.00000000001374,-82.00000000000784,-208.99999999999253,-60.00000000000449,-256.0000000000007,39.00000000000014,-200.9999999999934,-197.00000000000273,-273.0000000000121,-161.99999999999193,-140.0000000000068,-30.9999999999917,-42.00000000000159,-260.9999999999957,-147.00000000000824,,-2119.0000000000236
2019.06.17,-63.000000000013046,-115.99999999999966,-212.99999999999653,-70.0000000000034,-264.999999999993,70.0000000000034,-207.9999999999984,-157.99999999999147,-196.0000000000184,-207.9999999999984,-141.00000000001333,-49.99999999999716,-76.00000000000762,-290.9999999999968,-141.99999999999767,,-2127.000000000022
2019.06.17,-102.00000000000209,-129.0000000000049,-181.9999999999933,-63.00000000000195,-246.99999999999721,18.0000000000069,-269.9999999999818,-221.00000000000452,-322.00000000000006,-186.9999999999976,-104.00000000001519,-57.999999999992724,-60.000000000002274,-263.9999999999958,-127.00000000001043,,-2317.9999999999927
2019.06.17,-137.00000000000932,-143.00000000000068,-161.00000000000003,-21.999999999999797,-200.99999999999562,23.00000000000635,-322.9999999999791,-194.0000000000053,-401.00000000000693,-247.99999999999045,4.999999999988347,-100.99999999999909,-55.00000000000682,-253.0000000000001,-116.00000000000499,,-2327.0000000000036
2019.06.17,-178.99999999999582,-198.99999999999807,-134.0000000000008,14.000000000002899,-156.00000000000057,26.999999999999247,-435.9999999999786,-282.9999999999888,-506.0000000000064,-355.99999999999454,144.99999999999514,-125.0,-75.00000000000284,-259.00000000000034,-97.00000000001374,,-2618.9999999999836
2019.06.17,-39.999999999995595,-209.00000000000318,-148.99999999999915,9.999999999998899,-186.99999999999272,109.99999999999899,-299.99999999998295,-92.00000000000318,-345.0000000000175,-344.99999999999886,75.99999999998718,-137.00000000000045,-66.0000000000025,-280.9999999999917,-143.00000000000423,,-2098.000000000007
2019.06.17,-89.00000000000574,-197.00000000000273,-153.00000000000313,51.99999999999649,-142.99999999999312,169.00000000000804,-336.9999999999891,-146.00000000000168,-391.000000000008,-459.0000000000032,248.99999999998812,-131.9999999999908,-66.0000000000025,-275.99999999999625,-138.0000000000159,,-2057.000000000019
2019.06.17,-153.00000000000313,-143.00000000000068,-166.99999999999494,82.99999999999974,-114.99999999999844,178.00000000000037,-341.99999999998454,-190.00000000000128,-430.00000000001927,-481.9999999999993,314.99999999999864,-111.99999999999477,-51.00000000000193,-257.99999999999557,-136.00000000000279,,-2002.9999999999977
2019.06.17,-225.00000000000853,-62.00000000001182,-127.99999999999478,104.00000000000409,-86.99999999999264,130.0000000000079,-316.99999999997885,-384.9999999999909,-635.0000000000077,-387.00000000000045,426.9999999999996,-4.9999999999954525,45.000000000001705,-164.00000000000148,-119.00000000000244,,-1807.9999999999716
2019.06.17,-130.0000000000079,-54.000000000002046,-137.9999999999937,90.99999999999665,-83.9999999999952,216.0000000000051,-202.99999999997453,-192.99999999999872,-434.000000000001,-402.000000000001,431.99999999998795,-29.999999999986926,24.00000000000091,-167.0000000000016,-100.0000000000112,,-1171.999999999983
2019.06.17,-82.00000000000429,-103.00000000000864,-93.99999999999409,95.99999999999609,-75.9999999999983,246.00000000000176,-213.99999999999864,-116.00000000000499,-482.00000000000466,-450.9999999999934,536.9999999999875,-75.9999999999934,36.99999999999193,-153.99999999999636,-99.00000000000463,,-1031.000000000024
2019.06.17,36.999999999998145,-132.000000000005,-112.000000000001,85.00000000000173,-108.99999999999244,319.99999999999807,-116.99999999999022,114.99999999999844,-313.00000000000773,-469.99999999999886,470.9999999999992,-128.0000000000001,21.000000000000796,-191.0000000000025,-131.99999999999878,,-655.0000000000002
2019.06.17,232.99999999999432,-183.00000000000693,-73.99999999999629,129.9999999999968,-154.99999999999403,348.00000000000387,30.000000000001137,388.9999999999949,-383.0,-381.0000000000002,364.9999999999931,-173.99999999999238,128.0000000000001,-182.99999999999272,-273.0000000000121,,-183.00000000001046
2019.06.17,194.99999999998963,-129.0000000000049,-100.00000000000009,163.99999999999747,-86.99999999999264,402.9999999999978,57.00000000001637,316.0000000000052,-273.0000000000121,-426.00000000000193,441.0000000000025,-119.99999999999034,99.00000000000375,-174.99999999999716,-222.00000000001108,,143.00000000000256
2019.06.17,126.99999999998823,-78.00000000000296,-109.99999999999899,149.99999999999457,-85.00000000000173,358.9999999999982,45.000000000015916,290.9999999999968,-297.9999999999983,-375.99999999999056,434.000000000001,-115.99999999999966,103.9999999999992,-150.99999999999625,-192.99999999999872,,103.00000000000674
2019.06.17,116.99999999998934,-78.00000000000296,-100.00000000000009,146.00000000000168,-86.99999999999264,333.0000000000055,36.000000000001364,236.99999999999832,-331.0000000000146,-350.9999999999991,417.0000000000007,-96.9999999999942,111.99999999999477,-141.9999999999959,-190.00000000000128,,21.999999999990933
2019.06.17,207.00000000000162,-79.00000000000773,-65.99999999999939,173.00000000000094,-69.9999999999923,352.00000000000784,133.00000000000978,309.0000000000037,-321.0000000000157,-289.99999999999204,425.99999999999307,-74.99999999998863,161.00000000000136,-105.00000000000398,-204.00000000000418,,551.0000000000144
2019.06.17,299.00000000000483,-111.0000000000042,-36.999999999998145,180.99999999999784,-63.00000000000195,370.00000000000364,192.00000000000728,432.9999999999945,-267.0000000000172,-262.00000000000045,407.0000000000018,-96.9999999999942,173.00000000000182,-96.00000000000364,-206.00000000001728,,915.9999999999745
2019.06.17,297.9999999999983,-112.00000000000898,-32.999999999994145,163.99999999999747,-65.99999999999939,358.9999999999982,187.00000000001182,365.99999999999966,-247.00000000001944,-251.99999999999534,400.9999999999847,-68.9999999999884,159.9999999999966,-91.99999999999875,-182.99999999999983,,880.9999999999825
2019.06.17,373.99999999998545,-120.00000000000455,-36.0000000000027,182.00000000000438,-51.99999999999649,392.9999999999989,263.00000000000523,402.0000000000135,-138.0000000000159,-233.99999999999466,354.9999999999942,-40.99999999999682,156.99999999999648,-99.00000000000375,-190.00000000000128,,1215.9999999999818
2019.06.17,407.99999999998613,-76.00000000000762,-34.000000000000696,197.99999999999818,-43.999999999999595,422.00000000000017,352.00000000000387,460.000000000016,-114.0000000000141,-189.99999999999773,370.00000000000364,-15.000000000000568,194.00000000000261,-69.99999999999318,-200.00000000000017,,1660.999999999997
2019.06.17,407.99999999998613,-81.00000000000307,-34.000000000000696,185.00000000000182,-42.999999999993044,422.00000000000017,348.0000000000132,442.00000000000904,-86.0000000000083,-195.99999999999795,387.99999999998835,-9.999999999990905,182.99999999999272,-67.99999999999784,-179.00000000001802,,1678.999999999982
2019.06.17,418.9999999999916,-63.00000000000239,-15.999999999993797,192.00000000000327,-24.000000000001798,424.9999999999976,383.0000000000098,490.0000000000126,-84.0000000000174,-164.99999999999204,411.99999999999017,-9.000000000000341,201.99999999999818,-36.99999999999193,-168.0000000000126,,1956.9999999999911
2019.06.17,446.9999999999974,-63.00000000000239,-4.999999999999449,183.99999999999528,-19.999999999997797,435.0000000000076,407.0000000000107,512.0000000000014,-49.00000000001015,-159.9999999999966,431.99999999998795,-3.9999999999906777,201.99999999999818,-24.00000000000091,-150.00000000000568,,2143.9999999999945
2019.06.17,452.99999999999227,-50.00000000001137,-27.999999999994696,165.9999999999995,-46.00000000000159,446.9999999999974,441.0000000000025,578.9999999999961,10.999999999983245,-170.0000000000017,392.9999999999989,12.000000000000455,203.00000000000296,-15.999999999991132,-172.0000000000166,,2222.9999999999573
2019.06.18,444.9999999999843,-59.00000000001171,-41.9999999999976,170.00000000000347,-44.99999999999504,461.0000000000003,413.0000000000109,560.0000000000049,39.999999999995595,-209.00000000000318,378.999999999996,-3.9999999999906777,177.99999999999727,-63.00000000000239,-168.99999999999693,,2054.9999999999955
2019.06.18,431.99999999998795,-62.00000000001182,-41.9999999999976,187.00000000000384,-37.99999999999359,462.0000000000068,388.00000000000523,577.0000000000052,9.999999999998899,-212.99999999999386,390.0000000000015,-27.000000000001023,173.99999999999238,-63.99999999999295,-182.99999999999983,,1991.0000000000111
2019.06.18,395.99999999999636,-38.000000000010914,-46.00000000000159,182.99999999999983,-48.99999999999905,462.0000000000068,389.00000000001,499.000000000005,-63.99999999999739,-209.00000000000318,424.00000000000216,-9.000000000000341,198.99999999999807,-58.9999999999975,-188.00000000001037,,1889.9999999999977
2019.06.18,405.9999999999952,-53.00000000001148,-58.99999999999794,170.99999999999892,-66.99999999999484,461.0000000000003,379.0000000000191,510.00000000001046,-31.000000000003247,-213.99999999999864,363.9999999999866,-19.99999999999602,179.00000000000205,-82.99999999999841,-199.00000000001583,,1743.9999999999964
2019.06.18,407.99999999998613,-59.00000000001171,-63.00000000000195,166.99999999999494,-73.00000000000084,463.0000000000023,374.00000000002365,510.00000000001046,-28.000000000005798,-224.99999999999432,367.0000000000062,-24.999999999991473,171.99999999999704,-91.99999999999875,-199.00000000001583,,1697.0
2019.06.18,376.9999999999829,-51.00000000000193,-49.99999999999449,195.00000000000074,-56.0000000000005,461.0000000000003,353.00000000000864,472.00000000000574,-138.0000000000159,-238.9999999999901,434.9999999999854,-19.99999999999602,206.99999999999363,-70.99999999999795,-216.00000000001617,,1658.9999999999645
2019.06.18,409.99999999999926,-35.0000000000108,-58.000000000002494,149.99999999999457,-79.99999999999119,475.99999999999864,404.0000000000248,504.0000000000156,-16.000000000016,-212.99999999999386,400.00000000000034,-3.9999999999906777,186.9999999999976,-69.00000000000261,-189.00000000001694,,1867.000000000006
2019.06.18,400.9999999999847,-46.00000000000648,-71.99999999999429,158.0000000000026,-79.99999999999119,480.0000000000027,384.00000000001455,513.0000000000078,-11.00000000000545,-240.99999999999966,387.99999999998835,-19.99999999999602,170.0000000000017,-90.99999999999397,-197.00000000000273,,1736.0000000000127
2019.06.18,360.9999999999891,12.000000000000455,-65.99999999999939,180.0000000000024,-54.999999999993946,485.99999999999756,415.00000000002046,544.9999999999955,-63.99999999999739,-219.99999999999886,455.0000000000054,-16.999999999995907,210.99999999999852,-48.99999999999238,-202.9999999999976,,1991.0000000000337
2019.06.18,558.9999999999984,144.99999999999602,-51.99999999999649,353.99999999999875,4.999999999999449,636.9999999999986,796.0000000000207,771.0000000000106,-121.99999999999989,-87.99999999999386,533.0000000000057,100.99999999999909,441.0000000000025,55.999999999997385,-358.9999999999982,,3777.000000000038
2019.06.18,503.99999999999335,158.00000000000125,-43.999999999999595,341.99999999999784,21.999999999999797,619.9999999999983,752.0000000000095,739.0000000000008,-148.99999999999915,-100.99999999999909,594.99999999999,88.00000000000807,429.00000000000205,72.00000000000273,-317.0000000000117,,3709.9999999999945
2019.06.18,558.9999999999984,122.99999999999045,-34.99999999999615,358.9999999999982,28.000000000005798,648.9999999999995,766.0000000000196,799.0000000000164,-114.0000000000141,-128.99999999999068,594.0000000000057,67.00000000000728,420.99999999999227,57.00000000000216,-330.0000000000081,,3814.0000000000264
2019.06.18,547.999999999993,146.0000000000008,-41.9999999999976,368.9999999999971,41.000000000002146,644.0000000000001,783.0000000000155,778.9999999999964,-108.00000000001918,-105.99999999999454,585.9999999999976,89.00000000001285,429.00000000000205,66.0000000000025,-331.0000000000146,,3892.9999999999945
2019.06.18,580.999999999987,174.99999999999716,2.999999999997449,416.00000000000523,50.0000000000056,651.0000000000016,856.000000000023,811.0000000000061,-287.000000000015,-51.00000000000193,668.0000000000019,115.99999999999966,539.0000000000015,132.000000000005,-384.00000000000654,,4276.000000000008
2019.06.18,544.9999999999955,196.99999999998852,-39.999999999995595,392.9999999999989,4.000000000004,631.0000000000038,847.0000000000084,770.000000000004,-284.00000000001756,-33.00000000000125,564.9999999999933,130.00000000000966,534.9999999999966,100.99999999999909,-426.00000000001523,,3934.999999999972
2019.06.18,435.9999999999919,158.00000000000125,-25.999999999992696,385.000000000002,26.000000000003798,573.0000000000013,680.0000000000068,648.0000000000041,-396.00000000001853,-100.99999999999909,634.9999999999856,89.00000000001285,487.99999999999955,90.00000000000341,-375.0000000000142,,3309.9999999999877
2019.06.18,427.99999999998397,216.99999999999875,-29.999999999996696,417.99999999999613,53.00000000000304,589.0000000000061,743.9999999999998,634.0000000000013,-409.0000000000149,-63.99999999999295,670.9999999999993,135.00000000000512,528.9999999999964,126.00000000000477,-381.0000000000091,,3659.999999999981
2019.06.18,448.9999999999883,210.99999999999852,-44.99999999999504,422.00000000000017,51.000000000001044,606.0000000000065,759.0000000000146,670.000000000015,-348.9999999999993,-75.00000000000284,634.0000000000013,128.0000000000001,513.9999999999958,105.00000000000398,-392.9999999999989,,3687.0000000000296
2019.06.18,455.99999999998977,213.99999999999864,-48.99999999999905,380.999999999998,4.999999999999449,606.0000000000065,770.0000000000102,624.0000000000023,-348.00000000001495,-63.00000000000239,611.9999999999903,154.00000000001057,518.9999999999912,100.99999999999909,-401.00000000000693,,3580.999999999973
2019.06.18,383.99999999998437,216.99999999999875,-58.000000000002494,387.99999999999943,13.00000000000745,557.0000000000075,693.000000000012,486.00000000000864,-432.0000000000102,-67.99999999999784,601.9999999999915,175.00000000001137,512.0000000000005,94.99999999999886,-402.0000000000135,,3161.9999999999964
2019.06.18,383.0,246.9999999999999,-41.9999999999976,490.00000000000153,75.00000000000284,607.0000000000019,731.9999999999993,422.00000000001125,-575.0000000000144,-96.9999999999942,731.9999999999993,227.00000000000387,588.9999999999986,131.00000000000023,-458.00000000000284,,3463.00000000001
2019.06.18,427.99999999998397,235.99999999999,-27.999999999994696,507.9999999999973,96.00000000000719,600.0000000000006,769.0000000000055,405.0000000000109,-533.0000000000057,-58.9999999999975,695.9999999999856,260.0000000000051,593.0000000000035,140.00000000000057,-451.0000000000014,,3659.9999999999914
2019.06.18,543.0000000000045,177.99999999999727,-129.9999999999968,300.99999999999574,-175.99999999999838,324.00000000000205,820.0000000000216,617.0000000000009,-297.0000000000139,361.0000000000042,-262.00000000000665,186.00000000000705,522.9999999999961,-10.99999999999568,-573.0000000000013,,2404.000000000017
2019.06.18,463.9999999999977,200.9999999999934,-164.99999999999292,202.0000000000022,-254.99999999999412,246.99999999999721,762.0000000000005,397.0000000000029,-263.99999999999756,418.99999999999693,-405.9999999999952,260.0000000000051,480.99999999999454,-33.00000000000125,-547.0000000000086,,1763.000000000001
2019.06.18,473.99999999999665,202.99999999998875,-192.99999999999872,178.99999999999582,-295.99999999999625,231.99999999999886,773.0000000000246,387.000000000004,-223.00000000001762,448.0000000000075,-512.0000000000014,271.0000000000008,471.00000000000364,-61.99999999999761,-575.0000000000144,,1576.999999999994
2019.06.18,519.9999999999872,204.9999999999983,-185.00000000000182,187.00000000000384,-297.9999999999983,248.99999999999923,827.0000000000266,446.0000000000131,-208.00000000000819,474.00000000000375,-524.9999999999977,274.0000000000009,493.9999999999998,-51.00000000000193,-594.0000000000057,,1815.0000000000189
2019.06.18,526.0000000000042,167.99999999999216,-210.99999999999451,183.99999999999528,-285.9999999999974,312.00000000000114,786.0000000000014,485.0000000000021,-80.99999999999774,353.00000000000864,-480.99999999999807,231.00000000000875,420.0000000000017,-102.99999999999443,-571.0000000000103,,1732.0000000000227
2019.06.18,434.000000000001,202.99999999998875,-202.9999999999976,246.00000000000176,-229.00000000000142,324.9999999999975,733.0000000000041,479.0000000000072,-249.00000000001032,281.9999999999965,-304.9999999999997,201.00000000000762,459.0000000000032,-70.99999999999795,-575.0000000000144,,1729.9999999999864
2019.06.18,617.9999999999852,212.99999999999386,-180.0000000000024,227.99999999999488,-229.00000000000142,380.999999999998,944.0000000000168,706.0000000000066,1.999999999990898,397.00000000000557,-388.0000000000106,217.00000000001296,472.999999999999,-39.00000000000148,-544.0000000000111,,2798.9999999999773
2019.06.18,593.9999999999834,283.9999999999918,-200.99999999999562,221.99999999999997,-229.99999999999687,385.99999999999744,1005.0000000000239,668.0000000000019,41.99999999998649,442.99999999999784,-398.00000000000944,274.0000000000009,489.0000000000043,-16.999999999995907,-538.0000000000163,,3022.999999999973
2019.06.18,627.9999999999841,266.9999999999959,-170.99999999999892,248.99999999999923,-170.99999999999892,370.00000000000364,1025.0000000000057,741.9999999999982,107.99999999999699,474.00000000000375,-392.00000000001455,264.00000000001,474.9999999999943,9.000000000000341,-487.99999999999955,,3388.99999999998
2019.06.18,560.9999999999893,250.0,-161.00000000000003,256.99999999999613,-161.00000000000003,385.000000000002,926.0000000000161,635.0000000000077,-23.00000000001745,377.00000000000955,-249.99999999999466,242.00000000000443,472.999999999999,3.0000000000001137,-482.00000000000466,,3032.000000000008
2019.06.18,557.9999999999918,271.0000000000008,-190.99999999999673,168.99999999999693,-220.99999999999343,400.00000000000034,952.0000000000266,696.0000000000077,133.99999999998968,383.0000000000098,-306.00000000000625,225.9999999999991,423.9999999999924,-15.999999999991132,-443.99999999999994,,3035.0000000000273
2019.06.18,495.99999999998533,-136.0000000000099,-273.000000000001,-66.99999999999484,-400.9999999999958,339.0000000000004,377.00000000000955,846.0000000000134,395.99999999999636,-55.999999999997385,-546.000000000002,-190.9999999999883,1.0000000000047748,-370.00000000000455,-372.00000000001677,,42.99999999999949
2019.06.18,541.9999999999981,-115.0000000000091,-353.99999999999875,-148.99999999999915,-512.0000000000014,289.0000000000059,449.0000000000123,910.0000000000108,587.9999999999885,79.9999999999983,-917.0000000000123,-173.99999999999238,-37.9999999999967,-444.0000000000026,-424.00000000000216,,-269.0000000000007
2019.06.18,365.99999999999966,-5.000000000009663,-317.9999999999961,-97.9999999999981,-453.99999999999886,148.99999999999915,398.00000000002456,565.0000000000155,257.99999999998045,227.00000000000387,-845.0000000000068,-37.9999999999967,69.99999999999318,-329.9999999999983,-409.99999999999926,,-464.99999999998744
2019.06.18,248.00000000000378,113.99999999999011,-415.99999999999415,-129.00000000000134,-498.9999999999939,187.9999999999993,422.00000000002547,543.0000000000045,320.9999999999935,189.99999999999773,-876.0000000000101,-15.999999999991132,55.999999999997385,-361.0000000000042,-435.0000000000076,,-649.9999999999907
2019.06.18,327.99999999999494,98.99999999998954,-351.99999999999676,-51.000000000001044,-410.9999999999947,197.99999999999818,487.99999999999955,574.0000000000078,299.99999999998914,237.00000000000898,-800.0000000000007,9.000000000000341,99.99999999999432,-301.00000000000193,-414.00000000000324,,3.9999999999842544
2019.06.18,334.9999999999964,53.999999999987836,-346.9999999999973,-83.9999999999952,-415.99999999999415,204.00000000000418,440.00000000002615,672.0000000000059,374.999999999992,183.9999999999975,-778.9999999999964,-65.99999999998829,45.000000000001705,-325.00000000000284,-367.0000000000062,,-74.99999999996857
2019.06.18,262.999999999991,39.00000000000148,-341.0000000000024,-87.00000000000374,-415.99999999999415,194.0000000000053,340.0000000000034,707.9999999999975,251.99999999998556,112.00000000000898,-683.0000000000114,-143.00000000000068,39.00000000000148,-328.9999999999935,-365.99999999999966,,-418.0000000000108
2019.06.18,309.0000000000037,30.9999999999917,-295.99999999999625,-56.99999999999594,-374.999999999992,180.0000000000024,380.0000000000239,673.0000000000125,225.99999999999287,164.00000000000148,-653.0000000000147,-101.99999999998965,72.99999999999329,-283.9999999999918,-344.00000000001097,,-74.99999999996925
2019.06.18,310.9999999999946,36.99999999999193,-315.9999999999941,-107.00000000000153,-418.9999999999916,175.99999999999838,388.00000000000523,710.999999999995,287.9999999999994,179.00000000000205,-714.0000000000147,-113.99999999999011,52.99999999999727,-301.00000000000193,-341.99999999999784,,-170.00000000000796
2019.06.18,217.0000000000005,56.99999999998795,-336.00000000000296,-121.99999999999989,-430.9999999999925,119.00000000000244,312.0000000000118,578.9999999999961,218.99999999999142,186.9999999999976,-750.0000000000063,-95.99999999998943,36.99999999999193,-310.0000000000023,-338.0000000000161,,-656.0000000000296
2019.06.18,184.99999999999073,54.99999999999261,-329.00000000000153,-127.99999999999478,-426.9999999999996,80.99999999999774,275.0000000000057,568.9999999999973,184.99999999999073,206.00000000000307,-767.0000000000066,-113.99999999999011,31.999999999996476,-304.9999999999926,-319.0000000000026,,-801.0000000000134
2019.06.18,160.99999999998892,58.9999999999975,-342.9999999999933,-133.00000000000534,-429.99999999999704,92.99999999999864,256.0000000000002,550.000000000006,181.9999999999933,170.0000000000017,-734.9999999999968,-116.99999999999022,24.00000000000091,-311.9999999999976,-326.0000000000041,,-900.9999999999973
2019.06.18,195.9999999999962,69.99999999999318,-337.99999999999386,-139.00000000000023,-429.99999999999704,91.00000000000774,306.0000000000116,594.0000000000057,234.00000000000088,221.00000000000364,-778.9999999999964,-105.99999999999454,30.9999999999917,-301.00000000000193,-317.0000000000117,,-666.9999999999851
2019.06.18,222.99999999999542,48.99999999999238,-343.9999999999999,-138.00000000000477,-422.00000000000017,111.00000000000554,309.0000000000259,607.0000000000019,274.9999999999808,195.0000000000074,-757.0000000000076,-112.99999999999955,13.999999999995794,-307.00000000000216,-302.0000000000023,,-600.0000000000113
