date,GBPUSD,USDCAD,EURGBP,GBPJPY,CADJPY,empty,sum
2021.08.09,-134.99999999999625,0.0,0.0,-261.0000000000241,-121.00000000000932,,-517.0000000000297
2021.08.09,-138.0000000000159,48.99999999998794,0.0,-177.00000000002092,-100.99999999999909,,-367.000000000048
2021.08.09,-104.99999999999955,15.999999999993797,13.999999999991797,-186.00000000000705,-118.00000000000921,,-379.0000000000302
2021.08.09,-16.000000000016,202.9999999999976,54.999999999993946,-140.00000000001478,-31.00000000000591,,70.99999999995487
2021.08.09,8.999999999992347,270.99999999999903,39.00000000000014,-112.00000000002319,6.000000000000227,,212.9999999999685
2021.08.09,-12.000000000012001,269.00000000000813,27.999999999994696,-127.00000000000955,12.000000000000455,,169.99999999998175
2021.08.09,7.999999999985796,269.9999999999925,34.99999999999615,-106.99999999999932,6.999999999990791,,212.9999999999659
2021.08.09,60.99999999999994,314.99999999999864,66.99999999999484,-59.00000000002592,27.999999999991587,,411.9999999999591
2021.08.09,31.000000000003247,263.99999999999756,82.99999999999974,-60.000000000002274,19.99999999999602,,337.9999999999943
2021.08.09,10.999999999983245,236.99999999999832,95.00000000000064,-64.00000000002137,13.999999999995794,,292.99999999995663
2021.08.09,14.999999999987246,174.99999999999181,98.99999999999353,-54.000000000002046,-28.000000000005798,,206.99999999996476
2021.08.09,11.999999999989797,188.9999999999947,105.99999999999498,-39.00000000001569,-13.00000000000523,,254.99999999995856
2021.08.09,-1.0000000000065512,140.99999999999113,112.99999999999643,-46.00000000002069,-39.00000000000148,,167.99999999995885
2021.08.09,2.999999999997449,175.99999999999838,105.99999999999498,-59.00000000002592,-35.0000000000108,,190.99999999995407
2021.08.09,1.999999999990898,177.00000000000495,97.9999999999981,-70.0000000000216,-28.000000000005798,,178.99999999996658
2021.08.09,-11.00000000000545,160.00000000000458,91.99999999999208,-68.00000000001205,-32.00000000001069,,140.99999999996845
2021.08.09,-38.0000000000047,129.00000000000134,109.99999999999899,-78.00000000000296,-32.00000000001069,,90.99999999998198
2021.08.09,-36.999999999998145,136.00000000000279,108.99999999999244,-61.00000000000705,-27.000000000001023,,119.999999999989
2021.08.09,-150.00000000000568,160.00000000000458,39.999999999995595,-99.00000000001796,12.999999999991019,,-36.00000000003246
2021.08.09,-202.9999999999976,181.9999999999933,15.999999999993797,-164.0000000000157,31.999999999996476,,-137.00000000002973
2021.08.09,-212.00000000001216,21.00000000000435,7.9999999999968985,-267.00000000002433,-127.00000000000955,,-577.0000000000448
2021.08.09,-114.0000000000141,-26.999999999999247,64.99999999999284,-102.00000000000387,-129.0000000000049,,-307.0000000000293
2021.08.09,35.999999999991594,55.000000000005045,114.99999999999844,18.999999999977035,-92.00000000001296,,132.99999999995916
2021.08.09,39.999999999995595,42.999999999993044,123.99999999999079,32.99999999998704,-94.0000000000083,,145.99999999995816
2021.08.09,-252.0000000000078,38.99999999998904,-69.00000000000794,-242.00000000001864,-64.00000000000716,,-588.0000000000525
2021.08.09,-231.0000000000034,-70.99999999999883,-51.000000000001044,-213.00000000002228,-136.0000000000099,,-702.0000000000355
2021.08.09,-231.0000000000034,-55.000000000005045,-46.00000000000159,-212.0000000000175,-135.00000000000512,,-679.0000000000326
2021.08.09,-217.0000000000005,-2.999999999997449,-50.0000000000056,-188.0000000000166,-98.00000000001319,,-556.0000000000333
2021.08.09,-192.00000000001438,-100.99999999999554,-31.000000000003247,-135.00000000001933,-102.00000000000387,,-561.0000000000364
2021.08.09,-198.00000000000927,-116.00000000000499,10.999999999994348,-100.99999999999909,-136.0000000000099,,-540.0000000000289
2021.08.09,-119.00000000000244,-113.00000000000753,61.999999999995396,-23.000000000024556,-135.00000000000512,,-328.0000000000442
2021.08.09,-165.00000000001512,-59.000000000009045,27.999999999994696,-117.00000000001864,-112.99999999999955,,-426.00000000004763
2021.08.09,-202.9999999999976,-126.0000000000039,6.999999999990347,-170.00000000001592,-154.00000000001057,,-646.0000000000376
2021.08.09,-89.00000000000574,-48.000000000003595,78.00000000000028,24.00000000000091,-73.0000000000075,,-108.00000000001563
2021.08.09,-12.999999999996348,22.999999999995246,82.99999999999974,46.999999999997044,-35.0000000000108,,104.99999999998488
2021.08.09,60.99999999999994,174.00000000000747,92.99999999999864,63.99999999999295,3.0000000000001137,,394.9999999999991
2021.08.09,83.9999999999952,241.99999999998667,86.99999999999264,6.000000000000227,-13.00000000000523,,405.99999999996953
2021.08.09,82.99999999998863,258.0000000000027,97.9999999999981,-11.000000000024102,6.000000000000227,,433.99999999996555
2021.08.09,167.9999999999904,249.99999999999466,98.99999999999353,45.99999999999227,-16.000000000005343,,546.9999999999656
2021.08.09,210.99999999998343,287.9999999999994,109.99999999999899,76.99999999999818,0.0,,685.99999999998
2021.08.09,190.00000000000128,192.99999999999872,97.9999999999981,63.99999999999295,-54.000000000002046,,490.999999999989
2021.08.09,174.99999999999181,297.9999999999983,83.9999999999952,49.99999999998295,9.000000000000341,,615.9999999999686
2021.08.09,134.99999999999625,272.00000000000557,78.99999999999574,19.99999999998181,3.9999999999906777,,509.99999999997004
2021.08.09,106.99999999999044,235.99999999999176,64.99999999999284,-7.000000000005002,-28.000000000005798,,372.99999999996425
2021.08.09,139.9999999999846,265.0000000000041,49.99999999999449,0.9999999999763531,-14.000000000010004,,441.9999999999495
2021.08.09,151.9999999999966,290.9999999999968,51.000000000001044,-21.000000000015007,-20.000000000010232,,452.9999999999692
2021.08.09,194.99999999998963,330.0000000000081,57.99999999999139,-24.00000000000091,-3.0000000000001137,,555.9999999999881
2021.08.09,207.99999999998596,333.0000000000055,58.99999999999794,-13.00000000000523,-6.000000000000227,,580.999999999984
2021.08.10,163.00000000000205,255.99999999998957,12.000000000000899,56.99999999998795,10.99999999999568,,498.9999999999761
2021.08.10,177.99999999998929,258.0000000000027,9.999999999998899,45.99999999999227,-9.000000000000341,,482.9999999999828
2021.08.10,161.99999999999548,302.9999999999866,5.999999999994898,-13.00000000000523,-20.000000000010232,,437.99999999996146
2021.08.10,214.00000000000307,300.99999999999574,65.99999999999939,53.999999999973625,-3.0000000000001137,,631.9999999999718
2021.08.10,211.99999999998997,302.0000000000023,67.9999999999903,44.999999999987494,-18.000000000000682,,608.9999999999694
2021.08.10,217.99999999998488,302.9999999999866,71.99999999999429,38.99999999998727,-13.00000000000523,,618.9999999999478
2021.08.10,207.99999999998596,296.9999999999917,69.9999999999923,-39.00000000001569,-49.000000000006594,,486.9999999999477
2021.08.10,180.99999999998673,275.9999999999874,56.99999999999594,-99.00000000001796,-92.00000000001296,,322.99999999993906
2021.08.10,178.99999999999582,265.99999999998846,58.99999999999794,-30.000000000001137,-52.00000000000671,,421.9999999999744
2021.08.10,207.00000000000162,303.9999999999932,73.99999999999629,-8.000000000009777,-31.00000000000591,,545.9999999999753
2021.08.10,285.00000000000193,388.9999999999949,93.99999999999409,104.99999999998977,40.99999999999682,,913.9999999999775
2021.08.10,255.99999999998957,347.9999999999928,97.9999999999981,39.99999999999204,-8.000000000009777,,733.9999999999627
2021.08.10,215.99999999999397,343.99999999998875,90.0000000000012,14.999999999986358,-8.000000000009777,,656.9999999999604
2021.08.10,205.99999999999508,339.0000000000004,83.9999999999952,12.000000000000455,-2.0000000000095497,,638.9999999999816
2021.08.10,197.99999999998707,333.0000000000055,69.9999999999923,-14.000000000010004,-15.000000000000568,,571.9999999999743
2021.08.10,218.99999999999142,326.9999999999884,78.99999999999574,6.000000000000227,-10.000000000005116,,620.9999999999706
2021.08.10,224.000000000002,302.0000000000023,93.99999999999409,28.999999999996362,-25.000000000005684,,623.9999999999891
2021.08.10,195.9999999999962,252.99999999999213,78.00000000000028,-30.000000000001137,-77.00000000001239,,419.9999999999751
2021.08.10,210.99999999998343,226.99999999999943,71.99999999999429,-63.0000000000166,-118.00000000000921,,328.99999999995134
2021.08.10,157.99999999999147,180.0000000000024,56.0000000000005,-112.00000000002319,-136.0000000000099,,145.9999999999613
2021.08.10,98.99999999998244,113.00000000000753,12.000000000000899,-227.00000000000387,-234.00000000000887,,-237.00000000002186
2021.08.10,86.99999999999264,157.00000000000713,-51.000000000001044,-303.0000000000257,-219.0000000000083,,-329.00000000003524
