date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,AUDCHF,GBPJPY,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,NZDCAD,empty,sum
2018.12.17,-16.000000000016,-82.00000000000429,0.0,-53.00000000000304,-43.999999999999595,-366.9999999999951,-501.9999999999811,-639.9999999999961,0.0,-131.00000000001444,-3.9999999999906777,0.0,-73.00000000000084,,-1912.0000000000011
2018.12.17,121.99999999999989,-73.99999999999629,-37.00000000000614,-73.00000000000084,-60.99999999999994,-390.0000000000015,-283.9999999999918,-317.9999999999961,7.000000000005002,-133.00000000000534,-21.000000000000796,69.00000000000794,-100.00000000000009,,-1292.9999999999861
2018.12.17,130.99999999999224,-79.99999999999119,-25.000000000005684,-67.00000000000594,-56.99999999999594,-368.00000000000165,-259.9999999999909,-295.0000000000008,3.0000000000143245,-168.0000000000126,-12.999999999991019,56.0000000000005,-90.99999999999665,,-1233.9999999999852
2018.12.17,146.99999999998602,-86.99999999999264,-17.000000000010118,-46.00000000000159,43.00000000000415,-322.00000000000006,-207.9999999999984,-191.00000000000784,28.00000000002001,-172.0000000000166,-1.9999999999953388,60.00000000000449,2.000000000002,,-765.0000000000059
2018.12.17,148.99999999999915,-97.9999999999981,0.999999999990564,-59.000000000009045,-17.000000000000348,-363.0000000000022,-248.99999999999523,-345.0000000000175,61.00000000000705,-162.00000000001768,32.00000000001069,21.00000000000435,-17.999999999995797,,-1047.0000000000243
2018.12.17,183.99999999998417,-82.99999999998863,67.99999999999784,-62.000000000006494,2.000000000002,-373.99999999999653,-175.99999999998772,-326.0000000000041,84.00000000000318,-250.00000000001688,70.99999999999795,-11.999999999989797,21.999999999999797,,-852.0000000000052
2018.12.17,157.99999999999147,-82.99999999998863,76.99999999999818,-26.000000000003798,29.000000000001247,-331.0000000000035,-137.9999999999768,-208.00000000000819,117.00000000001864,-273.0000000000121,85.00000000000796,-34.99999999999615,38.0000000000047,,-589.9999999999669
2018.12.17,197.99999999998707,-106.00000000000608,94.99999999999886,-52.000000000007596,43.00000000000415,-346.9999999999973,-159.9999999999966,-300.00000000001137,164.0000000000157,-215.00000000000963,115.99999999999966,4.000000000004,73.00000000000084,,-487.00000000001836
2018.12.17,174.99999999999181,-102.00000000000209,114.99999999999488,-33.000000000005244,43.00000000000415,-332.99999999999443,-114.99999999998067,-243.99999999999977,169.00000000001114,-196.0000000000184,108.00000000000409,32.0000000000098,49.99999999999449,,-330.9999999999903
2018.12.17,156.99999999998494,-112.000000000001,137.99999999999102,-75.00000000000284,58.000000000002494,-358.9999999999982,-56.99999999998795,-287.9999999999994,222.0000000000084,-202.00000000001327,124.00000000000944,50.0000000000056,78.99999999999574,,-265.00000000000506
2018.12.17,148.99999999999915,-133.99999999998968,114.99999999999488,-97.00000000000264,-22.999999999995246,-365.99999999999966,-40.99999999999682,-309.0000000000037,237.0000000000232,-155.00000000001623,146.0000000000008,57.00000000000705,-2.000000000002,,-422.99999999998084
2018.12.17,149.9999999999835,-131.99999999999878,125.99999999999056,-87.99999999999919,-26.999999999999247,-365.0000000000042,-57.999999999992724,-331.0000000000146,235.00000000001364,-149.00000000002134,143.00000000000068,66.00000000001049,-19.00000000000235,,-449.0000000000337
2018.12.17,159.99999999998238,-130.99999999999224,107.99999999998988,-79.00000000000685,0.999999999995449,-361.0000000000002,-88.99999999999864,-323.0000000000066,213.00000000002228,-214.00000000000307,125.0,42.0000000000087,7.0000000000014495,,-541.0000000000074
2018.12.17,158.99999999999804,-123.00000000000644,102.99999999999443,-31.000000000003247,26.000000000003798,-327.99999999999494,-93.99999999999409,-197.00000000000273,201.99999999999818,-233.00000000001654,118.99999999999977,21.00000000000435,36.999999999998145,,-339.0000000000213
2018.12.17,166.99999999998383,-121.99999999999989,126.99999999999534,-23.00000000000635,26.999999999999247,-331.0000000000035,-69.99999999999318,-187.00000000000384,219.0000000000225,-265.0000000000041,135.00000000000512,3.0000000000085514,17.000000000000348,,-302.9999999999959
2018.12.17,156.00000000000057,-96.00000000000719,134.00000000000034,-24.000000000001798,-5.999999999994898,-331.0000000000035,-43.99999999998272,-184.00000000000637,204.00000000000773,-245.0000000000063,129.0000000000049,8.000000000008,-21.00000000000435,,-319.99999999998556
2018.12.17,136.00000000000279,-130.0000000000079,111.99999999999477,-24.000000000001798,-26.000000000003798,-314.0000000000032,-112.99999999999955,-202.00000000001327,188.0000000000166,-245.0000000000063,97.99999999999898,16.0000000000049,-51.99999999999649,,-556.0000000000142
2018.12.17,129.99999999998568,-127.99999999999478,112.99999999999955,-41.000000000002146,-29.000000000001247,-307.99999999999716,-54.9999999999784,-162.00000000001768,213.00000000002228,-278.00000000000045,97.00000000000841,28.000000000005798,-55.000000000005045,,-474.99999999997516
2018.12.17,70.99999999999883,-187.99999999998818,73.99999999999807,-65.00000000000395,-53.999999999998494,-317.0000000000006,-54.9999999999784,-181.00000000000892,206.00000000001728,-252.0000000000078,73.99999999999807,48.000000000003595,-92.00000000000318,,-730.9999999999735
2018.12.17,43.999999999999595,-198.99999999999363,49.99999999999716,-77.00000000000485,-114.00000000000298,-351.0000000000013,-149.99999999997726,-297.0000000000139,195.99999999999795,-274.00000000001864,70.00000000000739,56.0000000000005,-151.9999999999966,,-1198.0000000000066
2018.12.17,18.999999999991246,-229.99999999999687,37.9999999999967,-60.99999999999994,-109.00000000000354,-304.9999999999997,-73.99999999998386,-160.00000000000458,149.0000000000009,-307.00000000001285,51.00000000000193,30.000000000007798,-156.99999999999602,,-1115.9999999999986
2018.12.17,-50.0000000000167,-272.99999999998994,33.00000000000125,-60.99999999999994,-163.99999999999747,-288.9999999999948,-43.99999999998272,-24.000000000001798,157.0000000000107,-391.000000000008,61.00000000000705,23.00000000000635,-197.00000000000273,,-1218.9999999999688
2018.12.17,-45.000000000006146,-310.9999999999946,37.9999999999967,-86.0000000000083,-182.00000000000438,-292.00000000000335,1.0000000000047748,-84.0000000000174,283.00000000001546,-367.0000000000062,85.99999999999852,18.0000000000069,-222.99999999999542,,-1164.0000000000134
