date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDJPY,empty,sum
2018.11.19,-82.00000000000429,-102.00000000000387,-378.999999999996,-254.99999999999412,-472.0000000000084,,-1290.0000000000068
2018.11.19,-51.99999999998539,39.00000000000148,-483.99999999999557,-273.9999999999965,-578.000000000003,,-1348.9999999999789
2018.11.19,273.0000000000121,182.00000000000216,-285.99999999998624,-141.00000000000225,-526.0000000000105,,-497.99999999998465
2018.11.19,189.00000000001694,176.00000000000193,-293.99999999999426,-183.99999999999528,-517.0000000000101,,-629.9999999999808
2018.11.19,36.0000000000138,212.99999999999386,-392.9999999999989,-265.99999999999955,-546.0000000000065,,-955.9999999999973
2018.11.19,6.000000000017103,200.9999999999934,-483.99999999999557,-365.99999999999966,-626.0000000000048,,-1268.9999999999895
2018.11.19,121.00000000001555,239.00000000000432,-432.9999999999945,-315.9999999999941,-620.0000000000045,,-1008.9999999999732
2018.11.19,185.99999999999727,263.00000000000523,-407.99999999998613,-219.00000000000253,-561.000000000007,,-738.9999999999932
2018.11.19,214.00000000000307,257.99999999999557,-400.00000000000034,-208.99999999999253,-575.0000000000028,,-711.999999999997
2018.11.19,207.00000000000162,248.00000000000466,-397.0000000000029,-247.99999999999267,-573.0000000000075,,-762.9999999999968
2018.11.19,184.00000000000637,180.99999999999739,-313.00000000000773,-243.99999999999977,-531.0000000000059,,-723.0000000000097
2018.11.19,217.0000000000005,197.00000000000273,-265.99999999998846,-244.99999999999523,-535.0000000000108,,-631.9999999999912
2018.11.19,178.00000000001148,219.99999999999886,-275.9999999999874,-236.99999999999832,-530.0000000000011,,-644.9999999999765
2018.11.19,177.00000000000495,192.99999999999784,-296.0000000000074,-224.9999999999974,-507.000000000005,,-658.000000000007
2018.11.19,165.9999999999995,195.0000000000074,-255.99999999998957,-213.99999999999199,-500.0,,-608.9999999999746
2018.11.20,104.99999999999955,215.99999999999397,-177.99999999998929,-239.99999999999577,-502.00000000000955,,-599.0000000000011
2018.11.20,226.99999999999943,237.99999999999955,-174.00000000000747,-247.99999999999267,-512.0000000000005,,-469.00000000000165
2018.11.20,269.00000000000813,256.0000000000002,-209.9999999999991,-246.00000000000176,-511.0000000000099,,-442.00000000000233
2018.11.20,236.99999999999832,295.0000000000017,-197.00000000000273,-205.99999999999508,-512.0000000000005,,-382.9999999999983
2018.11.20,174.00000000000747,215.0000000000034,-190.00000000000128,-188.9999999999947,-499.00000000000944,,-488.99999999999454
2018.11.20,192.99999999999872,153.99999999999636,-208.99999999999253,-196.99999999999162,-430.0000000000068,,-488.99999999999585
2018.11.20,185.00000000001293,138.9999999999958,-207.00000000000162,-271.9999999999945,-412.00000000000614,,-566.9999999999935
2018.11.20,172.0000000000166,102.99999999999443,-175.99999999999838,-203.99999999999307,-329.00000000000773,,-433.9999999999882
2018.11.20,173.00000000000094,135.99999999999568,-208.99999999999253,-273.000000000001,-398.00000000001035,,-571.0000000000073
2018.11.20,195.9999999999962,141.9999999999959,-221.00000000000452,-298.9999999999937,-407.0000000000107,,-589.0000000000168
2018.11.20,233.00000000001654,156.0000000000059,-194.99999999998963,-264.999999999993,-377.00000000000955,,-447.99999999996976
2018.11.20,253.99999999999866,192.99999999999784,-174.99999999999181,-322.9999999999955,-384.00000000000034,,-434.9999999999912
2018.11.20,214.00000000000307,137.00000000000045,-212.99999999999653,-347.9999999999928,-362.99999999999955,,-572.9999999999853
2018.11.20,207.00000000000162,195.99999999999795,-239.99999999999577,-443.99999999999994,-478.00000000000864,,-759.0000000000048
2018.11.20,225.00000000000853,210.99999999999852,-218.00000000000708,-456.00000000000085,-454.00000000000773,,-692.0000000000086
2018.11.20,242.00000000000887,200.9999999999934,-191.00000000000784,-434.9999999999965,-461.00000000001273,,-644.0000000000148
2018.11.20,202.00000000001327,233.0000000000041,-201.00000000000674,-400.9999999999958,-430.0000000000068,,-596.9999999999919
2018.11.20,212.00000000001216,210.99999999999852,-136.00000000000279,-334.00000000000097,-324.0000000000123,,-371.00000000000534
2018.11.20,19.00000000001345,210.99999999999852,-187.99999999998818,-359.99999999999363,-324.0000000000123,,-641.9999999999822
2018.11.20,204.00000000000418,230.99999999999454,-124.99999999999733,-290.00000000000136,-290.00000000000625,,-270.0000000000062
2018.11.20,317.9999999999961,243.99999999999977,-99.99999999998899,-261.99999999999557,-246.00000000000932,,-45.999999999997954
2018.11.20,55.000000000005045,295.0000000000017,-146.00000000000168,-266.999999999995,-362.99999999999955,,-425.9999999999894
2018.11.20,-90.99999999999665,382.99999999999557,-251.00000000000122,-285.00000000000193,-365.99999999999966,,-610.0000000000039
2018.11.20,-7.0000000000014495,323.0000000000075,-255.99999999998957,-544.9999999999955,-448.0000000000075,,-932.9999999999865
2018.11.20,24.000000000001798,290.00000000000625,-344.99999999999534,-629.9999999999973,-492.00000000000443,,-1152.999999999989
2018.11.20,168.99999999999693,293.00000000000637,-313.99999999999204,-573.9999999999967,-454.00000000000773,,-879.9999999999932
2018.11.20,253.00000000001432,278.99999999999636,-307.99999999999716,-485.0000000000021,-407.0000000000107,,-667.9999999999993
2018.11.20,141.99999999999767,253.0000000000001,-306.00000000000625,-427.99999999999505,-353.9999999999992,,-693.0000000000027
2018.11.20,87.99999999999919,274.0000000000009,-273.9999999999965,-454.9999999999943,-389.00000000001,,-756.0000000000007
2018.11.20,58.000000000002494,350.9999999999991,-417.0000000000007,-490.999999999997,-498.00000000000466,,-997.0000000000007
2018.11.20,23.00000000001745,394.00000000000546,-473.99999999999665,-504.9999999999999,-562.0000000000118,,-1123.9999999999854
2018.11.20,-22.999999999995246,346.9999999999942,-614.0000000000034,-509.9999999999993,-600.9999999999991,,-1401.0000000000027
2018.11.20,-4.000000000004,256.0000000000002,-670.9999999999993,-554.9999999999944,-587.0000000000033,,-1561.000000000001
2018.11.20,-28.999999999990145,256.0000000000002,-879.9999999999919,-629.0000000000018,-760.0000000000051,,-2041.9999999999886
2018.11.20,-170.00000000000347,191.0000000000025,-1185.9999999999982,-815.9999999999945,-933.0000000000069,,-2914.0000000000005
2018.11.20,-166.99999999998383,112.99999999999955,-1090.9999999999975,-749.9999999999951,-755.0000000000097,,-2649.9999999999864
2018.11.20,-156.00000000000057,123.99999999999523,-963.0000000000027,-710.999999999995,-682.0000000000022,,-2388.0000000000055
2018.11.20,-278.00000000000045,30.000000000001137,-994.9999999999903,-734.0000000000014,-679.000000000002,,-2655.9999999999927
2018.11.20,-249.99999999999466,45.000000000001705,-1058.0000000000034,-742.9999999999936,-600.9999999999991,,-2606.999999999989
2018.11.20,-385.99999999999744,39.00000000000148,-1183.0000000000007,-769.999999999993,-639.00000000001,,-2938.9999999999995
2018.11.20,-540.9999999999915,-76.99999999999818,-1444.000000000001,-1023.9999999999916,-740.9999999999997,,-3826.9999999999814
2018.11.20,-542.9999999999824,-43.00000000000637,-1492.0000000000045,-978.9999999999966,-785.0000000000108,,-3842.000000000001
2018.11.20,-550.9999999999903,-46.999999999997044,-1604.9999999999898,-970.9999999999997,-868.9999999999998,,-4042.9999999999764
2018.11.20,-520.9999999999936,-28.000000000005798,-1621.9999999999902,-963.9999999999982,-853.0000000000086,,-3987.9999999999964
2018.11.20,-503.99999999999335,6.000000000000227,-1646.9999999999984,-1002.9999999999983,-894.0000000000055,,-4041.999999999995
2018.11.20,-472.9999999999901,43.00000000000637,-1549.0000000000005,-959.9999999999942,-882.000000000005,,-3820.999999999983
2018.11.20,-493.99999999999443,4.9999999999954525,-1591.9999999999934,-969.9999999999931,-885.0000000000051,,-3935.9999999999905
2018.11.20,-495.99999999998533,3.0000000000001137,-1558.9999999999993,-1007.9999999999978,-917.0000000000016,,-3976.9999999999836
2018.11.21,-541.9999999999981,6.000000000000227,-1573.0000000000023,-1074.9999999999927,-942.0000000000073,,-4126.0
2018.11.21,-539.0000000000006,21.000000000000796,-1567.9999999999916,-1115.9999999999948,-969.9999999999989,,-4171.999999999985
2018.11.21,-500.9999999999959,31.00000000000591,-1551.9999999999977,-1108.9999999999934,-954.0000000000077,,-4084.9999999999886
2018.11.21,-458.9999999999872,54.000000000002046,-1537.999999999995,-1034.999999999997,-972.999999999999,,-3950.9999999999764
2018.11.21,-496.99999999999187,-13.00000000000523,-1624.0000000000032,-1007.9999999999978,-890.0000000000006,,-4031.9999999999986
2018.11.21,-472.9999999999901,-93.00000000000352,-1621.9999999999902,-1020.9999999999941,-859.0000000000089,,-4067.9999999999864
2018.11.21,-465.99999999998863,-84.99999999999375,-1638.9999999999905,-1039.9999999999966,-940.0000000000119,,-4169.999999999981
2018.11.21,-526.0000000000042,-159.9999999999966,-1614.9999999999886,-959.9999999999942,-853.9999999999992,,-4114.999999999983
2018.11.21,-497.99999999999847,-159.00000000000603,-1570.999999999989,-885.0000000000025,-796.0000000000065,,-3909.0000000000027
2018.11.21,-436.9999999999985,-132.99999999999557,-1543.0000000000055,-887.9999999999999,-760.0000000000051,,-3761.0000000000045
2018.11.21,-456.9999999999963,-171.00000000000648,-1546.9999999999873,-869.999999999993,-718.0000000000035,,-3762.9999999999864
2018.11.21,-485.99999999998647,-167.0000000000016,-1557.9999999999927,-858.9999999999986,-766.0000000000053,,-3835.999999999985
2018.11.21,-466.9999999999952,-149.0000000000009,-1564.999999999994,-842.9999999999937,-713.0000000000081,,-3736.999999999992
2018.11.21,-458.00000000000284,-147.99999999999613,-1560.9999999999902,-836.9999999999989,-672.0000000000113,,-3675.9999999999995
2018.11.21,-402.9999999999978,-146.0000000000008,-1523.999999999992,-862.9999999999916,-660.0000000000108,,-3595.9999999999936
2018.11.21,-391.9999999999924,-147.00000000000557,-1512.0000000000023,-844.0000000000003,-633.0000000000098,,-3528.00000000001
2018.11.21,-383.99999999998437,-75.9999999999934,-1509.0000000000048,-861.9999999999961,-605.000000000004,,-3435.9999999999827
2018.11.21,-329.99999999998585,-75.9999999999934,-1448.999999999989,-817.000000000001,-555.0000000000068,,-3226.9999999999764
2018.11.21,-329.99999999998585,-115.99999999999966,-1411.0000000000066,-793.9999999999947,-530.0000000000011,,-3180.999999999988
2018.11.21,-363.0000000000022,-161.00000000000136,-1401.0000000000077,-839.0000000000009,-514.00000000001,,-3278.0000000000223
2018.11.21,-359.99999999998255,-111.0000000000042,-1414.000000000004,-835.9999999999923,-527.000000000001,,-3247.999999999984
2018.11.21,-348.9999999999993,-117.00000000000443,-1360.99999999999,-783.0000000000003,-496.9999999999999,,-3106.999999999994
2018.11.21,-407.99999999998613,-182.00000000000216,-1391.9999999999932,-739.9999999999962,-397.00000000000557,,-3118.999999999983
2018.11.21,-522.9999999999845,-197.00000000000273,-1363.0000000000032,-757.999999999992,-395.00000000001023,,-3235.9999999999927
2018.11.21,-590.0000000000016,-284.9999999999966,-1374.999999999993,-803.9999999999936,-399.0000000000009,,-3452.9999999999854
2018.11.21,-578.9999999999961,-381.0000000000002,-1458.9999999999882,-883.9999999999959,-370.00000000000455,,-3672.999999999985
2018.11.21,-554.9999999999944,-382.000000000005,-1468.999999999987,-868.000000000002,-355.000000000004,,-3628.9999999999923
2018.11.21,-359.99999999998255,-287.00000000000614,-1370.0000000000045,-756.9999999999966,-258.0000000000098,,-3032.0
2018.11.21,-336.9999999999873,-278.99999999999636,-1410.0000000000002,-766.0,-273.00000000001035,,-3064.999999999994
2018.11.21,-375.9999999999986,-337.99999999999386,-1360.99999999999,-753.9999999999991,-286.00000000000136,,-3114.999999999983
2018.11.21,-422.9999999999956,-325.9999999999934,-1289.9999999999911,-614.9999999999989,-162.00000000000614,,-2815.9999999999854
2018.11.21,-439.99999999999596,-216.99999999999875,-1397.9999999999882,-563.0000000000024,-173.00000000000182,,-2790.999999999987
2018.11.21,-481.99999999998244,-245.00000000000455,-1431.9999999999889,-578.0000000000007,-203.00000000000296,,-2939.999999999979
2018.11.21,-568.9999999999973,-284.000000000006,-1404.0000000000052,-542.9999999999935,-148.00000000001035,,-2948.0000000000127
2018.11.21,-514.9999999999987,-320.99999999999795,-1408.9999999999936,-495.9999999999964,-94.99999999999886,,-2835.9999999999854
2018.11.21,-563.9999999999867,-277.000000000001,-1439.9999999999968,-525.9999999999932,-131.00000000000023,,-2937.999999999978
2018.11.21,-592.9999999999991,-281.9999999999965,-1434.9999999999864,-529.9999999999972,-138.00000000000523,,-2977.9999999999845
2018.11.21,-571.9999999999948,-296.0000000000065,-1228.9999999999911,-470.9999999999992,-115.99999999999966,,-2683.999999999991
2018.11.21,-671.9999999999837,-332.9999999999984,-1319.0000000000034,-569.9999999999927,-189.00000000000716,,-3082.9999999999854
2018.11.21,-612.9999999999969,-296.0000000000065,-1285.9999999999873,-559.9999999999939,-194.00000000000261,,-2948.9999999999873
2018.11.21,-534.9999999999966,-301.00000000000193,-1185.9999999999982,-544.9999999999955,-170.0000000000017,,-2736.999999999994
2018.11.21,-617.0000000000009,-335.9999999999985,-1129.0000000000023,-541.9999999999981,-164.00000000000148,,-2788.0000000000014
2018.11.21,-503.99999999999335,-292.0000000000016,-1038.99999999999,-512.0000000000014,-147.00000000000557,,-2493.999999999992
2018.11.21,-553.9999999999878,-325.9999999999934,-1012.9999999999973,-535.999999999992,-152.00000000000102,,-2580.999999999972
2018.11.21,-549.9999999999839,-335.9999999999985,-1012.9999999999973,-513.9999999999923,-137.00000000000045,,-2549.9999999999723
2018.11.21,-584.9999999999911,-334.99999999999375,-988.9999999999955,-530.9999999999926,-178.00000000001148,,-2617.9999999999845
2018.11.21,-587.9999999999885,-347.999999999999,-954.9999999999948,-532.9999999999945,-190.00000000001194,,-2613.9999999999886
2018.11.21,-583.0000000000002,-353.9999999999992,-831.000000000004,-525.9999999999932,-187.00000000001182,,-2481.000000000008
2018.11.22,-631.0000000000038,-308.9999999999975,-832.9999999999949,-549.9999999999949,-253.0000000000001,,-2575.999999999991
2018.11.22,-636.9999999999986,-435.0000000000023,-855.0000000000058,-569.9999999999927,-267.0000000000101,,-2764.0000000000095
2018.11.22,-618.9999999999918,-346.9999999999942,-824.0000000000025,-561.0000000000003,-271.0000000000008,,-2621.99999999999
2018.11.22,-608.9999999999928,-305.9999999999974,-783.0000000000003,-559.9999999999939,-289.0000000000015,,-2546.999999999986
2018.11.22,-566.9999999999842,-307.9999999999927,-750.9999999999906,-529.0000000000017,-255.00000000000966,,-2409.9999999999786
2018.11.22,-578.9999999999961,-364.9999999999949,-841.9999999999872,-529.9999999999972,-212.0000000000033,,-2527.9999999999786
2018.11.22,-575.9999999999987,-365.99999999999966,-822.9999999999959,-592.9999999999991,-305.0000000000068,,-2663.0000000000005
2018.11.22,-593.9999999999834,-275.99999999999625,-862.9999999999916,-663.0000000000025,-404.0000000000106,,-2799.999999999984
2018.11.22,-539.999999999985,-253.0000000000001,-802.9999999999982,-648.9999999999995,-411.00000000000136,,-2655.999999999984
2018.11.22,-490.999999999997,-253.0000000000001,-757.0000000000076,-644.0000000000001,-402.000000000001,,-2547.0000000000055
2018.11.22,-509.00000000000387,-234.99999999999943,-794.0000000000058,-651.0000000000016,-462.0000000000033,,-2651.000000000014
2018.11.22,-529.0000000000017,-245.00000000000455,-771.9999999999949,-668.0000000000019,-490.0000000000091,,-2704.0000000000123
2018.11.22,-529.0000000000017,-256.0000000000002,-801.9999999999916,-692.9999999999992,-552.0000000000067,,-2831.9999999999995
2018.11.22,-523.9999999999911,-272.00000000000557,-791.9999999999927,-678.0000000000008,-526.0000000000105,,-2792.000000000001
2018.11.22,-523.9999999999911,-259.00000000000034,-777.9999999999898,-656.000000000001,-498.00000000000466,,-2714.999999999987
2018.11.22,-475.99999999998755,-266.00000000000534,-777.0000000000055,-634.0000000000013,-501.0000000000048,,-2654.0000000000045
2018.11.22,-485.99999999998647,-281.9999999999965,-807.9999999999865,-664.9999999999934,-511.0000000000099,,-2751.9999999999727
2018.11.22,-445.99999999999085,-290.9999999999968,-763.0000000000026,-634.9999999999967,-490.0000000000091,,-2624.9999999999964
2018.11.22,-471.9999999999835,-307.9999999999927,-812.999999999997,-663.999999999998,-513.0000000000052,,-2769.9999999999764
2018.11.22,-544.9999999999955,-310.99999999999284,-862.9999999999916,-718.9999999999918,-630.0000000000097,,-3067.9999999999814
2018.11.22,-554.9999999999944,-277.000000000001,-879.0000000000075,-756.0000000000011,-680.0000000000068,,-3147.000000000011
2018.11.22,-588.9999999999951,-200.9999999999934,-919.0000000000032,-797.9999999999987,-752.0000000000095,,-3259.0
2018.11.22,-493.99999999999443,-162.00000000000614,-899.9999999999897,-729.0000000000018,-727.0000000000039,,-3011.9999999999955
2018.11.22,-503.99999999999335,-176.00000000000193,-900.9999999999962,-744.0000000000002,-722.0000000000084,,-3047.0
2018.11.22,-415.99999999999415,-191.99999999999307,-828.9999999999909,-708.999999999993,-648.0000000000103,,-2793.9999999999814
2018.11.22,587.0000000000042,-200.00000000000284,-746.9999999999866,-634.0000000000013,-556.0000000000116,,-1549.9999999999982
2018.11.22,-445.99999999999085,-225.9999999999991,-807.9999999999865,-669.9999999999928,-543.0000000000064,,-2692.9999999999754
2018.11.22,280.9999999999979,-206.00000000000307,-774.9999999999924,-629.9999999999973,-514.00000000001,,-1844.0000000000048
2018.11.22,222.00000000001108,-204.9999999999983,-716.0000000000056,-605.0,-500.0,,-1803.9999999999927
2018.11.22,233.00000000001654,-225.9999999999991,-730.9999999999927,-635.9999999999922,-519.0000000000055,,-1878.9999999999727
2018.11.22,324.9999999999975,-197.9999999999933,-683.9999999999957,-618.9999999999918,-525.0000000000057,,-1700.9999999999889
2018.11.22,351.0000000000124,-201.99999999999818,-713.0000000000081,-632.9999999999947,-550.0000000000114,,-1747.0
2018.11.22,330.0000000000081,-212.0000000000033,-774.9999999999924,-636.9999999999986,-557.0000000000022,,-1850.9999999999886
2018.11.22,372.00000000001677,-183.9999999999975,-737.9999999999942,-744.9999999999957,-649.0000000000009,,-1943.9999999999716
2018.11.22,265.0000000000041,-218.9999999999941,-828.9999999999909,-793.9999999999947,-680.0000000000068,,-2256.9999999999823
2018.11.22,195.00000000001182,-224.00000000000375,-719.000000000003,-702.9999999999981,-580.0000000000125,,-2031.0000000000055
2018.11.22,290.9999999999968,-234.99999999999943,-653.999999999999,-702.9999999999981,-533.0000000000013,,-1834.000000000001
2018.11.22,304.00000000001535,-237.99999999999955,-692.9999999999881,-692.9999999999992,-511.0000000000099,,-1830.9999999999814
2018.11.22,439.0000000000116,-195.99999999999795,-554.9999999999944,-619.9999999999983,-466.99999999999875,,-1398.9999999999777
2018.11.22,378.999999999996,-219.99999999999886,-492.0000000000035,-617.0000000000009,-484.00000000000887,,-1434.0000000000161
2018.11.22,290.00000000001245,-209.00000000000318,-479.0000000000072,-630.9999999999927,-490.0000000000091,,-1518.9999999999998
2018.11.22,402.9999999999978,-186.9999999999976,-407.99999999998613,-610.9999999999949,-484.99999999999943,,-1287.9999999999804
2018.11.22,467.0000000000174,-225.9999999999991,-404.9999999999887,-608.9999999999928,-463.0000000000081,,-1235.9999999999714
2018.11.22,416.00000000001637,-204.9999999999983,-424.00000000000216,-610.9999999999949,-471.00000000000364,,-1294.9999999999827
2018.11.22,423.0000000000178,-210.99999999999852,-421.99999999998903,-607.0000000000019,-469.99999999999886,,-1286.9999999999704
2018.11.22,436.9999999999985,-207.9999999999984,-363.9999999999866,-640.9999999999916,-525.0000000000057,,-1300.9999999999836
2018.11.22,439.0000000000116,-225.9999999999991,-360.9999999999891,-631.9999999999992,-452.0000000000124,,-1231.9999999999882
2018.11.22,434.000000000001,-215.99999999999397,-377.9999999999894,-631.9999999999992,-471.00000000000364,,-1262.9999999999852
2018.11.23,429.99999999999704,-200.00000000000284,-384.9999999999909,-627.9999999999952,-509.00000000000034,,-1291.9999999999923
2018.11.23,438.00000000000506,-191.99999999999307,-381.99999999999346,-666.9999999999953,-525.0000000000057,,-1327.9999999999825
2018.11.23,416.00000000001637,-224.00000000000375,-347.9999999999928,-651.999999999997,-518.0000000000007,,-1325.999999999978
2018.11.23,417.0000000000007,-227.99999999999443,-394.00000000000546,-651.999999999997,-517.0000000000101,,-1374.0000000000064
2018.11.23,425.0000000000087,-233.99999999999466,-452.00000000000796,-644.9999999999956,-504.0000000000049,,-1409.9999999999945
2018.11.23,422.00000000001125,-231.99999999999932,-459.99999999999375,-644.0000000000001,-477.00000000000387,,-1390.999999999986
2018.11.23,419.0000000000138,-243.99999999999977,-432.9999999999945,-615.9999999999943,-478.00000000000864,,-1351.9999999999834
2018.11.23,416.00000000001637,-236.0000000000042,-443.99999999999994,-666.9999999999953,-481.9999999999993,,-1412.9999999999825
2018.11.23,395.000000000012,-222.99999999999898,-459.99999999999375,-697.9999999999986,-562.0000000000118,,-1547.9999999999911
2018.11.23,446.0000000000131,-191.0000000000025,-461.0000000000003,-644.9999999999956,-570.0000000000074,,-1420.9999999999927
2018.11.23,428.00000000000614,-185.99999999999284,-560.9999999999893,-673.0000000000014,-596.0000000000036,,-1587.999999999981
2018.11.23,452.00000000000796,-176.9999999999925,-533.99999999999,-652.9999999999925,-585.000000000008,,-1496.999999999975
2018.11.23,480.00000000001376,-170.0000000000017,-442.9999999999934,-622.0000000000003,-599.0000000000038,,-1353.9999999999854
2018.11.23,478.0000000000006,-144.00000000000546,-428.9999999999905,-652.9999999999925,-562.0000000000118,,-1309.9999999999995
2018.11.23,467.0000000000174,-149.0000000000009,-459.99999999999375,-676.9999999999943,-552.0000000000067,,-1370.9999999999782
2018.11.23,387.000000000004,-114.99999999999488,-486.999999999993,-696.999999999992,-582.0000000000078,,-1493.9999999999836
2018.11.23,365.0000000000153,-105.99999999999454,-512.0000000000014,-686.9999999999932,-559.0000000000117,,-1498.9999999999854
2018.11.23,387.000000000004,-105.00000000000398,-523.0000000000068,-695.9999999999966,-508.0000000000098,,-1445.0000000000132
2018.11.23,322.00000000000006,-111.99999999999477,-557.0000000000075,-715.9999999999944,-561.000000000007,,-1624.0000000000036
2018.11.23,307.99999999999716,-120.00000000000455,-558.9999999999984,-719.9999999999984,-567.0000000000073,,-1658.0000000000114
2018.11.23,171.00000000001003,-108.99999999999466,-524.9999999999977,-687.9999999999998,-571.0000000000122,,-1721.9999999999945
2018.11.23,-8.999999999992347,-147.99999999999613,-670.9999999999993,-795.9999999999967,-689.0000000000072,,-2312.999999999992
2018.11.23,12.000000000012001,-117.999999999995,-666.9999999999953,-819.9999999999985,-708.0000000000126,,-2300.9999999999895
2018.11.23,148.00000000001478,-69.00000000000261,-690.9999999999972,-756.0000000000011,-779.0000000000106,,-2146.999999999997
2018.11.23,92.00000000000318,-82.99999999999841,-781.9999999999939,-834.0000000000014,-778.0000000000058,,-2384.9999999999964
2018.11.23,7.0000000000014495,-102.99999999999443,-872.9999999999905,-936.999999999999,-933.0000000000069,,-2838.999999999989
2018.11.23,-151.9999999999966,-108.99999999999466,-836.9999999999989,-941.9999999999984,-931.0000000000116,,-2971.0
2018.11.23,-289.9999999999903,-103.9999999999992,-825.9999999999934,-925.9999999999935,-957.0000000000078,,-3102.999999999984
2018.11.23,-115.99999999998278,-60.99999999999284,-757.999999999992,-885.0000000000025,-996.0000000000093,,-2815.9999999999795
2018.11.23,-109.99999999998789,-81.99999999999363,-770.000000000004,-868.000000000002,-933.0000000000069,,-2762.9999999999945
2018.11.23,-99.99999999998899,-81.00000000000307,-861.0000000000007,-934.9999999999969,-1024.000000000001,,-3000.9999999999905
2018.11.23,-170.00000000000347,-81.00000000000307,-1049.9999999999955,-952.9999999999927,-1066.0000000000025,,-3319.9999999999973
2018.11.23,-109.99999999998789,1.0000000000047748,-980.9999999999875,-883.9999999999959,-1036.0000000000014,,-3009.999999999968
2018.11.23,-59.99999999999339,-63.99999999999295,-1011.0000000000064,-835.9999999999923,-986.0000000000042,,-2956.999999999989
