date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDJPY,empty,sum
2018.11.19,287.9999999999994,323.0000000000075,-278.00000000000045,-169.99999999999238,-496.9999999999999,,-333.9999999999859
2018.11.19,280.9999999999979,313.0000000000024,-363.9999999999866,-187.9999999999993,-545.0000000000017,,-502.9999999999874
2018.11.19,259.0000000000092,302.0000000000067,-361.9999999999957,-204.99999999999963,-537.0000000000061,,-542.9999999999856
2018.11.19,229.99999999999687,256.0000000000002,-293.99999999999426,-217.0000000000005,-504.0000000000049,,-529.0000000000025
2018.11.19,239.99999999999577,231.99999999999932,-258.0000000000027,-242.99999999999324,-524.0000000000009,,-553.0000000000017
2018.11.19,260.0000000000158,237.99999999999955,-241.00000000000233,-212.99999999999653,-503.0000000000001,,-458.99999999998363
2018.11.19,190.00000000000128,221.9999999999942,-229.99999999999687,-222.99999999999542,-493.0000000000092,,-534.000000000006
2018.11.19,216.00000000001617,195.0000000000074,-255.99999999998957,-212.99999999999653,-472.999999999999,,-530.9999999999616
2018.11.19,185.99999999999727,218.00000000000352,-174.00000000000747,-207.00000000000162,-472.999999999999,,-450.0000000000073
2018.11.20,378.999999999996,271.0000000000008,-140.0000000000068,-197.99999999999818,-493.0000000000092,,-181.0000000000174
2018.11.20,290.9999999999968,280.00000000000114,-174.00000000000747,-244.99999999999523,-511.0000000000099,,-359.00000000001467
2018.11.20,283.000000000011,365.99999999999966,-191.99999999999218,-180.0000000000024,-505.00000000000966,,-227.99999999999352
2018.11.20,250.00000000001688,311.9999999999976,-185.99999999999727,-188.9999999999947,-487.99999999999955,,-300.999999999977
2018.11.20,250.00000000001688,219.99999999999886,-173.00000000000094,-176.99999999999383,-419.00000000001114,,-298.9999999999902
2018.11.20,226.99999999999943,171.00000000000648,-190.00000000000128,-196.99999999999162,-364.0000000000043,,-352.9999999999913
2018.11.20,202.9999999999976,144.00000000000546,-164.99999999999292,-180.99999999999784,-314.00000000000716,,-312.9999999999949
2018.11.20,207.00000000000162,146.0000000000008,-174.00000000000747,-195.00000000000074,-297.00000000001125,,-313.00000000001705
2018.11.20,199.00000000001583,162.00000000000614,-201.00000000000674,-273.000000000001,-384.00000000000034,,-496.99999999998613
2018.11.20,276.00000000000955,174.0000000000066,-163.00000000000205,-234.99999999999633,-337.0000000000033,,-284.99999999998556
2018.11.20,306.00000000000625,260.0000000000051,-140.0000000000068,-232.99999999999432,-332.00000000000784,,-138.9999999999976
2018.11.20,269.00000000000813,209.99999999999375,-119.00000000000244,-259.9999999999936,-264.00000000001,,-164.00000000000415
2018.11.20,223.00000000001762,197.00000000000273,-212.99999999999653,-344.99999999999534,-356.9999999999993,,-494.99999999997084
2018.11.20,233.00000000001654,262.00000000000045,-204.99999999998852,-407.99999999999727,-434.0000000000117,,-551.9999999999804
2018.11.20,276.00000000000955,227.00000000000387,-156.00000000000057,-378.00000000000057,-391.00000000000534,,-421.99999999999307
2018.11.20,246.00000000001288,233.99999999999466,-188.9999999999947,-378.00000000000057,-397.00000000000557,,-483.99999999999335
2018.11.20,296.0000000000074,265.00000000000057,-113.99999999999189,-302.9999999999977,-300.00000000001137,,-155.999999999993
2018.11.20,221.00000000000452,218.00000000000352,-133.99999999998968,-307.0000000000017,-263.00000000000523,,-264.9999999999885
2018.11.20,211.00000000000563,268.0000000000007,-124.99999999999733,-288.9999999999948,-283.00000000000125,,-217.9999999999871
2018.11.20,314.00000000001427,251.99999999999534,-102.00000000000209,-259.9999999999936,-208.00000000001262,,-3.9999999999987494
2018.11.20,398.00000000000944,325.00000000000284,-46.999999999997044,-156.00000000000057,-198.0000000000075,,322.00000000000716
2018.11.20,114.99999999999844,433.9999999999975,-131.99999999999878,-246.00000000000176,-293.00000000000637,,-122.00000000001097
2018.11.20,79.00000000000685,399.0000000000009,-197.99999999998707,-232.99999999999432,-263.00000000000523,,-215.99999999997885
2018.11.20,38.0000000000047,329.9999999999983,-242.99999999999324,-544.9999999999955,-435.0000000000023,,-854.999999999988
2018.11.20,263.99999999999756,298.0000000000018,-295.0000000000008,-520.9999999999936,-397.00000000000557,,-651.0000000000007
2018.11.20,338.0000000000161,313.0000000000024,-245.99999999999068,-475.99999999999864,-406.0000000000059,,-476.9999999999768
2018.11.20,314.99999999999864,314.00000000000716,-266.999999999995,-408.9999999999927,-330.0000000000125,,-376.99999999999443
2018.11.20,184.00000000000637,275.0000000000057,-195.9999999999962,-365.99999999999966,-272.00000000000557,,-374.99999999998937
2018.11.20,148.00000000001478,350.9999999999991,-273.9999999999965,-451.0000000000014,-388.00000000000523,,-613.9999999999893
2018.11.20,87.99999999999919,424.0000000000066,-404.9999999999887,-474.9999999999921,-472.999999999999,,-840.999999999974
2018.11.20,95.00000000000064,420.0000000000017,-445.0000000000065,-451.9999999999969,-507.000000000005,,-889.0000000000059
2018.11.20,101.00000000001774,409.9999999999966,-592.9999999999991,-490.999999999997,-583.0000000000126,,-1155.9999999999945
2018.11.20,21.00000000000435,308.9999999999975,-658.0000000000031,-520.9999999999936,-508.0000000000098,,-1357.0000000000045
2018.11.20,41.000000000002146,368.9999999999998,-873.999999999997,-608.9999999999928,-740.9999999999997,,-1813.9999999999877
2018.11.20,-32.999999999994145,228.9999999999992,-1031.9999999999884,-724.0000000000024,-743.9999999999998,,-2303.9999999999854
2018.11.20,-82.99999999998863,138.00000000000523,-817.000000000001,-547.999999999993,-503.0000000000001,,-1812.9999999999773
2018.11.20,-151.9999999999966,185.00000000000227,-926.999999999989,-705.9999999999956,-656.0000000000059,,-2255.9999999999845
2018.11.20,-236.99999999999832,108.99999999999466,-919.9999999999875,-687.9999999999998,-573.0000000000075,,-2308.999999999998
2018.11.20,-182.99999999999983,52.00000000000671,-919.9999999999875,-710.999999999995,-548.0000000000018,,-2309.9999999999773
2018.11.20,-367.99999999999056,69.00000000000261,-1180.9999999999877,-766.9999999999955,-621.0000000000093,,-2867.99999999998
2018.11.20,-532.9999999999835,-10.99999999999568,-1366.0000000000005,-969.9999999999931,-725.0000000000085,,-3604.9999999999814
2018.11.20,-500.9999999999959,52.00000000000671,-1458.9999999999882,-919.9999999999986,-785.0000000000108,,-3612.999999999987
2018.11.20,-512.0000000000014,12.000000000000455,-1543.9999999999898,-957.9999999999922,-850.9999999999991,,-3852.999999999982
2018.11.20,-461.99999999998465,43.99999999999693,-1617.9999999999861,-961.9999999999961,-824.0000000000123,,-3821.9999999999823
2018.11.20,-441.99999999998687,64.99999999999773,-1512.9999999999866,-937.9999999999944,-820.0000000000074,,-3647.9999999999773
2018.11.20,-459.99999999999375,85.99999999999852,-1532.0,-939.9999999999964,-844.9999999999989,,-3690.999999999991
2018.11.20,-465.99999999998863,9.000000000000341,-1485.000000000003,-948.9999999999999,-829.0000000000077,,-3719.999999999999
2018.11.20,-449.9999999999948,10.000000000005116,-1530.9999999999934,-1005.9999999999958,-917.0000000000016,,-3893.999999999981
2018.11.21,-466.9999999999952,51.00000000000193,-1557.9999999999927,-1062.9999999999918,-939.0000000000072,,-3975.999999999985
2018.11.21,-453.99999999999886,37.9999999999967,-1533.0000000000066,-1103.9999999999939,-942.0000000000073,,-3995.00000000001
2018.11.21,-418.9999999999916,61.99999999999761,-1519.0000000000036,-1003.9999999999937,-939.0000000000072,,-3818.9999999999986
2018.11.21,-442.9999999999934,58.000000000006935,-1529.9999999999868,-973.0000000000016,-883.0000000000098,,-3770.9999999999845
2018.11.21,-436.9999999999985,4.0000000000048885,-1588.999999999996,-937.9999999999944,-831.0000000000031,,-3790.9999999999873
2018.11.21,-428.9999999999905,-49.99999999999716,-1608.9999999999939,-1012.0000000000018,-847.0000000000084,,-3946.999999999992
2018.11.21,-453.99999999999886,-82.99999999999841,-1598.9999999999948,-957.9999999999922,-852.0000000000039,,-3945.999999999988
2018.11.21,-462.9999999999912,-111.0000000000042,-1564.999999999994,-869.999999999993,-780.0000000000011,,-3788.9999999999836
2018.11.21,-425.99999999999307,-123.99999999999523,-1543.0000000000055,-883.9999999999959,-750.0,,-3726.9999999999895
2018.11.21,-424.99999999998647,-129.0000000000049,-1510.9999999999957,-847.9999999999932,-681.0000000000116,,-3593.999999999992
2018.11.21,-443.99999999999994,-147.99999999999613,-1533.0000000000066,-818.9999999999919,-678.0000000000115,,-3622.000000000006
2018.11.21,-466.9999999999952,-117.999999999995,-1527.9999999999961,-807.9999999999976,-672.0000000000113,,-3592.9999999999955
2018.11.21,-456.9999999999963,-141.00000000000534,-1560.9999999999902,-834.9999999999968,-668.0000000000064,,-3661.999999999995
2018.11.21,-388.9999999999949,-132.000000000005,-1523.999999999992,-792.9999999999993,-605.000000000004,,-3442.999999999995
2018.11.21,-373.99999999998545,-108.00000000000409,-1490.999999999998,-844.0000000000003,-630.0000000000097,,-3446.9999999999973
2018.11.21,-329.99999999998585,-57.999999999992724,-1479.9999999999925,-822.9999999999959,-551.0000000000019,,-3241.999999999969
2018.11.21,-329.99999999998585,-60.000000000002274,-1444.000000000001,-814.9999999999991,-547.0000000000113,,-3195.9999999999995
2018.11.21,-211.99999999998997,-70.99999999999795,-1390.0000000000023,-742.9999999999936,-484.99999999999943,,-2900.999999999983
2018.11.21,-193.99999999998306,-84.00000000000318,-1364.999999999994,-773.0000000000015,-493.0000000000092,,-2908.999999999991
2018.11.21,-356.00000000000074,-103.9999999999992,-1390.9999999999866,-812.999999999997,-493.9999999999998,,-3157.9999999999836
2018.11.21,-166.99999999998383,-99.99999999999432,-1292.0000000000043,-737.9999999999942,-461.00000000001273,,-2757.9999999999895
2018.11.21,-337.99999999999386,-96.9999999999942,-1299.0000000000057,-693.9999999999947,-394.00000000000546,,-2821.9999999999936
2018.11.21,-312.9999999999855,-161.00000000000136,-1336.0000000000039,-709.9999999999995,-359.00000000000887,,-2878.999999999999
2018.11.21,-503.99999999999335,-183.9999999999975,-1295.9999999999861,-705.0000000000001,-323.0000000000075,,-3011.9999999999845
2018.11.21,-462.9999999999912,-280.00000000000114,-1366.0000000000005,-795.9999999999967,-362.99999999999955,,-3267.999999999989
2018.11.21,-539.999999999985,-356.9999999999993,-1448.999999999989,-856.0000000000013,-344.99999999999886,,-3546.9999999999736
2018.11.21,-263.99999999999756,-248.99999999999523,-1258.999999999988,-687.9999999999998,-249.00000000000944,,-2708.99999999999
2018.11.21,-239.99999999999577,-239.00000000000432,-1370.0000000000045,-740.9999999999917,-254.0000000000049,,-2844.0000000000014
2018.11.21,-261.9999999999845,-278.99999999999636,-1330.9999999999934,-730.9999999999927,-262.00000000000045,,-2864.9999999999677
2018.11.21,-210.99999999998343,-284.9999999999966,-1238.0000000000057,-591.9999999999925,-96.00000000000364,,-2421.999999999982
2018.11.21,-281.99999999998226,-216.99999999999875,-1261.000000000001,-556.0000000000009,-118.99999999999977,,-2434.9999999999827
2018.11.21,-384.9999999999909,-105.00000000000398,-1341.9999999999986,-502.00000000000244,-142.00000000001012,,-2476.000000000006
2018.11.21,-322.00000000000006,-213.99999999999864,-1371.9999999999955,-524.9999999999977,-144.00000000000546,,-2576.9999999999973
2018.11.21,-503.99999999999335,-278.99999999999636,-1380.0000000000034,-496.99999999999187,-81.00000000000307,,-2740.999999999988
2018.11.21,-239.99999999999577,-182.99999999999272,-1259.9999999999945,-403.99999999999324,-67.00000000000728,,-2153.9999999999836
2018.11.21,-500.9999999999959,-212.99999999999386,-1435.9999999999927,-522.9999999999957,-117.00000000000443,,-2789.9999999999827
2018.11.21,-461.99999999998465,-250.0,-1228.9999999999911,-402.00000000000233,-41.00000000001103,,-2383.999999999989
2018.11.21,-559.9999999999827,-295.0000000000017,-1207.0000000000025,-466.9999999999952,-103.00000000000864,,-2631.9999999999905
2018.11.21,-611.9999999999903,-293.00000000000637,-1285.9999999999873,-552.9999999999924,-180.00000000000682,,-2923.999999999983
2018.11.21,-462.9999999999912,-242.00000000000443,-1175.9999999999993,-485.99999999999756,-149.0000000000009,,-2515.9999999999936
2018.11.21,-503.99999999999335,-281.9999999999965,-1127.9999999999957,-537.9999999999941,-162.00000000000614,,-2613.9999999999854
2018.11.21,-462.9999999999912,-275.0000000000057,-987.0000000000045,-479.99999999999153,-131.00000000000023,,-2335.9999999999927
2018.11.21,-500.9999999999959,-290.00000000000625,-929.000000000002,-512.0000000000014,-145.00000000001023,,-2377.0000000000155
2018.11.21,-515.9999999999832,-310.0000000000023,-997.0000000000034,-509.9999999999993,-121.00000000000932,,-2453.9999999999973
2018.11.21,-519.9999999999872,-328.9999999999935,-926.0000000000045,-500.9999999999959,-115.0000000000091,,-2390.99999999999
2018.11.21,-580.999999999987,-304.9999999999926,-914.9999999999991,-529.9999999999972,-176.00000000000193,,-2506.9999999999777
2018.11.21,-553.0000000000035,-328.00000000000296,-825.9999999999934,-510.99999999999477,-168.00000000000637,,-2386.000000000001
2018.11.21,-556.0000000000009,-287.00000000000614,-781.9999999999939,-513.9999999999923,-187.00000000001182,,-2326.000000000005
2018.11.22,-605.9999999999955,-269.00000000000546,-831.000000000004,-529.9999999999972,-253.0000000000001,,-2489.0000000000023
2018.11.22,-617.9999999999852,-340.999999999994,-800.0000000000007,-558.9999999999984,-231.99999999999932,,-2549.9999999999773
2018.11.22,-532.9999999999835,-295.0000000000017,-726.9999999999887,-507.0000000000019,-206.00000000000307,,-2267.999999999979
2018.11.22,-551.9999999999969,-265.00000000000057,-743.9999999999891,-520.9999999999936,-239.00000000000432,,-2320.9999999999845
2018.11.22,-556.9999999999853,-299.99999999999716,-747.9999999999931,-490.00000000000153,-186.00000000000705,,-2280.9999999999836
2018.11.22,-539.0000000000006,-334.0000000000032,-800.0000000000007,-520.9999999999936,-189.00000000000716,,-2383.0000000000055
2018.11.22,-512.0000000000014,-260.9999999999957,-753.9999999999881,-568.9999999999973,-284.000000000006,,-2379.999999999988
2018.11.22,-536.0000000000032,-248.00000000000466,-802.9999999999982,-630.9999999999927,-361.0000000000042,,-2579.0000000000027
2018.11.22,-475.0000000000032,-221.9999999999942,-662.000000000007,-607.0000000000019,-335.00000000000796,,-2301.0000000000146
2018.11.22,-487.99999999999955,-227.00000000000387,-757.0000000000076,-634.9999999999967,-387.00000000000045,,-2494.000000000008
2018.11.22,-495.000000000001,-221.9999999999942,-764.9999999999934,-648.9999999999995,-447.00000000000273,,-2577.999999999991
2018.11.22,-526.9999999999886,-233.99999999999466,-740.9999999999917,-644.9999999999956,-447.00000000000273,,-2593.999999999973
2018.11.22,-492.9999999999879,-225.9999999999991,-754.9999999999945,-666.9999999999953,-514.00000000001,,-2654.999999999987
2018.11.22,-523.9999999999911,-242.999999999995,-777.0000000000055,-653.999999999999,-469.99999999999886,,-2667.999999999989
2018.11.22,-455.99999999998977,-227.00000000000387,-753.9999999999881,-612.9999999999969,-475.9999999999991,,-2525.9999999999777
2018.11.22,-441.99999999998687,-251.99999999999534,-766.0,-622.0000000000003,-474.00000000000375,,-2555.9999999999864
2018.11.22,-410.99999999998363,-275.99999999999625,-731.9999999999993,-596.9999999999919,-419.00000000001114,,-2434.999999999982
2018.11.22,-410.99999999998363,-271.0000000000008,-751.9999999999972,-588.9999999999951,-426.00000000000193,,-2448.9999999999786
2018.11.22,-401.99999999999125,-275.99999999999625,-748.9999999999997,-634.0000000000013,-466.0000000000082,,-2526.999999999997
2018.11.22,-465.0000000000043,-248.99999999999523,-844.0000000000003,-708.999999999993,-630.0000000000097,,-2897.0000000000023
2018.11.22,-485.99999999998647,-195.99999999999795,-841.9999999999872,-736.9999999999987,-677.0000000000067,,-2937.9999999999773
2018.11.22,-455.99999999998977,-138.9999999999958,-861.0000000000007,-722.0000000000005,-727.0000000000039,,-2904.999999999991
2018.11.22,-481.99999999998244,-141.00000000000534,-880.9999999999984,-725.9999999999933,-710.000000000008,,-2939.9999999999873
2018.11.22,-412.9999999999967,-171.00000000000648,-783.0000000000003,-695.9999999999966,-646.0000000000008,,-2709.000000000001
2018.11.22,770.000000000004,-132.000000000005,-729.0000000000018,-596.9999999999919,-551.0000000000019,,-1238.9999999999968
2018.11.22,641.0000000000027,-186.9999999999976,-744.9999999999957,-629.9999999999973,-510.0000000000051,,-1430.999999999993
2018.11.22,357.00000000000733,-182.99999999999272,-770.9999999999884,-625.9999999999932,-510.0000000000051,,-1732.9999999999723
2018.11.22,572.0000000000169,-174.0000000000066,-692.9999999999881,-530.9999999999926,-430.0000000000068,,-1255.9999999999773
2018.11.22,361.9999999999957,-188.0000000000024,-692.9999999999881,-591.9999999999925,-490.99999999999966,,-1601.9999999999868
2018.11.22,510.00000000001046,-188.0000000000024,-624.9999999999867,-614.9999999999989,-504.0000000000049,,-1421.9999999999823
2018.11.22,368.9999999999971,-188.0000000000024,-658.9999999999874,-592.9999999999991,-513.0000000000052,,-1583.999999999997
2018.11.22,390.0000000000015,-198.99999999999807,-703.9999999999935,-629.0000000000018,-540.0000000000063,,-1681.9999999999982
2018.11.22,543.0000000000045,-171.99999999999704,-703.9999999999935,-591.9999999999925,-536.0000000000014,,-1460.99999999998
2018.11.22,402.9999999999978,-174.0000000000066,-737.9999999999942,-735.9999999999923,-635.0000000000051,,-1880.0000000000005
2018.11.22,303.0000000000088,-194.00000000000261,-689.0000000000063,-703.9999999999935,-574.0000000000123,,-1858.000000000006
2018.11.22,417.0000000000007,-209.00000000000318,-617.0000000000009,-668.0000000000019,-498.00000000000466,,-1575.00000000001
2018.11.22,399.00000000001603,-228.9999999999992,-614.9999999999877,-664.9999999999934,-493.9999999999998,,-1603.999999999964
2018.11.22,480.99999999999807,-194.99999999999318,-536.9999999999875,-614.9999999999989,-461.00000000001273,,-1326.999999999994
2018.11.22,468.00000000000176,-179.9999999999926,-348.9999999999993,-583.9999999999957,-445.0000000000074,,-1089.9999999999932
2018.11.22,395.99999999999636,-200.00000000000284,-465.99999999998863,-607.0000000000019,-477.00000000000387,,-1354.000000000001
2018.11.22,442.00000000000904,-182.99999999999272,-363.9999999999866,-607.9999999999974,-468.0000000000035,,-1180.9999999999714
2018.11.22,480.99999999999807,-183.9999999999975,-347.9999999999928,-600.999999999996,-452.0000000000124,,-1104.0000000000005
2018.11.22,473.0000000000123,-189.99999999999773,-377.0000000000051,-603.9999999999934,-454.00000000000773,,-1151.9999999999918
2018.11.22,441.0000000000025,-188.99999999999295,-409.99999999999926,-607.0000000000019,-468.0000000000035,,-1232.999999999995
2018.11.22,442.00000000000904,-206.00000000000307,-319.999999999987,-605.9999999999955,-436.00000000000705,,-1125.9999999999836
2018.11.22,475.0000000000032,-188.99999999999295,-296.9999999999917,-629.9999999999973,-439.00000000000716,,-1079.999999999986
2018.11.22,460.000000000016,-188.99999999999295,-358.9999999999982,-597.9999999999985,-434.0000000000117,,-1119.9999999999854
2018.11.22,442.00000000000904,-167.0000000000016,-343.99999999998875,-600.0000000000006,-459.0000000000032,,-1127.999999999985
2018.11.23,463.9999999999977,-173.00000000000182,-371.99999999999454,-614.9999999999989,-462.0000000000033,,-1158.000000000001
2018.11.23,446.0000000000131,-177.99999999999727,-346.0000000000019,-646.0000000000022,-518.0000000000007,,-1241.9999999999889
2018.11.23,456.00000000001194,-203.99999999999352,-319.0000000000026,-630.9999999999927,-490.99999999999966,,-1188.9999999999766
2018.11.23,446.9999999999974,-219.99999999999886,-377.0000000000051,-639.9999999999961,-478.9999999999992,,-1269.0000000000018
2018.11.23,428.00000000000614,-200.00000000000284,-449.9999999999948,-640.9999999999916,-472.0000000000084,,-1334.9999999999916
2018.11.23,458.00000000000284,-224.00000000000375,-398.9999999999938,-603.9999999999934,-437.0000000000118,,-1206.0
2018.11.23,432.0000000000102,-222.99999999999898,-401.99999999999125,-605.0,-443.00000000001205,,-1240.999999999992
2018.11.23,455.0000000000054,-209.99999999999375,-435.0000000000076,-639.9999999999961,-469.99999999999886,,-1299.999999999991
2018.11.23,490.999999999997,-180.99999999999739,-401.00000000000693,-631.9999999999992,-541.000000000011,,-1264.0000000000177
2018.11.23,458.00000000000284,-185.00000000000227,-442.9999999999934,-622.9999999999958,-530.0000000000011,,-1322.9999999999898
2018.11.23,487.99999999999955,-168.00000000000637,-533.99999999999,-647.9999999999931,-579.0000000000077,,-1440.9999999999977
2018.11.23,486.00000000000864,-159.9999999999966,-435.0000000000076,-607.0000000000019,-520.0000000000102,,-1236.0000000000077
2018.11.23,506.0000000000064,-143.00000000000068,-397.99999999998727,-605.9999999999955,-546.0000000000065,,-1186.9999999999836
2018.11.23,480.00000000001376,-137.00000000000045,-422.9999999999956,-646.0000000000022,-525.0000000000057,,-1250.9999999999902
2018.11.23,480.99999999999807,-111.0000000000042,-431.0000000000036,-654.9999999999944,-536.0000000000014,,-1252.0000000000055
2018.11.23,412.9999999999967,-81.99999999999363,-485.99999999998647,-683.0000000000002,-552.0000000000067,,-1389.9999999999905
2018.11.23,409.0000000000149,-97.99999999999898,-468.00000000000176,-652.9999999999925,-481.9999999999993,,-1291.9999999999777
2018.11.23,425.0000000000087,-97.99999999999898,-517.9999999999962,-683.0000000000002,-498.00000000000466,,-1371.9999999999914
2018.11.23,331.0000000000146,-96.9999999999942,-529.0000000000017,-698.9999999999941,-550.0000000000114,,-1543.9999999999868
2018.11.23,370.00000000000364,-87.99999999999386,-449.9999999999948,-671.9999999999948,-526.0000000000105,,-1365.9999999999902
2018.11.23,297.0000000000139,-85.99999999999852,-432.9999999999945,-654.9999999999944,-565.0000000000119,,-1441.9999999999854
2018.11.23,41.000000000002146,-96.9999999999942,-666.9999999999953,-795.9999999999967,-687.0000000000118,,-2205.999999999996
2018.11.23,215.00000000000963,-61.99999999999761,-661.0000000000005,-734.9999999999968,-693.000000000012,,-1935.9999999999973
2018.11.23,178.99999999999582,-69.00000000000261,-686.9999999999932,-754.9999999999945,-764.00000000001,,-2096.0000000000045
2018.11.23,102.00000000000209,-73.99999999999807,-774.9999999999924,-830.9999999999928,-773.0000000000103,,-2350.999999999992
2018.11.23,73.00000000001194,-93.99999999999409,-824.9999999999868,-912.9999999999972,-913.0000000000109,,-2671.9999999999773
2018.11.23,-56.99999999999594,-87.99999999999386,-825.9999999999934,-925.9999999999935,-930.0000000000068,,-2826.9999999999836
2018.11.23,-34.000000000000696,-49.000000000006594,-747.9999999999931,-868.9999999999975,-942.0000000000073,,-2642.000000000005
2018.11.23,-59.99999999999339,-48.00000000000182,-683.9999999999957,-831.9999999999994,-914.0000000000015,,-2537.999999999992
2018.11.23,-66.99999999999484,-70.99999999999795,-766.0,-858.9999999999986,-922.0000000000113,,-2685.0000000000027
2018.11.23,-73.99999999999629,-78.99999999999352,-592.9999999999991,-915.9999999999945,-1006.0000000000002,,-2667.9999999999836
2018.11.23,-37.99999999998249,18.000000000000682,-980.0000000000031,-881.9999999999939,-1020.0000000000102,,-2901.999999999989
2018.11.23,-25.999999999992696,46.999999999997044,-887.9999999999999,-829.9999999999974,-986.0000000000042,,-2682.9999999999973
2018.11.23,-4.999999999988347,-37.00000000000614,-885.0000000000025,-805.0000000000001,-940.0000000000119,,-2672.000000000009
2018.11.23,-62.99999999999084,4.0000000000048885,-734.9999999999968,-812.0000000000016,-986.0000000000042,,-2591.9999999999886
