date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.01.27,-14.999999999998348,-29.00000000001235,-8.000000000008,-7.0000000000014495,-95.99999999999609,-28.999999999990145,-131.9999999999908,-36.0000000000027,-12.000000000000899,-90.0000000000012,-20.999999999993246,-140.99999999999113,-80.99999999999774,0.0,-8.999999999992347,-239.00000000001143,-129.99999999999545,-115.99999999999966,0.0,-136.99999999999824,-63.99999999999739,,-1391.9999999999789
2020.01.27,-30.000000000007798,-45.000000000006146,-15.999999999993797,7.0000000000014495,-134.99999999999625,-14.999999999987246,-88.99999999999864,-24.999999999997247,-27.999999999994696,-109.99999999999899,-44.99999999999504,-79.00000000000773,-45.000000000006146,-4.000000000004,26.999999999999247,-407.0000000000018,-75.00000000000284,-128.0000000000001,34.000000000000696,-158.99999999999804,-136.00000000000279,,-1502.9999999999977
2020.01.27,-124.00000000000189,-43.999999999999595,-14.000000000002899,-56.0000000000005,-141.00000000000225,-82.99999999998863,-98.99999999998954,-82.99999999999974,-154.99999999999403,-131.00000000000333,-8.999999999992347,-25.000000000005684,-8.999999999992347,-137.00000000000932,-251.00000000000122,-304.9999999999997,-54.99999999999261,-124.00000000000944,-47.9999999999925,-171.99999999999437,-90.00000000001229,,-2154.9999999999845
2020.01.27,-123.00000000000644,-51.000000000001044,45.000000000006146,-95.99999999999609,-63.99999999999739,-82.99999999998863,-49.99999999999716,-80.00000000000229,-126.99999999999933,12.000000000000899,55.000000000005045,213.99999999999864,4.999999999988347,-130.0000000000079,-224.99999999998633,35.999999999991594,115.99999999999966,51.9999999999925,-36.999999999998145,-107.99999999999699,-52.000000000007596,,-691.0000000000026
2020.01.27,-20.0000000000089,-50.0000000000167,-12.999999999996348,-95.00000000000064,-80.99999999999774,-82.99999999998863,-133.99999999998613,-51.000000000001044,-114.99999999999844,-65.99999999999939,30.000000000007798,-93.00000000001774,-49.99999999999449,-113.99999999999189,-209.9999999999991,41.99999999998649,-102.00000000000387,-95.00000000001307,-29.999999999996696,-84.99999999999064,62.000000000006494,,-1353.0000000000007
2020.01.27,-11.00000000000545,18.999999999991246,-12.999999999996348,16.0000000000049,-68.00000000000139,11.00000000000545,-175.99999999998772,4.999999999999449,-7.9999999999968985,-54.999999999993946,50.0000000000056,-93.00000000001774,21.00000000000435,45.99999999999049,-65.00000000000395,61.99999999998429,-108.99999999999466,-94.0000000000083,35.00000000000725,-84.99999999999064,76.0000000000094,,-435.9999999999946
2020.01.27,-6.0000000000060005,12.999999999996348,4.000000000004,-8.999999999992347,-46.00000000000159,9.000000000014552,-169.9999999999875,-0.999999999995449,-29.000000000001247,-29.000000000001247,55.000000000005045,-90.00000000000341,38.0000000000047,42.0000000000087,-117.99999999999588,82.99999999998863,-103.9999999999992,-72.00000000000273,14.999999999998348,-54.999999999993946,113.99999999999189,,-355.99999999996834
2020.01.27,0.0,14.999999999987246,38.99999999998904,-27.999999999994696,-7.9999999999968985,19.00000000001345,-140.99999999999113,-24.000000000001798,-42.999999999993044,11.00000000000545,73.00000000000084,-30.000000000001137,9.999999999998899,-9.999999999998899,-175.99999999999838,168.99999999999693,-54.99999999999261,-22.00000000000557,31.999999999998696,-29.000000000001247,116.00000000000499,,-81.99999999997983
2020.01.27,-19.00000000000235,24.999999999986144,78.00000000000028,-80.00000000000229,33.000000000005244,9.999999999998899,-100.99999999999909,-56.99999999999594,-107.99999999999699,41.9999999999976,91.00000000000774,-2.0000000000095497,11.00000000000545,-65.99999999998829,-289.9999999999903,323.99999999999096,-3.0000000000001137,33.999999999991815,-5.999999999994898,7.0000000000014495,141.99999999999767,,65.00000000000348
2020.01.27,-9.00000000000345,-9.000000000014552,99.99999999998899,-86.99999999999264,84.0000000000063,0.0,-90.99999999999397,-58.99999999999794,-97.00000000000264,87.00000000000374,101.00000000000664,104.99999999998977,52.000000000007596,-38.99999999998904,-286.99999999999284,390.0000000000015,34.000000000006025,112.99999999999955,-12.000000000000899,59.000000000009045,157.99999999999147,,593.0000000000225
2020.01.27,18.999999999991246,-21.00000000000435,96.00000000000719,-92.99999999999864,75.00000000000284,5.000000000010552,-94.99999999999886,-24.000000000001798,-102.00000000000209,58.000000000002494,115.00000000000954,57.999999999992724,76.99999999999375,-43.999999999999595,-259.9999999999936,344.99999999999534,10.000000000005116,68.9999999999884,-20.999999999993246,45.000000000006146,160.99999999998892,,473.0000000000021
2020.01.27,63.99999999999739,-21.00000000000435,85.00000000000173,-51.99999999999649,56.99999999999594,39.00000000001125,-123.99999999999523,-4.000000000004,-21.999999999999797,34.000000000000696,107.00000000000153,-8.000000000009777,106.99999999999044,86.99999999999264,-160.99999999998892,292.9999999999877,-63.00000000000239,15.000000000000568,21.00000000000435,34.000000000000696,177.99999999998929,,665.9999999999734
2020.01.27,44.99999999999504,-22.0000000000109,83.9999999999952,-49.99999999999449,41.000000000002146,19.999999999997797,-144.99999999999602,4.000000000004,-29.000000000001247,26.999999999999247,98.0000000000092,-7.000000000005002,92.00000000000318,32.0000000000098,-148.99999999999915,235.99999999999176,-42.00000000000159,1.9999999999953388,11.00000000000545,15.00000000000945,131.99999999999878,,395.00000000000796
2020.01.27,44.99999999999504,-20.000000000020002,82.00000000000429,-53.00000000000304,39.00000000000014,19.00000000001345,-199.99999999998863,4.000000000004,-41.9999999999976,17.000000000000348,79.00000000000685,-121.00000000000932,52.000000000007596,2.999999999997449,-154.99999999999403,236.99999999999832,-79.9999999999983,-43.00000000000637,2.000000000002,9.00000000000345,127.99999999999478,,2.0000000000104308
2020.01.27,39.00000000000014,-28.000000000005798,97.9999999999981,-88.99999999999464,38.0000000000047,6.000000000017103,-187.99999999998818,-14.999999999998348,-75.00000000000284,26.000000000003798,82.00000000000429,-102.00000000000387,48.99999999998794,-25.00000000000835,-231.0000000000034,226.99999999999943,-63.00000000000239,-37.00000000000614,-32.999999999994145,2.000000000002,87.99999999999919,,-230.99999999999136
