date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.07.09,-122.99999999999534,-268.0000000000016,39.99999999999204,-19.999999999997797,247.00000000000833,59.99999999999339,-467.9999999999893,-63.00000000000195,-35.00000000000725,-206.99999999999363,-930.0000000000086,-433.00000000002115,263.99999999999756,-331.999999999999,-168.99999999999693,-402.9999999999916,58.9999999999975,265.99999999999955,51.000000000001044,-476.0000000000098,,-2940.0000000000246
2018.07.09,-115.99999999999389,-270.99999999999903,60.99999999999284,-12.999999999996348,241.00000000000233,34.000000000000696,-465.999999999994,-46.999999999997044,-73.00000000000084,-225.9999999999991,-900.9999999999962,-418.00000000000637,276.9999999999939,-392.9999999999989,-165.99999999999682,-381.9999999999908,22.00000000000557,258.9999999999981,17.000000000000348,-531.0000000000148,,-3091.99999999999
2018.07.09,-130.99999999999224,-231.0000000000034,40.99999999999682,-31.000000000003247,277.000000000005,24.000000000001798,-435.0000000000023,-53.00000000000304,-60.99999999999994,-221.00000000000364,-919.0000000000032,-411.00000000000136,285.00000000000193,-380.00000000000256,-141.00000000000534,-402.000000000001,12.000000000000455,312.00000000000114,14.999999999998348,-551.0000000000126,,-3001.000000000029
2018.07.09,-135.99999999999167,-204.00000000000418,40.99999999999682,-46.999999999997044,287.0000000000039,63.00000000000195,-448.99999999999807,-72.0000000000054,-42.0000000000087,-174.99999999998295,-889.0000000000065,-415.00000000002046,290.9999999999968,-353.99999999998766,-170.0000000000017,-400.99999999999625,55.00000000000682,284.9999999999908,32.999999999994145,-500.00000000001154,,-2799.000000000021
2018.07.09,-100.99999999999554,-185.99999999999727,43.99999999999693,-46.0000000000127,266.0000000000107,42.999999999993044,-417.0000000000016,-78.00000000000028,-51.000000000001044,-168.00000000000637,-868.000000000002,-406.0000000000059,293.0000000000099,-401.99999999999125,-162.9999999999967,-381.0000000000002,31.999999999996476,263.99999999999756,9.999999999998899,-510.00000000001046,,-2825.000000000018
2018.07.09,-95.99999999999609,-202.9999999999976,39.99999999999204,-40.0000000000178,261.0000000000001,42.999999999993044,-399.9999999999915,-75.9999999999983,-51.000000000001044,-192.00000000000728,-852.0000000000083,-385.9999999999957,269.9999999999925,-397.0000000000029,-150.00000000000568,-365.99999999999966,31.999999999996476,263.99999999999756,9.999999999998899,-518.0000000000184,,-2807.000000000069
2018.07.09,-102.99999999999754,-234.00000000000088,48.99999999999238,-39.00000000001125,268.0000000000016,56.99999999999594,-430.9999999999974,-75.9999999999983,-33.000000000005244,-199.99999999998863,-974.9999999999925,-397.99999999999613,251.00000000000122,-353.99999999998766,-167.0000000000016,-415.9999999999968,48.00000000000182,270.99999999999903,21.999999999999797,-517.0000000000119,,-2976.999999999994
2018.07.09,-141.00000000000225,-242.99999999999324,60.99999999999284,-89.00000000000574,284.0000000000065,56.0000000000005,-467.9999999999893,-75.9999999999983,-41.000000000002146,-217.9999999999893,-944.0000000000115,-463.99999999999864,239.00000000001143,-346.0000000000019,-197.00000000000273,-441.99999999999307,52.99999999999727,293.99999999999426,21.999999999999797,-535.0000000000188,,-3195.000000000004
2018.07.09,-217.99999999999596,-97.9999999999981,33.999999999991815,-154.0000000000097,343.9999999999999,102.99999999999754,-606.9999999999993,-65.00000000000395,-50.0000000000056,-74.99999999998863,-899.0000000000053,-633.0000000000098,303.0000000000088,-409.99999999999926,-271.0000000000008,-548.9999999999924,90.99999999999397,325.99999999999295,54.999999999993946,-545.0000000000177,,-3318.0000000000473
2018.07.09,-224.000000000002,-106.00000000000608,49.99999999999716,-102.00000000000209,302.0000000000023,53.00000000000304,-560.9999999999928,-24.000000000001798,-85.00000000000173,-24.00000000000091,-783.0000000000003,-519.0000000000055,300.99999999999574,-409.99999999999926,-194.00000000000261,-453.9999999999935,66.0000000000025,315.9999999999941,27.999999999994696,-548.0000000000151,,-2918.0000000000346
2018.07.09,-263.0000000000021,-235.99999999999176,64.99999999999773,-35.00000000000725,280.00000000000244,24.000000000001798,-612.9999999999995,-21.00000000000435,-145.00000000000622,-152.9999999999916,-893.9999999999948,-501.0000000000048,290.00000000001245,-447.99999999998175,-188.0000000000024,-450.9999999999934,43.99999999999693,314.99999999999864,34.000000000000696,-568.000000000013,,-3463.999999999982
2018.07.09,-270.99999999999903,-201.99999999999108,13.999999999995794,7.0000000000014495,266.0000000000107,12.000000000000899,-611.9999999999948,24.999999999997247,-163.00000000000205,-123.99999999999523,-882.000000000005,-449.0000000000123,272.00000000000557,-432.9999999999945,-162.9999999999967,-459.99999999999375,31.999999999996476,347.9999999999928,43.999999999999595,-596.0000000000188,,-3335.0000000000027
2018.07.09,-342.9999999999933,201.99999999999108,4.9999999999954525,-63.000000000013046,364.00000000000875,61.999999999995396,-653.9999999999964,61.999999999995396,-172.00000000000549,235.00000000001364,-544.0000000000111,-522.9999999999961,415.99999999999415,-464.9999999999821,-149.0000000000009,-534.9999999999966,39.00000000000148,427.99999999999505,60.00000000000449,-662.000000000007,,-2237.0000000000073
2018.07.09,-339.0000000000004,217.0000000000005,51.9999999999925,-57.00000000001815,404.99999999999983,64.99999999999284,-688.0000000000024,22.999999999995246,-176.0000000000095,316.0000000000025,-710.999999999995,-560.0000000000023,387.000000000004,-542.9999999999824,-177.99999999999727,-602.9999999999944,55.999999999997385,444.9999999999954,31.999999999998696,-753.0000000000036,,-2610.000000000027
2018.07.09,-229.00000000000142,123.00000000000644,88.99999999999864,-62.000000000006494,396.00000000000745,24.999999999997247,-584.9999999999937,-44.99999999999504,-135.00000000000733,246.00000000000932,-859.0000000000098,-562.0000000000118,336.00000000000296,-563.9999999999867,-212.0000000000033,-618.9999999999998,52.00000000000671,446.9999999999974,-31.000000000003247,-784.0000000000069,,-2972.9999999999995
2018.07.09,-195.00000000000074,140.0000000000068,57.999999999992724,-76.0000000000094,462.0000000000068,75.9999999999983,-530.0000000000011,-39.00000000000014,-51.000000000001044,228.00000000000864,-878.000000000001,-536.0000000000014,314.99999999999864,-407.99999999998613,-204.00000000000773,-638.9999999999958,96.00000000000364,510.99999999999477,43.999999999999595,-757.0000000000076,,-2383.0000000000023
2018.07.09,-192.99999999999872,120.99999999999334,54.99999999999261,-110.00000000001009,434.000000000001,105.99999999999498,-518.9999999999912,-97.9999999999981,-47.00000000000814,181.0000000000116,-839.0000000000119,-483.0000000000041,232.00000000000998,-356.9999999999851,-210.99999999999852,-618.9999999999998,102.00000000000387,436.9999999999985,43.999999999999595,-705.0000000000001,,-2469.0
2018.07.09,-147.99999999999258,96.99999999999153,54.000000000002046,-116.00000000000499,416.00000000000523,85.99999999999719,-465.999999999994,-100.00000000000009,-26.999999999999247,179.00000000000205,-818.0000000000076,-498.9999999999952,239.99999999999577,-336.9999999999873,-212.0000000000033,-575.9999999999934,96.9999999999942,415.99999999999415,19.00000000000235,-657.0000000000186,,-2352.000000000012
2018.07.09,-178.99999999999582,143.00000000000423,30.9999999999917,-112.000000000001,437.0000000000096,129.00000000000134,-482.9999999999899,-60.99999999999994,-23.00000000000635,177.99999999999727,-787.0000000000043,-566.0000000000025,364.9999999999931,-445.99999999999085,-185.00000000000227,-565.9999999999883,114.00000000000432,459.99999999999375,90.99999999999665,-648.0000000000041,,-2107.9999999999927
2018.07.09,-175.99999999999838,258.0000000000027,28.999999999996362,-128.000000000017,443.99999999999994,158.99999999999804,-465.999999999994,-83.9999999999952,36.999999999998145,308.9999999999975,-693.9999999999947,-639.00000000001,446.9999999999974,-352.9999999999811,-188.0000000000024,-594.9999999999989,152.00000000000102,473.99999999999665,143.00000000000423,-584.0000000000067,,-1455.0000000000064
2018.07.09,-148.99999999999915,226.99999999999943,43.99999999999693,-117.00000000001154,483.0000000000001,198.99999999999363,-465.999999999994,-92.00000000000318,75.9999999999983,295.99999999999227,-811.0000000000061,-682.0000000000164,486.999999999993,-373.00000000000114,-198.0000000000075,-625.9999999999906,198.0000000000075,495.9999999999964,161.99999999999548,-612.0000000000125,,-1458.0000000000691
2018.07.09,-129.00000000000134,207.00000000000162,58.9999999999975,-147.00000000000824,434.000000000001,108.99999999999244,-460.9999999999985,-133.00000000000534,43.999999999999595,268.0000000000007,-781.9999999999939,-658.0000000000155,418.9999999999916,-439.99999999999596,-231.99999999999932,-605.9999999999945,134.00000000000034,449.9999999999948,65.99999999999939,-653.0000000000147,,-2051.000000000048
2018.07.09,-76.99999999999375,268.0000000000016,109.99999999999943,-148.00000000001478,436.00000000000307,108.99999999999244,-475.9999999999991,-192.99999999999872,57.99999999999139,456.99999999999363,-672.9999999999902,-701.0000000000218,307.99999999999716,-449.9999999999948,-323.0000000000075,-682.9999999999927,152.00000000000102,429.99999999999704,46.00000000000159,-667.0000000000176,,-2017.0000000000528
2018.07.09,-36.999999999998145,-184.00000000000637,189.99999999999773,-182.99999999999983,416.00000000000523,60.99999999999994,-509.9999999999909,-214.00000000000307,48.99999999999905,112.99999999999955,-1157.9999999999923,-722.0000000000084,214.00000000000307,-428.9999999999905,-373.00000000000466,-732.9999999999899,201.99999999999818,434.000000000001,-12.000000000000899,-725.0000000000201,,-3601.000000000001
2018.07.09,42.0000000000087,-695.0000000000011,246.9999999999999,-94.00000000001629,359.0000000000093,41.000000000002146,-466.99999999999875,-241.99999999999778,69.9999999999923,-388.00000000000523,-1705.000000000001,-651.0000000000105,109.00000000000354,-364.9999999999931,-382.000000000005,-707.9999999999984,177.99999999999727,400.9999999999958,14.000000000002899,-697.0000000000143,,-4933.00000000003
2018.07.09,75.9999999999983,-766.0,287.9999999999967,-136.00000000000279,352.00000000000784,48.99999999999905,-474.9999999999943,-266.999999999995,97.9999999999981,-459.0000000000032,-1801.0000000000082,-665.0000000000205,112.000000000001,-330.9999999999924,-406.0000000000059,-719.9999999999989,213.99999999999864,395.0000000000009,24.999999999997247,-651.0000000000016,,-5068.0000000000255
2018.07.09,102.00000000000209,-716.9999999999899,325.9999999999934,64.99999999998174,355.0000000000053,36.999999999998145,-454.9999999999983,-202.9999999999976,90.99999999999665,-362.99999999999955,-1764.9999999999943,-683.9999999999975,310.0000000000103,-370.999999999988,-289.0000000000015,-701.9999999999982,210.00000000000796,483.99999999999557,95.00000000000064,-664.0000000000201,,-4137.999999999994
2018.07.09,192.99999999999872,-1263.9999999999984,335.9999999999985,139.00000000000023,348.00000000000387,26.999999999999247,-385.9999999999957,-212.00000000000108,151.9999999999966,-925.9999999999877,-2418.999999999993,-598.0000000000132,296.9999999999917,-180.0000000000024,-271.0000000000008,-703.9999999999935,234.99999999999943,527.9999999999951,143.9999999999997,-664.0000000000201,,-5225.000000000024
2018.07.09,230.000000000008,-1218.000000000008,365.99999999999966,184.99999999999073,334.00000000000097,36.999999999998145,-368.9999999999998,-194.0000000000053,195.9999999999962,-831.9999999999936,-2404.000000000006,-640.0000000000148,373.00000000000114,-169.99999999998127,-261.0000000000099,-705.9999999999889,239.00000000000432,553.999999999999,193.99999999999417,-647.0000000000198,,-4733.000000000035
2018.07.09,241.00000000000233,-1001.9999999999918,399.0000000000009,185.99999999999727,298.0000000000094,46.00000000000159,-396.0000000000008,-214.99999999999852,208.99999999999253,-576.9999999999982,-2038.0000000000064,-662.0000000000061,324.9999999999975,-158.99999999999804,-281.0000000000059,-690.9999999999883,287.9999999999967,511.9999999999902,200.99999999999562,-577.0000000000052,,-3893.0000000000164
2018.07.09,282.0000000000045,-1086.9999999999936,423.0000000000018,297.9999999999983,254.00000000000978,-31.999999999998696,-364.9999999999949,-210.99999999999451,166.99999999999494,-641.9999999999959,-2011.9999999999916,-664.0000000000157,344.99999999999534,-217.0000000000005,-237.00000000000898,-670.9999999999923,233.99999999999466,519.9999999999983,154.99999999999403,-615.00000000001,,-4075.000000000005
2018.07.09,190.00000000000128,-967.0000000000067,406.9999999999965,246.99999999999721,255.00000000000523,-23.00000000000635,-430.9999999999974,-200.99999999999562,157.99999999999147,-468.9999999999941,-1851.0000000000027,-662.0000000000061,370.00000000000364,-207.00000000000162,-258.0000000000098,-684.9999999999881,242.999999999995,517.9999999999962,165.9999999999995,-609.0000000000151,,-3809.0000000000377
2018.07.09,219.99999999999798,-625.0000000000089,400.99999999999625,258.99999999998704,336.00000000000296,64.99999999999284,-414.0000000000015,-163.99999999999747,185.99999999999727,-189.99999999999773,-1564.0000000000098,-682.0000000000164,451.0000000000014,-184.99999999999073,-250.0,-723.9999999999895,293.00000000000637,585.9999999999976,237.99999999999378,-595.0000000000122,,-2358.00000000005
2018.07.09,248.99999999999923,-649.0000000000107,426.00000000000193,235.99999999999176,364.00000000000875,61.999999999995396,-408.00000000000125,-192.99999999999872,212.99999999999653,-180.99999999998317,-1666.0000000000118,-695.999999999998,408.00000000000836,-123.99999999999079,-287.9999999999967,-771.0000000000008,323.0000000000075,603.9999999999934,231.99999999999886,-622.0000000000115,,-2481.000000000002
2018.07.09,219.99999999999798,-689.9999999999907,399.0000000000009,249.99999999999466,334.00000000000097,10.999999999994348,-396.0000000000008,-175.00000000000293,185.99999999999727,-209.00000000000318,-1638.9999999999905,-681.0000000000116,424.00000000000216,-203.99999999998198,-256.0000000000002,-744.9999999999903,268.0000000000007,602.999999999998,212.00000000000108,-625.0000000000089,,-2712.9999999999936
2018.07.09,258.9999999999981,-689.9999999999907,432.00000000000216,281.99999999998226,315.0000000000097,0.0,-384.00000000000034,-187.00000000000384,175.99999999999838,-206.99999999999363,-1632.9999999999955,-676.0000000000161,418.9999999999916,-231.99999999998778,-246.9999999999999,-707.9999999999984,262.00000000000045,568.9999999999973,187.00000000000384,-629.0000000000128,,-2692.000000000015
2018.07.09,230.000000000008,-717.9999999999964,432.00000000000216,297.9999999999983,324.00000000000205,0.0,-426.9999999999925,-153.99999999999858,139.99999999999568,-231.99999999999932,-1641.0000000000036,-695.0000000000216,469.99999999999267,-298.9999999999826,-231.00000000000875,-699.9999999999886,248.99999999999523,587.9999999999997,200.99999999999562,-636.0000000000143,,-2801.0000000000173
2018.07.09,208.00000000000819,-626.9999999999998,426.00000000000193,212.99999999999653,333.0000000000055,-31.999999999998696,-438.99999999999295,-165.9999999999995,101.99999999999099,-157.99999999998704,-1611.9999999999911,-730.0000000000182,417.0000000000007,-282.9999999999888,-274.0000000000009,-738.9999999999901,239.99999999999488,544.9999999999955,110.99999999999443,-634.0000000000013,,-3098.9999999999795
2018.07.10,182.00000000000438,-655.9999999999899,378.9999999999907,251.99999999998556,308.00000000000824,-24.000000000001798,-430.9999999999974,-148.0000000000037,91.99999999999208,-218.9999999999941,-1668.0000000000027,-709.0000000000032,470.9999999999992,-270.99999999999903,-231.00000000000875,-718.9999999999941,227.99999999999443,539.999999999996,151.9999999999966,-660.0000000000161,,-3132.0000000000437
2018.07.10,189.00000000000583,-666.9999999999953,423.0000000000018,268.0000000000016,281.00000000000904,-19.999999999997797,-435.99999999999284,-148.0000000000037,104.99999999999955,-204.00000000000773,-1622.0000000000123,-695.0000000000216,479.0000000000072,-309.99999999998806,-230.00000000000398,-694.9999999999932,237.99999999999955,534.0000000000011,166.99999999999494,-648.0000000000041,,-2991.0
2018.07.10,221.99999999999997,-656.9999999999965,450.9999999999934,270.99999999999903,309.0000000000037,4.999999999999449,-459.0000000000032,-156.99999999999602,162.99999999999093,-150.00000000000568,-1577.0000000000061,-740.0000000000091,476.9999999999941,-265.99999999998846,-276.00000000001046,-739.9999999999949,281.0000000000059,558.9999999999984,197.99999999999818,-619.000000000014,,-2705.0000000000414
2018.07.10,216.0000000000051,-655.0000000000056,452.99999999998875,272.99999999998994,329.00000000000153,34.99999999999615,-486.99999999999477,-133.00000000000534,161.00000000000003,-163.99999999998727,-1608.0000000000093,-765.0000000000148,495.000000000001,-237.99999999998266,-260.0000000000051,-750.0,293.00000000000637,583.0000000000002,219.00000000000253,-617.0000000000009,,-2620.0000000000136
2018.07.10,202.0000000000022,-675.0000000000034,476.99999999998965,280.9999999999979,332.00000000001006,56.99999999999594,-546.999999999997,-121.00000000000443,174.99999999999181,-137.00000000000045,-1680.999999999999,-877.0000000000095,513.9999999999923,-180.0000000000024,-311.9999999999976,-827.9999999999887,335.9999999999985,600.999999999996,251.00000000000122,-585.0000000000133,,-2717.00000000004
2018.07.10,199.00000000000472,-632.0000000000103,537.9999999999967,255.99999999998957,383.0,126.99999999999933,-593.9999999999941,-136.00000000000279,243.99999999999977,-25.000000000005684,-1709.000000000005,-937.0000000000118,547.999999999993,-75.00000000000284,-362.000000000009,-878.0000000000001,457.00000000000784,644.0000000000001,332.99999999999443,-539.0000000000006,,-2158.000000000057
2018.07.10,175.00000000000293,-652.0000000000082,542.0000000000016,201.99999999999108,394.00000000000546,148.99999999999915,-646.9999999999914,-141.00000000000225,256.99999999999613,-15.999999999991132,-1889.9999999999916,-1008.0000000000098,547.0000000000086,-59.99999999999339,-411.00000000000136,-978.9999999999992,489.9999999999949,648.9999999999995,329.999999999997,-587.0000000000042,,-2655.999999999996
2018.07.10,179.00000000000693,-629.9999999999973,584.9999999999937,170.99999999998784,435.0000000000076,127.99999999999478,-664.0000000000015,-170.00000000000347,222.99999999999542,55.00000000000682,-1855.0000000000066,-1034.9999999999966,500.9999999999959,-154.99999999999403,-457.00000000000784,-1003.9999999999907,493.9999999999998,675.9999999999989,271.9999999999945,-661.0000000000005,,-2912.000000000016
2018.07.10,189.00000000000583,-583.0000000000002,568.9999999999884,177.99999999998929,437.0000000000096,131.99999999999878,-667.0000000000016,-163.00000000000205,241.99999999999778,86.00000000001273,-1845.0000000000077,-1040.0000000000205,514.9999999999987,-123.99999999999079,-441.0000000000025,-1009.9999999999909,486.0000000000042,688.9999999999952,290.00000000000136,-659.0000000000095,,-2719.0000000000246
2018.07.10,202.0000000000022,-679.9999999999917,594.9999999999989,215.99999999999397,392.00000000000347,136.00000000000279,-629.9999999999955,-185.00000000000182,266.999999999995,36.000000000001364,-1851.0000000000027,-1010.0000000000193,476.9999999999941,-78.99999999998464,-421.0000000000065,-1012.0000000000005,522.0000000000056,661.0000000000005,326.9999999999995,-655.0000000000056,,-2692.000000000011
2018.07.10,251.00000000000122,-687.9999999999998,617.999999999995,261.0000000000001,393.00000000001,137.9999999999937,-606.9999999999993,-175.00000000000293,297.9999999999983,28.999999999996362,-1869.9999999999939,-955.0000000000125,455.0000000000054,40.0000000000178,-408.00000000000125,-987.9999999999995,552.0000000000067,665.9999999999999,353.99999999999875,-584.0000000000067,,-2219.9999999999927
2018.07.10,252.0000000000078,-651.0000000000016,626.9999999999953,258.0000000000027,434.000000000001,122.99999999999534,-594.9999999999989,-173.9999999999964,291.99999999999227,73.0000000000075,-1906.999999999992,-981.9999999999993,492.0000000000035,-2.999999999997449,-403.0000000000058,-1015.0000000000006,525.0000000000057,708.999999999993,346.9999999999973,-643.0000000000158,,-2241.0000000000064
2018.07.10,228.00000000000597,-632.9999999999947,632.9999999999956,268.0000000000016,474.00000000000773,139.99999999999568,-641.9999999999959,-163.99999999999747,300.0000000000003,111.99999999999477,-1991.9999999999939,-1004.0000000000191,534.9999999999966,1.0000000000065512,-411.00000000000136,-1071.9999999999886,555.0000000000068,761.0000000000006,356.9999999999962,-638.0000000000052,,-2191.999999999988
2018.07.10,231.0000000000034,-773.0000000000015,649.9999999999915,278.9999999999848,431.0000000000036,112.000000000001,-640.0000000000006,-149.99999999999457,289.9999999999903,19.000000000005457,-2096.000000000009,-1001.0000000000048,526.0000000000042,16.000000000016,-404.0000000000106,-1066.9999999999932,558.9999999999975,768.9999999999975,378.999999999996,-618.0000000000074,,-2488.0000000000305
2018.07.10,289.0000000000059,-828.9999999999909,694.9999999999932,302.9999999999866,374.0000000000077,90.0000000000012,-619.9999999999903,-165.9999999999995,282.99999999999994,12.000000000000455,-1981.9999999999948,-972.0000000000084,495.000000000001,-15.999999999993797,-402.000000000001,-1018.9999999999912,540.0000000000063,707.9999999999975,346.0000000000019,-624.0000000000023,,-2494.9999999999714
2018.07.10,328.0000000000061,-808.9999999999931,736.9999999999948,353.0000000000033,333.0000000000055,75.9999999999983,-644.999999999996,-165.00000000000404,270.99999999999903,37.00000000000614,-1933.9999999999914,-1001.0000000000048,495.000000000001,-9.999999999998899,-436.00000000000705,-1024.000000000001,543.9999999999969,659.999999999994,331.0000000000035,-575.0000000000144,,-2434.0000000000023
2018.07.10,328.0000000000061,-798.9999999999942,765.9999999999911,385.99999999999744,312.00000000000114,56.0000000000005,-685.0000000000023,-160.00000000000458,253.99999999999866,94.99999999999886,-1798.0000000000107,-1066.0000000000025,492.0000000000035,-43.999999999999595,-445.99999999999795,-991.9999999999902,533.0000000000013,644.0000000000001,312.00000000000114,-570.0000000000039,,-2382.000000000006
2018.07.10,329.00000000000153,-880.9999999999984,754.9999999999955,407.99999999998613,258.0000000000027,34.99999999999615,-670.9999999999923,-139.00000000000023,251.00000000000122,30.000000000001137,-1773.0000000000023,-1044.0000000000111,560.0000000000049,-69.9999999999923,-427.99999999999727,-978.9999999999992,527.000000000001,629.9999999999973,358.9999999999982,-512.0000000000014,,-2355.0000000000086
2018.07.10,286.00000000000847,-919.0000000000032,689.9999999999977,391.9999999999924,236.00000000000287,27.999999999994696,-653.9999999999964,-134.0000000000008,219.99999999999798,-103.999999999985,-1785.9999999999986,-973.0000000000132,479.0000000000072,-62.99999999999084,-382.000000000005,-879.9999999999955,457.9999999999984,574.9999999999922,327.99999999999494,-536.0000000000032,,-2739.000000000005
2018.07.10,238.0000000000049,-872.0000000000061,644.999999999996,398.9999999999938,285.00000000000193,36.999999999998145,-658.0000000000013,-114.99999999999844,219.99999999999798,-70.99999999999795,-1800.0000000000016,-955.0000000000125,486.00000000000864,-65.99999999998829,-350.0000000000085,-884.0000000000003,465.0000000000034,641.9999999999982,324.9999999999975,-536.0000000000032,,-2565.000000000018
2018.07.10,200.00000000000017,-628.9999999999907,665.9999999999968,386.9999999999818,276.00000000000955,65.99999999999939,-721.9999999999942,-85.99999999999719,200.00000000000017,153.99999999999636,-1558.9999999999993,-1063.0000000000166,584.9999999999911,-169.99999999998127,-373.00000000000466,-941.9999999999931,486.0000000000042,629.9999999999973,348.9999999999993,-581.0000000000093,,-2126.0000000000105
2018.07.10,217.0000000000005,-638.9999999999895,685.9999999999928,410.99999999998363,260.00000000000466,-19.00000000000235,-695.999999999998,-78.00000000000028,134.99999999999625,219.99999999999886,-1455.9999999999907,-1010.9999999999957,581.9999999999936,-244.9999999999841,-368.0000000000092,-902.000000000001,418.99999999999693,644.0000000000001,292.9999999999988,-603.0000000000202,,-2150.000000000025
2018.07.10,217.0000000000005,-361.9999999999957,674.9999999999972,384.9999999999909,249.00000000001032,-72.0000000000054,-694.0000000000026,-112.99999999999643,87.99999999999919,473.0000000000132,-1073.9999999999973,-960.000000000008,522.0000000000002,-392.9999999999989,-371.0000000000093,-843.9999999999941,352.00000000000387,571.9999999999948,165.00000000000404,-658.0000000000031,,-1842.9999999999968
2018.07.10,264.0000000000087,-733.0000000000059,709.9999999999937,419.9999999999982,107.00000000000153,-162.0000000000066,-652.9999999999916,-133.00000000000534,80.99999999999774,116.99999999999022,-1235.9999999999927,-921.999999999997,428.9999999999905,-380.9999999999869,-362.99999999999955,-856.9999999999993,277.000000000001,476.9999999999941,119.00000000000244,-660.0000000000161,,-3099.0000000000236
2018.07.10,380.999999999998,-757.0000000000076,762.0000000000005,461.0000000000003,41.000000000002146,-265.99999999999955,-578.000000000003,-175.99999999999838,5.999999999994898,159.9999999999966,-1130.0000000000089,-801.0000000000161,334.9999999999964,-497.99999999999847,-376.0000000000048,-730.9999999999945,183.9999999999975,417.99999999999613,14.999999999998348,-670.000000000015,,-3220.000000000066
