date,GBPUSD,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.02.26,112.000000000001,-212.99999999999653,-24.999999999986144,190.00000000000128,-56.000000000011596,-182.99999999999272,-79.00000000000685,250.00000000000577,-60.00000000000449,599.9999999999943,-198.99999999999363,110.00000000001009,379.99999999999545,-225.00000000000853,95.999999999985,319.999999999987,-283.00000000000125,-296.0000000000074,-417.0000000000007,-137.00000000000932,,-115.00000000003911
2018.02.26,138.0000000000159,-248.99999999998812,-14.000000000002899,240.00000000000688,-75.00000000000284,-152.9999999999916,-126.0000000000039,282.99999999999994,-54.999999999993946,463.99999999999864,-262.00000000000665,114.99999999999844,276.00000000001046,-238.0000000000049,133.99999999998968,358.9999999999982,-249.00000000000944,-341.99999999999784,-439.99999999999596,-133.00000000000534,,-326.9999999999853
2018.02.26,211.00000000000563,-349.99999999998363,31.000000000003247,269.00000000000813,-83.00000000001084,-129.99999999999545,-153.99999999999858,295.0000000000008,-63.00000000000195,456.99999999999363,-256.99999999999613,178.99999999999582,250.0,-275.000000000003,179.99999999998016,390.0000000000015,-263.00000000000523,-401.00000000000693,-502.00000000000244,-141.00000000001333,,-357.00000000002865
2018.02.26,269.00000000000813,-394.9999999999898,89.00000000000574,370.9999999999991,-87.99999999999919,-158.00000000000125,-147.00000000000824,270.99999999999903,-87.00000000000374,478.00000000000864,-304.9999999999997,243.99999999999977,302.99999999999727,-283.99999999999534,251.99999999998556,360.0000000000048,-285.0000000000108,-412.00000000000125,-480.99999999999807,-94.00000000001629,,-99.00000000001572
2018.02.26,285.00000000000193,-414.9999999999876,84.0000000000174,364.00000000000875,-49.00000000001015,-161.99999999999193,-114.99999999999844,253.99999999999866,-70.0000000000034,504.0000000000191,-346.9999999999862,212.99999999999653,301.9999999999925,-334.9999999999964,200.99999999998454,322.9999999999844,-315.00000000001194,-424.00000000000216,-461.0000000000003,-56.000000000011596,,-218.99999999999642
2018.02.26,217.0000000000005,-414.9999999999876,17.000000000000348,321.0000000000046,-42.0000000000087,-234.99999999999943,-221.00000000000452,246.99999999999721,-46.999999999997044,521.000000000015,-373.00000000000114,190.00000000000128,340.0000000000034,-360.0000000000048,205.99999999999508,315.99999999998295,-371.0000000000093,-531.9999999999991,-556.9999999999964,-80.00000000001339,,-858.0000000000209
2018.02.26,293.0000000000099,-412.9999999999967,7.0000000000014495,426.9999999999996,-112.000000000001,-240.99999999999966,-234.00000000000088,319.99999999999807,-2.999999999997449,401.00000000001046,-575.9999999999987,211.99999999998997,349.9999999999943,-387.000000000004,337.99999999999386,529.0000000000017,-370.00000000000455,-573.0000000000013,-600.999999999996,-104.00000000001519,,-737.0000000000161
2018.02.26,359.0000000000204,-417.0000000000007,-14.000000000002899,423.0000000000067,-154.99999999999403,-179.9999999999926,-264.0000000000087,392.00000000000347,34.000000000000696,132.000000000005,-670.9999999999993,177.99999999998929,169.9999999999875,-402.9999999999978,379.99999999998033,546.9999999999864,-307.00000000000216,-582.0000000000048,-627.9999999999952,-102.00000000000209,,-1108.0000000000205
2018.02.26,489.0000000000061,-333.9999999999899,-34.000000000000696,325.00000000000864,-140.99999999999113,-158.99999999999181,-248.99999999999923,367.0000000000062,121.00000000000443,91.00000000000819,-757.0000000000076,-120.99999999999334,213.99999999999864,-377.0000000000051,219.99999999999798,519.0000000000028,-295.0000000000017,-561.0000000000003,-590.0000000000016,-163.00000000000205,,-1434.9999999999516
2018.02.26,531.0000000000148,-419.9999999999982,-85.99999999998609,274.00000000000756,-164.99999999999292,-110.99999999999,-176.0000000000095,328.0000000000061,73.00000000000084,75.9999999999934,-845.9999999999912,-263.99999999999756,143.00000000000068,-519.0000000000028,44.99999999998394,375.9999999999986,-299.0000000000066,-445.0000000000065,-578.9999999999961,-185.99999999999727,,-2249.999999999969
2018.02.26,558.0000000000141,-566.9999999999842,-55.99999999998939,308.00000000000824,-212.99999999999653,-65.99999999998829,-107.00000000000153,326.9999999999995,19.999999999997797,-20.999999999986585,-946.9999999999867,-312.00000000000114,62.00000000001182,-599.0000000000161,-31.000000000003247,293.99999999999426,-293.00000000000637,-445.0000000000065,-622.0000000000003,-205.00000000001074,,-2914.9999999999523
2018.02.26,595.0000000000122,-537.9999999999941,26.999999999999247,331.0000000000035,-191.99999999999218,-51.9999999999925,-106.00000000000608,312.00000000000114,43.00000000000415,14.000000000010004,-889.0000000000065,-323.99999999999096,56.99999999998795,-574.0000000000078,-23.00000000001745,258.99999999998704,-259.00000000000034,-419.00000000000273,-580.0000000000027,-192.00000000001438,,-2510.0000000000227
2018.02.26,611.000000000006,-619.9999999999983,-14.999999999987246,318.00000000000716,-324.9999999999975,-105.99999999999454,-123.00000000000644,321.0000000000046,-16.0000000000049,32.00000000001069,-922.0000000000006,-303.9999999999932,-24.00000000000091,-714.999999999999,-146.00000000000168,139.9999999999846,-297.00000000001125,-436.00000000000307,-599.0000000000051,-191.00000000000784,,-3416.999999999998
2018.02.26,661.0000000000005,-554.9999999999944,-44.99999999998394,270.0000000000036,-276.00000000000955,-91.99999999999875,-92.00000000000318,314.0000000000032,56.99999999999594,-49.99999999998295,-1049.9999999999955,-517.0000000000119,45.99999999999227,-683.9999999999957,-139.00000000000023,174.99999999999181,-303.0000000000115,-436.00000000000307,-590.0000000000016,-202.00000000001327,,-3508.0000000000186
2018.02.26,572.0000000000169,-492.9999999999879,-121.99999999999989,196.00000000000728,-323.99999999999096,-107.99999999998988,-91.00000000000774,323.0000000000066,56.0000000000005,-92.99999999998931,-974.9999999999925,-483.99999999999557,-68.9999999999884,-683.0000000000114,-224.000000000002,143.00000000000423,-275.0000000000057,-363.0000000000022,-558.000000000003,-228.00000000000597,,-3799.999999999937
2018.02.26,432.0000000000102,-443.99999999999994,-221.99999999998886,158.0000000000026,-344.99999999999534,-65.99999999998829,-76.0000000000094,329.999999999997,-2.999999999997449,-97.99999999998477,-940.9999999999918,-478.0000000000006,-78.00000000000296,-709.0000000000041,-250.00000000001688,127.99999999999478,-295.0000000000017,-400.00000000000034,-590.0000000000016,-248.00000000000378,,-4194.999999999983
2018.02.26,355.0000000000164,-397.99999999998727,-418.9999999999916,75.00000000000284,-282.0000000000045,-114.99999999999488,-68.00000000000139,289.0000000000059,-17.999999999995797,67.00000000000728,-1167.9999999999914,-578.0000000000118,34.99999999999659,-866.9999999999956,-312.00000000000114,99.99999999998899,-422.00000000001125,-434.000000000001,-653.0000000000035,-277.00000000001614,,-5089.99999999999
2018.02.26,393.0000000000211,-337.99999999999386,-469.99999999999267,-9.999999999998899,-334.9999999999964,-152.9999999999916,-26.999999999999247,260.00000000000466,44.99999999999504,-94.99999999999886,-1367.9999999999914,-774.000000000008,15.999999999991132,-954.0000000000103,-430.00000000001927,4.000000000004,-444.0000000000026,-424.00000000000216,-646.9999999999976,-278.00000000000045,,-6028.999999999987
2018.02.26,48.000000000003595,-302.0000000000023,-495.000000000001,9.999999999998899,-360.0000000000048,-250.99999999999056,-95.00000000000064,282.0000000000045,-65.99999999999939,22.00000000001978,-1258.999999999988,-662.9999999999914,39.00000000001569,-926.0000000000045,-376.00000000002075,58.99999999998684,-445.0000000000074,-428.00000000000614,-665.0000000000044,-310.0000000000103,,-6181.000000000002
2018.02.26,-292.9999999999877,-217.99999999998488,-611.9999999999903,-25.999999999992696,-411.0000000000058,-260.9999999999957,-133.00000000000534,346.9999999999973,-268.99999999999704,342.00000000001296,-740.9999999999917,-226.99999999999943,48.00000000000182,-900.9999999999962,-290.00000000001245,55.99999999998939,-435.0000000000023,-499.000000000005,-663.0000000000025,-319.0000000000026,,-5504.999999999971
2018.02.26,-361.9999999999957,-177.99999999998929,-617.9999999999852,-25.999999999992696,-421.0000000000047,-216.99999999999875,-165.9999999999995,336.9999999999984,-275.99999999999847,484.00000000000887,-560.0000000000049,140.0000000000068,-19.000000000005457,-853.9999999999992,-231.0000000000034,35.999999999991594,-397.00000000000557,-541.0000000000026,-663.0000000000025,-202.00000000001327,,-4733.999999999995
2018.02.26,-492.9999999999879,-137.9999999999937,-720.9999999999939,-70.99999999999883,-364.00000000000875,-363.9999999999901,-159.00000000000912,339.0000000000004,-322.9999999999955,588.9999999999986,-575.9999999999987,207.00000000000162,98.99999999998954,-875.0000000000035,-213.00000000001873,126.0000000000039,-551.0000000000019,-567.0000000000064,-700.999999999996,-229.00000000001253,,-4985.000000000021
2018.02.26,-587.9999999999885,-51.99999999998539,-807.9999999999865,-130.99999999999224,-388.0000000000106,-385.9999999999957,-160.00000000000458,348.00000000000387,-319.0000000000026,795.9999999999923,-551.9999999999969,113.99999999999189,187.00000000001182,-887.0000000000156,-260.0000000000158,124.99999999999733,-553.0000000000115,-605.0,-778.0000000000009,-270.99999999999903,,-5168.000000000009
2018.02.26,-523.9999999999911,-219.99999999999798,-771.9999999999949,-17.000000000000348,-401.99999999999125,-283.9999999999918,-173.00000000000094,392.9999999999989,-351.99999999999676,697.0000000000027,-590.0000000000016,364.9999999999931,46.999999999997044,-1012.0000000000128,-147.00000000000824,170.00000000000347,-539.0000000000015,-629.0000000000018,-800.9999999999961,-226.00000000001506,,-5016.000000000007
2018.02.26,-373.99999999998545,-243.99999999999977,-641.0000000000027,39.00000000000014,-459.0000000000094,-325.9999999999934,-250.00000000000577,406.00000000000637,-346.0000000000019,652.0000000000152,-448.9999999999883,370.00000000000364,37.00000000000614,-939.0000000000009,-129.00000000000134,168.99999999999693,-441.0000000000025,-575.0000000000033,-714.999999999999,-191.00000000000784,,-4405.999999999974
2018.02.26,-424.99999999998647,-80.99999999999774,-668.9999999999862,11.00000000000545,-435.0000000000076,-318.9999999999884,-243.00000000000432,382.00000000000455,-280.00000000000244,498.0000000000189,-519.0000000000028,313.99999999999204,1.0000000000047748,-861.0000000000007,-111.00000000001664,80.99999999999774,-404.0000000000106,-553.999999999999,-665.0000000000044,-160.00000000000458,,-4438.999999999988
2018.02.26,-359.99999999998255,-156.00000000000057,-685.0000000000023,12.000000000000899,-432.9999999999945,-207.9999999999984,-198.00000000000927,363.99999999999767,-268.0000000000016,449.0000000000123,-568.9999999999973,269.00000000000813,-69.99999999999318,-902.0000000000028,-135.00000000001845,53.999999999998494,-393.0000000000007,-557.0000000000075,-641.9999999999982,-114.0000000000141,,-4542.000000000004
2018.02.26,-280.9999999999979,-188.9999999999947,-594.99999999999,56.0000000000005,-419.9999999999982,-161.00000000000136,-195.00000000000074,351.0000000000013,-268.0000000000016,455.0000000000125,-516.0000000000053,282.9999999999888,-56.99999999998795,-859.0000000000098,-121.99999999999989,34.99999999998504,-347.0000000000084,-538.0000000000051,-609.000000000004,-104.00000000001519,,-4081.0000000000323
2018.02.26,-306.9999999999906,-181.9999999999933,-615.9999999999943,40.00000000000669,-441.0000000000025,-181.99999999998795,-212.00000000000108,356.00000000000074,-280.00000000000244,462.0000000000175,-516.0000000000053,278.00000000000045,-44.00000000001114,-862.0000000000072,-129.00000000000134,17.000000000000348,-353.00000000000864,-558.9999999999984,-629.0000000000018,-111.00000000001664,,-4269.999999999996
2018.02.26,-285.99999999998624,-182.99999999999983,-559.9999999999827,98.0000000000092,-429.99999999999704,-171.99999999999704,-226.99999999999943,380.999999999998,-290.00000000000136,481.9999999999993,-472.00000000000574,370.00000000000364,-42.00000000000159,-868.000000000002,-88.0000000000214,87.99999999999919,-341.0000000000082,-557.0000000000075,-639.0000000000007,-120.00000000000898,,-3856.000000000011
2018.02.26,-259.9999999999936,-208.99999999999253,-503.99999999999335,101.00000000000664,-470.9999999999992,-253.99999999999068,-235.00000000000742,406.00000000000637,-290.9999999999968,492.999999999995,-435.9999999999919,377.0000000000051,-42.00000000000159,-829.0000000000131,-85.00000000000173,127.99999999999478,-350.9999999999991,-538.0000000000051,-644.0000000000001,-148.99999999999915,,-3792.9999999999773
2018.02.26,-247.99999999998158,-224.000000000002,-512.9999999999857,93.00000000000975,-489.99999999999045,-243.99999999999977,-248.00000000000378,414.9999999999987,-280.9999999999979,502.00000000000955,-431.0000000000036,354.0000000000099,-44.00000000001114,-826.0000000000156,-80.00000000001339,116.99999999998934,-347.999999999999,-529.0000000000017,-641.0000000000027,-152.0000000000188,,-3818.00000000001
2018.02.26,-259.9999999999936,-212.99999999999653,-478.0000000000006,111.00000000000554,-516.0000000000053,-286.9999999999919,-265.0000000000041,421.0000000000047,-307.0000000000017,510.0000000000193,-421.0000000000047,364.9999999999931,-28.999999999996362,-805.0000000000113,-87.00000000001484,96.99999999999153,-325.00000000000284,-528.0000000000063,-619.9999999999983,-127.00000000001043,,-3764.0000000000246
2018.02.26,-252.99999999999213,-241.99999999998667,-458.9999999999872,119.00000000000244,-540.0000000000072,-298.9999999999924,-280.00000000000244,443.0000000000045,-324.00000000000205,536.0000000000014,-353.99999999998766,408.00000000000836,-63.99999999999295,-809.9999999999997,-100.0000000000112,95.999999999985,-321.00000000001216,-524.9999999999977,-634.9999999999967,-148.00000000001478,,-3751.999999999982
2018.02.26,-212.99999999999653,-268.0000000000016,-543.999999999989,132.0000000000099,-536.0000000000032,-268.99999999999125,-286.00000000000847,326.0000000000041,-314.0000000000032,492.00000000001864,-485.0000000000021,417.0000000000007,-80.0000000000125,-950.0000000000064,-94.00000000001629,-165.9999999999995,-380.00000000000966,-606.0000000000065,-627.9999999999952,-139.00000000000023,,-4591.000000000008
2018.02.27,-228.99999999999034,-245.99999999999068,-497.99999999999847,121.99999999999989,-523.9999999999911,-290.9999999999968,-269.00000000000813,296.0000000000074,-307.99999999999716,478.00000000000864,-455.99999999998977,415.0000000000098,-76.99999999999818,-897.9999999999987,-87.00000000001484,-172.0000000000166,-386.0000000000099,-568.0000000000018,-512.0000000000014,18.999999999991246,,-4190.999999999987
2018.02.27,-261.9999999999845,-224.000000000002,-525.999999999982,100.00000000000009,-506.9999999999908,-271.99999999999136,-255.00000000000523,285.9999999999974,-309.0000000000037,480.0000000000182,-438.9999999999894,377.9999999999894,-81.99999999999363,-869.0000000000086,-115.00000000002063,-249.00000000001032,-335.00000000000796,-574.0000000000078,-485.0000000000021,45.99999999999049,,-4213.000000000004
2018.02.27,-272.99999999998994,-204.00000000000418,-570.9999999999882,75.00000000000284,-540.9999999999915,-219.99999999999886,-260.00000000000466,248.99999999999923,-300.0000000000003,445.99999999999795,-448.9999999999883,367.0000000000062,-117.999999999995,-882.000000000005,-130.0000000000079,-338.0000000000161,-305.0000000000068,-557.0000000000075,-439.99999999999596,98.99999999998244,,-4352.000000000012
2018.02.27,-285.99999999998624,-228.99999999999034,-568.9999999999973,68.00000000000139,-587.0000000000042,-221.9999999999942,-282.0000000000045,260.00000000000466,-312.00000000000114,378.0000000000143,-493.99999999999443,348.9999999999993,-200.9999999999934,-922.0000000000006,-151.00000000001222,-412.00000000001234,-301.00000000000193,-560.0000000000049,-419.00000000000273,129.99999999998568,,-4761.9999999999945
2018.02.27,-261.0000000000001,-346.9999999999862,-551.9999999999969,99.00000000000463,-592.9999999999991,-245.9999999999951,-297.00000000000284,219.99999999999798,-358.9999999999982,365.0000000000091,-543.999999999989,381.99999999999346,-240.99999999998545,-1029.0000000000132,-160.00000000000458,-551.0000000000126,-359.00000000000887,-619.0000000000028,-392.00000000000347,180.0000000000024,,-5303.99999999999
2018.02.27,-240.9999999999801,-438.00000000000506,-533.99999999999,142.00000000000878,-557.9999999999918,-232.99999999998988,-307.0000000000017,165.9999999999995,-414.9999999999987,516.9999999999959,-479.99999999999153,439.99999999999596,-175.99999999998772,-1063.9999999999982,-146.00000000000168,-629.0000000000128,-408.00000000000125,-696.0000000000077,-426.9999999999996,224.99999999998633,,-5261.999999999972
2018.02.27,-253.99999999999866,-431.0000000000036,-479.99999999999153,178.00000000000037,-560.0000000000049,-242.999999999995,-298.0000000000094,185.99999999999727,-426.9999999999996,638.0000000000052,-404.0000000000044,553.0000000000035,-139.99999999998636,-1033.0000000000173,-158.0000000000137,-573.0000000000013,-401.00000000001046,-689.0000000000063,-458.00000000000284,187.99999999998818,,-4806.00000000005
2018.02.27,-244.9999999999841,-436.9999999999985,-479.99999999999153,177.00000000000495,-568.9999999999973,-215.99999999999397,-306.00000000000625,184.00000000000637,-426.9999999999996,402.00000000001523,-385.99999999999744,540.9999999999915,-354.99999999998977,-1022.9999999999961,-182.99999999999983,-592.9999999999991,-373.00000000000466,-675.0000000000034,-368.00000000000165,253.99999999999866,,-5077.999999999947
2018.02.27,-209.9999999999991,-495.99999999998533,-425.99999999999307,200.00000000000017,-578.9999999999961,-41.99999999998738,-256.0000000000007,168.00000000000148,-466.9999999999952,364.0000000000043,-374.999999999992,541.9999999999981,-407.0000000000107,-1069.0000000000089,-241.00000000000233,-626.0000000000155,-269.00000000000546,-619.0000000000028,-400.00000000000034,212.99999999999653,,-4994.999999999994
2018.02.27,-198.99999999999363,-472.9999999999901,-463.9999999999977,147.00000000000824,-548.9999999999995,-61.99999999999761,-204.00000000000418,156.00000000000057,-441.99999999999795,485.00000000001364,-397.99999999998727,435.0000000000076,-305.0000000000068,-1080.0000000000143,-318.00000000001825,-632.0000000000103,-293.00000000000637,-590.0000000000016,-394.00000000000546,170.99999999998784,,-5009.000000000014
2018.02.27,-330.9999999999924,-441.99999999998687,-563.0000000000024,42.0000000000087,-551.9999999999969,-237.99999999999955,-172.00000000000549,63.00000000000195,-441.0000000000025,512.0000000000005,-468.00000000000176,248.00000000000378,-288.0000000000109,-1090.9999999999975,-415.0000000000098,-859.0000000000098,-450.00000000000284,-546.000000000002,-392.9999999999989,150.99999999999002,,-6233.0000000000155
2018.02.27,-329.99999999998585,-383.0,-570.9999999999882,9.00000000000345,-561.0000000000115,-206.99999999999363,-143.00000000000423,51.000000000001044,-429.99999999999704,568.000000000012,-436.9999999999985,262.00000000000665,-198.0000000000075,-1076.0000000000102,-443.99999999999994,-930.0000000000086,-399.0000000000009,-491.0000000000081,-263.99999999999756,254.999999999983,,-5719.0000000000055
2018.02.27,-342.9999999999822,-348.9999999999993,-578.9999999999961,20.0000000000089,-574.0000000000078,-216.99999999999875,-164.00000000000858,79.00000000000685,-431.0000000000036,605.0000000000182,-409.99999999999926,293.99999999999426,-179.00000000000205,-1066.9999999999957,-421.0000000000047,-846.9999999999977,-382.000000000005,-504.00000000000443,-268.99999999999704,265.99999999998846,,-5471.999999999986
2018.02.27,-343.99999999998875,-322.00000000000006,-583.9999999999845,38.0000000000047,-574.9999999999922,-213.99999999999864,-200.00000000000017,77.00000000000485,-431.0000000000036,606.9999999999993,-407.0000000000018,370.00000000000364,-157.0000000000107,-1048.0000000000045,-353.0000000000033,-872.0000000000061,-375.0,-541.0000000000026,-265.99999999999955,289.9999999999903,,-5306.999999999994
2018.02.27,-322.00000000000006,-348.9999999999993,-553.9999999999878,57.00000000000705,-574.0000000000078,-238.9999999999901,-184.00000000000637,121.00000000000443,-437.999999999994,641.0000000000196,-395.99999999999636,360.9999999999891,-145.99999999998658,-1051.0000000000018,-359.0000000000204,-763.0000000000026,-402.000000000001,-526.0000000000042,-295.99999999999625,231.99999999998778,,-5186.999999999986
2018.02.27,-281.99999999998226,-373.00000000000114,-533.99999999999,68.00000000000139,-550.9999999999903,-239.99999999999488,-163.00000000000205,129.00000000000134,-426.00000000000415,659.0000000000202,-417.0000000000007,309.0000000000037,-118.99999999999977,-1063.0000000000139,-369.0000000000193,-717.000000000012,-408.00000000000125,-524.0000000000023,-300.0000000000003,217.0000000000005,,-5103.999999999986
2018.02.27,-317.9999999999961,-402.9999999999978,-560.9999999999893,30.000000000007798,-547.0000000000086,-260.9999999999957,-172.00000000000549,131.00000000000333,-404.99999999999983,652.0000000000152,-442.9999999999934,309.0000000000037,-94.99999999999886,-1046.0000000000136,-369.0000000000193,-678.0000000000008,-434.0000000000117,-538.0000000000051,-321.0000000000046,201.99999999999108,,-5267.00000000002
2018.02.27,-257.99999999998045,-404.0000000000044,-514.9999999999987,72.0000000000054,-544.9999999999955,-243.99999999999977,-170.99999999999892,112.99999999999643,-409.99999999999926,658.0000000000155,-435.0000000000076,299.99999999998914,-80.99999999998886,-1049.9999999999955,-331.0000000000146,-703.0000000000092,-428.0000000000115,-535.0000000000077,-339.0000000000004,185.99999999999727,,-5120.000000000008
2018.02.27,-268.9999999999859,-397.99999999998727,-536.9999999999875,60.99999999999994,-499.000000000005,-217.9999999999893,-145.00000000000622,102.00000000000209,-387.99999999999943,557.9999999999927,-563.0000000000024,234.00000000000088,-111.99999999999477,-1086.000000000009,-361.0000000000113,-693.0000000000102,-421.0000000000065,-538.0000000000051,-344.99999999999534,197.00000000000273,,-5420.999999999997
2018.02.27,-169.99999999998127,-516.9999999999897,-570.0000000000039,48.000000000003595,-584.0000000000067,-149.0000000000009,-119.00000000000244,62.000000000006494,-404.99999999999983,242.00000000001864,-706.999999999991,28.999999999990145,-418.00000000000637,-1243.0000000000164,-554.00000000001,-844.0000000000003,-427.0000000000067,-526.0000000000042,-370.9999999999991,157.99999999999147,,-7065.000000000007
2018.02.27,-88.99999999998354,-533.99999999999,-554.9999999999944,82.99999999999974,-619.9999999999983,0.0,-148.99999999999915,109.99999999999899,-378.00000000000057,99.99999999999432,-774.000000000008,65.00000000000395,-519.0000000000055,-1235.0000000000084,-475.0000000000032,-787.0000000000043,-306.0000000000116,-573.0000000000013,-412.00000000000125,159.99999999998238,,-6888.000000000028
2018.02.27,-142.99999999998204,-456.9999999999963,-604.9999999999889,6.0000000000060005,-534.9999999999966,13.00000000000523,-112.000000000001,65.99999999999939,-373.99999999999653,151.00000000001046,-787.9999999999887,-89.99999999999008,-437.0000000000118,-1265.000000000005,-595.0000000000122,-872.0000000000061,-310.0000000000023,-563.9999999999978,-397.0000000000029,139.00000000000023,,-7168.999999999957
2018.02.27,-249.99999999999466,-458.00000000000284,-631.9999999999882,-22.999999999995246,-553.0000000000035,30.000000000001137,-86.0000000000083,28.000000000005798,-437.999999999994,180.00000000000682,-763.0000000000026,-31.000000000003247,-431.0000000000116,-1235.0000000000084,-586.0000000000198,-889.0000000000065,-312.0000000000118,-514.0000000000033,-361.0000000000002,156.99999999998494,,-7167.000000000056
