date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,NZDCHF,GBPJPY,GBPCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,empty,sum
2015.05.18,-29.999999999996696,-65.99999999998829,-32.0000000000098,0.0,-17.000000000000348,-51.000000000001044,-125.0,-50.99999999997884,-75.00000000000284,-58.000000000002494,-1.9999999999953388,-39.00000000000148,-43.00000000000415,,-588.9999999999814
2015.05.18,12.000000000000899,-86.99999999999264,-47.00000000001925,9.999999999998899,11.00000000000545,7.0000000000014495,-96.00000000000364,34.000000000000696,-72.0000000000054,-69.9999999999923,84.00000000000318,45.99999999999227,-56.0000000000005,,-224.00000000001086
2015.05.18,-95.99999999999609,-107.99999999999699,-125.00000000001954,-45.000000000006146,9.00000000000345,-68.00000000000139,-40.99999999999682,-184.99999999999073,-31.000000000003247,4.000000000004,93.99999999999409,19.99999999999602,-70.99999999999883,,-643.0000000000124
2015.05.18,0.0,-114.99999999999844,-148.00000000001478,-60.99999999999994,-0.999999999995449,-23.00000000000635,111.99999999999477,-236.99999999999832,-24.000000000001798,-8.000000000008,94.99999999999886,1.0000000000047748,-107.00000000000153,,-516.0000000000263
2015.05.18,0.0,-86.99999999999264,-104.99999999999955,-48.99999999999905,-26.999999999999247,-60.99999999999994,132.000000000005,-252.99999999999213,-51.000000000001044,-51.000000000001044,123.99999999999523,3.0000000000001137,-126.99999999999933,,-551.9999999999836
2015.05.18,-10.999999999994348,-106.99999999999044,-126.0000000000039,-87.99999999999919,-79.99999999999119,-100.00000000000009,79.99999999998408,-215.99999999999397,-215.99999999999397,-139.00000000000023,120.00000000000455,-36.000000000001364,-142.00000000000878,,-1060.9999999999889
2015.05.18,-57.99999999999139,-127.99999999999478,-167.00000000000603,-278.00000000000045,-34.000000000000696,-63.99999999999739,24.00000000000091,-188.9999999999947,-97.00000000001374,-63.000000000013046,73.99999999999807,-263.00000000000523,-124.00000000000189,,-1367.0000000000205
2015.05.18,-200.99999999999562,-275.9999999999874,-261.0000000000001,-316.0000000000052,35.00000000000725,-77.00000000000485,34.99999999999659,-175.99999999999838,238.0000000000049,-2.0000000000131024,81.00000000000307,-246.9999999999999,-82.99999999999974,,-1249.9999999999925
2015.05.18,-278.9999999999959,-234.99999999998522,-276.00000000000955,-297.00000000000284,107.00000000000153,-118.00000000000699,278.99999999999636,-263.99999999999756,219.99999999999798,65.00000000000395,176.9999999999925,-121.99999999999989,-85.00000000000173,,-828.0000000000074
2015.05.18,-325.99999999999295,-293.99999999999426,-362.00000000001785,-320.00000000000915,135.00000000000733,-114.00000000000298,282.99999999998704,-275.9999999999874,246.99999999999721,89.00000000000574,179.9999999999926,-64.00000000000716,-60.99999999999994,,-883.000000000022
2015.05.18,-334.9999999999964,-270.99999999999903,-369.0000000000193,-320.00000000000915,193.00000000000983,-60.99999999999994,263.9999999999816,-325.99999999998187,246.99999999999721,252.99999999999213,121.99999999999989,-70.99999999999795,-48.000000000003595,,-722.0000000000266
2015.05.18,-288.9999999999948,-217.99999999998488,-358.00000000001387,-248.99999999999923,154.0000000000097,-99.00000000000463,250.0,-316.99999999998954,156.00000000000057,160.00000000000458,123.00000000000466,-37.00000000000614,-92.99999999999864,,-816.9999999999725
2015.05.18,-230.99999999999233,-190.00000000000128,-328.00000000001717,-230.000000000008,150.00000000000568,-75.00000000000284,253.99999999999068,-276.9999999999939,164.99999999999292,157.99999999999147,140.00000000000057,0.0,-81.00000000000884,,-545.000000000043
