date,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,AUDNZD,empty,sum
2017.07.10,-123.00000000000644,38.99999999998904,89.9999999999892,3.0000000000085514,-242.999999999995,-118.99999999998023,,-352.9999999999949
2017.07.10,-124.00000000001299,69.9999999999923,113.99999999999011,12.000000000000899,-237.99999999999955,-89.99999999999008,,-256.0000000000193
2017.07.10,-167.00000000000603,95.999999999985,164.00000000000148,26.000000000003798,-323.0000000000075,-100.99999999999554,,-305.00000000001876
2017.07.10,-150.00000000000568,83.9999999999952,143.00000000000068,20.0000000000089,-268.0000000000007,-120.99999999999334,,-291.99999999999494
2017.07.10,-178.00000000001148,99.99999999998899,108.99999999999466,23.00000000000635,-259.9999999999909,-167.9999999999904,,-374.0000000000028
2017.07.10,-150.00000000000568,83.9999999999952,131.00000000000023,26.000000000003798,-253.99999999999068,-134.99999999999625,,-297.9999999999934
2017.07.10,-224.000000000002,118.99999999998023,69.99999999999318,4.000000000004,-266.9999999999959,-221.99999999998886,,-520.0000000000093
2017.07.10,-212.99999999999653,110.99999999999443,199.99999999998863,5.000000000010552,-414.0000000000157,-194.99999999998963,,-506.0000000000083
2017.07.10,-221.00000000000452,126.99999999998823,256.0000000000002,13.00000000000745,-495.00000000000455,-229.99999999999687,,-550.00000000001
2017.07.10,-248.00000000000378,150.99999999999002,330.99999999998886,12.000000000000899,-620.0000000000045,-292.9999999999877,,-667.0000000000163
2017.07.10,-242.99999999999324,130.99999999999224,301.9999999999925,0.0,-574.0000000000123,-283.99999999999534,,-668.0000000000161
2017.07.10,-248.00000000000378,135.9999999999806,238.9999999999901,0.0,-503.9999999999907,-293.99999999999426,,-671.000000000018
2017.07.10,-249.99999999999466,146.99999999998602,246.9999999999999,8.000000000008,-514.00000000001,-292.9999999999877,,-654.9999999999984
2017.07.10,-253.99999999999866,145.99999999997948,256.9999999999908,5.000000000010552,-533.9999999999918,-278.00000000000045,,-658.0000000000101
2017.07.10,-251.00000000000122,143.99999999998857,226.99999999998965,7.0000000000014495,-490.0000000000091,-229.99999999999687,,-593.0000000000275
2017.07.10,-252.99999999999213,146.99999999998602,219.99999999999886,5.000000000010552,-487.99999999999955,-196.99999999998053,,-565.9999999999768
2017.07.10,-316.0000000000052,139.00000000000023,239.99999999999488,-45.99999999999049,-585.000000000008,-200.00000000000017,,-768.0000000000086
2017.07.10,-303.0000000000088,144.99999999999514,303.99999999998784,-33.9999999999896,-653.9999999999964,-162.99999999997982,,-704.9999999999916
2017.07.10,-368.9999999999971,120.99999999999334,335.9999999999985,-97.9999999999981,-774.0000000000009,-106.99999999999044,,-890.9999999999947
2017.07.10,-317.9999999999961,160.99999999998892,243.99999999999977,-28.999999999990145,-593.0000000000177,-132.99999999998312,,-667.9999999999984
2017.07.10,-190.00000000000128,141.99999999999767,408.00000000000125,47.00000000000814,-637.0000000000005,-144.99999999999514,,-374.9999999999899
2017.07.10,-140.0000000000068,176.99999999998272,363.9999999999901,111.00000000000554,-530.0000000000011,-31.999999999987594,,-50.00000000001715
2017.07.10,-130.0000000000079,104.99999999999955,337.99999999999386,60.99999999999994,-483.0000000000041,-46.999999999997044,,-156.0000000000157
2017.07.10,-79.00000000000685,135.9999999999806,204.9999999999983,121.00000000000443,-262.00000000000045,-74.99999999998064,,45.99999999999537
2017.07.10,-194.0000000000053,176.99999999998272,152.00000000000102,76.0000000000094,-325.9999999999934,-106.99999999999044,,-221.99999999999602
2017.07.10,-200.00000000000017,181.9999999999933,94.99999999999886,74.00000000000739,-265.0000000000148,-101.99999999997988,,-215.99999999999528
2017.07.10,-368.00000000001273,289.9999999999903,16.999999999995907,39.00000000000014,-366.00000000001387,-130.99999999999224,,-519.0000000000325
2017.07.10,-405.9999999999952,324.9999999999975,-7.000000000005002,43.999999999999595,-379.99999999999545,-118.99999999998023,,-542.9999999999789
2017.07.10,-574.0000000000078,340.9999999999913,-121.00000000000932,-65.99999999999939,-439.9999999999977,-85.99999999998609,,-946.0000000000091
2017.07.10,-473.99999999999665,304.9999999999997,-77.00000000001239,-24.999999999997247,-373.9999999999952,-99.99999999998899,,-744.9999999999908
2017.07.10,-473.0000000000123,325.99999999998187,-72.00000000000273,-4.999999999999449,-381.0000000000002,-44.99999999998394,,-650.0000000000168
2017.07.10,-469.99999999999267,358.9999999999982,-105.00000000000398,20.0000000000089,-336.00000000001273,-54.99999999998284,,-586.9999999999851
2017.07.10,-428.00000000000614,307.99999999999716,-57.00000000000216,12.000000000000899,-344.99999999999886,-95.999999999985,,-605.9999999999941
2017.07.10,-307.00000000001285,319.999999999987,-20.000000000010232,110.00000000001009,-248.99999999999523,-51.99999999998539,,-198.00000000000662
2017.07.10,-361.9999999999957,359.99999999998255,-54.000000000002046,98.0000000000092,-274.0000000000009,-111.99999999997878,,-343.9999999999857
2017.07.10,-317.0000000000117,320.9999999999935,-57.00000000000216,97.00000000000264,-216.00000000000819,-142.99999999998204,,-315.00000000000796
