date,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.07,-261.0000000000001,-413.0000000000109,79.00000000000685,-111.00000000000554,-43.00000000001525,-113.00000000000753,-170.99999999999227,-49.99999999999449,-19.99999999998181,-194.99999999998963,15.000000000000568,90.00000000001229,-187.00000000000384,-192.00000000000728,-204.9999999999983,-2.000000000002,-31.000000000003247,97.00000000001374,,-1712.9999999999789
2019.01.07,-293.0000000000099,-426.00000000000193,143.9999999999997,-131.00000000000333,-49.00000000001015,-128.000000000017,-89.9999999999892,-46.00000000000159,80.0000000000125,-197.99999999998707,94.99999999999886,120.00000000000898,-77.00000000001594,-178.00000000001148,-185.00000000000227,70.0000000000034,-14.000000000002899,170.00000000000347,,-1136.000000000026
2019.01.07,-339.0000000000004,-475.0000000000085,186.00000000000838,-156.00000000000057,-80.99999999999774,-186.0000000000195,-162.9999999999967,-66.99999999999484,-25.999999999982037,-184.99999999999073,-43.99999999999693,116.00000000000499,-89.00000000000574,-210.00000000000796,-210.00000000000796,89.00000000000574,-29.999999999996696,175.99999999999838,,-1693.9999999999886
2019.01.07,-326.0000000000041,-374.00000000000944,173.00000000000094,-140.0000000000068,-99.00000000000463,-186.0000000000195,-194.99999999999318,-83.9999999999952,-75.9999999999934,-170.99999999998784,-52.00000000000671,78.00000000000028,-69.00000000000794,-121.00000000000932,-135.00000000000512,74.00000000000739,-51.000000000001044,200.00000000000017,,-1554.000000000036
2019.01.07,-286.99999999999284,-240.0000000000091,162.0000000000066,-105.00000000001064,-60.000000000015596,-151.00000000001222,-217.9999999999893,-76.99999999999375,-97.99999999998477,-136.99999999998712,-84.99999999999375,72.0000000000054,-42.0000000000087,-33.00000000000125,-100.00000000000853,72.0000000000054,-65.99999999999939,222.00000000001108,,-1170.9999999999786
2019.01.07,-279.00000000000705,-344.99999999999886,163.00000000000205,-110.00000000001009,-83.00000000001084,-148.99999999999915,-204.9999999999983,-70.99999999999883,-85.99999999998431,-167.9999999999904,-60.000000000002274,75.00000000000284,-70.99999999999883,-107.00000000001353,-152.00000000000102,60.00000000000449,-43.999999999999595,211.00000000000563,,-1420.9999999999975
2019.01.07,-306.00000000000625,-332.00000000000784,114.00000000000298,-94.00000000000519,-80.00000000001339,-156.00000000000057,-202.99999999998875,-73.99999999999629,-62.99999999998818,-165.9999999999995,-58.9999999999975,36.999999999998145,-101.00000000001774,-104.00000000001342,-187.00000000001182,11.00000000000545,-85.99999999999719,209.00000000001472,,-1640.0000000000225
2019.01.07,-310.9999999999946,-316.0000000000025,153.00000000000313,-114.00000000000298,-52.000000000007596,-124.00000000001299,-200.9999999999934,-56.99999999999594,-46.999999999997044,-176.99999999998272,-40.00000000000625,19.999999999997797,-70.99999999999883,-95.00000000001307,-182.00000000000216,65.00000000000395,-81.9999999999932,215.00000000000963,,-1415.9999999999889
2019.01.07,-258.0000000000027,-403.0000000000058,100.00000000000009,-124.00000000000189,-92.00000000000318,-131.99999999999878,-118.99999999999977,-91.99999999999208,24.00000000000091,-177.99999999998929,97.99999999999898,-42.999999999993044,-43.999999999999595,-169.00000000001114,-218.00000000000352,21.999999999999797,-71.99999999999429,171.99999999999437,,-1528.0000000000007
2019.01.07,-429.00000000001273,-317.99999999999784,80.00000000000229,-118.00000000000699,-100.0000000000112,-230.00000000001907,-160.99999999998715,-105.99999999999498,-43.99999999998272,-156.00000000000057,-114.00000000000432,17.000000000000348,-114.99999999999844,-93.00000000000352,-170.0000000000017,-7.0000000000014495,-71.99999999999429,140.0000000000068,,-1996.0000000000073
2019.01.07,-439.99999999999596,-426.00000000000193,204.99999999999963,-186.00000000000838,-42.0000000000087,-235.00000000000742,-191.99999999999307,-68.00000000000139,22.999999999996135,-161.99999999999548,-94.99999999999886,137.9999999999937,-168.99999999999693,-132.000000000005,-168.00000000000637,80.00000000000229,-56.99999999999594,192.99999999999872,,-1733.000000000025
2019.01.07,-425.99999999999307,-361.0000000000042,190.00000000000128,-202.0000000000022,93.99999999999409,-205.00000000001074,-268.99999999999125,-46.999999999997044,67.00000000000728,-60.99999999999994,-117.00000000000443,134.00000000001188,-90.99999999999665,-101.0000000000133,-66.0000000000025,109.99999999999899,7.0000000000014495,151.9999999999966,,-1192.0000000000036
2019.01.07,-517.0000000000119,-353.9999999999992,211.00000000000563,-243.99999999999977,158.99999999999804,-204.00000000000418,-284.9999999999966,-24.000000000001798,72.00000000000273,-99.99999999998899,-219.99999999999886,232.99999999999432,-256.99999999999613,-146.0000000000008,-38.000000000010914,148.0000000000037,99.00000000000463,80.00000000001339,,-1386.999999999987
2019.01.07,-506.0000000000064,-373.00000000000466,140.0000000000068,-229.00000000000142,48.000000000003595,-147.00000000000824,-353.9999999999992,95.00000000000064,-151.9999999999868,-436.9999999999985,-212.99999999999386,388.9999999999949,-395.99999999999636,-166.00000000001103,-48.00000000000182,70.99999999999883,114.99999999999844,36.999999999998145,,-2126.000000000007
2019.01.07,-490.999999999997,-347.999999999999,137.00000000000932,-193.00000000000983,164.99999999999292,-135.00000000001845,-356.9999999999993,43.00000000000415,-2.999999999985903,-274.9999999999808,-164.00000000000148,300.00000000001137,-412.9999999999967,-135.00000000000512,-57.00000000000216,29.000000000001247,70.99999999999883,29.999999999996696,,-1795.9999999999811
2019.01.07,-455.0000000000054,-313.0000000000024,100.00000000000009,-190.00000000000128,280.9999999999979,-110.00000000001009,-477.99999999999443,85.00000000000173,-22.999999999996135,-68.99999999998573,-310.99999999999284,304.9999999999997,-416.00000000001637,-75.00000000000284,-42.00000000000159,9.00000000000345,63.00000000000195,19.999999999997797,,-1619.0000000000061
2019.01.07,-441.0000000000025,-164.00000000000148,91.00000000000774,-173.00000000000094,226.99999999999943,-120.00000000000898,-518.0000000000007,95.00000000000064,-165.99999999999682,-190.99999999998562,-361.0000000000042,385.99999999999744,-445.0000000000065,-28.000000000005798,3.9999999999906777,29.000000000001247,43.00000000000415,-11.999999999989797,,-1744.000000000002
2019.01.07,-480.00000000001376,-173.00000000000182,77.00000000000485,-175.00000000000293,194.99999999998963,-60.000000000015596,-573.9999999999981,123.00000000000644,-254.99999999999545,-278.9999999999848,-358.0000000000041,351.99999999999676,-452.00000000000796,-16.000000000005343,36.99999999999193,1.0000000000065512,56.0000000000005,-24.000000000001798,,-2005.0000000000352
2019.01.07,-496.00000000000756,-219.0000000000083,106.00000000000608,-225.00000000000853,154.99999999999403,-49.00000000001015,-579.9999999999983,119.99999999999788,-251.99999999998113,-341.99999999999784,-364.0000000000043,336.00000000000296,-465.0000000000043,-31.00000000000591,-6.000000000000227,-2.000000000002,53.00000000000304,34.000000000000696,,-2227.000000000023
2019.01.07,-512.0000000000014,-264.00000000001,176.0000000000095,-234.00000000000088,231.0000000000034,-35.00000000000725,-564.9999999999977,104.00000000000409,-187.99999999998818,-220.99999999998232,-349.00000000000375,236.99999999999832,-331.0000000000146,-9.000000000000341,18.000000000000682,36.0000000000027,48.000000000003595,43.999999999999595,,-1813.9999999999843
2019.01.07,-565.9999999999999,-282.0000000000107,180.0000000000024,-258.0000000000027,229.99999999999687,-26.999999999999247,-631.9999999999908,108.00000000000809,-271.99999999999136,-220.99999999998232,-391.9999999999959,275.000000000003,-319.0000000000026,-23.000000000010346,15.999999999991132,46.999999999997044,75.9999999999983,49.00000000001015,,-2010.9999999999789
2019.01.07,-629.0000000000128,-237.00000000000898,194.0000000000053,-264.0000000000087,234.00000000000088,-19.00000000001345,-748.9999999999952,101.00000000000664,-424.99999999998295,-357.99999999999164,-527.000000000001,263.99999999999756,-455.0000000000054,10.99999999999568,67.99999999999784,31.999999999998696,43.999999999999595,-4.000000000004,,-2719.000000000022
2019.01.07,-724.9999999999978,-206.00000000000307,120.00000000000898,-260.00000000000466,215.99999999999397,-78.00000000000028,-782.999999999987,173.00000000000094,-450.9999999999934,-536.9999999999875,-596.9999999999942,434.000000000001,-733.0000000000059,-40.00000000000625,65.99999999998829,23.00000000000635,82.99999999999974,-26.999999999999247,,-3321.9999999999804
2019.01.07,-767.0000000000066,-278.0000000000058,120.00000000000898,-271.0000000000101,273.9999999999965,-50.0000000000167,-787.9999999999967,192.99999999999872,-444.9999999999932,-447.99999999998175,-620.9999999999951,449.9999999999948,-736.0000000000033,-59.00000000001171,-3.0000000000001137,-58.99999999999794,-0.999999999995449,-1.0000000000065512,,-3490.0000000000214
2019.01.07,-748.9999999999997,-283.00000000000125,154.0000000000097,-252.0000000000078,211.99999999998997,-29.00000000001235,-959.9999999999937,74.00000000000739,-697.9999999999791,-319.999999999987,-727.0000000000039,147.99999999999258,-700.999999999996,32.99999999998704,51.9999999999925,-239.99999999999577,-234.99999999999633,-1.999999999990898,,-4522.999999999984
2019.01.07,-739.0000000000008,-88.99999999999864,91.00000000000774,-214.00000000000307,62.99999999999084,-236.00000000001398,-969.9999999999989,-120.99999999999334,-729.9999999999898,-41.000000000002146,-751.0000000000048,-7.0000000000014495,-724.9999999999978,338.99999999999864,93.99999999999409,-302.0000000000023,-290.9999999999968,55.000000000005045,,-4574.000000000007
2019.01.07,-739.0000000000008,-69.00000000000261,142.00000000000878,-212.00000000000108,32.999999999994145,-259.0000000000092,-842.9999999999893,-143.9999999999997,-620.9999999999809,90.00000000001229,-787.9999999999967,92.00000000000318,-724.0000000000135,360.99999999999,141.9999999999959,-314.0000000000032,-266.999999999995,26.0000000000149,,-4093.999999999973
2019.01.07,-736.0000000000033,-10.000000000005116,120.00000000000898,-236.00000000000287,252.99999999999213,-190.00000000000128,-949.9999999999886,-170.99999999999892,-656.9999999999823,308.0000000000194,-939.9999999999977,-99.99999999998899,-704.0000000000157,429.9999999999926,156.99999999999648,-368.9999999999971,-325.99999999999295,41.000000000002146,,-4079.9999999999623
2019.01.07,-740.0000000000073,72.00000000000273,262.00000000000665,-209.00000000000364,218.99999999999142,-192.00000000001438,-1019.999999999996,-169.99999999999238,-789.999999999992,161.00000000001114,-932.0000000000022,-39.999999999995595,-450.00000000001705,520.9999999999866,197.9999999999933,-231.99999999999886,-329.999999999997,207.00000000000162,,-3465.0000000000223
2019.01.07,-751.9999999999972,66.0000000000025,272.00000000000557,-194.0000000000053,139.9999999999846,-191.00000000000784,-983.9999999999947,-188.9999999999947,-812.9999999999882,185.00000000001293,-947.9999999999933,-99.00000000000463,-458.00000000000284,527.9999999999916,215.99999999999397,-229.00000000000142,-390.0000000000015,232.00000000000998,,-3607.9999999999905
2019.01.07,-863.9999999999981,103.9999999999992,320.00000000000915,-214.00000000000307,127.99999999999478,-241.00000000000233,-1069.9999999999932,-195.9999999999962,-909.9999999999966,344.00000000001097,-1115.9999999999995,-143.00000000000423,-487.0000000000152,633.9999999999861,256.9999999999908,-263.0000000000021,-420.9999999999936,258.0000000000027,,-3880.00000000001
2019.01.07,-831.000000000004,22.999999999996135,272.00000000000557,-185.00000000000182,214.00000000000307,-192.00000000001438,-1077.9999999999886,-166.99999999999494,-867.999999999995,382.0000000000157,-1075.0000000000027,-63.99999999999739,-568.9999999999973,564.9999999999977,134.9999999999909,-288.9999999999948,-436.9999999999985,295.0000000000008,,-3868.999999999979
2019.01.07,-863.9999999999981,51.00000000000193,263.0000000000021,-152.00000000000767,258.99999999998704,-199.00000000001583,-1036.9999999999918,-117.00000000000044,-751.9999999999811,291.00000000001904,-1054.000000000002,48.000000000003595,-605.0000000000111,540.9999999999968,147.99999999999613,-270.0000000000036,-442.9999999999934,295.0000000000008,,-3596.9999999999973
2019.01.07,-836.9999999999989,46.999999999997044,254.00000000000978,-152.00000000000767,287.9999999999994,-163.00000000000205,-1065.9999999999882,-68.99999999999685,-745.0000000000045,284.00000000001756,-1034.000000000006,106.00000000000608,-592.0000000000148,527.9999999999916,159.9999999999966,-234.00000000000088,-412.00000000000125,293.99999999999426,,-3343.000000000009
2019.01.07,-841.0000000000028,97.99999999999898,272.00000000000557,-143.9999999999997,302.9999999999866,-150.00000000000568,-1145.9999999999866,-63.99999999999739,-870.9999999999809,301.0000000000179,-1100.999999999999,69.9999999999923,-592.0000000000148,607.9999999999899,192.99999999999784,-236.99999999999832,-420.9999999999936,307.00000000001285,,-3414.999999999977
2019.01.07,-807.0000000000022,204.9999999999983,291.0000000000079,-153.00000000000313,309.0000000000037,-126.0000000000039,-1198.9999999999982,-60.99999999999994,-915.9999999999968,320.00000000000915,-1162.9999999999968,78.00000000000028,-507.9999999999973,646.9999999999914,244.99999999999034,-207.00000000000162,-387.99999999999943,327.00000000001063,,-3105.999999999988
2019.01.07,-811.0000000000061,170.0000000000017,282.99999999999994,-147.00000000000824,316.0000000000052,-123.00000000000644,-1161.9999999999918,-58.99999999999794,-860.99999999999,320.00000000000915,-1123.0000000000045,76.0000000000094,-513.0000000000078,643.9999999999912,232.99999999998988,-207.99999999999707,-395.0000000000009,324.0000000000132,,-3035.999999999991
2019.01.07,-805.0000000000113,198.99999999999807,301.0000000000068,-143.9999999999997,215.99999999999397,-114.99999999999844,-1212.9999999999939,-37.99999999999359,-989.9999999999807,162.00000000001768,-1150.0000000000057,109.00000000000354,-492.0000000000035,633.9999999999861,237.99999999999955,-186.99999999999272,-397.0000000000029,348.9999999999993,,-3322.9999999999764
2019.01.08,-794.0000000000058,122.99999999999045,297.00000000000284,-166.00000000001057,132.99999999998312,-130.0000000000079,-1171.999999999997,-97.9999999999981,-1037.9999999999825,140.0000000000068,-1122.0,59.99999999999339,-419.9999999999982,609.9999999999994,209.99999999999375,-182.99999999999983,-397.0000000000029,297.0000000000139,,-3650.000000000019
2019.01.08,-815.9999999999945,152.00000000000102,282.99999999999994,-174.00000000000747,21.00000000000435,-146.00000000000168,-1151.9999999999868,-147.99999999999258,-1014.9999999999864,112.000000000001,-1085.9999999999986,18.0000000000069,-507.000000000013,628.9999999999907,211.9999999999891,-232.99999999999432,-441.99999999999795,282.0000000000045,,-4009.9999999999764
2019.01.08,-844.0000000000003,104.99999999998977,282.0000000000045,-147.00000000000824,178.99999999999582,-119.00000000000244,-1144.999999999996,-56.0000000000005,-1004.9999999999955,118.00000000001809,-1096.0000000000036,90.00000000001229,-539.0000000000006,612.9999999999995,194.99999999999318,-231.99999999999886,-422.9999999999956,309.0000000000037,,-3714.9999999999845
2019.01.08,-838.0000000000055,101.99999999998965,264.0000000000087,-142.00000000000878,188.9999999999947,-120.00000000000898,-1198.9999999999982,-37.99999999999359,-998.9999999999952,127.00000000001043,-1105.9999999999945,126.0000000000039,-619.000000000014,595.9999999999894,167.0000000000016,-234.99999999999633,-431.0000000000036,336.00000000000296,,-3820.0000000000173
2019.01.08,-883.9999999999959,118.99999999999977,303.0000000000088,-143.00000000000423,207.99999999998596,-147.00000000000824,-1239.999999999995,-64.99999999999284,-1058.9999999999975,126.0000000000039,-1224.0000000000036,85.00000000000173,-578.0000000000118,618.9999999999998,208.99999999998897,-239.0000000000003,-451.9999999999969,343.00000000000443,,-4019.0000000000127
2019.01.08,-836.9999999999989,179.00000000000205,226.00000000000398,-132.0000000000099,200.99999999998454,-137.00000000000932,-1210.9999999999986,-78.99999999999574,-1060.0000000000023,223.00000000001762,-1161.0000000000014,-31.000000000003247,-614.0000000000034,674.9999999999972,162.9999999999967,-297.9999999999983,-512.9999999999968,327.99999999999494,,-4078.0000000000205
2019.01.08,-733.0000000000059,39.99999999999204,203.00000000000873,-92.00000000000318,200.00000000000017,-77.00000000001594,-1189.9999999999977,-102.99999999999754,-1019.9999999999818,217.0000000000005,-1081.0000000000032,-103.99999999999298,-543.0000000000045,549.9999999999972,49.99999999999716,-324.9999999999975,-522.0000000000002,337.0000000000095,,-4192.999999999995
2019.01.08,-649.999999999995,18.999999999991246,184.00000000000637,-65.00000000000395,215.99999999999397,-11.00000000000545,-1009.0000000000003,-119.99999999999788,-793.0000000000064,221.00000000000452,-817.9999999999978,-231.99999999998778,-485.0000000000021,503.9999999999907,40.99999999999682,-322.9999999999955,-502.00000000000244,317.0000000000117,,-3505.999999999999
2019.01.08,-543.0000000000045,34.99999999999659,145.00000000000622,-102.00000000000209,154.99999999999403,-25.00000000000835,-923.9999999999924,-156.00000000000057,-736.9999999999948,330.0000000000081,-733.0000000000041,-266.999999999995,-375.9999999999986,537.9999999999967,45.000000000001705,-356.9999999999962,-514.0000000000033,303.9999999999932,,-3182.0000000000027
2019.01.08,-571.9999999999948,95.99999999998943,252.0000000000078,-166.00000000001057,137.9999999999937,-38.0000000000047,-1063.999999999993,-212.99999999999653,-912.0000000000061,369.0000000000193,-879.0000000000049,-417.0000000000007,-250.00000000001688,604.9999999999898,161.99999999999193,-336.9999999999984,-478.0000000000006,290.9999999999968,,-3413.000000000038
2019.01.08,-554.00000000001,161.00000000000136,233.00000000000543,-152.00000000000767,137.9999999999937,0.0,-1060.9999999999927,-263.0000000000021,-936.9999999999834,457.00000000001853,-884.0000000000003,-506.0000000000064,-246.00000000001288,733.9999999999947,195.99999999999795,-395.99999999999636,-570.9999999999993,282.0000000000045,,-3368.9999999999945
2019.01.08,-503.000000000009,123.99999999999523,91.00000000000774,-103.00000000000864,104.99999999999955,-20.000000000020002,-1085.9999999999986,-324.00000000000205,-1013.0000000000052,591.0000000000082,-929.000000000002,-662.000000000007,-422.00000000001125,729.9999999999898,137.00000000000045,-561.0000000000003,-686.9999999999932,229.00000000001253,,-4303.000000000044
2019.01.08,-425.0000000000087,382.99999999999557,82.00000000000429,-43.999999999999595,102.00000000000209,-48.000000000003595,-1125.9999999999905,-339.0000000000004,-1058.9999999999975,606.0000000000176,-995.0000000000045,-631.0000000000038,-421.0000000000047,868.9999999999998,265.99999999999113,-558.9999999999984,-675.0000000000034,232.99999999999432,,-3781.00000000001
2019.01.08,-439.99999999999596,408.00000000000125,117.00000000000044,-26.000000000003798,122.99999999998423,-12.000000000012001,-1227.9999999999945,-300.0000000000003,-1132.000000000005,642.0000000000092,-1055.9999999999973,-563.0000000000024,-368.00000000001273,911.9999999999919,262.999999999991,-534.9999999999966,-680.0000000000028,278.00000000000045,,-3597.000000000045
2019.01.08,-461.0000000000003,371.9999999999999,126.99999999999933,-10.000000000010001,171.99999999999437,12.999999999996348,-1233.9999999999945,-292.9999999999988,-1132.000000000005,631.0000000000038,-1063.999999999993,-574.9999999999922,-391.000000000008,917.9999999999922,232.99999999998988,-547.999999999993,-707.9999999999975,307.99999999999716,,-3642.000000000019
2019.01.08,-480.99999999999807,286.9999999999919,95.00000000000064,-8.000000000008,173.99999999998528,17.999999999984695,-1161.9999999999918,-274.9999999999919,-1001.0000000000048,609.9999999999994,-950.9999999999934,-573.0000000000013,-506.0000000000064,830.9999999999889,173.00000000000182,-569.9999999999927,-697.0000000000032,242.99999999999324,,-3793.0000000000455
2019.01.08,-594.0000000000057,242.999999999995,72.0000000000054,-51.000000000001044,116.99999999998934,2.999999999997449,-1198.9999999999982,-263.0000000000021,-1121.9999999999857,479.0000000000072,-1009.0000000000003,-523.9999999999911,-548.9999999999995,804.9999999999926,155.00000000000114,-595.0000000000011,-690.0000000000017,243.99999999999977,,-4477.999999999998
2019.01.08,-561.9999999999958,319.0000000000026,103.00000000000864,-52.000000000007596,173.99999999998528,28.999999999990145,-1221.999999999994,-263.0000000000021,-1103.999999999985,575.9999999999987,-1010.0000000000051,-557.0000000000075,-526.0000000000042,913.9999999999873,243.99999999999977,-610.9999999999949,-685.0000000000023,198.99999999999363,,-4034.0000000000327
2019.01.08,-564.9999999999933,332.9999999999984,81.00000000000884,-82.99999999999974,-63.99999999999739,4.999999999988347,-1351.9999999999895,-290.00000000000136,-1481.9999999999993,275.000000000003,-1158.0000000000014,-652.9999999999925,-495.000000000001,903.9999999999964,250.99999999999056,-614.0000000000034,-708.999999999993,194.0000000000053,,-5421.999999999981
2019.01.08,-517.0000000000119,474.9999999999943,24.000000000001798,-8.000000000008,92.99999999998754,39.999999999995595,-1375.9999999999905,-234.00000000000088,-1366.9999999999902,406.00000000001745,-1167.0000000000016,-543.999999999989,-622.0000000000115,950.9999999999934,243.99999999999977,-632.9999999999947,-732.9999999999948,202.9999999999976,,-4765.0000000000055
2019.01.08,-522.0000000000002,400.99999999999625,62.000000000006494,6.999999999990347,181.9999999999933,29.999999999996696,-1306.999999999988,-219.99999999999798,-1144.9999999999818,485.0000000000021,-1081.9999999999936,-512.0000000000014,-581.0000000000093,880.999999999986,202.99999999998875,-585.9999999999976,-714.999999999999,287.9999999999994,,-4131.00000000001
2019.01.08,-547.0000000000086,387.00000000000045,72.0000000000054,-7.0000000000014495,88.99999999998354,-40.0000000000178,-1263.999999999996,-248.99999999999923,-1253.9999999999907,416.00000000001637,-1112.9999999999995,-479.99999999999153,-550.000000000006,887.999999999991,194.99999999999318,-558.000000000003,-724.0000000000024,327.99999999999494,,-4411.000000000033
2019.01.08,-617.0000000000009,331.99999999999363,189.00000000000583,-59.000000000009045,44.99999999998394,-7.0000000000014495,-1294.9999999999875,-243.99999999999977,-1328.9999999999793,399.00000000001603,-1132.9999999999955,-496.00000000000756,-449.0000000000105,925.9999999999877,227.99999999999443,-507.0000000000019,-714.999999999999,351.99999999999676,,-4380.000000000015
2019.01.08,-651.0000000000016,310.99999999999284,145.00000000000622,-53.00000000000304,161.99999999999548,-4.000000000004,-1280.9999999999918,-234.00000000000088,-1168.9999999999827,514.0000000000144,-1096.999999999994,-458.00000000000284,-510.00000000001046,912.9999999999967,188.99999999999295,-551.0000000000015,-747.9999999999931,354.0000000000099,,-4167.999999999976
2019.01.08,-557.9999999999918,246.9999999999999,94.00000000000519,30.999999999992145,258.99999999998704,19.999999999997797,-1237.9999999999995,-268.0000000000016,-1038.9999999999873,668.0000000000019,-1043.0000000000064,-629.9999999999973,-510.00000000001046,807.9999999999927,112.99999999999955,-586.9999999999931,-780.9999999999984,337.99999999999386,,-4076.0000000000164
2019.01.08,-537.0000000000097,182.00000000000216,85.00000000000173,11.999999999989797,246.99999999999721,39.999999999995595,-1163.9999999999873,-229.99999999999687,-900.0000000000057,645.0000000000067,-924.0000000000066,-519.9999999999872,-557.0000000000075,766.9999999999959,61.99999999999761,-597.0000000000031,-769.999999999993,300.99999999999574,,-3858.000000000014
2019.01.08,-565.9999999999999,192.99999999999784,91.00000000000774,55.99999999998939,255.00000000000523,-9.999999999998899,-1047.9999999999877,-256.0000000000007,-780.0000000000011,685.0000000000023,-847.999999999999,-506.0000000000064,-548.0000000000151,737.9999999999995,28.999999999996362,-587.9999999999997,-802.9999999999982,344.00000000001097,,-3561.9999999999973
2019.01.08,-730.9999999999927,211.9999999999891,145.00000000000622,7.9999999999968985,255.00000000000523,-26.999999999999247,-1224.9999999999943,-251.00000000000122,-1022.9999999999961,435.0000000000076,-1087.9999999999939,-479.99999999999153,-605.0000000000111,746.9999999999999,51.00000000000193,-480.99999999999807,-734.9999999999968,417.0000000000007,,-4375.999999999968
2019.01.08,-717.000000000012,107.99999999998988,224.000000000002,-41.000000000002146,258.0000000000027,-1.0000000000065512,-1218.999999999994,-159.9999999999935,-969.9999999999989,458.00000000000284,-1040.9999999999968,-309.99999999998806,-513.0000000000078,693.9999999999884,58.9999999999975,-417.0000000000007,-707.9999999999975,449.9999999999948,,-3846.0000000000205
2019.01.08,-644.0000000000001,173.00000000000182,182.99999999999983,14.999999999998348,255.00000000000523,-35.00000000000725,-1118.9999999999998,-175.99999999999838,-870.0000000000045,494.00000000001666,-918.9999999999969,-324.9999999999975,-358.9999999999982,676.9999999999925,9.999999999990905,-358.0000000000028,-736.9999999999987,507.000000000013,,-3227.9999999999854
2019.01.08,-537.0000000000097,210.99999999999852,156.00000000000057,100.99999999999554,246.99999999999721,-29.00000000001235,-1071.9999999999886,-239.0000000000003,-816.9999999999789,575.9999999999987,-900.0000000000057,-435.9999999999919,-338.0000000000161,689.9999999999977,-62.00000000001182,-376.99999999999403,-858.0000000000032,600.0000000000006,,-3084.000000000023
