date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.02,165.9999999999995,-169.99999999998127,-24.000000000001798,-85.99999999999852,-1.0000000000065512,-314.99999999999864,424.00000000000216,198.99999999999807,-235.00000000000742,313.99999999999204,431.99999999999903,-105.99999999999498,-988.0000000000333,-219.0000000000225,-180.0000000000024,466.00000000001086,956.0000000000013,-67.00000000000728,239.00000000000432,268.99999999999704,383.0,-417.99999999998505,,1038.9999999999645
2015.11.02,139.00000000000023,-173.00000000000094,-56.99999999999594,-133.00000000000978,4.999999999988347,-289.0000000000059,428.00000000000614,259.00000000000034,-217.0000000000005,303.9999999999932,437.999999999994,-102.00000000000209,-883.0000000000116,-265.0000000000148,-163.00000000000205,425.99999999999307,985.999999999998,-25.000000000005684,194.00000000000261,251.99999999999667,380.999999999998,-417.0000000000007,,1087.9999999999204
2015.11.02,164.00000000000858,-159.99999999998238,-42.999999999993044,-97.99999999999898,-15.999999999993797,-270.99999999999903,376.00000000000966,235.99999999999,-221.00000000000452,283.99999999999534,378.00000000000057,-103.99999999999298,-844.0000000000225,-207.00000000002206,-148.99999999999915,388.9999999999949,844.9999999999847,-37.00000000000614,219.0000000000083,242.99999999999324,324.00000000000205,-410.99999999998363,,896.9999999999891
2015.11.02,148.0000000000037,-182.99999999999983,-51.000000000001044,-62.00000000001182,-53.999999999998494,-258.9999999999981,371.00000000001023,231.99999999999932,-182.99999999999983,270.99999999999903,361.9999999999957,-112.000000000001,-846.9999999999977,-185.00000000000227,-95.999999999985,381.0000000000091,821.9999999999894,-6.000000000000227,209.00000000000318,261.99999999999557,334.00000000000097,-350.9999999999902,,1003.0000000000207
2015.11.02,165.9999999999995,-190.99999999998562,-25.00000000000835,-76.00000000000762,-83.9999999999952,-255.00000000000523,279.00000000000705,253.0000000000001,-177.00000000000495,273.9999999999965,297.9999999999983,-114.99999999999844,-839.9999999999964,-231.00000000002296,-91.99999999998099,384.00000000000654,668.0000000000019,9.000000000000341,186.00000000000705,256.99999999999613,236.00000000000287,-316.99999999998954,,607.000000000021
2015.11.02,125.00000000000844,-191.99999999999218,-119.00000000000244,-68.00000000001205,-63.000000000013046,-299.00000000000483,321.0000000000046,213.99999999999864,-224.000000000002,275.99999999999847,329.999999999997,-146.00000000000168,-939.0000000000232,-221.00000000000364,-136.00000000000279,312.00000000000114,726.0000000000044,-37.00000000000614,189.99999999999773,258.0000000000027,285.00000000000193,-336.00000000000296,,256.99999999994816
2015.11.02,48.000000000003595,-156.99999999998494,-146.00000000000168,-82.00000000000784,-29.999999999996696,-324.9999999999975,336.00000000000296,43.99999999999693,-173.00000000000094,265.99999999999955,298.9999999999937,-137.9999999999937,-920.9999999999941,-182.00000000001637,-102.99999999998644,377.9999999999894,709.0000000000041,-85.99999999999852,243.99999999999977,288.9999999999948,287.9999999999994,-287.9999999999994,,270.0000000000064
2015.11.02,74.00000000000739,-158.99999999999804,-75.00000000000284,-14.000000000010004,-70.0000000000145,-324.00000000000205,320.00000000000915,84.00000000000318,-130.0000000000079,263.99999999999756,280.9999999999979,-110.99999999999443,-920.9999999999941,-135.00000000001933,-109.99999999998789,455.0000000000054,717.9999999999964,-49.000000000006594,299.0000000000066,317.0000000000006,290.00000000000136,-266.999999999995,,736.999999999993
2015.11.02,106.00000000000608,-217.0000000000005,-93.99999999999409,30.9999999999917,-119.00000000000244,-273.9999999999965,271.0000000000101,51.9999999999925,-150.00000000000568,220.99999999999343,254.99999999999412,-146.00000000000168,-884.0000000000181,-102.00000000000387,-109.99999999998789,252.0000000000078,547.999999999993,-70.00000000000739,254.0000000000049,256.99999999999613,231.99999999999886,-278.9999999999848,,33.99999999998562
2015.11.02,16.0000000000049,-224.000000000002,-225.99999999999287,30.000000000001137,-150.00000000000568,-321.0000000000046,246.00000000000176,-52.99999999999727,-129.00000000000134,205.99999999999508,156.00000000000057,-214.00000000000307,-937.00000000001,-34.99999999999659,-17.000000000000348,182.99999999999983,252.99999999999213,-112.00000000000898,264.00000000001,264.999999999993,191.99999999999218,-322.00000000000006,,-929.0000000000323
2015.11.02,37.00000000000925,-176.99999999998272,-191.99999999999218,62.99999999998818,-188.9999999999947,-340.00000000000693,155.00000000000514,-45.000000000001705,-164.00000000000858,266.999999999995,122.99999999999534,-188.9999999999947,-1018.0000000000077,-118.99999999999977,-104.99999999999955,316.99999999998954,317.9999999999961,-94.99999999999886,352.00000000000387,370.9999999999991,131.99999999999878,-78.99999999998464,,-576.9999999999918
2015.11.02,138.00000000000477,-184.99999999999073,-62.000000000006494,128.0000000000001,-336.00000000000296,-385.000000000002,168.00000000000148,-39.00000000000148,-115.00000000000954,329.00000000000153,190.99999999999673,-131.99999999999878,-1192.9999999999995,-82.99999999999841,-64.99999999998174,485.0000000000021,411.99999999999017,-84.00000000000318,439.9999999999977,458.00000000000284,212.00000000000108,-12.999999999996348,,269.00000000000733
2015.11.02,160.00000000000458,-103.99999999999298,-52.99999999999194,211.9999999999891,-358.00000000001387,-321.0000000000046,53.00000000000304,-34.000000000006025,-102.00000000000209,334.00000000000097,93.99999999999409,-25.999999999992696,-762.0000000000182,36.99999999997772,46.999999999997044,434.000000000001,62.99999999999084,-64.00000000000716,438.0000000000024,468.9999999999972,97.9999999999981,5.000000000010552,,619.9999999999371
2015.11.02,206.00000000000617,124.00000000001299,-46.999999999997044,225.9999999999991,-425.0000000000087,-285.9999999999974,-13.999999999991797,-2.0000000000095497,-161.00000000000003,298.9999999999937,68.99999999999685,11.00000000000545,-480.99999999999807,-100.00000000002274,-59.99999999999339,417.0000000000007,12.999999999996348,-63.00000000000239,359.99999999999943,442.9999999999934,82.99999999999974,66.00000000001049,,677.9999999999932
2015.11.02,138.00000000000477,267.0000000000172,92.99999999998754,198.99999999999807,-463.9999999999977,-219.99999999999798,-11.999999999989797,-37.00000000000614,-99.00000000000463,212.99999999999653,7.9999999999968985,187.00000000000384,-55.000000000005045,-144.00000000000546,-41.99999999998649,425.99999999999307,147.99999999999258,7.999999999995566,299.99999999999716,414.9999999999987,107.99999999999699,42.0000000000087,,1478.9999999999943
2015.11.02,11.00000000000545,236.00000000001398,-31.000000000003247,158.00000000000125,-436.9999999999985,-279.00000000000705,68.00000000000139,-156.99999999999648,3.999999999992898,197.99999999999818,0.999999999995449,97.9999999999981,-204.00000000000418,-61.00000000000705,112.000000000001,411.0000000000058,207.99999999998596,42.999999999992156,340.0000000000034,492.999999999999,168.00000000000148,39.999999999995595,,1419.9999999999748
2015.11.02,33.000000000005244,196.0000000000184,-15.00000000000945,168.99999999999693,-408.00000000000836,-270.0000000000036,91.00000000000774,-147.99999999999613,5.999999999994898,184.99999999999073,19.00000000000235,85.00000000000173,-330.00000000003024,-38.000000000010914,55.000000000005045,443.99999999999994,209.9999999999991,-10.99999999999568,365.0000000000091,456.9999999999963,149.99999999999457,5.000000000010552,,1249.9999999999782
2015.11.02,126.99999999999933,182.99999999999983,104.99999999999955,217.9999999999893,-334.9999999999964,-268.99999999999704,110.00000000001009,-88.00000000000807,-40.00000000000669,253.99999999999866,120.99999999999334,151.00000000000114,-337.0000000000317,-70.0000000000216,-41.000000000002146,571.9999999999948,448.000000000004,-67.99999999999784,406.9999999999965,419.00000000000273,168.99999999999693,11.00000000000545,,2046.99999999993
2015.11.02,82.99999999999974,123.00000000000644,26.999999999999247,204.9999999999983,-316.0000000000052,-253.99999999999866,89.00000000000574,-127.00000000000955,-40.00000000000669,179.99999999999127,46.999999999997044,85.99999999999719,-315.0000000000208,-86.00000000001273,-58.99999999998684,374.0000000000077,259.9999999999936,-58.9999999999975,355.000000000004,395.99999999999636,146.00000000000168,9.999999999998899,,1124.999999999959
2015.11.02,55.000000000005045,96.00000000000719,-116.00000000000499,171.99999999999704,-373.00000000000114,-233.00000000000543,91.00000000000774,-132.000000000005,12.999999999996348,168.99999999999693,46.999999999997044,31.000000000003247,-270.99999999999903,43.99999999998272,114.99999999999844,249.99999999999466,149.9999999999835,-31.999999999996476,332.9999999999984,390.99999999999693,151.9999999999966,-7.0000000000014495,,944.9999999999483
2015.11.02,58.000000000002494,196.0000000000184,-113.99999999999189,146.99999999999136,-373.00000000000114,-277.000000000005,94.00000000000519,-106.00000000000875,-28.000000000005798,198.99999999999363,51.000000000001044,23.00000000000635,-330.00000000003024,92.99999999998931,161.00000000001114,241.00000000000233,78.00000000000028,-52.99999999999727,359.00000000000887,383.99999999999545,120.99999999999334,35.00000000000725,,958.9999999999862
2015.11.02,-23.999999999990695,190.00000000000128,-261.0000000000001,106.99999999999932,-411.0000000000058,-299.00000000000483,129.00000000000134,-159.00000000000603,50.99999999998994,153.99999999999858,60.99999999999994,-75.00000000000284,-398.9999999999938,104.99999999998977,267.0000000000172,69.00000000000794,21.999999999988695,31.999999999996476,340.0000000000034,437.999999999994,212.00000000000108,-26.999999999999247,,521.9999999999856
2015.11.02,-23.999999999990695,58.000000000002494,-235.99999999999176,122.99999999999045,-320.00000000000915,-282.99999999999994,149.00000000001023,-180.99999999999739,10.999999999994348,129.9999999999968,53.00000000000304,-102.00000000000209,-458.00000000002507,170.99999999999227,275.000000000003,62.99999999999084,55.99999999998939,-16.999999999995907,320.0000000000074,363.0000000000022,200.99999999999562,-82.99999999998863,,268.9999999999775
2015.11.02,0.0,46.0000000000127,-174.00000000000747,128.99999999999068,-374.0000000000077,-300.0000000000003,165.9999999999995,-173.00000000000182,-35.00000000000725,178.99999999999582,92.00000000000318,-97.9999999999981,-529.0000000000017,94.99999999999886,72.0000000000054,156.00000000000057,143.99999999998857,-93.00000000000352,320.99999999999795,407.0000000000018,219.00000000000253,-90.99999999999665,,158.99999999997326
2015.11.02,-76.99999999999375,55.000000000005045,-171.99999999999437,129.99999999999545,-263.99999999999756,-348.00000000000387,200.00000000000017,-296.99999999999704,-19.00000000000235,149.99999999999457,95.00000000000064,-58.99999999999794,-600.0000000000227,103.999999999985,39.00000000001125,259.9999999999936,307.99999999999716,-174.0000000000066,421.99999999999704,395.99999999999636,224.000000000002,-112.99999999998533,,259.99999999997675
2015.11.02,-173.9999999999964,-411.99999999999017,-130.0000000000079,230.99999999999454,-280.9999999999979,-300.0000000000003,158.0000000000026,-474.00000000000375,0.999999999995449,108.99999999999244,19.00000000000235,-268.99999999999704,-988.0000000000333,171.99999999999704,119.00000000000244,181.00000000000892,197.99999999998707,-147.99999999999613,382.000000000005,342.9999999999933,190.99999999999673,-126.99999999998823,,-1199.0000000000337
2015.11.02,-158.99999999999804,-200.00000000000017,-89.00000000000574,251.99999999999534,-280.9999999999979,-343.00000000000443,93.00000000000975,-463.99999999999864,7.9999999999968985,123.99999999999079,-12.000000000000899,-156.99999999999602,-1055.9999999999902,191.0000000000025,-7.999999999985796,400.00000000000034,231.99999999998778,-222.99999999999898,495.00000000000455,405.9999999999952,112.000000000001,-41.99999999998649,,-720.9999999999789
2015.11.02,-58.99999999999794,-212.99999999999653,-26.999999999999247,296.99999999999704,-246.00000000001288,-273.9999999999965,65.00000000000395,-393.0000000000007,23.999999999990695,142.99999999999312,-56.0000000000005,-108.99999999999244,-836.0000000000146,145.99999999998658,-32.999999999994145,431.0000000000036,133.99999999998968,-183.9999999999975,487.000000000009,385.000000000002,56.99999999999594,83.00000000001084,,-178.0000000000204
2015.11.02,-0.999999999995449,-255.99999999998957,8.000000000008,312.9999999999882,-360.0000000000048,-253.99999999999866,1.0000000000065512,-332.9999999999984,-7.0000000000014495,183.99999999999528,-34.99999999999615,-100.99999999999554,-858.0000000000255,143.99999999997704,18.0000000000069,459.99999999999375,75.00000000000284,-179.00000000000205,481.9999999999993,388.9999999999949,24.999999999997247,154.0000000000097,,-131.00000000002748
2015.11.02,84.0000000000063,-263.99999999999756,35.00000000000725,316.99999999999307,-341.99999999999784,-246.99999999999721,24.000000000001798,-225.00000000000853,1.999999999990898,217.0000000000005,-19.00000000000235,-105.99999999999498,-899.9999999999897,108.00000000000409,31.000000000003247,445.0000000000065,97.9999999999981,-114.00000000000432,471.00000000000364,429.0000000000016,66.99999999999484,150.00000000000568,,261.00000000002507
2015.11.02,14.000000000002899,-266.999999999995,-34.000000000000696,281.9999999999965,-390.0000000000015,-243.99999999999977,7.0000000000014495,-274.0000000000009,34.99999999999615,176.99999999999383,-62.000000000006494,-146.99999999999713,-916.0000000000057,118.99999999999977,108.00000000001918,398.9999999999938,11.00000000000545,-91.00000000000819,442.99999999999784,437.999999999994,75.00000000000284,131.99999999999878,,-185.00000000001293
2015.11.02,-5.999999999994898,-302.9999999999866,-36.999999999998145,275.99999999999625,-385.99999999999744,-251.99999999999667,-15.999999999993797,-302.99999999999727,95.99999999999609,152.99999999999204,-112.99999999999643,-151.00000000000114,-913.9999999999926,128.99999999999068,162.00000000001768,388.9999999999949,-39.999999999995595,-67.99999999999784,435.0000000000023,443.99999999999994,21.999999999999797,188.00000000001037,,-294.99999999994895
2015.11.02,30.000000000007798,-398.9999999999938,26.999999999999247,313.99999999999295,-337.99999999999386,-226.00000000000398,-103.99999999999298,-293.99999999999693,3.999999999992898,168.00000000000148,-134.99999999999625,-146.00000000000168,-929.000000000002,108.00000000000409,58.000000000002494,426.9999999999996,-160.00000000000458,-112.99999999999955,427.0000000000067,390.0000000000015,-80.99999999999774,226.00000000001506,,-745.9999999999593
2015.11.02,84.0000000000063,-359.99999999998255,51.000000000001044,319.9999999999932,-303.0000000000088,-228.00000000000597,-63.99999999999739,-225.9999999999991,-30.000000000007798,191.99999999999218,-112.99999999999643,-139.00000000000023,-987.0000000000267,84.00000000000318,-48.99999999998794,435.0000000000076,-62.000000000006494,-143.00000000000068,445.0000000000074,393.9999999999944,-53.00000000000304,215.00000000000963,,-537.0000000000086
2015.11.02,111.00000000000554,-350.9999999999902,103.99999999999298,355.99999999999454,-320.00000000000915,-234.00000000000088,-23.999999999990695,-239.00000000000432,-37.00000000000925,229.00000000000142,-43.999999999999595,-85.99999999999719,-984.000000000007,73.99999999998386,-60.99999999999994,551.9999999999969,122.99999999998423,-155.00000000000114,484.99999999999943,417.0000000000007,-7.9999999999968985,226.00000000001506,,133.99999999996848
2015.11.02,133.00000000000534,-352.9999999999811,93.99999999999409,361.99999999999477,-353.0000000000033,-285.00000000000193,-15.999999999993797,-222.99999999999898,-20.0000000000089,284.9999999999908,-24.000000000001798,-102.00000000000209,-1143.0000000000273,75.9999999999934,-43.999999999999595,642.9999999999936,102.99999999998644,-150.99999999999625,539.0000000000015,465.9999999999998,20.999999999993246,243.00000000001543,,250.9999999999533
2015.11.02,115.00000000000954,-331.999999999999,86.99999999999264,334.99999999999375,-331.999999999999,-302.0000000000023,-43.999999999999595,-210.00000000000796,-27.00000000001035,278.9999999999959,-65.00000000000395,-103.99999999999298,-1204.9999999999893,60.99999999997863,-35.999999999991594,618.9999999999918,21.999999999988695,-127.00000000000955,534.000000000006,500.9999999999959,-31.000000000003247,297.9999999999983,,35.99999999994242
2015.11.02,126.99999999999933,-332.9999999999833,110.99999999999443,349.9999999999943,-293.0000000000099,-346.9999999999973,-18.999999999991246,-219.99999999999886,-60.00000000000449,329.00000000000153,-29.999999999996696,-78.99999999999574,-1306.0000000000293,73.99999999998386,-51.99999999998539,754.0000000000102,150.99999999999002,-173.00000000000182,599.0000000000038,519.9999999999983,-4.000000000004,209.9999999999991,,308.9999999999767
2015.11.03,-7.0000000000014495,-334.9999999999964,102.99999999998644,359.99999999999943,-287.9999999999994,-331.0000000000035,46.00000000000159,-253.0000000000001,0.999999999995449,270.99999999999903,-128.00000000000588,-78.99999999999574,-1322.000000000001,82.99999999999841,-112.000000000001,763.0000000000026,287.9999999999994,-182.00000000000216,603.0000000000086,505.99999999999534,75.9999999999983,180.0000000000024,,242.99999999998056
2015.11.03,108.00000000000809,-339.0000000000004,112.000000000001,330.99999999998886,-307.00000000001285,-311.00000000000574,9.00000000000345,-189.99999999999773,-57.00000000000705,280.9999999999979,12.999999999996348,-81.9999999999932,-1192.9999999999995,69.99999999999318,-41.000000000002146,687.9999999999998,232.99999999999432,-144.00000000000546,537.9999999999967,485.0000000000021,31.999999999998696,167.00000000000603,,402.9999999999626
2015.11.03,155.00000000000514,-305.9999999999841,119.99999999998678,342.9999999999893,-303.0000000000088,-367.0000000000062,81.00000000000884,-164.00000000000148,-65.00000000000395,345.99999999999073,81.9999999999932,-66.99999999999484,-1326.9999999999893,84.99999999997954,-47.99999999998139,731.9999999999993,371.99999999999454,-143.00000000000068,573.9999999999981,520.9999999999936,114.00000000000298,192.00000000001438,,926.9999999999859
2015.11.03,155.00000000000514,-275.9999999999874,82.00000000000429,352.99999999999443,-286.00000000000847,-509.00000000000387,108.00000000000809,-192.99999999999784,-60.99999999999994,365.99999999999966,107.00000000000153,-75.00000000000284,-1690.0000000000136,102.99999999998022,-42.999999999993044,802.9999999999982,438.9999999999894,-185.00000000000227,627.0000000000095,556.9999999999964,148.99999999999915,131.00000000001444,,661.9999999999912
2015.11.03,152.00000000000767,-281.99999999998226,80.99999999999774,384.00000000000034,-263.99999999999756,-451.9999999999969,160.00000000000458,-255.00000000000966,-62.000000000006494,447.99999999999284,165.9999999999995,-70.0000000000034,-1506.0000000000073,161.99999999997772,-32.999999999994145,944.9999999999958,546.000000000002,-212.0000000000033,755.0000000000097,648.9999999999995,212.00000000000108,167.00000000000603,,1690.9999999999936
2015.11.03,160.00000000000458,-270.99999999999903,113.99999999999189,431.99999999998795,-273.9999999999965,-507.9999999999973,193.00000000000983,-260.0000000000051,-93.00000000000975,445.99999999999085,202.0000000000022,-53.999999999998494,-1712.0000000000246,132.99999999998136,-148.99999999999915,958.9999999999987,644.9999999999844,-250.0,765.0000000000006,646.0000000000022,258.0000000000027,104.99999999999955,,1486.999999999927
2015.11.03,167.00000000000603,-262.999999999991,123.00000000000644,341.99999999999875,-208.00000000000819,-567.0000000000064,251.00000000000122,-204.9999999999983,-117.00000000000044,556.9999999999964,271.9999999999945,-24.000000000001798,-1835.0000000000312,62.99999999998818,-219.99999999999798,1239.9999999999966,849.9999999999952,-252.00000000000955,855.000000000004,712.9999999999969,281.99999999999335,59.000000000009045,,2082.9999999999413
2015.11.03,168.00000000000148,-261.0000000000001,136.00000000000279,341.99999999999875,-165.9999999999995,-578.0000000000007,304.00000000000426,-165.00000000000625,-123.00000000000644,527.9999999999951,310.9999999999946,-36.0000000000027,-1862.9999999999925,45.99999999999227,-224.000000000002,1164.9999999999939,946.9999999999867,-245.00000000000455,817.0000000000073,671.9999999999948,326.9999999999995,117.00000000001154,,2218.9999999999677
2015.11.03,165.00000000000404,-288.99999999998374,113.00000000000753,307.9999999999927,-171.00000000001003,-555.0000000000055,304.00000000000426,-165.99999999999682,-112.000000000001,535.999999999992,304.9999999999997,-63.99999999999739,-1841.000000000026,45.99999999999227,-177.99999999998929,1183.0000000000007,922.0000000000006,-236.0000000000042,817.0000000000073,685.0000000000023,330.9999999999924,111.00000000001664,,2213.9999999999986
2015.11.03,165.00000000000404,-272.99999999998994,119.00000000000244,315.9999999999883,-167.00000000000603,-560.0000000000049,291.0000000000079,-132.000000000005,-119.00000000000244,587.9999999999997,307.99999999999716,-53.00000000000304,-1869.0000000000318,43.99999999998272,-166.99999999998383,1268.0000000000025,895.0000000000014,-207.00000000000784,850.9999999999991,746.0000000000023,317.9999999999961,51.000000000001044,,2412.9999999999495
2015.11.03,157.00000000000713,-339.0000000000004,112.000000000001,311.9999999999976,-217.0000000000005,-624.0000000000023,194.0000000000053,-135.00000000000512,-130.0000000000079,136.99999999999824,60.99999999999994,-76.99999999999375,-2645.0000000000086,51.9999999999925,-185.99999999999727,293.99999999999426,784.9999999999912,-210.00000000000796,277.000000000001,43.999999999999595,76.99999999999375,-402.9999999999978,,-2464.000000000041
2015.11.03,151.00000000000114,-322.9999999999844,104.99999999999955,247.99999999999045,-249.99999999999466,-890.9999999999974,94.00000000000519,-140.00000000000057,-149.00000000001023,352.9999999999922,95.99999999999609,-73.99999999999629,-3835.0000000000327,-6.000000000000227,-217.99999999998488,724.9999999999978,428.9999999999905,-216.00000000000819,567.9999999999978,459.99999999999375,58.000000000002494,34.000000000000696,,-2781.0000000000414
2015.11.03,130.0000000000079,-245.99999999999068,79.99999999999119,251.99999999999534,-167.00000000000603,-975.9999999999991,19.00000000000235,-136.0000000000099,-107.00000000000153,822.0000000000005,9.999999999998899,-58.99999999999794,-3024.0000000000045,9.999999999990905,-153.9999999999875,1777.0000000000064,151.9999999999966,-180.99999999999739,1126.0000000000048,1092.9999999999995,-45.000000000006146,907.9999999999977,,1283.9999999999914
2015.11.03,133.00000000000534,-235.99999999999176,69.9999999999923,253.99999999999068,-134.00000000001188,-931.0000000000041,39.00000000000014,-100.00000000000853,-121.00000000000443,864.9999999999935,27.999999999994696,-61.999999999995396,-2899.9999999999914,24.999999999977263,-149.9999999999835,1822.9999999999968,197.99999999998707,-177.0000000000067,1161.0000000000014,1102.9999999999984,-38.0000000000047,899.0000000000053,,1748.9999999999404
2015.11.03,147.00000000000824,-210.99999999998343,75.99999999998718,271.99999999999136,-137.9999999999937,-899.0000000000053,78.00000000000028,-106.00000000000875,-114.00000000000298,874.9999999999925,76.99999999999375,-54.999999999993946,-2805.9999999999973,37.99999999998249,-156.99999999998494,1845.999999999992,292.00000000000335,-183.00000000000693,1198.0000000000075,1134.999999999997,19.00000000000235,1000.0000000000009,,2383.9999999999814
2015.11.03,148.99999999999915,-204.99999999998852,72.0000000000054,283.9999999999918,-147.00000000000824,-870.0000000000041,49.00000000001015,-117.00000000000443,-111.00000000000554,841.9999999999983,51.000000000001044,-59.99999999999339,-2703.9999999999955,73.99999999998386,-117.99999999999588,1766.000000000001,197.00000000000273,-189.99999999999773,1164.0000000000014,1090.000000000002,-12.000000000000899,948.9999999999999,,2153.0000000000023
2015.11.03,162.0000000000066,-204.99999999998852,73.99999999999629,266.9999999999959,-164.99999999999292,-841.9999999999983,46.00000000000159,-94.99999999999886,-103.00000000000864,802.9999999999982,51.000000000001044,-59.99999999999339,-2640.00000000002,48.99999999997817,-95.999999999985,1663.9999999999989,197.00000000000273,-167.0000000000016,1087.0000000000032,1046.0000000000025,-4.000000000004,907.9999999999977,,1976.9999999999916
2015.11.03,58.000000000002494,-203.99999999998198,-18.0000000000069,232.99999999998988,-185.00000000001293,-944.0000000000003,80.00000000000229,-180.99999999999739,-96.00000000000719,800.0000000000007,39.999999999995595,-100.00000000000009,-2846.9999999999995,49.99999999998295,-85.00000000000173,1750.000000000007,266.999999999995,-149.0000000000009,1134.0000000000005,1125.9999999999936,44.99999999999504,954.0000000000103,,1727.999999999966
2015.11.03,-85.99999999999719,-141.99999999999767,-32.0000000000098,208.99999999998897,-198.99999999999363,-1043.000000000005,-66.99999999999484,-335.00000000000796,-36.0000000000027,817.000000000001,-185.99999999999727,-90.99999999999665,-3090.999999999999,90.99999999997976,-42.999999999993044,1889.9999999999916,-175.99999999999838,-150.00000000000568,1246.0000000000093,1264.9999999999939,-136.99999999999824,1051.0000000000018,,754.9999999999704
