names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['EURCHF', 'EURGBP', 'CADJPY']",100.0,0.6870476190476191,B
GBPUSD,10,['CADJPY'],80.0,0.954,B
EURUSD,10,"['AUDNZD', 'GBPCAD', 'GBPJPY', 'GBPUSD']",100.0,-0.92,S
USDJPY,10,['USDJPY'],100.0,0.37429365079365085,B
USDCAD,10,"['USDJPY', 'GBPAUD', 'CADJPY', 'NZDCHF']",80.0,-0.02,S
AUDUSD,30,"['AUDNZD', 'GBPCAD']",80.0,-0.6141327561327564,S
NZDUSD,50,"['USDJPY', 'EURCHF', 'EURAUD', 'USDCHF']",100.0,0.98,B
CHFJPY,10,"['GBPCAD', 'GBPCHF']",80.0,-1.0,S
CADCHF,20,"['EURCHF', 'NZDJPY']",80.0,-0.9927272727272728,S
AUDCHF,15,['AUDNZD'],80.0,0.4148340548340549,B
NZDCHF,10,['NZDCHF'],100.0,1.0,B
EURGBP,10,['GBPJPY'],80.0,-0.6654682539682542,S
GBPAUD,50,"['AUDNZD', 'NZDJPY', 'NZDUSD', 'NZDCHF', 'EURNZD']",100.0,0.32868675768675765,B
EURJPY,10,['NZDCAD'],100.0,0.25276190476190474,B
EURCAD,10,"['NZDJPY', 'CHFJPY']",80.0,0.8639999999999999,B
EURAUD,15,['AUDNZD'],100.0,-0.7353304473304473,S
EURNZD,50,"['NZDCHF', 'EURNZD', 'NZDJPY', 'EURAUD', 'GBPJPY', 'NZDCAD', 'NZDUSD', 'GBPAUD', 'AUDCHF']",80.0,-0.25,S
CADJPY,15,"['GBPUSD', 'CADCHF']",100.0,-0.9822222222222223,S
AUDJPY,15,['AUDNZD'],80.0,0.4387727272727275,B
AUDCAD,15,['AUDNZD'],80.0,0.41429220779220777,B
NZDCAD,10,"['USDCAD', 'AUDUSD']",80.0,0.470031746031746,B
AUDNZD,10,"['GBPAUD', 'CADCHF']",80.0,0.6008650793650793,B
