date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,AUDJPY,AUDCAD,empty,sum
2019.01.21,125.00000000000844,60.99999999999994,-66.0000000000025,-6.999999999990347,-117.00000000001154,59.000000000009045,64.99999999999773,68.00000000000139,-26.999999999986812,-242.00000000000887,164.00000000000858,132.99999999999557,66.99999999999484,82.99999999999841,79.9999999999983,-19.999999999997797,,426.0000000000144
2019.01.21,153.00000000000313,66.00000000001049,-55.00000000000682,30.000000000007798,45.99999999999049,92.00000000000318,48.00000000000182,130.0000000000079,-8.99999999998613,-119.00000000000244,-30.999999999981043,132.99999999999557,100.99999999999554,52.99999999999727,24.00000000000091,-49.99999999999449,,612.0000000000431
2019.01.21,178.00000000000037,90.00000000001229,-40.99999999999682,19.00000000000235,62.99999999999084,147.00000000000824,67.99999999999784,197.00000000000273,32.00000000001069,-43.999999999999595,3.0000000000196536,146.0000000000008,211.00000000000563,31.999999999996476,25.000000000005684,12.000000000000899,,1138.000000000058
2019.01.21,212.00000000000108,60.000000000015596,-5.000000000009663,15.00000000000945,-15.999999999993797,156.00000000000057,-7.000000000005002,257.0000000000072,211.00000000001273,-134.99999999999625,175.00000000001404,75.00000000000284,239.00000000001143,-33.00000000000125,2.0000000000095497,58.99999999999794,,1265.0000000000766
2019.01.21,190.00000000000128,150.00000000000568,43.99999999999693,26.999999999999247,73.99999999999629,220.00000000002018,-31.999999999996476,246.99999999999721,146.000000000015,-55.000000000005045,-11.999999999989797,109.00000000000887,289.0000000000059,-34.000000000006025,-45.99999999999227,4.000000000004,,1321.000000000061
2019.01.21,178.00000000000037,151.9999999999966,48.00000000000182,12.000000000000899,7.0000000000014495,211.00000000000563,-25.99999999999625,285.9999999999974,212.99999999999386,-197.00000000000273,100.0000000000112,108.00000000000409,228.00000000000597,-1.0000000000047748,-33.00000000000125,-17.999999999995797,,1268.0000000000182
2019.01.21,168.00000000000148,141.99999999999767,146.99999999999136,123.00000000000644,9.999999999998899,188.00000000001037,-111.0000000000042,263.99999999999756,318.00000000001205,-83.9999999999952,-208.99999999999253,-13.999999999995794,290.9999999999968,-115.99999999999966,-225.9999999999991,-119.00000000000244,,772.0000000000239
2019.01.21,178.00000000000037,171.00000000001003,155.00000000000114,91.00000000000774,75.00000000000284,228.00000000000597,-131.00000000000023,252.0000000000078,270.00000000001023,-100.0000000000112,-164.99999999999292,13.00000000000523,258.0000000000027,-85.00000000000796,-195.99999999999795,-120.99999999999334,,893.0000000000506
2019.01.21,182.99999999999983,185.99999999999727,61.99999999999761,-17.000000000000348,29.999999999996696,249.00000000001032,-43.99999999999693,299.00000000000483,209.00000000000318,-177.00000000000495,142.0000000000199,129.0000000000049,270.99999999999903,-11.00000000000989,-10.99999999999568,18.0000000000069,,1518.0000000000325
2019.01.21,170.99999999999892,175.00000000001404,-27.000000000001023,-62.99999999999084,73.99999999999629,223.00000000001762,60.99999999999284,246.99999999999721,26.00000000001046,-107.99999999999699,173.00000000000094,219.0000000000083,245.99999999999068,61.99999999999761,103.9999999999992,73.00000000000084,,1656.000000000036
2019.01.21,165.9999999999995,168.0000000000126,28.999999999996362,-10.999999999994348,31.000000000003247,212.00000000001216,10.99999999999568,270.0000000000036,144.00000000000546,-116.00000000000499,97.00000000001374,146.0000000000008,275.000000000003,-1.0000000000047748,8.000000000009777,29.000000000001247,,1458.0000000000528
2019.01.21,160.00000000000458,161.00000000001114,42.999999999992156,-14.999999999998348,4.999999999988347,195.00000000001182,4.0000000000048885,274.00000000000756,176.9999999999925,-148.99999999999915,133.00000000000534,120.99999999999511,256.00000000001177,-7.000000000005002,1.0000000000047748,26.999999999999247,,1386.0000000000268
2019.01.21,173.00000000000094,158.0000000000137,67.99999999999784,-22.999999999995246,112.000000000001,209.9999999999991,-37.00000000000614,217.0000000000005,111.99999999999477,-21.00000000000435,26.999999999999247,93.00000000000352,262.999999999991,-30.000000000001137,-9.000000000000341,41.9999999999976,,1354.999999999992
2019.01.21,178.00000000000037,195.00000000001182,87.0000000000033,-43.999999999999595,99.99999999998899,252.0000000000078,-60.000000000002274,251.00000000000122,155.00000000000114,-100.0000000000112,103.00000000000864,111.99999999999477,259.0000000000092,-16.000000000005343,3.0000000000001137,39.00000000000014,,1514.0000000000089
2019.01.21,207.00000000000162,165.9999999999995,87.99999999999386,-51.000000000001044,164.00000000000858,258.0000000000027,-96.00000000000364,216.0000000000051,131.00000000000023,-100.99999999999554,89.00000000000574,79.9999999999983,191.99999999999218,-2.0000000000095497,9.000000000000341,31.000000000003247,,1381.0000000000018
2019.01.21,190.00000000000128,185.99999999999727,122.99999999999045,-48.99999999999905,129.00000000000134,256.00000000001177,-111.99999999999477,243.00000000000432,187.99999999998818,-69.9999999999923,100.0000000000112,63.00000000000239,259.9999999999936,-50.00000000001137,-18.999999999991246,55.000000000005045,,1493.0000000000177
2019.01.21,196.00000000000728,190.00000000000128,112.99999999999955,-82.99999999999974,154.0000000000097,268.0000000000016,-108.99999999999466,230.000000000008,156.0000000000059,-55.000000000005045,158.99999999999804,76.00000000000762,259.0000000000092,-41.00000000001103,25.99999999999625,95.00000000000064,,1634.0000000000343
2019.01.21,179.00000000000693,204.00000000000418,118.99999999999977,-80.99999999999774,150.99999999999002,264.0000000000198,-97.00000000000841,224.9999999999974,144.00000000000546,1.999999999990898,133.00000000000534,87.0000000000033,306.00000000000625,-60.000000000002274,19.99999999999602,109.99999999999899,,1706.000000000016
2019.01.21,157.00000000000713,251.00000000000122,140.00000000000057,-65.99999999999939,164.99999999999292,285.00000000000193,-91.99999999999875,235.00000000000742,125.0,113.99999999999189,30.0000000000189,114.00000000000432,418.9999999999916,-100.99999999999909,-13.999999999995794,119.99999999999788,,1882.0000000000225
2019.01.21,180.0000000000024,256.00000000001177,94.99999999999886,-62.99999999999084,102.00000000000209,311.0000000000168,-70.00000000000739,302.0000000000023,168.00000000000637,12.999999999996348,155.00000000001623,168.00000000000637,442.00000000000904,-79.00000000000773,15.000000000000568,129.00000000000134,,2124.000000000064
2019.01.21,177.00000000000495,212.00000000001216,30.000000000001137,-39.00000000000014,9.999999999998899,267.0000000000172,0.0,329.00000000000153,181.0000000000116,-22.999999999995246,213.00000000001873,195.99999999999795,456.00000000001194,-69.00000000000261,37.9999999999967,141.00000000000225,,2119.000000000077
2019.01.21,226.99999999999943,155.00000000001623,49.99999999999716,17.000000000000348,-29.00000000001235,270.99999999999903,-76.00000000000762,355.0000000000053,318.00000000001205,-69.00000000000794,219.99999999999798,111.0000000000042,461.0000000000003,-127.00000000000955,-36.99999999999193,118.00000000000699,,1965.0000000000093
2019.01.21,309.99999999999915,141.99999999999767,31.999999999996476,109.00000000000354,76.0000000000094,350.00000000000585,-150.99999999999625,343.9999999999999,295.99999999999227,32.999999999994145,-10.999999999983245,117.999999999995,533.0000000000057,-163.0000000000109,-126.99999999999534,53.999999999998494,,1945.0000000000116
