names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['AUDNZD'],80.0,0.982,S
EURUSD,30,"['GBPCAD', 'NZDUSD']",100.0,-1.0,B
USDJPY,10,"['NZDCHF', 'GBPUSD']",80.0,-0.5204285714285717,B
USDCAD,10,['GBPAUD'],80.0,0.7619603174603173,S
AUDUSD,20,['NZDJPY'],80.0,0.48439643689643685,S
GBPCHF,10,"['NZDCAD', 'AUDUSD', 'NZDUSD', 'NZDJPY']",100.0,0.9,S
EURCHF,10,['USDCHF'],100.0,-0.4581666666666667,B
CHFJPY,10,['AUDNZD'],80.0,-0.976,B
AUDCHF,15,"['NZDUSD', 'CADCHF']",80.0,1.0,S
NZDCHF,10,['CADJPY'],80.0,0.45304761904761925,S
EURGBP,10,"['USDJPY', 'EURAUD', 'AUDCHF']",80.0,-0.9433333333333335,B
GBPCAD,10,"['EURCHF', 'GBPUSD', 'EURGBP']",80.0,-0.324,B
GBPAUD,30,"['AUDNZD', 'EURNZD']",100.0,0.4877207792207791,S
EURJPY,10,['CHFJPY'],80.0,-0.37995238095238093,B
EURCAD,10,['CHFJPY'],80.0,-0.18076190476190476,B
EURAUD,15,"['NZDUSD', 'CADCHF']",80.0,-0.97,B
EURNZD,30,"['USDJPY', 'NZDUSD', 'NZDCHF']",80.0,-0.19614285714285717,B
AUDJPY,10,['GBPCHF'],80.0,0.966,S
AUDCAD,10,"['AUDNZD', 'NZDCHF']",80.0,0.58,S
