date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,empty,sum
2015.08.24,107.00000000000153,524.9999999999977,-754.0000000000049,-565.9999999999999,390.99999999999693,249.99999999999466,187.00000000000384,-423.0000000000018,450.00000000000597,432.9999999999945,419.00000000000273,685.0000000000023,-2101.9999999999595,-40.99999999999682,1275.9999999999882,1671.9999999999845,1948.0000000000164,914.999999999992,192.99999999999872,,5565.000000000017
2015.08.24,373.00000000000114,665.9999999999889,-1135.9999999999957,-767.9999999999909,514.9999999999987,636.9999999999986,-8.000000000008,-127.9999999999859,817.000000000001,673.0000000000014,489.0000000000061,787.9999999999665,-3247.0,-8.99999999998613,1475.9999999999884,2128.999999999981,2350.0000000000077,1090.0000000000034,354.9999999999942,,7061.999999999971
2015.08.24,600.0000000000006,975.9999999999991,-1138.0000000000052,-741.9999999999982,691.9999999999926,892.0000000000039,113.99999999999189,-240.99999999998545,1141.9999999999986,1020.9999999999941,677.0000000000053,983.9999999999627,-2910.9999999999745,38.000000000010914,2051.9999999999873,3059.999999999996,3438.0000000000077,1587.9999999999939,529.9999999999972,,12771.999999999978
2015.08.24,339.99999999999585,711.9999999999793,-1001.0000000000048,-687.9999999999998,607.9999999999974,546.9999999999864,75.00000000000284,-326.9999999999982,890.0000000000019,795.0000000000013,502.00000000000244,861.9999999999628,-2648.9999999999905,-139.99999999998636,1572.99999999998,2422.9999999999973,2748.0000000000173,1298.9999999999923,422.9999999999956,,8991.999999999933
2015.08.24,285.00000000000193,705.0000000000001,-849.0000000000038,-615.00000000001,661.0000000000005,441.99999999998687,226.99999999999943,-311.00000000000705,861.0000000000007,819.9999999999985,491.0000000000081,784.9999999999912,-2596.9999999999604,15.00000000001478,1507.9999999999982,2494.9999999999804,2939.0000000000027,1268.9999999999914,549.9999999999949,,9680.999999999989
2015.08.24,183.99999999999528,741.9999999999982,-822.0000000000027,-638.9999999999895,656.000000000001,279.99999999999136,333.9999999999899,-366.9999999999902,797.0000000000033,769.999999999993,504.00000000000443,906.9999999999911,-2630.9999999999613,64.99999999999773,1635.999999999993,2597.999999999989,3041.000000000005,1350.999999999999,495.000000000001,,9901.00000000001
2015.08.24,305.99999999999517,772.9999999999793,-977.9999999999944,-669.9999999999928,627.9999999999952,441.99999999998687,279.99999999999136,-397.99999999999613,822.0000000000005,802.9999999999982,523.0000000000068,899.9999999999897,-2639.999999999976,19.000000000005457,1747.999999999994,2511.999999999981,2967.0000000000086,1352.0000000000039,424.9999999999976,,9813.999999999975
2015.08.24,204.00000000000418,592.9999999999991,-891.9999999999959,-662.9999999999914,607.0000000000019,463.9999999999977,262.00000000000665,-478.00000000000864,750.0000000000063,688.9999999999952,533.0000000000057,586.999999999982,-2326.999999999968,-216.99999999998454,1494.9999999999798,2283.9999999999973,2590.0000000000036,1290.9999999999968,392.00000000000347,,8164.000000000031
2015.08.24,78.99999999999574,452.99999999999227,-775.0000000000057,-787.9999999999887,620.9999999999937,351.99999999999676,197.00000000000273,-484.9999999999852,726.0000000000044,656.000000000001,431.99999999999903,680.9999999999761,-2199.9999999999795,-251.00000000000477,1356.999999999986,2172.9999999999804,2485.000000000004,1280.9999999999918,381.99999999999346,,7375.9999999999545
2015.08.24,178.99999999999582,552.9999999999812,-912.0000000000061,-687.9999999999998,592.9999999999991,504.9999999999999,245.0000000000063,-390.99999999999113,716.0000000000056,695.0000000000011,499.000000000005,253.99999999997647,-1909.9999999999895,-139.99999999998636,1434.9999999999864,2177.999999999991,2595.000000000014,1268.0000000000007,363.99999999999767,,8037.999999999987
2015.08.24,182.99999999999983,777.9999999999898,-909.9999999999966,-706.999999999991,407.99999999999727,517.9999999999962,295.0000000000008,-420.99999999999227,579.0000000000073,600.999999999996,631.0000000000038,265.99999999996624,-1507.9999999999761,20.000000000010232,1600.9999999999857,2085.9999999999877,2594.0000000000073,1070.999999999998,176.99999999999383,,8261.999999999985
2015.08.24,36.999999999998145,910.9999999999951,-1622.0,-696.0000000000077,229.99999999999687,228.99999999999034,453.99999999999886,-1370.999999999995,294.00000000000534,418.9999999999916,722.0000000000005,378.999999999996,-1477.999999999957,-421.99999999999704,1820.9999999999836,2084.9999999999814,2739.0000000000027,1106.9999999999993,22.999999999995246,,5860.999999999978
2015.08.24,19.00000000000235,1000.0000000000009,-1551.9999999999925,-598.0000000000097,266.999999999995,24.999999999986144,787.9999999999887,-1353.999999999999,294.00000000000534,407.0000000000018,669.0000000000085,421.0000000000047,-1798.999999999973,-400.0000000000057,1859.999999999995,2143.9999999999905,2863.0000000000155,1364.0000000000043,48.99999999999905,,6467.000000000018
2015.08.24,112.000000000001,923.9999999999915,-1503.0,-653.999999999999,453.99999999999886,-140.0000000000068,672.9999999999902,-1228.999999999999,524.0000000000023,619.9999999999983,472.00000000000574,943.000000000005,-2472.999999999992,-361.99999999999477,1883.9999999999968,2525.9999999999836,3252.0000000000105,1524.000000000001,268.0000000000016,,7814.999999999995
2015.08.24,134.0000000000008,821.9999999999894,-1290.0000000000064,-669.9999999999928,490.999999999997,-43.999999999999595,330.0000000000081,-945.999999999998,609.000000000004,729.0000000000018,426.00000000000415,1108.9999999999823,-2470.9999999999786,-427.99999999999727,1781.9999999999948,2392.9999999999786,3178.000000000014,1483.9999999999945,290.9999999999968,,7928.999999999993
2015.08.24,290.9999999999968,855.9999999999901,-1406.000000000006,-713.9999999999924,536.0000000000032,269.9999999999925,374.999999999992,-814.9999999999977,729.0000000000018,829.9999999999974,504.00000000000443,1105.9999999999625,-2565.9999999999795,-373.9999999999952,1793.9999999999845,2445.9999999999927,3232.999999999997,1548.0000000000018,309.0000000000037,,8951.999999999949
2015.08.24,382.00000000000455,1025.9999999999936,-1825.0000000000027,-927.9999999999955,651.999999999997,343.00000000000443,408.9999999999927,-1096.999999999994,916.0000000000057,942.9999999999939,560.0000000000049,1426.9999999999782,-3361.999999999998,-628.9999999999907,2117.9999999999977,2902.999999999989,3583.0000000000027,1804.000000000002,390.0000000000015,,9614.999999999987
2015.08.24,507.9999999999973,1105.9999999999848,-1853.999999999999,-903.0000000000093,753.9999999999991,489.99999999999045,329.00000000000153,-1078.9999999999936,1106.000000000007,1217.0000000000014,567.0000000000064,1499.000000000006,-3381.999999999996,-756.0000000000002,2248.99999999999,3291.9999999999836,4278.000000000004,2155.000000000001,492.0000000000035,,12067.999999999978
2015.08.24,565.0000000000044,1052.9999999999927,-1972.999999999999,-827.0,736.9999999999987,551.9999999999969,173.00000000000094,-1024.000000000001,1122.0000000000007,1228.9999999999911,546.000000000002,1506.9999999999695,-3272.9999999999927,-739.0000000000043,2187.99999999999,3151.999999999999,4187.000000000007,2134.0000000000005,486.999999999993,,11795.999999999949
2015.08.24,690.0000000000017,1097.999999999999,-2329.999999999998,-787.9999999999887,583.9999999999957,712.9999999999859,4.000000000004,-927.9999999999973,1163.9999999999984,1278.0000000000014,523.0000000000068,1567.9999999999695,-3090.999999999999,-930.0000000000068,2205.999999999997,3009.9999999999795,4122.000000000004,2108.9999999999945,353.0000000000033,,11354.99999999995
2015.08.24,756.0000000000011,1180.9999999999877,-2275.0000000000055,-797.0000000000033,602.999999999998,556.9999999999853,24.000000000001798,-977.0000000000039,1189.0000000000068,1410.0000000000002,506.0000000000064,1740.9999999999925,-3519.9999999999677,-969.9999999999989,2289.999999999992,3169.999999999984,4505.000000000004,2155.999999999992,370.00000000000364,,11918.999999999975
2015.08.24,792.0000000000039,1364.999999999994,-2259.0000000000005,-767.0000000000066,631.9999999999992,577.9999999999897,212.99999999999653,-742.999999999995,1204.000000000005,1384.9999999999918,572.0000000000058,1944.9999999999968,-3753.999999999991,-484.9999999999852,2582.9999999999795,3362.9999999999827,4613.0,2102.9999999999945,397.0000000000029,,13736.999999999965
2015.08.24,1110.9999999999952,1732.9999999999845,-5731.999999999999,-1109.0000000000043,592.9999999999991,947.9999999999933,279.00000000000705,-3689.9999999999977,1419.999999999999,1608.9999999999939,746.0000000000023,2145.9999999999814,-9266.999999999958,-2621.9999999999854,3045.999999999993,3915.9999999999864,3778.0000000000146,2435.0000000000023,425.99999999999307,,1766.0
2015.08.24,1346.9999999999982,2462.999999999993,-4692.999999999998,-1083.9999999999961,907.0000000000023,1347.9999999999936,578.9999999999961,-2765.999999999991,1945.0000000000077,2207.9999999999986,1255.0000000000061,2071.999999999985,-5940.9999999999745,-1813.999999999993,4123.9999999999945,5770.999999999993,7498.000000000005,3718.0000000000036,766.0,,19703.000000000025
2015.08.24,1081.999999999994,1880.9999999999993,-4064.9999999999977,-770.000000000004,485.0000000000021,1059.9999999999943,461.0000000000003,-2064.9999999999977,1284.0000000000073,1793.9999999999957,911.0000000000063,185.99999999997507,-4698.9999999999645,-1472.9999999999848,2203.9999999999836,3866.999999999998,6181.999999999998,2731.999999999999,724.0000000000024,,11781.000000000005
2015.08.24,943.000000000005,1976.0,-3463.9999999999986,-226.99999999999943,617.9999999999964,971.9999999999951,426.9999999999996,-1879.000000000005,1499.000000000006,1974.9999999999934,922.0000000000006,678.0000000000008,-4334.999999999978,-1206.9999999999936,2479.999999999993,4339.999999999988,6591.000000000014,2920.9999999999923,942.9999999999939,,16173.000000000005
2015.08.24,827.0,1893.9999999999957,-4028.000000000006,-683.9999999999957,917.9999999999966,768.9999999999975,665.0000000000044,-2509.0000000000005,1526.0000000000052,1910.9999999999961,997.9999999999989,865.999999999989,-4497.99999999998,-1777.9999999999916,2670.999999999979,4854.999999999987,6874.000000000003,3426.9999999999927,1005.0000000000003,,15708.99999999997
2015.08.24,1059.9999999999943,2004.9999999999902,-3709.9999999999936,-807.0000000000022,870.9999999999995,1136.999999999988,431.0000000000036,-2262.0000000000005,1684.0000000000077,2013.9999999999936,1075.0000000000036,1051.999999999964,-4617.999999999966,-1694.9999999999932,2918.9999999999827,4788.999999999999,6957.999999999997,3358.9999999999945,861.0000000000007,,17122.999999999964
2015.08.24,934.9999999999969,1886.9999999999943,-3426.000000000002,-489.0000000000061,875.999999999999,912.999999999986,564.000000000009,-1966.9999999999986,1521.0000000000057,1952.9999999999936,970.9999999999997,1161.999999999974,-4212.999999999978,-1432.9999999999927,2754.9999999999964,4628.9999999999945,6858.000000000008,3162.999999999997,973.0000000000016,,17631.999999999978
2015.08.24,707.9999999999975,1519.999999999988,-3031.000000000006,-387.000000000004,788.9999999999952,615.9999999999943,548.9999999999995,-1813.0000000000023,1271.0,1759.999999999995,748.0000000000042,1046.9999999999757,-4020.9999999999636,-1240.9999999999854,2191.999999999994,3874.999999999984,6147.999999999998,2867.999999999995,912.9999999999972,,14510.999999999955
2015.08.24,658.0000000000031,1437.9999999999836,-2763.999999999996,-353.0000000000033,717.000000000001,445.99999999999085,544.9999999999955,-1721.999999999994,1183.0000000000007,1456.9999999999973,687.0000000000043,1034.999999999986,-3989.9999999999823,-1198.9999999999839,2188.9999999999964,3740.9999999999945,5335.000000000001,2676.000000000002,812.0000000000016,,12890.999999999998
2015.08.24,929.000000000002,1812.999999999998,-2945.999999999998,-499.9999999999893,844.9999999999958,741.9999999999982,550.000000000006,-1646.9999999999914,1484.0000000000075,1774.9999999999932,844.0000000000003,1499.000000000006,-4342.999999999985,-1046.999999999997,2737.999999999996,4419.999999999979,6181.999999999998,2968.0000000000036,924.9999999999981,,17231.00000000002
2015.08.24,859.9999999999941,1854.0,-3131.0,-655.9999999999899,931.9999999999995,740.9999999999917,608.9999999999928,-1879.000000000005,1580.0000000000036,1839.0000000000018,940.0000000000075,1675.9999999999663,-4639.999999999977,-1165.9999999999968,3090.999999999999,4884.999999999984,6569.000000000003,3260.000000000005,954.9999999999948,,18318.999999999975
2015.08.24,875.999999999999,1751.999999999998,-3500.0,-707.9999999999975,1010.9999999999952,731.9999999999993,380.9999999999869,-1763.999999999996,1604.0000000000055,1847.999999999994,856.0000000000013,1607.999999999965,-5527.999999999977,-1317.0000000000073,2975.9999999999786,4731.999999999981,6425.000000000014,3212.000000000003,948.9999999999999,,16144.999999999942
2015.08.24,1119.9999999999989,2037.9999999999843,-3507.9999999999955,-809.9999999999997,1153.9999999999995,939.0000000000009,412.9999999999967,-1873.9999999999952,1987.0000000000055,2163.999999999999,960.0000000000053,2199.9999999999795,-5631.999999999993,-1331.9999999999936,3575.999999999979,5625.999999999997,7318.000000000003,3775.9999999999964,1039.9999999999966,,21154.999999999967
2015.08.24,1036.0000000000036,1953.999999999989,-3352.9999999999945,-849.9999999999952,1105.0000000000005,869.999999999993,476.9999999999941,-1743.9999999999998,1818.0000000000084,2178.9999999999977,870.0000000000041,2143.000000000006,-5541.99999999998,-1180.0000000000068,3410.9999999999864,5236.999999999981,7369.000000000004,3438.9999999999927,968.9999999999976,,20207.99999999998
2015.08.24,1207.0000000000025,2022.999999999997,-3365.9999999999995,-1042.0000000000095,1220.9999999999943,1112.9999999999861,429.99999999999704,-1716.9999999999986,2119.9999999999995,2334.999999999998,933.000000000006,2486.9999999999945,-5754.999999999999,-1322.0000000000027,3781.9999999999964,5823.0,7605.000000000017,3864.999999999995,1066.0000000000002,,22807.999999999978
2015.08.24,1336.9999999999993,2212.999999999998,-3519.0000000000055,-1053.9999999999993,1353.9999999999995,1326.9999999999893,407.0000000000018,-1629.9999999999955,2262.0000000000086,2498.9999999999955,1012.0000000000018,2512.9999999999873,-6011.999999999995,-1335.000000000008,4042.999999999997,6159.999999999987,8125.000000000005,4003.0,1136.0000000000036,,24840.99999999997
2015.08.25,1371.0,2088.000000000001,-3504.000000000005,-1092.000000000004,1393.9999999999952,1336.9999999999882,310.9999999999946,-1611.000000000004,2368.0000000000036,2598.999999999996,962.0000000000073,2546.999999999988,-6141.999999999958,-1331.9999999999936,3960.9999999999923,6236.999999999982,8048.000000000011,4165.999999999996,1124.9999999999982,,24832.999999999985
2015.08.25,1271.9999999999955,1997.9999999999886,-3373.9999999999955,-1099.9999999999898,1507.0000000000027,1364.999999999994,364.00000000000875,-1757.9999999999955,2416.000000000007,2720.0,994.000000000006,2561.9999999999977,-6345.000000000001,-1337.9999999999939,3866.999999999998,6400.99999999999,8599.000000000002,4180.999999999997,1285.0000000000027,,25616.000000000015
2015.08.25,1314.9999999999995,2030.9999999999827,-3617.0000000000045,-1079.999999999992,1529.0000000000025,1385.9999999999984,330.9999999999924,-1763.999999999996,2428.0000000000077,2862.999999999993,990.000000000002,2488.9999999999636,-6148.99999999996,-1522.9999999999961,3892.999999999991,6322.99999999999,8931.0,4260.0000000000055,1339.0000000000014,,25974.999999999978
2015.08.25,1405.0000000000007,2117.9999999999977,-3566.999999999993,-1089.0000000000066,1458.999999999999,1541.9999999999989,333.0000000000055,-1700.9999999999934,2416.000000000007,2939.999999999998,1070.9999999999998,2499.999999999991,-5984.999999999995,-1465.0000000000034,3991.9999999999955,6313.999999999997,9228.000000000015,4247.0,1217.9999999999968,,26976.000000000007
2015.08.25,1412.000000000002,2161.9999999999973,-3471.0000000000036,-1113.9999999999927,1332.9999999999952,1485.9999999999873,340.9999999999913,-1608.9999999999945,2285.0000000000036,2785.9999999999995,1041.9999999999984,2646.9999999999773,-5901.999999999985,-1320.999999999998,4085.9999999999895,5995.999999999979,8825.000000000016,3935.9999999999927,1044.999999999996,,25964.999999999953
2015.08.25,1273.9999999999973,2010.0000000000007,-3239.999999999995,-1116.000000000006,1181.999999999994,1312.000000000002,340.00000000000693,-1399.9999999999914,2078.0000000000023,2686.999999999995,963.0000000000027,2703.9999999999955,-5455.9999999999945,-1116.9999999999902,3882.999999999992,5503.999999999998,8542.000000000005,3475.999999999999,837.9999999999943,,24464.000000000007
2015.08.25,1161.000000000001,1739.999999999986,-3194.999999999993,-1122.0000000000007,1042.9999999999939,1106.9999999999914,241.00000000000233,-1533.9999999999918,1849.0000000000007,2305.0000000000014,811.0000000000061,2667.9999999999814,-5357.999999999974,-1331.9999999999936,3530.9999999999955,4845.9999999999945,7370.00000000001,3364.999999999995,661.0000000000005,,20157.000000000007
2015.08.25,1166.999999999996,1812.999999999998,-3061.9999999999977,-1024.0000000000027,1063.0000000000027,1113.9999999999927,290.9999999999968,-1480.9999999999945,1863.999999999999,2332.000000000001,840.0000000000074,2518.9999999999823,-5172.999999999961,-1254.9999999999955,3526.9999999999914,5055.999999999994,7528.000000000001,3456.000000000003,729.0000000000018,,21304.000000000015
2015.08.25,1100.9999999999964,1772.9999999999802,-3010.000000000005,-974.9999999999925,841.9999999999983,983.0000000000006,286.99999999999284,-1326.9999999999982,1654.0,2210.000000000001,831.000000000004,2308.999999999983,-4910.999999999976,-1038.9999999999873,3320.9999999999964,4509.999999999992,7255.000000000012,2762.0000000000005,509.00000000000387,,19085.0
2015.08.25,802.9999999999982,1578.999999999997,-2694.0000000000027,-967.9999999999911,753.9999999999991,594.0000000000057,367.99999999999056,-1129.9999999999955,1314.000000000004,1922.999999999997,712.0000000000015,2286.9999999999723,-4631.999999999969,-647.9999999999961,3074.999999999983,3921.999999999981,6507.000000000018,2277.000000000001,429.0000000000016,,16471.999999999993
2015.08.25,912.0000000000017,1541.9999999999989,-2054.000000000002,-893.9999999999948,659.999999999994,780.9999999999873,306.9999999999906,-743.9999999999998,1289.0000000000068,1759.999999999995,703.0000000000092,1997.9999999999886,-4323.9999999999945,-376.0000000000048,2827.999999999986,3647.9999999999845,5777.00000000001,2117.999999999995,400.9999999999958,,16331.999999999947
2015.08.25,912.9999999999972,1506.9999999999916,-2060.0000000000023,-766.0,658.9999999999985,771.9999999999949,256.99999999999613,-673.0000000000018,1306.000000000007,1825.9999999999943,667.0000000000065,2112.9999999999873,-3933.999999999971,-412.00000000000614,2856.9999999999986,3605.999999999998,5845.000000000011,2123.9999999999955,373.99999999999653,,16980.999999999993
2015.08.25,1004.0000000000049,1570.999999999989,-2114.999999999995,-723.0000000000069,713.9999999999924,810.999999999984,228.00000000000597,-663.0000000000109,1411.0000000000066,1891.9999999999936,665.9999999999999,2187.99999999999,-4151.999999999978,-413.99999999998727,2860.9999999999804,3823.999999999983,6025.999999999998,2316.999999999993,495.000000000001,,17940.999999999945
2015.08.25,1068.9999999999977,1605.9999999999964,-1917.0000000000016,-743.9999999999891,812.0000000000016,893.9999999999948,226.99999999999943,-435.0000000000023,1560.000000000006,2042.9999999999948,684.0000000000068,2178.9999999999754,-4154.999999999997,-193.9999999999884,2938.9999999999804,4098.999999999986,6388.0000000000155,2341.9999999999986,607.0000000000019,,20003.999999999978
2015.08.25,1085.9999999999982,1645.9999999999918,-1963.9999999999986,-822.9999999999959,805.9999999999956,937.9999999999944,248.00000000000378,-467.9999999999893,1549.0000000000005,2059.999999999995,706.0000000000066,2234.999999999987,-4210.9999999999645,-227.00000000000387,2995.9999999999986,4101.999999999984,6473.000000000017,2332.999999999998,595.0000000000011,,20080.000000000022
2015.08.25,1061.9999999999964,1662.9999999999923,-2435.9999999999927,-834.0000000000014,847.9999999999932,834.9999999999858,243.99999999999977,-858.0000000000041,1583.0000000000011,2146.999999999999,694.0000000000057,2351.9999999999986,-4757.999999999995,-617.999999999995,3086.9999999999955,4230.0,6822.000000000017,2503.0,612.9999999999969,,19178.999999999993
2015.08.25,1083.9999999999961,1635.999999999993,-2628.0,-852.9999999999926,963.9999999999982,914.9999999999991,78.00000000000028,-1000.0,1734.0000000000023,2159.0,687.0000000000043,2382.9999999999795,-4714.99999999998,-829.9999999999841,3057.999999999983,4529.99999999999,6780.000000000008,2805.9999999999973,788.9999999999952,,19576.99999999999
2015.08.25,1317.0000000000016,1754.9999999999955,-2986.000000000004,-1015.0000000000103,1007.0000000000024,1258.999999999988,89.00000000000574,-1191.0000000000025,1902.0000000000036,2374.9999999999936,757.0000000000076,2500.9999999999977,-5233.999999999961,-1037.0000000000061,3280.999999999978,4697.99999999998,7147.000000000015,3037.999999999997,778.9999999999964,,20441.999999999978
2015.08.25,995.9999999999969,1729.999999999987,-2909.000000000006,-1001.0000000000074,1005.9999999999958,855.9999999999901,164.99999999999292,-1385.000000000005,1760.000000000006,2124.999999999999,789.0000000000064,2281.999999999984,-5200.999999999966,-1054.000000000002,3333.9999999999927,4676.999999999998,6998.0000000000155,3081.000000000003,729.0000000000018,,18977.999999999985
2015.08.25,1178.0000000000014,1794.9999999999911,-2864.0000000000045,-1188.9999999999957,1124.0000000000027,1065.999999999989,171.99999999999437,-1212.0000000000032,1928.0000000000075,2368.999999999999,772.000000000006,2470.9999999999786,-5309.99999999997,-944.9999999999932,3497.999999999979,5109.999999999993,7520.0000000000155,3319.999999999993,798.9999999999942,,21601.999999999978
2015.08.25,726.9999999999999,1576.999999999984,-2837.9999999999936,-1055.000000000006,885.0000000000025,313.99999999999204,286.99999999999284,-1456.0000000000032,1392.0000000000043,1878.0000000000018,683.0000000000002,1912.9999999999648,-5232.999999999999,-1007.9999999999814,2773.9999999999877,4252.999999999995,6475.000000000008,2801.9999999999927,732.9999999999948,,15102.999999999938
2015.08.25,483.99999999999557,1502.9999999999877,-2533.0000000000014,-690.9999999999972,820.999999999994,-86.0000000000083,519.9999999999872,-1462.9999999999939,1177.000000000006,1615.9999999999952,560.0000000000049,1890.9999999999982,-4454.9999999999645,-758.9999999999861,2490.9999999999986,3981.999999999997,6032.999999999999,2521.9999999999914,749.9999999999951,,14362.999999999996
2015.08.25,287.9999999999994,1387.9999999999893,-2307.0000000000023,-621.0000000000049,910.9999999999951,-526.0000000000042,687.9999999999998,-1697.0000000000027,1135.0000000000082,1553.9999999999998,490.00000000000153,1819.9999999999773,-5265.999999999993,-733.0000000000041,2373.9999999999873,4035.999999999995,6066.0000000000155,2587.000000000003,868.9999999999975,,13055.999999999958
2015.08.25,370.00000000000364,1623.999999999981,-2450.9999999999936,-449.9999999999948,924.0000000000026,-402.9999999999978,914.9999999999991,-1805.9999999999973,1206.000000000007,1639.0000000000016,596.0000000000076,1885.9999999999654,-5016.99999999996,-631.0000000000002,2507.999999999999,4500.999999999999,6596.000000000002,2712.9999999999936,1027.9999999999957,,15748.000000000015
2015.08.25,568.9999999999973,1696.999999999993,-2456.000000000003,-466.9999999999952,1069.9999999999932,-120.00000000000898,743.0000000000048,-1631.0000000000002,1485.000000000003,1835.9999999999932,616.0000000000055,1921.9999999999793,-5460.999999999983,-662.9999999999825,2650.9999999999814,4773.999999999989,6767.000000000012,2903.9999999999964,1169.9999999999932,,17405.999999999967
2015.08.25,509.9999999999993,1541.9999999999989,-2313.0000000000023,-346.0000000000019,912.9999999999972,-365.99999999999966,767.9999999999909,-1536.0000000000014,1307.0000000000025,1711.9999999999914,453.0000000000034,1521.9999999999789,-5304.999999999982,-638.0000000000052,2028.9999999999918,4314.99999999998,6347.999999999998,2706.000000000003,1237.9999999999948,,14858.999999999938
2015.08.25,309.99999999999915,1142.999999999983,-2284.9999999999964,-96.00000000000719,498.9999999999939,-556.0000000000009,625.0000000000089,-1498.9999999999952,750.0000000000063,1227.0000000000002,262.00000000000665,1174.9999999999704,-4779.999999999962,-806.999999999988,1416.9999999999793,2866.9999999999973,4770.000000000007,1998.0000000000045,781.9999999999939,,7802.000000000001
2015.08.25,188.9999999999947,812.999999999997,-1953.9999999999936,-127.00000000001043,488.999999999995,-737.0000000000099,443.99999999999994,-1594.9999999999989,684.0000000000068,1112.9999999999973,107.00000000000153,1160.9999999999677,-4026.999999999958,-937.9999999999882,1035.9999999999925,2459.9999999999955,4305.000000000004,1798.0000000000018,700.0000000000006,,5920.999999999995
2015.08.25,292.00000000000335,1086.9999999999936,-1953.9999999999936,-316.0000000000052,636.0000000000032,-392.00000000001455,611.9999999999903,-1390.9999999999911,858.0000000000032,1273.0000000000018,304.00000000000426,1174.9999999999704,-4052.9999999999955,-769.0000000000055,1544.9999999999964,3168.9999999999995,4991.999999999996,2045.0000000000018,775.9999999999989,,9888.999999999956
