date,GBPCAD,empty,sum
2017.01.16,0.0,,0.0
2017.01.16,522.0000000000002,,522.0000000000002
2017.01.16,432.9999999999945,,432.9999999999945
2017.01.16,422.9999999999956,,422.9999999999956
2017.01.16,503.99999999999335,,503.99999999999335
2017.01.16,543.0000000000045,,543.0000000000045
2017.01.16,591.0000000000082,,591.0000000000082
2017.01.16,554.00000000001,,554.00000000001
2017.01.16,442.9999999999934,,442.9999999999934
2017.01.16,357.99999999999164,,357.99999999999164
2017.01.16,402.9999999999978,,402.9999999999978
2017.01.16,479.0000000000072,,479.0000000000072
2017.01.16,575.9999999999987,,575.9999999999987
2017.01.16,615.9999999999943,,615.9999999999943
2017.01.16,479.99999999999153,,479.99999999999153
2017.01.16,499.000000000005,,499.000000000005
2017.01.16,487.99999999999955,,487.99999999999955
2017.01.16,400.00000000000034,,400.00000000000034
2017.01.16,-110.99999999999443,,-110.99999999999443
2017.01.16,52.99999999999194,,52.99999999999194
2017.01.16,478.0000000000006,,478.0000000000006
2017.01.16,523.9999999999911,,523.9999999999911
2017.01.16,743.9999999999891,,743.9999999999891
2017.01.16,970.0000000000042,,970.0000000000042
2017.01.16,849.0000000000109,,849.0000000000109
2017.01.16,722.0000000000005,,722.0000000000005
2017.01.16,906.0000000000068,,906.0000000000068
2017.01.16,737.9999999999942,,737.9999999999942
2017.01.16,730.9999999999927,,730.9999999999927
2017.01.16,815.9999999999945,,815.9999999999945
2017.01.16,923.9999999999915,,923.9999999999915
2017.01.16,900.9999999999962,,900.9999999999962
2017.01.16,1049.0000000000111,,1049.0000000000111
2017.01.16,1097.999999999999,,1097.999999999999
2017.01.16,1059.9999999999943,,1059.9999999999943
2017.01.16,1004.0000000000049,,1004.0000000000049
2017.01.16,1001.9999999999918,,1001.9999999999918
2017.01.16,1009.9999999999998,,1009.9999999999998
2017.01.16,978.9999999999966,,978.9999999999966
2017.01.16,1086.9999999999936,,1086.9999999999936
2017.01.16,1093.999999999995,,1093.999999999995
2017.01.16,970.0000000000042,,970.0000000000042
2017.01.16,1093.999999999995,,1093.999999999995
2017.01.16,1106.9999999999914,,1106.9999999999914
2017.01.16,1099.9999999999898,,1099.9999999999898
2017.01.16,1245.0000000000073,,1245.0000000000073
2017.01.16,1124.9999999999982,,1124.9999999999982
2017.01.16,1153.000000000004,,1153.000000000004
2017.01.17,1130.9999999999932,,1130.9999999999932
2017.01.17,903.9999999999937,,903.9999999999937
2017.01.17,895.0000000000014,,895.0000000000014
2017.01.17,1004.0000000000049,,1004.0000000000049
2017.01.17,1076.9999999999945,,1076.9999999999945
2017.01.17,1160.0000000000055,,1160.0000000000055
2017.01.17,1288.0000000000002,,1288.0000000000002
2017.01.17,1268.0000000000025,,1268.0000000000025
2017.01.17,1244.0000000000007,,1244.0000000000007
2017.01.17,1333.0000000000064,,1333.0000000000064
2017.01.17,1279.9999999999923,,1279.9999999999923
2017.01.17,1261.000000000001,,1261.000000000001
2017.01.17,1173.0000000000018,,1173.0000000000018
2017.01.17,1103.0000000000095,,1103.0000000000095
2017.01.17,1096.0000000000082,,1096.0000000000082
2017.01.17,1137.0000000000102,,1137.0000000000102
2017.01.17,1279.9999999999923,,1279.9999999999923
2017.01.17,1218.000000000008,,1218.000000000008
2017.01.17,971.0000000000107,,971.0000000000107
2017.01.17,1218.9999999999923,,1218.9999999999923
2017.01.17,916.99999999999,,916.99999999999
2017.01.17,878.000000000001,,878.000000000001
2017.01.17,946.0000000000024,,946.0000000000024
2017.01.17,967.0000000000067,,967.0000000000067
2017.01.17,771.9999999999949,,771.9999999999949
2017.01.17,841.0000000000028,,841.0000000000028
2017.01.17,1086.000000000009,,1086.000000000009
