date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,NZDCAD,empty,sum
2019.09.09,-4.999999999999449,-28.000000000005798,-29.999999999996696,-31.000000000003247,-8.000000000008,-9.00000000000345,-134.0000000000008,-63.99999999999739,-14.999999999986358,-132.00000000002098,-239.99999999999577,-3.0000000000001137,-181.9999999999933,0.0,,-881.0000000000114
2019.09.09,51.000000000001044,-23.00000000001745,1.0000000000065512,-15.00000000000945,18.999999999991246,56.99999999999594,-126.99999999999933,-60.00000000000449,-6.9999999999765805,-41.000000000002146,-133.00000000000534,48.00000000000182,-86.99999999999264,73.00000000000084,,-244.00000000000995
2019.09.09,56.99999999999594,53.999999999998494,-21.00000000000435,0.0,57.99999999999139,83.9999999999952,-158.99999999999804,-4.999999999999449,100.99999999999909,43.999999999999595,-49.99999999999449,49.99999999999716,-126.0000000000039,99.00000000000463,,185.9999999999813
2019.09.09,107.00000000000153,83.9999999999952,-18.0000000000069,8.000000000008,56.99999999999594,100.99999999999554,-187.00000000000384,21.999999999999797,221.00000000000364,91.99999999998099,-12.999999999996348,95.99999999998943,-163.9999999999864,119.00000000000244,,524.9999999999791
2019.09.09,117.99999999999588,117.99999999999588,-28.999999999990145,26.999999999999247,51.000000000001044,100.99999999999554,-200.00000000000017,56.99999999999594,261.0000000000241,121.99999999999989,39.999999999995595,96.9999999999942,-146.00000000000168,101.00000000000664,,718.0000000000118
2019.09.09,124.00000000000189,100.99999999999554,-62.000000000006494,28.999999999990145,61.999999999995396,109.99999999999899,-231.99999999999886,53.00000000000304,302.0000000000209,65.99999999998829,1.0000000000065512,107.99999999998988,-208.99999999999253,114.99999999999844,,567.9999999999912
2019.09.09,151.9999999999966,66.99999999999484,-59.99999999999339,34.000000000000696,21.999999999999797,118.99999999999133,-263.0000000000021,31.999999999998696,234.00000000000887,42.999999999993044,36.0000000000138,60.000000000002274,-168.99999999999693,116.00000000000499,,423.0000000000125
2019.09.09,141.99999999999767,42.999999999993044,-102.00000000000209,-26.999999999999247,-17.000000000000348,113.99999999999189,-272.00000000000557,21.999999999999797,248.00000000001887,34.000000000000696,114.99999999999844,54.99999999999261,-58.99999999998684,146.00000000000168,,442.0000000000007
2019.09.09,217.0000000000005,58.99999999998684,-100.99999999999554,9.999999999998899,-4.000000000004,124.99999999999733,-353.0000000000033,56.0000000000005,231.99999999999932,35.999999999991594,100.99999999999554,48.99999999999238,-99.99999999998899,146.99999999999713,,473.9999999999683
2019.09.09,170.99999999999892,96.99999999999153,-39.999999999995595,18.0000000000069,13.999999999991797,130.99999999999224,-368.00000000000165,48.99999999999905,153.00000000002,38.99999999998904,-19.999999999997797,-6.000000000000227,-207.00000000000162,145.00000000000622,,175.9999999999988
2019.09.09,197.00000000000273,87.99999999999919,-17.000000000000348,11.00000000000545,51.000000000001044,110.99999999999443,-273.9999999999965,21.00000000000435,153.00000000002,90.99999999999665,-133.99999999998968,37.9999999999967,-258.99999999998704,124.99999999999733,,202.00000000004428
2019.09.09,207.99999999999707,91.99999999998099,-12.999999999996348,12.999999999996348,92.99999999999864,58.99999999999794,-243.99999999999977,14.999999999998348,231.00000000002296,79.99999999999119,-109.99999999998789,92.99999999998931,-231.0000000000034,56.0000000000005,,341.99999999998596
2019.09.09,197.00000000000273,60.99999999999994,-12.999999999996348,25.999999999992696,114.99999999999844,95.00000000000064,-255.00000000000523,-4.999999999999449,185.00000000000227,18.999999999991246,-187.00000000000384,108.99999999999466,-251.00000000000122,95.99999999999609,,191.9999999999725
2019.09.09,219.99999999999798,39.999999999995595,-2.999999999997449,45.000000000006146,122.99999999999534,119.99999999999788,-270.99999999999903,-29.000000000001247,137.00000000000045,-23.00000000001745,-214.00000000000307,100.99999999999909,-238.99999999998923,117.00000000000044,,123.9999999999854
2019.09.09,219.99999999999798,28.999999999990145,4.000000000004,68.00000000000139,135.99999999999167,118.99999999999133,-290.00000000000136,-41.9999999999976,141.00000000001955,-60.99999999999994,-330.9999999999924,103.9999999999992,-312.00000000000114,90.99999999999665,,-124.00000000000045
2019.09.09,217.0000000000005,30.999999999981043,12.000000000012001,46.999999999997044,161.00000000000003,120.99999999999334,-265.99999999999955,-43.999999999999595,159.00000000002024,-34.000000000000696,-319.0000000000026,126.99999999999534,-304.9999999999997,111.00000000000554,,18.000000000002927
