date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,NZDCAD,empty,sum
2019.09.09,114.99999999999844,-19.999999999997797,1.999999999990898,4.000000000004,49.99999999999449,89.99999999999008,-112.000000000001,-58.99999999999794,-6.9999999999765805,-34.000000000000696,-139.00000000000023,51.00000000000193,-51.000000000001044,109.00000000000354,,-0.999999999991914
2019.09.09,65.99999999999939,63.99999999999739,4.000000000004,17.000000000000348,60.99999999999994,86.99999999999264,-104.00000000000409,4.999999999999449,105.00000000001819,60.99999999999994,-11.00000000000545,51.9999999999925,-70.99999999999883,104.00000000000409,,439.99999999999955
2019.09.09,112.99999999999643,91.99999999998099,-8.000000000008,17.000000000000348,58.99999999999794,113.99999999999189,-158.99999999999804,26.000000000003798,231.00000000002296,112.000000000001,78.00000000000028,110.99999999999,-55.99999999998939,128.00000000000588,,857.999999999996
2019.09.09,117.99999999999588,134.99999999999625,-8.999999999992347,36.999999999998145,95.99999999999609,120.99999999999334,-168.99999999999693,60.99999999999994,271.000000000015,140.99999999999113,39.999999999995595,105.99999999999454,-144.99999999999514,124.00000000000189,,926.9999999999934
2019.09.09,141.99999999999767,144.99999999999514,-25.999999999992696,32.999999999994145,62.99999999999084,111.99999999998988,-178.99999999999582,80.99999999999774,338.99999999999864,156.00000000000057,141.99999999999767,138.9999999999958,-85.99999999998609,118.00000000000699,,1178.9999999999905
2019.09.09,159.9999999999935,132.99999999998312,-53.999999999998494,55.000000000005045,67.9999999999903,118.99999999999133,-199.00000000000472,90.0000000000012,328.00000000000296,107.99999999999699,109.00000000000354,110.99999999999,-143.00000000000423,117.00000000000044,,1001.9999999999508
2019.09.09,151.9999999999966,66.99999999999484,-36.999999999998145,38.0000000000047,21.999999999999797,156.00000000000057,-229.00000000000142,31.999999999998696,278.00000000002,46.999999999997044,139.00000000000023,144.99999999999602,-12.999999999996348,173.9999999999964,,971.0000000000089
2019.09.09,246.99999999999721,83.9999999999952,-82.00000000000429,12.999999999996348,1.999999999990898,124.99999999999733,-256.99999999999613,80.00000000000229,282.0000000000107,104.99999999999955,219.00000000001364,89.9999999999892,-25.999999999992696,148.99999999999915,,1030.9999999999984
2019.09.09,236.99999999999832,100.99999999999554,-39.999999999995595,73.99999999999629,54.999999999993946,195.00000000000074,-319.0000000000026,56.0000000000005,285.000000000025,46.999999999997044,104.99999999999955,115.99999999999966,-90.99999999999665,200.00000000000017,,1021.000000000012
2019.09.09,197.99999999999818,164.99999999999292,12.000000000012001,26.999999999999247,62.99999999999084,136.99999999999824,-238.0000000000049,60.99999999999994,249.00000000002365,187.99999999998818,175.00000000001404,79.9999999999983,-38.99999999998904,153.99999999999858,,1232.0000000000205
